	AMP	Acetic_acid	Amadori	C5	Cn	Formic_acid	Fru	Glu	Melanoidin	Triose	lys_R
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	15.0
1	0.004971913865326624	0.0037007134276605073	0.16290214591896596	0.030141272412335433	1.0633716919888307e-06	0.030141272412335433	0.6363374464264766	159.16095559532397	8.409649214698145e-05	0.0018146956379679943	14.83204184372356
2	0.01884070591576335	0.014245164253750595	0.30738490198710205	0.060403903656140664	8.47892838685776e-06	0.060403903656140664	1.2654084789253863	158.32946155520884	0.0006460890529139045	0.007226880928628529	14.67312830304422
3	0.04017740704029306	0.030862486745867574	0.43535286285251323	0.09078611873918992	2.852214184152609e-05	0.09078611873918992	1.8872993233896196	157.50534670480116	0.002094788695072184	0.016189137614414068	14.52237494141212
4	0.06772498277593975	0.05286211611451175	0.5485151333980307	0.12128614910428877	6.738572053462186e-05	0.12128614910428877	2.502093960680872	156.68845217202346	0.0047718713478878	0.02865461483058727	14.37898801247814
5	0.10037943389693148	0.07962553982498835	0.6484054273542467	0.15190223387748342	0.0001311805912233976	0.15190223387748342	3.1098743202734154	155.87863012466266	0.008960002449163331	0.04457701591339877	14.242255136299658
6	0.13717294266175112	0.11059891062752786	0.7364000508856019	0.18263262096858238	0.00022593686113105035	0.18263262096858238	3.7107204443140973	155.07574265484217	0.01489005100169791	0.06391058626018102	14.111536955451033
7	0.17725872963074665	0.1452863953581839	0.8137341323187781	0.21347556804501483	0.00035760476000777983	0.21347556804501483	4.304710658535973	154.27966073722357	0.022747530240381342	0.08661010205663272	13.986259607810178
8	0.21989759800718964	0.1832442174037655	0.8815160715513503	0.2444293433919005	0.000532055563071245	0.2444293433919005	4.891921671116389	153.4902633838659	0.032678312431629816	0.11263086002869631	13.865908018009915
9	0.26444584962605167	0.22407530400910644	0.940740598958534	0.2754922266573161	0.0007550824964623452	0.2754922266573161	5.4724287096071365	152.70743680782095	0.044793710819051695	0.14192866750204153	13.750019840596448
10	0.3103445378899834	0.26742449279329045	0.992300427131581	0.3066625095121202	0.0010324016256109676	0.3066625095121202	6.0463056165540205	151.93107371753948	0.059174982631959146	0.17445983352266262	13.638180052346563
11	0.3571098658354159	0.31297422898136124	1.036996714235689	0.3379384962182709	0.0013696527290835833	0.3379384962182709	6.613624938801992	151.16107267870905	0.07587732343981188	0.2101811602878224	13.53001609648917
12	0.4043245903520353	0.36044069356411174	1.0755484768019912	0.36931850412492095	0.0017724001571717011	0.36931850412492095	7.174458006343294	150.3973375427038	0.09493341861710997	0.2490499351445769	13.425193514228951
13	0.4516304236947207	0.40957035929686386	1.108600959677257	0.4008008640894393	0.0022461336767922602	0.4008008640894393	7.728875001150308	149.63977694081527	0.11635655659778993	0.29102392303547636	13.32341206003032
