	cdhap	ce4p	cf6p	cfdp	cg1p	cg6p	cgap	cglcex	cpep	cpg	cpg2	cpg3	cpgp	cpyr	crib5p	cribu5p	csed7p	cxyl5p
0	0.167	0.098	0.6	0.272	0.653	3.48	0.218	2.0	2.67	0.808	0.399	2.13	0.008	2.67	0.398	0.111	0.276	0.138
1	0.18865411908672108	0.10326101995569055	0.7242228686029262	0.36013781952380286	0.6559647059831428	4.227761067502749	0.23010724846473135	1.9834754938226364	2.1235024046430766	0.8138449765250648	0.32325032830868433	1.7475642452098186	0.004121832998393953	3.6565346824107916	0.40039797094937774	0.11685617727945588	0.30200152409122316	0.15582874473102756
2	0.2253767196829973	0.11305320548830707	0.7501313791111796	0.49816540007541454	0.6606644350047995	4.378732743459372	0.2581416501073011	1.9754082292015538	1.966783647037683	0.8231870973151979	0.2990512026860654	1.616909557147606	0.002956060340296358	3.988327354521884	0.41939288265410973	0.1246309856080674	0.3162299093562668	0.16899535648764313
3	0.2491031333927678	0.11952000153364988	0.7617296598158478	0.5917763989269245	0.6655388005730292	4.443617100666051	0.27430533889980196	1.9689866796813735	1.9266422143761368	0.8329331428875122	0.29334861024208575	1.5884120419650765	0.0024748983166531704	4.155542501465809	0.4416323473705813	0.1296657385706783	0.32195476481711854	0.17430895431522028
4	0.25938722704298167	0.12258160157801538	0.7722983552042713	0.6317839449551452	0.6704780947081976	4.502545501792992	0.27923308484924775	1.9631800620792377	1.9483295593443517	0.8426798146875552	0.296934597452737	1.6093330897581462	0.0022381750529808253	4.250743257885413	0.4586636039475384	0.1325046526009285	0.32911991533739965	0.176156113375374
5	0.2608972225500211	0.1235497223628259	0.7838356531327233	0.6346723861426065	0.6755693806781521	4.567669383163227	0.2775680677419609	1.9576968829863213	2.002395578564156	0.8524583003434333	0.30527359704188733	1.655091143708362	0.002115067546282753	4.306400829249321	0.4704370155763606	0.13411073939449608	0.33864232907995506	0.17673743616079426
6	0.25701198913824624	0.12320097860438686	0.7962904871595761	0.6151554354468174	0.680896887843756	4.638672732852541	0.2721615631328461	1.9524408172795875	2.0731514163034204	0.8623337632349346	0.31601002644694043	1.7131357037458954	0.0020477830181149298	4.3362632985359655	0.4781047210882018	0.13499151512540872	0.3498797107494836	0.17681291771514557
7	0.25023371941490374	0.12208808039617934	0.8092006474714467	0.5844802146522997	0.6864944177964069	4.71275498245901	0.26491002712513423	1.9473659023630012	2.1509745652057743	0.8723364407413831	0.32772375080650457	1.7760084289696558	0.0020130709736325848	4.348539803845787	0.4828964218633664	0.13543652946540283	0.3620854196384294	0.17668381773312142
8	0.24255298698539612	0.12067485473328998	0.8220304235668968	0.5515478725501878	0.6923655198554475	4.786701041139337	0.2573080930753679	1.9424423997878624	2.2291172580230803	0.8824669393115384	0.3394280088603154	1.8385619522793144	0.001997094395825226	4.349464556790017	0.4859233119813233	0.1356468229577916	0.3745602446296004	0.17652453637058071
9	0.23516623396364056	0.11927535326764349	0.8343928779857949	0.5211928568821443	0.6984834718490224	4.8581671130132955	0.2502599695363021	1.937653409364713	2.3043681339141093	0.8926946307078035	0.35066686507586764	1.8984814289591327	0.0019935195447069805	4.342785651843148	0.4879593763277011	0.1357491482465322	0.38674457841309323	0.17643598487470796
10	0.22870599829584554	0.11807784331910923	0.8460741895886612	0.49558005476493305	0.7048057739386463	4.925846491758207	0.24425599914200494	1.932985108199074	2.375567219652392	0.9029715719781668	0.3612868537421143	1.9550386414113214	0.0019988723930701156	4.3310340729081505	0.489539564314213	0.13582979727073266	0.3982178163114482	0.17648100704146902
11	0.22352483917033092	0.11720840240166472	0.8569670153058552	0.47568290552304443	0.7112859850333176	4.989073029198791	0.23958896837625973	1.9284233980829206	2.442403038852288	0.9132457554885104	0.37124874917950823	2.0080616507592537	0.0020112211943426545	4.316221722014105	0.49106097883525	0.13595700812354067	0.4086638296254656	0.17671525378020148
12	0.2197490722385108	0.11672603831261594	0.8670420019615425	0.46159363487483157	0.7178779904368391	5.047638763577383	0.23635901012186006	1.9239550693451815	2.505117200563654	0.9234671694734836	0.38060949558189866	2.057939287524177	0.0020292786585862834	4.299784816931836	0.49278539033614077	0.1361754873584304	0.41788484048161284	0.17716539875660342
13	0.2173788458574628	0.11665739939850274	0.8763096638274203	0.45302036010509455	0.7245377116695499	5.1015881448325855	0.23457321386814964	1.9195674751177112	2.5643841889735683	0.9335899797218568	0.38944884807017727	2.1050213387177727	0.0020529278883352903	4.282811107399955	0.49488795041380607	0.13651426057590335	0.42576630643467467	0.1778478760759838
14	0.2163044122873051	0.11698336973955825	0.8848265979653966	0.4493812158889148	0.7312237311892166	5.1512162610194	0.23412904521007885	1.9152480099016655	2.620672239124628	0.9435743143247853	0.39788104661529755	2.1500815144992727	0.0020806927132638793	4.2660857356960085	0.49744992521878145	0.13698481632200163	0.4323008136026929	0.17875242945473663
15	0.21640838475721336	0.11767752229730577	0.8926422041612645	0.4501726700782361	0.7379070797254905	5.196811213114104	0.23491610450159167	1.910987782897867	2.6746979008031992	0.9533950067146869	0.40597546564663856	2.193349777658526	0.0021132237437511848	4.25002704632155	0.5004859575935707	0.137585816613364	0.4375379092734287	0.17986577975303583
16	0.21753495243335838	0.11869847562432793	0.8998268242760283	0.4548164531096568	0.7445577541020519	5.238761930095632	0.23678954655736983	1.9067771135179905	2.726863474867048	0.9630287492513051	0.4138148750563405	2.2353556527349543	0.002149644180309003	4.2349949003793315	0.5039835196590909	0.138311352764551	0.44156984496476565	0.1811656218277203
17	0.21953475643155246	0.12000017067056486	0.9064443153799674	0.4628069671013945	0.7511509876903723	5.277438504934205	0.2396025081447216	1.9026078823563675	2.7776911651357987	0.9724597263675274	0.4214575108892233	2.27632013790782	0.002190122340330223	4.221184227981197	0.5078960844114753	0.13914795550886735	0.4445252836064425	0.18262348416931132
18	0.22227369420348225	0.12154141815984901	0.9125579504900737	0.47372935252824616	0.7576666518349385	5.313195035370031	0.24322570682802538	1.898473159836199	2.827337055611109	0.9816780596590804	0.4289445775720273	2.3165611083380018	0.0022337723066738467	4.208695094863093	0.5121656102101091	0.14008074906509974	0.4465413619772229	0.18421481720436392
19	0.22562882709357127	0.12327873149161135	0.9182224635139228	0.48720708094312093	0.7640872049391263	5.3463533578087	0.2475293755557247	1.8943670108954045	2.8761670955813097	0.990678324980464	0.43630905335798337	2.356107098000304	0.002281240814943845	4.197539427085033	0.5167282887506287	0.1410937376109577	0.4477610088252458	0.18591253373335384
20	0.22949592142673403	0.12518033437253934	0.9234922830211545	0.5029520014462561	0.7703978687685634	5.377220661210159	0.25241412388567647	1.8902841597657178	2.9241201817214364	0.9994584047034482	0.44356393405000777	2.3951646008920116	0.002332019204331877	4.187695085699155	0.5215239972104417	0.14217237135483127	0.448315914371366	0.1876969872517868
21	0.23378310691090592	0.12721340984899018	0.9284128897928295	0.5206903988096985	0.7765853748407437	5.406055815477975	0.25778243487481334	1.8862202756338853	2.971436240083576	1.0080201766526842	0.45071287385141406	2.433627269260616	0.0023841661494726813	4.179057829167961	0.5264952468312402	0.14330172072935624	0.44833195097622136	0.18954723424830672
