	R	Rin	x1	x1p	x2	x2p	x3	x3p
0	0.5	0.0	1.0	0.0	1.0	0.0	1.0	0.0
1	0.13727648296532982	0.36272351703467015	0.8730265522228114	0.12697344777718858	0.9664076608734918	0.03359233912650811	0.9941671789957758	0.005832821004224246
2	0.002811182186698908	0.49718881781330104	0.8699871849949002	0.1300128150050997	0.9145461915182701	0.0854538084817299	0.9693502859542406	0.030649714045759325
3	0.0016313691157143896	0.4983686308842855	0.885528433850967	0.11447156614903276	0.8740985448170661	0.12590145518293375	0.9282367616682698	0.0717632383317301
4	0.0011109808393070303	0.4988890191606929	0.8992232008749922	0.10077679912500748	0.844502189841639	0.1554978101583607	0.8777558400165358	0.12224415998346397
5	0.0007687060766944571	0.4992312939233054	0.911742553703608	0.08825744629639161	0.8236424695519824	0.17635753044801727	0.8229886678949093	0.17701133210509057
6	0.0007435557587205479	0.4992564442412793	0.9228663610174894	0.07713363898251024	0.8099907194093743	0.19000928059062533	0.7671599918942809	0.23284000810571903
7	0.0007177044315195418	0.49928229556848025	0.9326652081835527	0.06733479181644694	0.8023357998923865	0.19766420010761307	0.712502516892242	0.287497483107758
8	0.0008327012033517346	0.49916729879664806	0.9412036090775391	0.058796390922460626	0.7993099458086119	0.20069005419138758	0.6611900762711047	0.33880992372889523
9	0.0008975484252074694	0.4991024515747923	0.9486094441862154	0.05139055581378417	0.7999263495566331	0.2000736504433665	0.6143812534444791	0.38561874655552075
10	0.0009392206391672807	0.4990607793608325	0.9550626801494588	0.0449373198505407	0.8033201893465937	0.1966798106534061	0.57283590121182	0.42716409878817974
11	0.0008907713122096346	0.4991092286877902	0.960694086527067	0.03930591347293262	0.8089372876786379	0.19106271232136185	0.5368970532805145	0.46310294671948515
12	0.0010125869368687638	0.49898741306313105	0.9655919540948005	0.0344080459051992	0.8161283121200125	0.18387168787998734	0.5067523472223504	0.49324765277764926
13	0.0008093032391185551	0.49919069676088124	0.969902424951578	0.030097575048421723	0.8245095742018919	0.17549042579810792	0.4823531688856723	0.5176468311143273
14	0.0009326575356517112	0.4990673424643481	0.9736283705463207	0.02637162945367895	0.8337139128222396	0.16628608717776022	0.46353763527790803	0.5364623647220916
15	0.0007665500343920931	0.4992334499656077	0.9768968132037086	0.02310318679629104	0.8434355731375595	0.1565644268624404	0.4500464695851372	0.5499535304148624
16	0.0009174484347763	0.49908255156522346	0.9796999184272485	0.020300081572751143	0.853405200357259	0.14659479964274091	0.441543816779554	0.5584561832204457
17	0.0007643038693199344	0.4992356961306798	0.9821561631403763	0.017843836859623177	0.863415270321399	0.136584729678601	0.4376487812658984	0.5623512187341013
18	0.0009188856044835742	0.49908111439551617	0.984248997862049	0.015751002137950484	0.8732873845103429	0.12671261548965704	0.4379534410782973	0.5620465589217024
19	0.0007658906542947147	0.49923410934570506	0.9860869211163383	0.013913078883661138	0.8828949174571893	0.11710508254281073	0.4420444710483133	0.5579555289516864
20	0.0009197440888575779	0.4990802559111422	0.9876431283527565	0.01235687164724299	0.8921301347985444	0.10786986520145554	0.4495099090303677	0.5504900909696321
21	0.0007662145996216785	0.4992337854003781	0.9890161116364129	0.010983888363586523	0.9009268860941247	0.09907311390587518	0.4599505848113801	0.5400494151886197
22	0.0009197890204871415	0.4990802109795126	0.9901699765015094	0.009830023498490015	0.9092286986300205	0.09077130136997939	0.4729793413132981	0.5270206586867017
23	0.000766196707098228	0.49923380329290157	0.9911950337763586	0.008804966223640772	0.9170120982128283	0.08298790178717176	0.48822715412111856	0.5117728458788813
24	0.0009197482172658626	0.49908025178273396	0.9920482584364757	0.00795174156352372	0.9242558208207701	0.07574417917923003	0.5053396822838369	0.494660317716163
25	0.0007661877753192168	0.4992338122246806	0.9928136631738089	0.0071863368261904925	0.930964822589134	0.06903517741086605	0.5239819203147945	0.4760180796852054
26	0.0009197315880644172	0.4990802684119354	0.9934427782142117	0.0065572217857877745	0.9371405012837715	0.06285949871622867	0.5438347393216895	0.4561652606783104
27	0.0007661951479656119	0.4992338048520342	0.9940148226798976	0.0059851773201018066	0.9428053398419467	0.05719466015805341	0.5645995639057693	0.4354004360942306
28	0.0009197220526328696	0.4990802779473669	0.9944771962100177	0.005522803789981636	0.9479739922358773	0.05202600776412279	0.585995502074226	0.4140044979257738
29	0.000766204351466884	0.4992337956485329	0.9949054887307686	0.005094511269230762	0.9526784792317166	0.04732152076828353	0.6077640864660482	0.3922359135339517
30	0.0009197124254185431	0.49908028757458117	0.9952439842593789	0.004756015740620427	0.9569399886619878	0.04306001133801227	0.62966667705179	0.3703333229482098
31	0.0007662130821923695	0.49923378691780734	0.995565539607047	0.004434460392952372	0.9607945265174438	0.039205473482556305	0.651488872599293	0.34851112740070683
32	0.0009197024772381892	0.4990802975227615	0.9958121013574729	0.004187898642526397	0.9642652823376822	0.03573471766231792	0.6730377376073983	0.3269622623926016
33	0.0007662216636721931	0.49923377833632754	0.9960544767899945	0.003945523210004807	0.9673886320056503	0.032611367994349806	0.6941455527700164	0.30585444722998345
34	0.0009196924937838876	0.4990803075062158	0.9962328662543912	0.0037671337456081293	0.9701869289336803	0.029813071066319807	0.7146665696677102	0.28533343033228964
35	0.0007662302418010839	0.49923376975819855	0.9964165446577598	0.003583455342239629	0.9726947601537528	0.027305239846247407	0.7344799540868447	0.2655200459131552
36	0.000919682524239372	0.49908031747576026	0.9965444120022073	0.003455587997792007	0.9749320428883239	0.025067957111676285	0.7534859597494832	0.24651404025051676
