	c1	c2	h1	h2
0	0.3	0.1	0.8	0.1
1	0.7617353192162322	0.08693866137377979	0.7354327870499653	0.3120549358397899
2	1.3410758591919065	0.08537955711770204	0.6325875966015102	0.46460647353217
3	1.587879209184359	0.08800857817256438	0.5326011995490337	0.5732638729483149
4	1.5826630719354158	0.09276210722077598	0.4616312140056217	0.6497361493741082
5	1.4623025607159412	0.09927805867198995	0.42094425064008817	0.7026364167359234
6	1.2933623958737865	0.10775344711916783	0.4044288168547887	0.7380900166511104
7	1.1122738430630617	0.11878970028355613	0.40551093437635954	0.7604484607305873
8	0.9327144386595181	0.13367608153929164	0.4195244748116885	0.7727168718961186
9	0.7637769154776252	0.15608524247944564	0.44293559845848884	0.776563242369804
10	0.6126774021278589	0.19618484159714475	0.47317450320554527	0.771784934691717
11	0.4823088390024979	0.2823993327024037	0.5081253298625312	0.7561840518798164
12	0.3735907147478514	0.5043771833941914	0.5458400580930572	0.72155628898731
13	0.28644650633515745	0.883414207390353	0.5848248752710404	0.6600042789705691
14	0.22154709850744317	1.1808654461531805	0.6236015629240204	0.5850991120912047
15	0.17906808197110574	1.287217847109871	0.660250554595724	0.5199730066437159
16	0.15595362731038784	1.257406764865404	0.6925271209477202	0.47538991408022735
17	0.14687073751239443	1.1616614832892251	0.718697924633424	0.4507503394462031
18	0.14744039184756697	1.025051333232011	0.7380112557446393	0.44419666471521135
19	0.15584047798577894	0.8823790237796225	0.7504552602640898	0.45058772026874705
20	0.17323810623970917	0.7434256520605901	0.7561454557372125	0.4668144623246927
21	0.20656135177243345	0.6155338878842207	0.7545566184769013	0.4900949969365905
22	0.27835153226109755	0.5028130894649362	0.7433453435889416	0.5182075347955252
23	0.44607552529608036	0.40661675631998706	0.7166841183681304	0.5493172460473262
24	0.7510780932361943	0.32706664055160056	0.667676617247451	0.5819066787491929
25	1.0468608893421076	0.26401189963583227	0.6023891709689726	0.6147087773902249
26	1.1910300225687136	0.2173239703941017	0.5400342204864766	0.6464562493858349
27	1.1979035319819946	0.18636313659966425	0.49406547564087283	0.6757146958528009
28	1.1234412067595478	0.1690998996200352	0.4669013895218629	0.7010290829928641
29	1.0098361651374346	0.1629804207606965	0.45667745696115164	0.7212308173740691
30	0.881279612999205	0.1662609810495958	0.4597064862486678	0.7356590157021338
31	0.7523127333647064	0.1786320364522259	0.47241399670098305	0.7439647897241182
32	0.6309153588269469	0.20435850017137386	0.4927036219774074	0.7456643637373535
33	0.5226908161908902	0.26262377038600876	0.5180638074889976	0.7389286362543185
34	0.42919877604891943	0.38912131322520094	0.5466551897066603	0.7187690094304623
35	0.3509860672427301	0.6366711403712135	0.5769098055646011	0.6796288796034342
36	0.28772320640312865	0.9410516708143868	0.607596547715574	0.6213842763063794
37	0.2391596266617137	1.1280807095452505	0.6375777102519649	0.5595192942395784
38	0.2048432966996061	1.172073053634202	0.6656473883343775	0.5101327950021609
39	0.1835920504267231	1.1240770474120279	0.6905276166321285	0.47834197657696353
40	0.17345122230222962	1.0271818441287563	0.7111160633449137	0.4631735453037793
41	0.17278100064634494	0.9074870044165207	0.7266478249698313	0.4618677924773254
42	0.18131824814961028	0.7819397868308918	0.7366413261058723	0.4715165193552019
43	0.20179248213183054	0.6613108768848611	0.7405269360980986	0.4892272320046748
44	0.2450176773989061	0.5521087537415972	0.7368937576618902	0.5125263408289625
45	0.34136070384291517	0.45656543247773357	0.722297171255127	0.5395266676581045
46	0.5444433699168761	0.37551623859666516	0.6905949041908175	0.5686494131453762
47	0.8328128325813079	0.309072211725749	0.6393783145740087	0.5985657214935551
48	1.0546681025865734	0.25697240927808934	0.5794491649757809	0.628119376818472
49	1.1420050328482003	0.21846086304682227	0.5272457255380352	0.6561789758061056
50	1.1233059128973406	0.19287836677087503	0.4903827195640423	0.6816609633658431
51	1.0424019981305315	0.17901286242957434	0.4705128211144286	0.7033832208889526
52	0.9316500198687813	0.1752668604262318	0.46518072631922064	0.7203962287513838
53	0.810519649760012	0.181025860749902	0.4714670496741779	0.7320926559790908
54	0.6912251496299446	0.19798939656903822	0.4865358767220393	0.7378650584524145
55	0.5812345175621025	0.23293473518494778	0.5077787939953098	0.7367192340930737
56	0.4840609863217546	0.3074117786062999	0.5331632791253371	0.7263627528598012
57	0.40111558619873317	0.4677456611381101	0.5609703138896327	0.7012692807196201
58	0.3323332374145228	0.7372444714558201	0.589850032292231	0.6564369966688471
59	0.2773320226934033	0.9914004463220445	0.6186728656455102	0.5983001091079506
60	0.23566879013819908	1.1220011297995758	0.6463736499353133	0.542666546140203
61	0.20671410066575602	1.1325640861086	0.6718648160377455	0.5009160609435689
62	0.1893643420936952	1.0678332771081107	0.6940614251463326	0.47606100877685464
63	0.18220557259095438	0.9648116101265503	0.7120269378210726	0.4665152049778517
64	0.18439158301122258	0.8467883028632025	0.7250700437761177	0.4693377436327169
65	0.1969411108017594	0.7273148041060524	0.732599359227609	0.4816610303479771
66	0.22488182344057525	0.6149587807457906	0.7337508518620717	0.5009114764795741
67	0.2841342563122916	0.5142641389157682	0.7265808112646412	0.5249346929409696
68	0.4155925499566736	0.42728828817193165	0.7065758881685059	0.5519087430204489
69	0.6573605251753516	0.3543049769871207	0.6678907977796318	0.5803940036839319
70	0.9225992212725302	0.295155274401661	0.6132367237268588	0.6091658949630191
71	1.0833913212222503	0.24935475055908302	0.5570371011656392	0.6371589179604329
72	1.1210004689952735	0.21633347791711569	0.5121688533887665	0.66332474399645
73	1.0748477860907906	0.19521552637923043	0.48353541130551114	0.6865838591347166
74	0.9830617092195156	0.1846906470280157	0.4702393215159366	0.7059499623973524
75	0.8702809168675677	0.18365037504030596	0.47004799089708665	0.7206498016060908
76	0.7528171010445234	0.19233024591597364	0.47992291397537745	0.7300884894024698
77	0.640231894577019	0.21410425651119147	0.4972753177469377	0.7335541707600007
78	0.5380865324280631	0.2604251499909772	0.5198439829884723	0.7294910231433659
79	0.4489547742175877	0.3618453880759929	0.5457693900217172	0.7144368439139889
80	0.3735778341102636	0.5704928616730992	0.5735021200568492	0.6821198531125738
81	0.31182113917656473	0.8450582053158128	0.601806936661045	0.6313591499050399
82	0.2632542401926139	1.044772251937515	0.6296017124673077	0.5741798066015722
83	0.2273399886685479	1.1178360470982296	0.6558599561324804	0.5251510224878525
84	0.20333128416144364	1.0940649563713496	0.6795419043513123	0.4914076768434446
85	0.19010202326564943	1.0140254763574905	0.6996534541136902	0.4735250152773167
86	0.18655775293827379	0.9065464593879825	0.7153742199798712	0.46939255086408627
87	0.19266387114268568	0.7902357072040916	0.7260518755509769	0.4762319634509103
88	0.21087329705818117	0.6758657631621364	0.7310047958784055	0.4912750011949978
89	0.25020529067109737	0.5703717355514915	0.7289186876966559	0.5122341979464917
90	0.33593809945844344	0.47719062987956734	0.7167991341865851	0.5371184491033834
91	0.5153056968318824	0.39759466496961055	0.6891532121880101	0.5642867142665913
92	0.7801703611821732	0.3316850567996854	0.6429558785059022	0.5923972148371527
93	1.0026953113424293	0.2790485593984562	0.586663101496402	0.6203297476351187
94	1.1022182830765388	0.23909974878999285	0.5358531646684659	0.6470455809292371
95	1.0984267243630514	0.2112107622564373	0.49878563868338616	0.6715624799731191
96	1.0304895972816461	0.19440411518243314	0.47724124217327446	0.6928778677582529
97	0.9287080548007107	0.1875982285649361	0.4702132451212574	0.7101011223940834
98	0.8151305740186676	0.19032360555228273	0.47445761666853203	0.7224764197041473
99	0.7024285674435637	0.20392095106280395	0.48712408021976844	0.7294580892634656
100	0.5958342134141916	0.23511862544548678	0.5064006769920459	0.7298992635680348
