id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	72.76999999999816	75.56653022766112	74	110	0.0	
{Bungay2006}_{Bungay2006}	77.05199999999738	79.80084419250487	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	35.55449999999711	37.711024284362786	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	58.75549999999959	59.30638313293457	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	428.93850000000015	499.783992767334	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	7.171999999999998	7.778406143188477	45	166	0.0	
{Hui2014}_{Hui2014}	12.148000000000064	12.636661529541016	65	113	0.0	
{Lai2014}_{Lai2014}	27.699500000000327	28.39159965515137	195	27	0.0	
{Leber2015}_{Leber2015}	20.88550000000005	21.158576011657715	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	37.23699999998999	40.733218193054206	86	300	0.0	
{Liu2011}_{Liu2011}	37.25199999999995	39.3286943435669	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.7046928405761719	49	141	-4.0	
{ODea2007}_{ODea2007}	2.8235000000000383	3.1048059463500977	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	27.380499999999927	27.67288684844971	90	20	0.0	
{Pathak2013}_{Pathak2013}	7.623500000000018	8.215665817260742	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	7.451999999999927	8.039712905883789	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	7.127499999999928	7.47835636138916	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	189.55549999999906	190.25468826293945	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	0.0	60.254454612731934	75	131	-1.0	
{Qi2013a}_{Qi2013a}	187.67550000000026	188.49194049835202	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	30.69400000000019	31.57603740692139	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	53.4339999999999	55.24563789367676	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	54.14235591888428	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	12.913000000000055	13.254165649414062	50	56	0.0	
{Ueda2001}_{Ueda2001}	8.498999999999931	8.792400360107424	13	66	0.0	
{Ung2008}_{Ung2008}	105.1510000000012	106.83417320251465	194	313	0.0	
{Yang2007}_{Yang2007}	21.966000000000037	22.306203842163086	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	13.55049999999872	14.853596687316895	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	6.268500000000444	7.38978385925293	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	6.163500000000624	7.300853729248048	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	5.2010000000008105	6.301999092102051	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	5.145500000000936	6.255149841308594	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	7.019000000000276	8.133530616760254	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	5.1080000000034715	6.217002868652344	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	7.01499999999787	8.148312568664549	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	4.376500000002324	5.474567413330078	4	8	0.0	
{bachmann2011}_{bachmann}	15.92800000000215	17.484426498413086	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	16.754000000000307	18.342256546020508	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	12.924999999997098	14.107346534729006	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	2.4750000000005787	3.504157066345215	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	5.892000000000608	6.991744041442871	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	2.0345000000004028	3.124237060546875	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	23.00299999999919	24.85799789428711	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	33.61499999999927	34.79623794555664	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	26.163500000000855	28.329849243164066	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	91.81099999999492	93.11902523040771	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	60.84050000000044	62.37220764160156	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	37.78899999999896	39.719581604003906	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	3.839500000000288	5.02777099609375	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	12.519499999997606	13.944864273071287	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	72.91499999999914	75.52695274353026	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	34.694000000001154	36.83352470397949	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	79.262999999996	81.92455768585205	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	5.0779999999995935	6.710886955261231	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	4.2285000000007145	5.2962303161621085	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	52.826499999999506	58.7608814239502	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	52.879499999997165	58.86709690093994	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	8.168499999997536	9.52303409576416	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	21.352999999997948	22.866010665893555	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	6.4859999999996365	7.645726203918457	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	8.372999999999132	9.61744785308838	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	7.3389999999988405	8.588194847106934	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	11.803499999996946	13.092041015625	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	7.90149999999788	9.090304374694824	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.5534999999983166	4.063844680786134	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	4.639999999999431	6.075739860534668	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	18.04149999999983	19.395828247070312	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	13.318499999998565	14.572620391845705	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.4375000000002232	2.490878105163574	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	21.018999999999266	22.304177284240726	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	11.031499999998076	12.221455574035645	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	12.275499999997225	13.440847396850586	3	14	0.0	
{goldbeter2006_fig3a-user}_{model0_goldbeter6}	13.166999999999128	14.33885097503662	3	11	0.0	
{gorlich2003_fig4-user}_{model0_gorlich1}	5.913000000000446	7.142782211303711	13	16	0.0	
{hald2012_fig5-user}_{model0_hald}	83.19650000000024	85.17742156982422	31	89	0.0	
{hald2012_fig5-user}_{model1_hald}	83.45399999999933	85.47341823577881	31	89	0.0	
{hatakeyama2003_fig5-user}_{hatakeyama1_Fig5G}	36.2499999999975	38.13087940216065	36	68	0.0	
{hernandezvargas2013}_{model0_esteban2013}	13.456999999997166	14.605998992919922	5	15	0.0	
{ho1995_fig3}_{model1_ho1}	1.2340000000004974	2.2433996200561523	1	1	0.0	
{hockin1999_fig7a-user}_{model0_hockin2}	3.111499999997492	4.622817039489746	30	9	0.0	
{hockin2002_fig3-user}_{model0_hockin1}	3.062000000000196	4.673480987548828	34	42	0.0	
