time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1600.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1640.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1680.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1720.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1760.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1800.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1840.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1880.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1920.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
1960.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2000.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2040.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2080.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2120.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2160.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2200.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2240.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2280.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2320.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2360.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2400.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2440.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2480.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2520.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2560.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2600.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2640.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2680.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2720.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2760.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2800.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2840.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2880.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2920.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
2960.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3000.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3040.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3080.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3120.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3160.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3200.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3240.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3280.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3320.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3360.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3400.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3440.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3480.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3520.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3560.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3600.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3640.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3680.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3720.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3760.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3800.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3840.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3880.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3920.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
3960.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
4000.0.	2.480869978758712	5	20	297.5191300212412	0.007960402994409001	0.5489180265586391	1199.4430637804453	1.928619277558347e-06	0.011554846600074001	1199.9883854347777	100
