	A	I1	I2	S
0	1800.0	5400.0	4500.0	15300.0
1	4676.280546950391	15980.43590627798	4646.457739803058	188.59134905276184
2	5104.080472152518	12676.258405280834	4503.613360390673	233.26638352360408
3	4725.047844878681	10547.932321912356	4177.881850148397	277.23753387486113
4	4215.994029407517	9178.702019212149	3802.031808026864	317.6182411900968
5	3769.2471259403774	8300.6215013903	3442.0146174751144	351.83939358281526
6	3421.8894078283492	7739.581712848695	3126.578498751566	379.09507938199954
7	3165.449455707661	7381.723961547377	2864.5258787228627	400.0213585828411
8	2979.840494530436	7155.903604370734	2653.8108264684897	415.0709247483464
9	2846.748745483604	7011.956565821325	2488.1997555346975	425.798064941149
10	2752.516977027107	6921.740076699274	2360.6261422565854	433.3778300978347
11	2686.681269780939	6866.601279371292	2264.2380001576894	438.53700123698593
12	2640.7538919401263	6833.069979404834	2192.26196622614	442.0171063515196
13	2608.5577304809685	6812.4408461437815	2138.922241351691	444.4046901593281
14	2585.7797190349174	6799.444831401373	2099.5694438229584	446.02179204186865
15	2569.5993385962574	6791.226980175987	2070.644933834809	447.0309214557495
16	2558.1086632827664	6786.044308961881	2049.4597302684388	447.64139828720937
17	2549.952915414799	6782.713239752113	2033.9906113355678	448.10909897381435
18	2544.1557683882447	6780.539441040991	2022.7229266808652	448.53990741007436
19	2540.0348793123794	6779.217722102133	2014.5358337449095	448.8317534351346
20	2537.121706965259	6778.52974764128	2008.6071885380743	448.90350028790266
21	2535.072196653355	6778.147421814712	2004.3283126097936	448.895110875385
22	2533.6155929781667	6777.791056287176	2001.2416588493668	449.0120374000508
23	2532.5602190512623	6777.469850008033	1999.0100715399867	449.2215866466186
24	2531.8022265584164	6777.368888451521	1997.3991040157946	449.2874949733213
25	2531.28407858236	6777.47953057353	1996.2472595450363	449.1438934258726
26	2530.9357849159364	6777.526039511148	1995.429026261899	449.0428714895822
27	2530.6744237812845	6777.346989170003	1994.8392284004944	449.19300859335937
28	2530.458612080552	6777.1624180373055	1994.4046660095296	449.40847212668274
29	2530.3064295081035	6777.257078804097	1994.090738678937	449.35652225935155
30	2530.233910933379	6777.508001983512	1993.8784171875918	449.0905388022949
31	2530.1986635620624	6777.517119490711	1993.735771854272	449.02665436371615
32	2530.140099004609	6777.227031874619	1993.6239137401237	449.31063609114966
33	2530.0627515147607	6777.071858099381	1993.528255358021	449.5303377037407
