[Cdiff]	[Commensal_Beneficial]	[Commensal_Dead]	[tDC_LP]	[tDC_MLN]	[Commensal_Harmful]	[N_Lum]	[E]	[E_d]	[E_i]	[M_LP]	[eDC_LP]	[Th17_LP]	[Th1_LP]	[iTreg_LP]	[eDC_MLN]	[iTreg_MLN]	[Th17_MLN]	[Th1_MLN]
484.0	1.0	50000000000.0	0.0	0.0	15000000000.0	0.0	1052500.0	0.0	0.0	3250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.2154430405532	8949988637.629509	35527733327.39693	56.450822797178475	3.786012823421249	11993875803.632063	6625.473172338413	1027520.8110530068	162.45959069251433	24816.729356293705	4727.538380816663	49.11461170882335	2182.18333535955	13.361749685922918	2115.2032935319276	0.22828732288075043	34.8882862857794	161.72685858711972	0.6297179336599129
1615.928582921692	13558973592.221827	26900484150.46655	119.23646626147315	8.003501639897792	9300026911.38981	17635.561560219314	1029827.140857134	354.96858547367583	22317.890557384533	10973.167669056944	84.52793197376421	5140.340348762342	10.641162563842409	2978.6867455708284	0.39318335249059644	72.0274246560067	316.7095316544659	0.40350865202838426
1712.4330256014869	14924763231.093552	22342836532.880672	179.69631416053411	12.140145540422608	7414831676.947778	25229.238338928244	1034708.6552702672	489.33396903297654	17302.01076069263	15949.470577845235	89.76123478660759	7663.781698281457	8.226277959891606	4436.234316337419	0.41764329494990465	115.63011177806771	379.79846990209353	0.3249473808198598
1264.7508389458296	15935756393.193676	18651586481.77587	163.7973632778997	11.13300601457383	6026749440.47708	16751.911076933404	1036204.5059232373	446.7990519645848	15848.695024789535	15068.234098400437	66.38639431553933	7373.256523961791	6.207072937036795	5710.726922747702	0.30894219837109244	112.7561373482856	309.4573060148501	0.22164403365247895
731.2307015702636	17777401032.88869	14632844569.971224	107.33327494978525	7.315111399498544	4908803714.891175	5770.000802199971	1036267.6453824808	287.63391452262414	15944.720702985225	9837.007790728223	38.42366172081845	4910.454788629299	3.94428803390252	6126.942142117393	0.1788431992444408	76.52412588573826	193.239303847552	0.11240987423543061
323.7609217464236	20011711520.08832	10746201859.568464	62.54366103017137	4.266909999265595	4020455879.4690924	1103.3170856716881	1039067.365908684	134.28911348923052	13298.344977816798	4576.062968410398	17.040016109969834	2401.712285975117	2.0180776652351575	5916.543646236701	0.07932802883523205	45.141619134531396	94.77626165142787	0.04263275022950414
84.81971622855889	21940546805.143127	7627097017.368816	31.955961848501268	2.187077598928551	3387469757.462684	79.95663341453509	1045807.8681378486	36.282587502727736	6655.849274638384	1190.8671870135056	4.482112697145467	773.9785905317765	0.837681529955456	5237.433354091822	0.020872696775767162	23.7909412035026	31.55982173513107	0.01183087744567195
1.9722171191219806	23347892490.082138	5378577405.024308	7.449169018173918	0.5243257526652889	2969503121.29749	-3.215178345224391	1051537.9484139285	-3.0622873105114388	965.1138733684943	-139.99089303310714	0.10755796729577828	95.91343995706148	0.284045264222713	3851.869558491	0.0005019297524182429	7.161423431147354	3.824803925744511	0.0020914318673665943
2.5202633483404656e-14	24341115996.529427	3792253004.7257314	0.06569145359108103	0.004770288332290127	2651928078.2607093	-1.7668664510079801	1052474.4608676385	-4.744377848968368	30.28351019897377	-180.8408419519081	1.8706285651160916e-15	3.5620301442672955	0.08173212758205957	2066.7522611967074	8.880459071540293e-18	0.1300721014442843	0.12104091196451988	0.000272777305759639
