[Cdiff]	[Commensal_Beneficial]	[Commensal_Dead]	[tDC_LP]	[tDC_MLN]	[Commensal_Harmful]	[N_Lum]	[E]	[E_d]	[E_i]	[M_LP]	[eDC_LP]	[Th17_LP]	[Th1_LP]	[iTreg_LP]	[eDC_MLN]	[iTreg_MLN]	[Th17_MLN]	[Th1_MLN]
484.0	1.0	50000000000.0	0.0	0.0	15000000000.0	0.0	1052500.0	0.0	0.0	3250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.2154430343385	8949988637.63313	35527733327.39319	56.45082279881328	3.7860128235393136	11993875803.634275	6625.473172218116	1027520.8110532098	162.45959069283154	24816.72935609574	4727.538380781165	49.114611708499574	2182.1833353361853	13.361749685765083	2115.203293485481	0.22828732287924575	34.88828628703611	161.72685858561803	0.6297179336551444
1615.9285829273324	13558973592.412476	26900484150.297413	119.23646625797494	8.003501639653294	9300026911.324858	17635.56155965375	1029827.1408565857	354.9685854666733	22317.890557943232	10973.167668836617	84.52793197406037	5140.3403486472835	10.641162563180071	2978.6867454737394	0.393183352491979	72.02742465299332	316.7095316539526	0.4035086520321182
1712.4330256791773	14924763231.019245	22342836533.025368	179.69631417158	12.140145541170826	7414831676.885314	25229.238341294884	1034708.6552705698	489.33396905554827	17302.010760369772	15949.470578554754	89.76123479068796	7663.781698617315	8.22627795980731	4436.234316328612	0.41764329496889024	115.63011178482917	379.7984699217028	0.32494738083647134
1264.7508389619225	15935756392.848333	18651586482.16055	163.79736328708344	11.133006015206785	6026749440.463432	16751.911078469937	1036204.5059240283	446.799051987821	15848.695023978657	15068.234099244954	66.38639431639119	7373.2565243894505	6.207072937372565	5710.726923059764	0.3089421983750545	112.7561373558153	309.45730602219925	0.22164403366806185
731.2307015510293	17777401032.570393	14632844570.273949	107.33327494700482	7.315111399307643	4908803714.910743	5770.000802101505	1036267.6453828022	287.63391451926253	15944.720702672405	9837.007790626949	38.42366171980759	4910.4547885892	3.9442880340941486	6126.942142250252	0.17884319923973405	76.52412588369421	193.2393038426419	0.11240987423694951
323.76092173538154	20011711519.89868	10746201859.70195	62.54366102720528	4.266909999062826	4020455879.483507	1103.3170855852225	1039067.3659086126	134.2891134821674	13298.344977898689	4576.062968151603	17.040016109387665	2401.7122858456955	2.018077665214266	5916.543646086634	0.07932802883252121	45.141619132274165	94.77626164775718	0.042632750228022744
84.81971622529161	21940546805.00445	7627097017.43832	31.95596184741616	2.187077598853984	3387469757.4717064	79.95663340734129	1045807.8681379638	36.28258750063808	6655.849274531835	1190.8671869386892	4.482112696973023	773.9785904901609	0.8376815299342649	5237.433353940455	0.020872696774964155	23.790941202665714	31.55982173391052	0.011830877445420536
1.9722171184342998	23347892489.95831	5378577405.072007	7.44916901779938	0.5243257526424955	2969503121.3061194	-3.215178345241443	1051537.9484140158	-3.0622873107360715	965.1138732880141	-139.99089303961836	0.10755796725856537	95.91343994969243	0.2840452642165508	3851.8695583860126	0.0005019297522446715	7.16142343103634	3.824803925449024	0.0020914318673431564
2.5202569380823193e-14	24341115996.414795	3792253004.7596016	0.06569145361108789	0.004770288333742959	2651928078.269054	-1.7668664509594123	1052474.4608676517	-4.744377848814266	30.283510198465386	-180.8408419460433	1.8706238225586657e-15	3.5620301442126214	0.08173212758050248	2066.7522611311842	8.880436560698444e-18	0.13007210146713424	0.12104091196429363	0.000272777305759488
