[Cdiff]	[Commensal_Beneficial]	[Commensal_Dead]	[tDC_LP]	[tDC_MLN]	[Commensal_Harmful]	[N_Lum]	[E]	[E_d]	[E_i]	[M_LP]	[eDC_LP]	[Th17_LP]	[Th1_LP]	[iTreg_LP]	[eDC_MLN]	[iTreg_MLN]	[Th17_MLN]	[Th1_MLN]
484.0	1.0	50000000000.0	0.0	0.0	15000000000.0	0.0	1052500.0	0.0	0.0	3250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.0167980348508922e-12	9219647370.861872	35265263454.00432	9.921706141529974	0.7204803129800641	13385631714.233982	-45.48057067971877	1052331.468955425	167.9845980539978	0.546446522736787	6374.661993001986	-3.223978564120316e-14	3775.8436300801686	-25630.551710396438	20095.964492302628	-6.619843423102515e-17	17.694978422166262	153.42569041838433	-636.0379923117849
1.5237602844420053e-24	15731751167.638348	24864426274.158638	0.059838327489931335	0.004345254364840654	11973548287.16541	-14.936417034253484	1052519.3263268187	-19.33195176610209	0.0056249487520808866	-734.0438133898241	-3.509781808489985e-23	135.75079959182708	-9753.77240910218	11315.639295488703	-8.359968901433767e-25	0.12513654010451386	4.602067296127279	-82.48281646084124
-7.17276880511211e-30	20323066846.060402	17531384853.84353	0.0003639682443428239	2.64301271231246e-05	10710451402.533478	-5.763949642651438	1052513.242725103	-13.242890032245626	0.00016493105380286448	-502.7436676478015	-5.216135477992115e-31	4.213494801383126	-2862.009554594119	5606.84774860561	-2.2649333179567222e-33	0.0007695258706620418	0.13836914358407087	-10.702535314210733
-2.86934015991791e-57	23560429517.94757	12360815842.98677	2.196782055285081e-06	1.595227877306114e-07	9580583315.554386	-2.43629196448685	1052506.6284393095	-6.628444294060382	4.985023142781549e-06	-251.6368955827015	-2.4046331562881512e-58	0.12720545664555888	-767.6956095604987	2758.4212064431326	-8.881200079600201e-57	4.648524315701353e-06	0.004151777211701139	-1.3880128276349035
6.9935918433438705e-90	25842990066.03009	8715213532.868212	1.3255927401322485e-08	9.62600039419542e-10	8569907386.59473	-1.0926054032225136	1052503.2630390967	-3.2630392456590482	1.5065499247409508e-07	-123.87571102716832	4.698541472468979e-91	0.0038211057852102085	-198.02162256544918	1356.4909277901609	6.375573699995937e-81	2.8052131502667882e-08	0.00012456548422567907	-0.18000938074895553
-6.642943010344153e-120	27452350326.641666	6144816226.725648	7.997257137036769e-11	5.807334185152369e-12	7665849774.961064	-0.5056435457158838	1052501.6047013577	-1.604701360090448	4.5505592252383374e-09	-60.919839981140726	-5.263636711009082e-121	0.00011466329835435513	-50.12939696099928	667.0550445963053	-3.7639107379641154e-98	1.6923838780217588e-10	3.7370733067420946e-06	-0.02334484037979867
2.981025955409775e-140	28587059393.102715	4332510306.745551	4.819121666995798e-13	3.499481074522875e-14	6857163025.666322	-0.2387887944668894	1052500.7891114126	-0.7891114115488338	1.3736831743644168e-10	-29.957336160629385	2.408720867302831e-141	3.4388669773413905e-06	-12.571587913593572	328.0230892861528	-6.104300823631168e-107	1.0198254963139676e-12	1.12073448838309e-07	-0.0030272933803597722
-3.242821047749711e-159	29387105855.40257	3054712338.313723	2.9041753792039635e-15	2.1089126772255093e-16	6133786360.589981	-0.114194380227884	1052500.3880440583	-0.3880440569360105	4.146408421945394e-12	-14.73146949591141	-1.860893676246859e-160	1.0313342065482427e-07	-3.1376746644566174	161.3047620806507	4.8383811734019865e-111	6.145833994631962e-15	3.3611114385656854e-09	-0.00039257252429574624
-4.093522843145835e-179	29951192355.578606	2153778932.680345	1.7513076372801858e-17	1.2717396147729854e-18	5486720270.812423	-0.055116163508528285	1052500.1908202667	-0.19082026535364546	1.2517788511851167e-13	-7.244186310505254	-2.1882744420307095e-180	3.0936578142396826e-09	-0.7811910867475255	79.32146434011618	6.089684015875893e-121	3.706128118429857e-17	1.0082193057032014e-10	-5.091004216289917e-05
