time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1920.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
1960.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2000.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2040.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2080.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2120.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2160.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2200.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2240.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2280.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2320.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2360.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2400.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2440.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2480.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2520.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2560.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2600.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2640.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2680.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2720.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2760.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2800.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2840.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2880.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2920.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
2960.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3000.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3040.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3080.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3120.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3160.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3200.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3240.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3280.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3320.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3360.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3400.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3440.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3480.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3520.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3560.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3600.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3640.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3680.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3720.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3760.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3800.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3840.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3880.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3920.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
3960.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
4000.0.	2.46517616281838	200	20	297.5348238371818	0.06224476504137601	1.5342745593219709	1198.4034228856356	0.003015568784862	0.45495175197772203	1199.541974889237	100
