	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
76	0.811255404777753	159.14919717827703	40.03954741694673	282.621740228967	0.0009107366333431283	0.006461352774111325	481.21435288209443	472.13092111305656	29.1372746008675	17.900723952297835	0.003862439444741735	1648.7620803082586	4.414666894228547e-05	196.87756550211753	149.78295467446932	3.741376900475914	196.25862309952868	817.721690902019	983.4954732237658	0.0038541756162695042	149.78295467446932	47.217985145717584	7.988360195463553e-05	112.75735423872197	65.32232376757405	220.9551640992038	2.113784032379439e-07	6.503580145665277e-05	1.2511155853726732e-05	1.6801547733181259e-06	1.0542583225251983e-05	10.384286349905922	5.811316989397226	0.3088336672331644	1.400015257463264	17.378259771015397
77	0.8092631544669299	158.6744542975171	40.51628254801752	282.6191053383932	0.0009197929225086002	0.006459077560020583	481.21590495398283	473.0173131513717	28.333068931503767	17.441128458185315	0.0030243215135565666	1649.2225139203026	4.386291515062263e-05	196.69981925520528	149.9010422413413	3.8455132470221756	196.1544867529824	811.8558319906326	983.9517128073975	0.003012825642709956	149.9010422413413	47.20512429664798	5.559020798031067e-05	112.74078336265347	65.43670130744718	221.3098869931532	2.102574531852804e-07	6.471319068032959e-05	1.2448618322196977e-05	1.6717469386128936e-06	1.0489441346890741e-05	10.097579882120854	5.650873448773545	0.29974453870802814	1.3958215139262105	17.3808946615891
78	0.807286809901714	158.20111763002942	40.99159556007045	282.61649790905363	0.0009285833604809566	0.006456849754113329	481.21747214321874	473.8829899079672	27.552459818791935	16.99477513478364	0.0023664918188928746	1649.669525073399	4.360576491052569e-05	196.51251378356326	150.01564201076482	3.9522921554121027	196.04770784459242	806.0319278113467	984.3945425211242	0.0023535532423645707	150.01564201076482	47.19220398827584	3.851954412926695e-05	112.72449553362414	65.54793355621352	221.6544047674975	2.092456832858413e-07	6.442643478296291e-05	1.2393061671013871e-05	1.6642783384788367e-06	1.0442267273576985e-05	9.819278627638507	5.495136342618374	0.29095358257402265	1.3916403327186329	17.38350209092879
79	0.8053265538975413	157.7291827821769	41.46549066392718	282.6139174501978	0.0009371065488504865	0.006454669723220028	481.21905399769844	474.7287469074308	26.794689216907372	16.561266970591515	0.0018506507413056108	1650.1035490786683	4.336904808408895e-05	196.3151678949632	150.12687334854613	4.061776515779068	195.9382234842255	800.2497046348757	984.8243976322728	0.0018374309031960105	150.12687334854613	47.179215383701205	2.6577710727433998e-05	112.708470930278	65.65612889522332	221.98905314512226	2.083346151459952e-07	6.416837799212153e-05	1.2343108926776614e-05	1.657563815012421e-06	1.0399880945337867e-05	9.54911616309942	5.343953411332648	0.2824442243604589	1.3874716762255845	17.38608254978465
80	0.8033825718184447	157.25864536481626	41.93797206336692	282.6113634695545	0.0009453619502177663	0.006452537671406649	481.22065006304194	475.55535943794246	26.059027051896223	16.14021597223827	0.0014464623001350634	1650.5250042654632	4.3149075890958844e-05	196.10727822257226	150.2348509272868	4.174029884191741	195.82597011581285	794.5088846157137	985.24169642892	0.0014336838955966184	150.2348509272868	47.16614886004045	1.8259515476174e-05	112.69269016442095	65.76139223176767	222.3141551297246	2.0749597450905077e-07	6.393232204881478e-05	1.2297484683361728e-05	1.6514325423337374e-06	1.036122670328717e-05	9.286830728946242	5.197176854555672	0.2742077451091447	1.383315506889179	17.388636530427945
81	0.8014550585261627	156.78950099653892	42.40904394493659	282.60883547598894	0.0009533499190246891	0.006450453613495957	481.2222598851549	476.36349632700194	25.344755278207824	15.73124099813544	0.0011299991850684987	1650.934295702681	4.2942700823383196e-05	195.88831957239282	150.3396857526826	4.289120075685284	195.7108799243193	788.8091876468911	985.646843939484	0.0011180830893256926	150.3396857526826	47.15299424869074	1.2490973337628357e-05	112.67713378880396	65.86382529289617	222.63002419119897	2.0680649951299364e-07	6.371444705420168e-05	1.225540437863889e-05	1.6457777077211978e-06	1.0325595711286456e-05	9.03216983495271	5.054761003999019	0.26613728033652867	1.3791717872997629	17.391164523993485
82	0.7995442090606673	156.3217452664621	42.87871052447888	282.6063329752883	0.000961071511173158	0.006448417443184263	481.22388300655234	477.15417633888944	24.651195591524683	15.333972431533107	0.0008822561992985192	1651.3318120122692	4.274862500383631e-05	195.6577387933555	150.44148406677252	4.4071127664127685	195.59288723359182	783.1503291555537	986.0402287466466	0.0008714188093134772	150.44148406677252	47.139740598422186	8.50366599482301e-06	112.66178320796708	65.96352667641777	222.93696126593827	2.0597640170333213e-07	6.351041322627344e-05	1.221598762945759e-05	1.640481472008904e-06	1.0292249355092038e-05	8.784882155135229	4.916282874001801	0.25851856508199034	1.3750404797799696	17.39366702469401
83	0.7976502152813844	155.85537389809645	43.346975886623845	282.6038554902938	0.0009685285312352351	0.0064464289026018575	481.22551898503883	477.9278024399566	23.97769770284499	14.948056460404466	0.0006886460736462488	1651.7179215935234	4.256293978232661e-05	195.41497525779084	150.54034634417908	4.528075423373179	195.4719245766314	777.5320317727013	986.422219209555	0.0006789700981152963	150.54034634417908	47.12637993831999	5.766683512244591e-06	112.64662168316625	66.06058808912567	223.2352509769414	2.0527641168026153e-07	6.331711211849287e-05	1.2178681715522643e-05	1.6354691585153801e-06	1.0260706803574375e-05	8.544746336250801	4.781902281610434	0.25104478061108654	1.37092154781947	17.396144509688494
84	0.7957732950930888	155.39038250655324	43.81384419835536	282.6014025368567	0.000975723399734767	0.006444487626480797	481.22716737166246	478.68518769689075	23.323638015907218	14.57314341627437	0.0005373697575794098	1652.0929859139696	4.238434317061282e-05	195.15942937677687	150.63637079121744	4.652079737134325	195.34792026287028	771.9540114379954	986.7931767570471	0.0005288505701090908	150.63637079121744	47.11290291585787	3.8945405459548625e-06	112.63163284818945	66.15510072364938	223.5251729130761	2.045722694700544e-07	6.313195053730547e-05	1.2143009869231297e-05	1.6306777848309611e-06	1.0230590561578274e-05	8.311533833797291	4.651359213615518	0.2438430593083499	1.3668149541662877	17.398597463125586
85	0.7939136520981874	154.92676674075017	44.27931960715333	282.598973637111	0.0009826593344466313	0.0064425930573561675	481.2288277229808	479.42690387908317	22.688385421325613	14.208891176630585	0.00041920369325113195	1652.4573563196782	4.2211352978665956e-05	194.89048050556232	150.72965318890445	4.77919284346488	195.22080715653968	766.4159847581575	987.1534526967141	0.00041178392132350727	150.72965318890445	47.09929947443287	2.6188805414726555e-06	112.61679946989874	66.24715318447072	223.8069998339676	2.0395094857740478e-07	6.295264434263467e-05	1.2108462161492161e-05	1.6260371005449805e-06	1.0201432221487606e-05	8.085025662523938	4.524637770169989	0.23679698201332972	1.3627206617364982	17.401026362871345
