	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0	0.611236783152	1.30377571282	3.80874702187e-05	1.9245997705	1.9245997705	0.872534525609	0.127465474391	5.0	14.9997605114	0.000239488586945	0.00122834645669	5.52755905512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.796980797261	0.203019202739	1.28871252075e-06	0.963590525844	0.00082800476559	0.0413941344971	1.22247345696	0.299995131634	4.86836593145e-06	0.0	0.048179398361	0.0046464250374	0.0793317319536	0.232300498008
1	0.42573135709669846	1.3099487427749963	4.280596988322483e-05	2.586624336669046	2.163038884109408	0.8559247249338225	0.14407527506617776	3.4227351827157872	14.999736131606042	0.00026386838090545426	0.001115539269048401	5.0199709422588916e-05	1.1009128344906935e-09	2.7550324561495744e-05	2.8354497313448863e-08	1.5275049724663452e-07	0.01723347292326433	0.008458139035242842	0.7716668553239849	0.22833314467601498	1.3264141688574147e-06	0.8096225739375195	0.0015212823874589897	0.07605716109852768	0.8514628348434202	0.2999832433795386	1.6756620392962436e-05	1.7430100273661842e-05	0.040480839548286636	0.00816844850619838	0.194359997535492	0.4083615517933249
2	0.05330714923266599	1.487268025481732	0.00010848073051984564	8.784055666333304	5.48171030915088	0.8171913048438291	0.18280869515617137	2.3430154068384965	14.999677345555716	0.0003226544312318049	0.0007784503623348011	3.5031218154382624e-05	2.1006455735256887e-09	0.00010987709883588889	5.436626106293923e-08	2.981024867577031e-07	0.03301232074577036	0.016333566288115473	0.7206181978995584	0.27938180210044145	1.518873664231138e-06	0.4841402487849311	0.006303938783974767	0.31519247509692255	0.10661434509335486	0.29997244561019343	2.755438973812103e-05	4.765981857036595e-05	0.024206752268059958	0.012319519536270975	0.24441332660041462	0.615914259766395
3	0.028860903039033266	2.6501423676926827	0.00037654990541442557	26.965487481834327	19.027618282257894	0.7775109858011242	0.22248901419887598	1.6038988982476265	14.999623193762314	0.0003768062246335553	0.00029959889009323863	1.348325315215569e-05	2.470353667422184e-09	0.00022682693734286084	7.752818032235064e-08	4.302647615345365e-07	0.04706166061314153	0.02349041985473206	0.6770662480557078	0.32293375194429197	1.8003752663637475e-06	0.2198518658494156	0.015218306662339956	0.7609103889708718	0.057721696614265475	0.2999684497272842	3.1550272647164416e-05	0.00014562920364351642	0.010992427765332042	0.010756528837679018	0.13964187891259364	0.5377935214722463
4	0.09515327509163221	5.565933822545201	0.0006650487596807521	36.874710137490744	33.605675225750865	0.7818029672799491	0.21819703272005098	1.0979405508233073	14.9996375950427	0.0003624049442524525	1.5637474173096766e-05	7.044535744836672e-07	5.915056584115574e-10	0.0002961799625704951	9.749596403178472e-08	5.46974403823578e-07	0.059172774419132414	0.029806396588012454	0.6993649409882366	0.30063505901176396	1.9801380761684125e-06	0.3537020399377855	0.015259266703667292	0.7629511395802456	0.19030611953644141	0.2999887400609654	1.1259938965894776e-05	0.0006680486575445976	0.01768488438205038	0.007237968684982781	0.1191579991344683	0.36187977485366174
5	0.250975311168414	8.597066587662953	0.0005492467511595586	20.492514076871075	27.75387002559636	0.8139196362834987	0.1860803637165013	0.7515894319134407	14.999696555269537	0.0003034447174179862	3.99187444844224e-06	1.8032854698681683e-07	3.705119350798936e-10	0.0002990242934180379	1.1411356549894185e-07	6.466573785268351e-07	0.06925122782397224	0.03519707492517899	0.7463178603690768	0.2536821396309237	1.8569879401393518e-06	0.7695659330470679	0.0049303704250992265	0.24650744987214832	0.5019502288105162	0.2999911296533269	8.870346604310958e-06	0.0016392837960861261	0.038478056945587966	0.00629263195803769	0.11293222354312325	0.31460085316071124
6	0.41436477540621286	9.42204417033184	0.00024561784348267276	7.341773030489217	12.411226615507601	0.8316681013966988	0.16833189860330106	0.5144965973165561	14.999720317846064	0.00027968214089037024	2.3895448815348583e-06	1.0822189219717612e-07	3.6329224736450733e-10	0.0002994156348633876	1.2745389314468395e-07	7.288068328358815e-07	0.07734151096350966	0.03963626465752409	0.7641990400942772	0.2358009599057236	1.6776446239750542e-06	0.8557290219757367	0.001900160244839483	0.09500002861736946	0.8287292659326225	0.29999120766092574	8.792339005310892e-06	0.0026851639797985756	0.04278624720723108	0.0069853495855706	0.1291402869351137	0.34923386246734595
7	0.5572322001874046	8.715200327068159	0.00010928902730589559	3.9072435896029063	5.522457075585245	0.8410162730887784	0.15898372691122153	0.35219594432609547	14.999728913344656	0.0002710866422960869	1.7017239383258518e-06	7.726967626514514e-08	3.616344492934368e-10	0.00029958362250521266	1.3780028326447002e-07	7.941183720492561e-07	0.08361573130502202	0.043163011033536904	0.7706602190430615	0.22933978095693947	1.5599460185635763e-06	0.8621399614153769	0.001370465911843013	0.06851547306338299	1.1144641393970431	0.2999912259694728	8.774030458311606e-06	0.003754212733801023	0.043106796028612886	0.007343209719753178	0.13762759343462458	0.36712670760178523
8	0.6728376609697372	7.6452428732296935	6.775742863267023e-05	2.914381375211687	3.4238437690820778	0.8459216547619479	0.15407834523805183	0.24109388470150556	14.999732015739085	0.0002679842478767786	1.3228249011584975e-06	6.021897858285284e-08	3.6045927435140235e-10	0.0002996761617836617	1.4557823156863752e-07	8.443127276702498e-07	0.08833215432718408	0.04587164583375759	0.7729928632138933	0.22700713678610737	1.4968799235809616e-06	0.865452394042775	0.0011350345777614318	0.0567439033528465	1.3456750792447614	0.29999123826422297	8.761735708376085e-06	0.004813113977617262	0.04327241739838403	0.007487415039234601	0.1419775280564204	0.3743369019450725
9	0.7623421337318466	6.616156423467699	5.315807201484663e-05	2.4735641096366625	2.6861288605437874	0.84849364532503	0.15150635467496945	0.16503953245322642	14.999733140735122	0.00026685925183755134	1.0915384533467347e-06	4.9811215617078716e-08	3.6051914199555235e-10	0.0002997326489116102	1.5126929973117377e-07	8.817357067668881e-07	0.09178296898015353	0.047889922420277446	0.77383984208279	0.22616015791721075	1.4654000134389472e-06	0.8679064660046203	0.0010011732967795965	0.05005084042595037	1.5246840424511396	0.2999912377078792	8.762292052051127e-06	0.005837140809396989	0.043395120714114846	0.007551418640016607	0.14447266382629453	0.377536991452519
10	0.8272402469047879	5.713522579320426	4.633590707404122e-05	2.229653518114722	2.3413997143964296	0.8498417635036184	0.15015823649638094	0.11297693584134413	14.999733552723292	0.00026644726366694267	9.344307719449869e-07	4.274120918752875e-08	3.5986341212085255e-10	0.00029977101973289907	1.5533858547015465e-07	9.089136846713849e-07	0.0942503095026066	0.049354937651625796	0.7741502542204143	0.22584974577958666	1.4499644314459238e-06	0.8695072822727129	0.0009216793218429528	0.046076145855253575	1.6544802854760365	0.299991244887317	8.75511261432086e-06	0.006809249943752117	0.043475161500672085	0.007583190472180028	0.14597099322366927	0.3791255533143088
11	0.8688769292702898	4.944518704698787	4.258588443884243e-05	2.0888557825060956	2.151908105772073	0.8505489256052808	0.14945107439471844	0.07733776574545553	14.999733706526728	0.00026629346023034816	8.231851735974684e-07	3.7735149539629263e-08	3.5969530286261724e-10	0.00029979818937217185	1.5819071772528093e-07	9.282104114904732e-07	0.0959795902605317	0.0503946653699211	0.7742664424406174	0.2257335575593834	1.442339503482544e-06	0.8703852201939896	0.0008763986313554066	0.043812117444179954	1.7377536662233544	0.29999124651511594	8.753484815439123e-06	0.0077189395338693725	0.04351905840547052	0.007599844310448926	0.14685403981115855	0.3799582199751582
12	0.8886720597535942	4.298691553807761	4.0522851553835085e-05	2.015192185184339	2.0476614980980554	0.8509204139406452	0.149079586059354	0.052942029899222975	14.999733766120778	0.0002662338661822129	7.420050168167549e-07	3.408206728146214e-08	3.596600313488304e-10	0.0002998180160465389	1.6015308620558327e-07	9.416377423400699e-07	0.09716935677983236	0.05111785289531209	0.7743117208584496	0.22568827914155132	1.4385772908082057e-06	0.8706684974206477	0.000855571033651173	0.0427707455063605	1.7773439423330446	0.2999912468996289	8.753100302605345e-06	0.008560852925869666	0.04353322235469411	0.007607982411169582	0.14729967954430032	0.3803651162780454
13	0.8882712627711244	3.762101351369418	3.961256935716307e-05	1.9919763167205615	2.001664435927103	0.8511160633194033	0.14888393668059596	0.03624006832713556	14.99973379056909	0.0002662094178699507	6.804791451429449e-07	3.1313410448741494e-08	3.5960113226704377e-10	0.0002998330425618474	1.6147768204418208e-07	9.508001228749628e-07	0.09797241717266345	0.051611127251275465	0.7743304718702088	0.2256695281297921	1.4368682779961942e-06	0.8704386480150392	0.0008543728022130052	0.04271084404861129	1.7765423623863013	0.2999912475352569	8.752464674610242e-06	0.009333417495954281	0.04352173006839864	0.007610460469813415	0.14740239274678693	0.380489029936746
14	0.8696770532907492	3.3211027969819225	3.961711848090153e-05	2.0114179856625842	2.0018946881060007	0.8512192274085283	0.1487807725914709	0.024808447462239522	14.999733801516225	0.0002661984707349483	6.327942591761353e-07	2.9167611120192227e-08	3.5959722989769414e-10	0.0002998446886584653	1.6235115829494364e-07	9.569162513780214e-07	0.09850195230692886	0.05194023676176042	0.7743389012750045	0.22566109872499643	1.4363969441985022e-06	0.8697371201009709	0.0008706560950732608	0.04352502144122648	1.7393539560731384	0.29999124757608764	8.752423843834951e-06	0.010037711622180817	0.043486653942539436	0.007608511650461659	0.1472056280252919	0.3803916143341069
15	0.8352976133256053	2.963541312969429	4.043398720983373e-05	2.070660291431075	2.043172276247285	0.8512737988723591	0.14872620112764035	0.016982647188763682	14.999733806567594	0.0002661934193650266	5.941790983563293e-07	2.742977505502156e-08	3.5911149121836206e-10	0.00029985411991949865	1.6290896403492242e-07	9.608858482747136e-07	0.09884009128894602	0.05215369352343141	0.774342998259059	0.225657001740942	1.4367702067885922e-06	0.8685684162463675	0.0009039619200430298	0.045190328563727046	1.6705950869783623	0.2999912526520103	8.747347921168329e-06	0.010676507028939677	0.04342821919191643	0.007602673424261347	0.1467252464955424	0.38009976464852735
