	Cvar	Mvar	X
0	0.01	0.01	0.01
1	0.034755307920079755	0.0007403233142334315	7.32108289723862e-06
2	0.059283126221805094	0.0013330350830551459	1.3236579354880019e-05
3	0.08356551521057168	0.001988532717957396	1.9795473987087694e-05
4	0.10760481603311868	0.002712798620704371	2.7062128730512455e-05
5	0.13140311578523398	0.0035169779321484957	3.5153905233616114e-05
6	0.15496257798545476	0.004422737929189229	4.429790557883936e-05
7	0.1782852930514761	0.005451456869114448	5.472320140963418e-05
8	0.20137328924664225	0.006615369415269868	6.657183501310435e-05
9	0.22422851267269156	0.007950835433082615	8.023017369416687e-05
10	0.24685279548999678	0.009496995533937925	9.613607869914139e-05
11	0.26924783004043173	0.011302754037585112	0.0001148352282053393
12	0.29141511688041705	0.013450035565571916	0.0001372458935579225
13	0.31335592747160684	0.01601424492042954	0.00016426506578192925
14	0.3350705795377462	0.019509991101652826	0.00020160888794465453
15	0.35655957906096086	0.023606541453062017	0.0002459214590660242
16	0.37782257628567034	0.028862116603378847	0.0003039724367106771
17	0.3988578799320575	0.0357550515711585	0.00038190561701587067
18	0.4196616003594437	0.04513293634316732	0.0004917711907407694
19	0.4402259355749926	0.058408397279506905	0.0006550901715358579
20	0.46053805571628803	0.07683775204343388	0.0008982208885405369
21	0.4805734535909863	0.10357915684754157	0.0012904076221183867
22	0.5002898935135387	0.14017885940690258	0.0019165704904746713
23	0.5196061486689274	0.1913306464758227	0.003019881524846566
24	0.5383660669112174	0.2565758606548308	0.005120773192257292
25	0.5561960023092221	0.33846763552772996	0.00967421175292508
26	0.5719293462449961	0.43552544906365975	0.022866474312531734
27	0.5812725139252413	0.5430008455692238	0.06742006007706908
28	0.5720037590531407	0.6454580912150549	0.18130246141185
29	0.5265946576103727	0.7071691726817808	0.36587646861700013
30	0.43444331295658856	0.6685448104851485	0.5617902257241609
31	0.3092981432329069	0.44527363359201344	0.6364783863833602
32	0.20644616818019018	0.009429038285231122	0.369919003014174
33	0.19718829929362358	0.00641600279896477	6.448599457939401e-05
34	0.22008555957666517	0.007731384010872317	7.678900338628909e-05
35	0.24275149298615387	0.009256050151043855	9.366557355917096e-05
36	0.26518786066494815	0.011041038485022586	0.00011211301877490734
37	0.2873961442442357	0.013162764713389334	0.00013423577473637511
38	0.30937763592393297	0.015708833906628222	0.00016102826858672214
39	0.33113318871196545	0.01887729721477665	0.0001947648703488086
40	0.35266329271085795	0.022730974119638096	0.00023636365569286376
41	0.37396748819139813	0.027913274881930468	0.0002933648746135925
42	0.39504399828332465	0.03448906607348412	0.00036750160579545753
43	0.4158900647653667	0.04331609577003205	0.0004702032762081722
44	0.4364985960979347	0.05564881159701291	0.0006202514996629189
45	0.45685796096852305	0.0730672971176265	0.0008469797537170846
46	0.4769461450517869	0.09794092622192059	0.0012031213855189893
47	0.4967245780319837	0.13281023738337822	0.001781992454973483
48	0.5161235525092629	0.18064072735890135	0.00277011463596934
49	0.5350033604449047	0.24339175032847934	0.004602709638452918
50	0.5530480561152699	0.3222659010825754	0.008494046479771667
51	0.5693352173821525	0.4167390407321541	0.019112915334852355
52	0.580453274816139	0.5230198815639185	0.05527426435729217
53	0.5757980348110502	0.6282280242807563	0.15540115333670604
54	0.5376170280672714	0.7006490082611719	0.33308591206737104
55	0.4529524031204216	0.6843812007945401	0.5364128031302844
56	0.33023747228677575	0.4980260292801543	0.646381482027416
57	0.21648691000770776	0.06779151477632249	0.44817893232876
58	0.1913915871916393	0.006113354662893117	0.00019204516455570764
59	0.21434699915154856	0.007382494144168994	7.441037236100275e-05
60	0.23707095570841016	0.008849784470494098	8.949535276149736e-05
61	0.2595649292301225	0.010564729336260455	0.00010715595083656087
62	0.28180232575964603	0.012593703277568303	0.00012829078790748915
63	0.30384101432157157	0.015028709453467232	0.00015384948407455508
64	0.3256536162217623	0.01799824748238573	0.00018535834526483286
65	0.3472406825064488	0.021719607783393585	0.0002253900594915655
66	0.3686020525552813	0.026388140102689975	0.00027647033901499713
67	0.38973669472281774	0.03256047588084829	0.00034552236427650205
68	0.41064157575865445	0.040793782667031174	0.0004404393213483185
69	0.43131101148597123	0.05213052092562613	0.0005766825892447951
70	0.4517346921551195	0.06803251686009792	0.0007794975797528035
71	0.47189431058041287	0.0906572536500708	0.0010943182553594588
72	0.49175601410023595	0.12281156568613648	0.0016051766209265424
73	0.5112604866188593	0.1669505224064498	0.0024582289832636036
74	0.5302918685930015	0.22580212161758142	0.004001663906382854
75	0.5485987123293043	0.3006007770777437	0.007160118055692525
76	0.5654972285350462	0.39132762093575363	0.015173812012120931
77	0.5785543862899777	0.4953313704334442	0.041609244408436115
78	0.57940638384501	0.6028894197132787	0.12176113017892767
79	0.5516237758185697	0.6880165661941938	0.2802354705292132
80	0.47948455159595765	0.7013862746659151	0.48671548833031136
81	0.3633157029766921	0.5679913361740798	0.6384085023029145
82	0.24005235176816928	0.19847705160393853	0.5430954798401226
83	0.18741934890017956	0.005930638531795764	0.09486759803358089
84	0.2081590005804196	0.007021231126063286	7.071618160709552e-05
85	0.23094550718258838	0.008429555529904322	8.515226365699547e-05
86	0.25350159627742563	0.010072129305414812	0.0001020771339863247
87	0.2758287422014348	0.012009555744067204	0.00012219692804953217
88	0.29792848675213535	0.014332109928509473	0.00014651217284136737
89	0.31980194569465464	0.01709929539200594	0.00017575492523306938
90	0.34144979790477464	0.020573385201342033	0.00021293435659936036
91	0.3628697167704165	0.02489720846474908	0.00026005944074598445
92	0.38406610663803814	0.030612564033915168	0.00032348289993951277
93	0.40503310464334497	0.03796778969188843	0.0004079611706154959
94	0.42576752063284135	0.04866358246262	0.0005341755990420723
95	0.44625914172067	0.06322899686674359	0.0007168050351612053
96	0.46649226791555876	0.08387283517755474	0.0009968446986650288
97	0.48643853017539834	0.11316891935575606	0.0014434443993805138
98	0.5060471479689259	0.15377324770036682	0.0021796087777989025
99	0.5252245731565428	0.20839238286983505	0.0034778444418078302
100	0.5437666589494722	0.27884313849998044	0.00605653116010015
