	s130	s137	s149	s153	s161	s166	s47	s48	s49	s50	s56	s60	s63	s64	s67	s71	s72	s75	s80	s81	s83	s84	s90	s91
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.0	0.006751935794563196	0.0030564630314531484	0.0026805267075490735	0.04041635146650522	0.8276593883484935	0.00277862105534182	1.2378466951338663e-05	0.0	0.00025467771595308146	0.009926562436174988	0.0016495400601907175	0.0026595211982123105	0.0	0.0043173586221646335	0.21725405885678514	0.33841625588266727	0.0027174440762090996	0.4472641591657614	0.00271923139946037	0.0011797677448656843	0.026545133564813098	0.0011180567594306617	8.403002687686166e-05
2	0.0	0.035263037523360886	0.004603224102106217	0.010161207284189866	0.04908935610276428	0.5599779351332532	0.0026398836820951993	2.363779592321851e-05	0.0	0.000482869173850085	0.017905379967988386	0.012805341925971995	0.01624424961639803	0.0	0.009793690031785124	0.40478767318783987	0.4916652202446121	0.004939220362747949	0.8521456720322389	0.004945653250025452	0.002169328632492667	0.08209121310235269	0.008064061101012127	0.004418329022683769
3	0.0	0.05996310892966528	0.0032024102953937495	0.011290690545359822	0.03638591264185736	0.2725372938507569	0.002474531616797805	3.7600992295078624e-05	0.0	0.0007644239611934782	0.02754933844553032	0.04519528429833634	0.04917597131679649	0.0	0.017258166053896323	0.5507110904443522	0.5418581588791385	0.006755808420189098	0.9995873624968957	0.0067690286825631335	0.003303982633068578	0.1582992952604903	0.026516203375162098	0.04555316061710278
4	0.0	0.06595091041454652	0.0017382132684014972	0.008958084457739652	0.02657461729058689	0.1499762467496136	0.002373467454327581	5.25110799440561e-05	0.0	0.0010622450886921802	0.03700641561582129	0.09141785719575383	0.0962750589949552	0.0	0.022255487754376236	0.6566871662364239	0.5446584242998241	0.00824077018748146	0.9917424373806571	0.008262560065820115	0.0041647855123208	0.2447559600987926	0.050539578789714816	0.16947144086255284
5	0.0	0.06542106106867435	0.001053875324635404	0.007228896843848586	0.020683862661481707	0.09817317547858256	0.0023146124148593576	6.522996546721148e-05	0.0	0.0013149980582623805	0.04450920560444914	0.14010201482217344	0.14928962792888417	0.0	0.02531422822716333	0.7379288326652191	0.5425525879011409	0.009454025697891184	0.9901100134883043	0.009485804870735174	0.004611605093778171	0.3344381309957529	0.06409076348162815	0.36680618129174647
6	0.0	0.06271810777021922	0.0007414477467357575	0.005964746478139895	0.01677536929646983	0.07080616854455428	0.00225197801472352	7.597904449182008e-05	0.0	0.0015281968072081307	0.05058953517844864	0.18839869616126165	0.20444152704811316	0.0	0.028831662646930822	0.7979672376116159	0.5365498321005933	0.010445057563513138	0.9902600968277883	0.010487689471545762	0.0050464100995468416	0.4223502926358929	0.06110698136573199	0.5838014773993003
7	0.0	0.059391355086710805	0.0006082058217290428	0.00499593370334763	0.014021313798191864	0.054273620778761814	0.002158094516961566	8.532082073770573e-05	0.0	0.001713339550635541	0.055742326536181414	0.23519455592003505	0.2581952792337335	0.0	0.03465316648080501	0.828625889841127	0.5173455594174541	0.011254288428528547	0.9896841402471872	0.011308070672838537	0.005738316464926388	0.5023401057930925	0.04603565090960162	0.767400657918912
8	0.0	0.056050877844173584	0.0005796442454241112	0.0041765906205070875	0.012035206948029044	0.04347490650884765	0.002007918540211712	9.380882142637041e-05	0.0	0.001881494103399401	0.060350674036379386	0.2800055011295014	0.3052972588980224	0.0	0.04526018898238301	0.8116052104636726	0.47373098453716556	0.011915105260496762	0.9880359293517008	0.01197979988549101	0.006770410028875307	0.5646793242238536	0.027816729326698982	0.891360463679317
9	0.0	0.053006032061836676	0.000639115994169431	0.0034337788592496863	0.010593212157130672	0.036026928219306684	0.0017799007787535188	0.00010191135054155678	0.0	0.0020418930052876682	0.06469825342997328	0.3225706811070325	0.33622906336191305	0.0	0.06493017133164475	0.7076937202194135	0.39140999703742324	0.012452417113644088	0.9869195359251965	0.012527254110885976	0.008050917900875774	0.5917783041016632	0.013509314004649125	0.958023053270819
