time	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
286.0.	0.005403763011345	0.004472681449672	5.619931692154201e-05	0.0017913815622090002	1.1888898296196079e-07	0.099464843680304	0.013012499377178001	0.001848605395733	0.007884153594902	0.00025060806199400003	0.004361227103091001	0.00040984885348500005	0.125506853447082	0.000541095182508	1.9297088348470794e-05	0.10781196529735701	0.049719034823051005	0.005854546049970001	0.44719144261536303	0.014092460295516002	4.311490559487371e-05	0.07830617684504	0.001859603237069	0.00020112421534000002	1.1888184633256871e-07	8.524755152700107e-06	1.429754596604423e-20	1.6327511863225108e-20	0.00019999739264100002	0.00011471056643100001	0.100478599899712	0.015775207804992	0.020864753819095	0.00010499963618100001	0.004881093876852	1.188941852738654e-07	5.143674403401534e-05	9.159655387924796e-05	0.010635634261319001	1.571241179826453e-05	1.188862054772691e-07	0.022914589488468	0.09352450052275901	9.618616018966282e-07	0.127757660350934	0.006474532800039	0.000199995781205	0.002011648398942	0.007119278708035	0.002308717677155	0.000102424924387	1.3566143587326313e-05	0.00018434443077800002
297.0.	0.005440744761578	0.004189427082544	5.6726846333982794e-05	0.002064578745618	1.1756439660443169e-07	0.09664741881609801	0.01272821186406	0.00225344348742	0.007421635118252	0.00020330965385100002	0.0050111320620790005	0.000399321719395	0.13320834174236001	0.0004956088460410001	1.707732024914407e-05	0.10314912983497301	0.049739000294138004	0.005864458753224001	0.44721914465086204	0.014608726355088001	5.0970263196714574e-05	0.072550048727859	0.001824211899632	0.000166091848911	1.1755676137371679e-07	7.956642799978308e-06	2.1937794362965845e-20	2.5627157273054627e-20	0.00019999828712100002	0.00011375509149400001	0.10615603325273801	0.01670666555321	0.019217343008066	0.00010498498792500001	0.005644116898259	1.175709637249418e-07	5.1821255366136444e-05	9.027520672280375e-05	0.010722236276687001	1.4306590802571041e-05	1.175622425748515e-07	0.021347237072880002	0.09350973963112001	9.49959295779484e-07	0.118519632293949	0.006489305593983001	0.000199997228505	0.002334208258114	0.006787543369313	0.002860689628969	0.00010241315056000001	1.288906763648059e-05	0.00018558987958700003
308.0.	0.005628913731302	0.0039209316107450005	5.775739122184271e-05	0.002470487115925	1.138088974597651e-07	0.092237311159945	0.012379925832372001	0.00299722818743	0.007538000106879001	0.00015356581126900001	0.005978516254508	0.000395929780234	0.14711602753914402	0.00048269162481300005	1.577536293096803e-05	0.09651243696620701	0.049756919526946004	0.005875381442044	0.44724454413352405	0.016908272069455003	6.306400047291446e-05	0.06595139016014301	0.0017912338813890001	0.000129249500169	1.137997600560547e-07	7.373384424531272e-06	3.900863527983159e-20	4.602507504401504e-20	0.00019999887474100002	0.00011116240572700002	0.11512352024302601	0.019719276471096	0.018986201650997	0.00010638953079300001	0.006749809443662	1.138179886223865e-07	5.274713481573783e-05	8.777329208636154e-05	0.010815463047579	1.3700827495703071e-05	1.1380734190187919e-07	0.021447941644862002	0.09278252089582001	9.183626832719586e-07	0.10501931224539801	0.007216555925896001	0.000199998179294	0.0028007803267740003	0.006336203393521001	0.003843263004397	0.000103830410042	1.1915190110470012e-05	0.00018735866123700001
319.0.	0.005986024780859	0.003719706265983	5.933701346635769e-05	0.0029165749733740002	1.0801999636563879e-07	0.086725305285671	0.012050952220345001	0.004016432470862	0.008324922050483	0.00011645225753800002	0.007049999476785001	0.000404870287018	0.16508152512326502	0.000509430777524	1.5752503586629192e-05	0.08875273610532401	0.049774402575433	0.005887842060754001	0.44727018550526704	0.021006933588692003	7.689131190509957e-05	0.060378408972327005	0.0017714804403640002	0.00010207021367800001	1.0800822591341969e-07	6.845413139002008e-06	6.98987901951169e-20	8.085056517344323e-20	0.00019999926077200002	0.00010720914076800001	0.12528863707655302	0.024711498691025003	0.020496249011738	0.00010936647630900001	0.007903016177501	1.0803268524237191e-07	5.4274864557931406e-05	8.44003276587897e-05	0.010919034633542001	1.4206656582732601e-05	1.0801883948859781e-07	0.023567501000788003	0.09131249840811101	8.704747443675407e-07	0.09041062540647	0.008686626301544001	0.00019999880390500003	0.003282306325912	0.005828569588866001	0.005127340867287	0.000106785267589	1.0732374192317292e-05	0.000189723911723
330.0.	0.006358754763991	0.0036929655763010003	6.11159234821321e-05	0.0031873434068930002	1.014532180799738e-07	0.082041190693313	0.011862962173473001	0.004881862853915	0.009700824410647001	0.00010214936756	0.007716896156951001	0.00042917984677300004	0.180413669221924	0.000576889250677	1.722401005395037e-05	0.08268347902476	0.04979224534033801	0.005900632320662001	0.44729449746539	0.025813913323854003	8.42980301286222e-05	0.05990127816815401	0.001774972948775	9.313521114448115e-05	1.0143821518188729e-07	6.607316387048601e-06	1.028395859951742e-19	1.117244854728384e-19	0.000199999514372	0.000102746498776	0.13168953069747702	0.030017307610321002	0.023677111981164	0.00011339866153100001	0.008478097491753	1.014686709845924e-07	5.6041676689281874e-05	8.088978744855745e-05	0.011032340814096	1.5979188289558892e-05	1.01451205109764e-07	0.027469793695246002	0.08946057001857201	8.171218232560995e-07	0.082565808158509	0.010538608044004001	0.00019999921423700001	0.003512332349916	0.005438946964270001	0.006055506748367001	0.000110612229532	9.745069264683979e-06	0.00019246276815100002
341.0.	0.006478077268038	0.003948501694663	6.219411837498427e-05	0.0030984687716360004	9.661998469629124e-08	0.080790377504629	0.011910362796811002	0.005023377806265001	0.011227411666994001	0.000112422835059	0.007523810658124	0.000462813089827	0.18476670821728303	0.0006685424854000001	1.9944770386655962e-05	0.081830747620855	0.049809526120770005	0.005910492086465001	0.44731133893609903	0.029133375401993	7.885424593440064e-05	0.06681448328760001	0.0018019794118800002	0.00010469918595900001	9.660264425934322e-08	6.963356929918107e-06	1.043359860593817e-19	1.055739880147275e-19	0.00019999968097100001	9.954124379702803e-05	0.130518407350425	0.032988664574077	0.027606539243645003	0.00011685729947100001	0.008095204857571	9.663486320683042e-08	5.7129493907322716e-05	7.86569623936043e-05	0.011145086224468002	1.8662841241100843e-05	9.661519669852765e-08	0.031837625483555	0.08802219715888901	7.791698265239301e-07	0.08696039924720601	0.011977018855684	0.00019999948380100002	0.003341343016537	0.005417028737821	0.005977499267610001	0.000113647450201	9.564085953447397e-06	0.000194947617661
352.0.	0.006310341969493	0.004418260536053	6.188806620767232e-05	0.002705069211101	9.583714736541636e-08	0.08372554639435201	0.012188112922136	0.00435689066215	0.012276080810868001	0.00014405729845600002	0.0065861028082220005	0.000491922560192	0.175728294420365	0.0007495460123870001	2.3057023880186673e-05	0.086935744958043	0.04982392483963	0.005915068145293001	0.447316273519117	0.029324818602405003	6.557524452412866e-05	0.077481520781291	0.0018424403996290001	0.000133955440527	9.581978853166513e-08	7.89360100674017e-06	7.11810098554688e-20	6.960143639447565e-20	0.00019999979041700002	9.928613378797303e-05	0.12292345091121301	0.032375232919353	0.030725472526006003	0.000118054210498	0.007028186644536001	9.584890039019092e-08	5.6869356541983716e-05	7.896591519114383e-05	0.011240511920855002	2.130676761768707e-05	9.58297127197486e-08	0.0348884342456	0.08763642392091901	7.749020798389014e-07	0.10044505032397001	0.0123627963614	0.00019999966088800003	0.002892614142795	0.005815380891162	0.005038134510384	0.000114467386178	1.039178210033035e-05	0.000196549056363
363.0.	0.006069561628748	0.004855950964337	6.047115122260548e-05	0.002252213428775	9.940767382496691e-08	0.08914057326946201	0.012585325161626	0.0033705776419550005	0.012450620632223	0.00018967161069400002	0.005493842652805001	0.00050696136506	0.15955617141611803	0.000787092434367	2.5397635269725463e-05	0.09526089835916701	0.049833647886463	0.005915029414735	0.44731115284946604	0.026686799212178	5.2947606624848335e-05	0.08548631404302301	0.0018820156264420002	0.000173414187643	9.93924691834116e-08	8.896999617851058e-06	3.889507456496012e-20	3.828376128967705e-20	0.000199999862316	0.00010211829773900001	0.113479171336806	0.029014936210577002	0.031819300964724004	0.00011665508714400001	0.005883978694094001	9.941624633647148e-08	5.555752746976039e-05	8.174160996284498e-05	0.011307023392635	2.2889484473469633e-05	9.939970530956172e-08	0.035551316854840004	0.08833556853761301	8.056554498451298e-07	0.115219040886535	0.011663620991337002	0.00019999977722400002	0.0024174195233270003	0.0064166616362520005	0.0038735010443360003	0.00011303852802600001	1.1758101356144782e-05	0.000197079635792
374.0.	0.005881633372538	0.005084636775027	5.87932703399961e-05	0.001912441551722	1.05558963548763e-07	0.09456840317918801	0.012948815661178	0.0025441129140410003	0.011794223344087001	0.00023615473270200001	0.00467003640883	0.0005073749713400001	0.143915036771417	0.0007708738636660001	2.6106380628867834e-05	0.10309622551385601	0.049838571466750005	0.005912500862192	0.44730094390308006	0.022807838711882	4.4465782337893356e-05	0.08839449957004801	0.0019080026434360002	0.00021125969932700003	1.0554662600740179e-07	9.476183567585264e-06	2.170459964548473e-20	2.200079237285847e-20	0.00019999990955	0.00010659145010900001	0.10575926240935901	0.024663241981914	0.030740997049815002	0.000113667597705	0.005048844951030001	1.055653958745867e-07	5.4004686407675944e-05	8.56407058850882e-05	0.011345061591669	2.294686461897972e-05	1.05552053409802e-07	0.033930688398093004	0.089677564374708	8.563134596898219e-07	0.12596126027121002	0.010321574496232	0.000199999853649	0.0020725080423090003	0.006965804158963001	0.0029553669346900004	0.0001103300841	1.298552981413419e-05	0.00019681333059900003
385.0.	0.0057388183482360005	0.005089712657478001	5.7485498418190024e-05	0.001722525260295	1.11887403056926e-07	0.098400506394099	0.013172463776310001	0.002030419727942	0.010650632808737001	0.00026856036524900003	0.004207247655854	0.000497212530756	0.132525372398028	0.0007139705544660001	2.5095974923680112e-05	0.10817053664549701	0.04983978732785101	0.005909284294214	0.44728988833000405	0.019104304186814	4.011576231847578e-05	0.08753292196682101	0.0019146294086870002	0.00023580268407500003	1.118774602443975e-07	9.536772652543527e-06	1.4522891163334588e-20	1.527003827057727e-20	0.00019999994058000003	0.00011095368795400001	0.100870513419407	0.020707638549195002	0.028191588768805002	0.00011038839889400001	0.004598211806081	1.1189268375108689e-07	5.2764714238538706e-05	8.91655030734343e-05	0.011364009987400002	2.1702396346186424e-05	1.1188190980240268e-07	0.030893049872272003	0.09114330138575201	9.074028356710014e-07	0.131560889606603	0.008855786395812	0.00019999990385600002	0.001887510083735	0.007318140871473	0.0024051637856230003	0.000107382304985	1.3713829620801562e-05	0.000196199287352
396.0.	0.00561948349191	0.0049341105050780005	5.67432892627685e-05	0.001668488561631	1.1662018511072549e-07	0.10013303985397001	0.013223863497212001	0.0018013912675080002	0.009409722391129001	0.000276805967566	0.004072512995421	0.00048113196141400005	0.126279193690006	0.000639349151269	2.2927676522024283e-05	0.109947354899998	0.049838762781062	0.005906492798496	0.44728059242467905	0.016313013868402	3.9219715085917385e-05	0.08460785561474901	0.00190303890631	0.00024024902710900002	1.1661180149286189e-07	9.24294364676495e-06	1.237949997294802e-20	1.3488311579163009e-20	0.00019999996096400002	0.00011405989620600001	0.098843245722304	0.017840831341472	0.025097565573179003	0.00010767630269500001	0.004497087579211001	1.1662505360568579e-07	5.1999224169372655e-05	9.140904256804526e-05	0.011375129472634	1.9738146296838342e-05	1.1661589085120489e-07	0.027438825167923002	0.09237469669041601	9.449456827711518e-07	0.132639166515546	0.0076243535483	0.000199999936839	0.0018477106257550001	0.007433595240547	0.002181289710727	0.000104891117894	1.3924397162809451e-05	0.00019561521890400002
407.0.	0.005531028879641	0.004687736203453001	5.6526792541741985e-05	0.001738876252858	1.1893183599975118e-07	0.09989030125086701	0.013117584474517	0.001813969690234	0.008363108330942	0.000259079411427	0.004237381941061	0.00046313393402900004	0.125301179805692	0.0005677436438700001	2.0350588850088814e-05	0.10881446607893201	0.049836866161408006	0.005904811244070001	0.447274540019428	0.014721895680335	4.1490733333726545e-05	0.080508002869421	0.0018778705427790001	0.000224199532411	1.1892419867334069e-07	8.775924254163182e-06	1.3492818734299949e-20	1.5167691473794238e-20	0.000199999974356	0.000115452333212	0.09966433302984001	0.01634004229772	0.022228233052657	0.00010592025346800001	0.004721109196815	1.189369169895414e-07	5.168984920287047e-05	9.209357581684154e-05	0.011387156976955	1.7643319229910522e-05	1.1892844834564249e-07	0.024366904278739002	0.093181761631622	9.626228119586708e-07	0.12975143233754802	0.006817270929965	0.00019999995850700003	0.0019435371162480001	0.00733324699977	0.002242426985505	0.000103232326168	1.37272037131639e-05	0.000195300236936
418.0.	0.005507797172594001	0.004404170154155	5.676680995770808e-05	0.00193677246077	1.1867908465220149e-07	0.097936121192672	0.012885941240512	0.0020716343580050004	0.007693692261819001	0.00022118867248100001	0.004707628936603	0.00044672851062900004	0.12987029583089202	0.0005135519804250001	1.7993550231399823e-05	0.105320981047788	0.04983525580108401	0.005904788123284	0.44727275010773204	0.014493708020014002	4.719386625822996e-05	0.075445607222565	0.0018447991028840002	0.00019264869214100002	1.186714034361743e-07	8.242384897780516e-06	1.839935520015881e-20	2.121189759546115e-20	0.000199999983153	0.00011509933374800001	0.10354238042473501	0.01639762405796	0.02012950296832	0.00010528403494200001	0.0052824926035500005	1.1868507446388179e-07	5.181210155800995e-05	9.132041072120826e-05	0.011405679725652	1.5873423118178354e-05	1.186763941102783e-07	0.022245961593007003	0.09345692858158501	9.594722002562802e-07	0.12289292247546502	0.006542107130614001	0.00019999997274100002	0.002181037045753	0.0070603000627850005	0.0026063219579450002	0.00010262581239400001	1.3212083499515743e-05	0.00019539823445400003
429.0.	0.005602908117645001	0.004121626167870001	5.7468764796496105e-05	0.0022670381303270004	1.1601979177547301e-07	0.09441955037216901	0.012569761913886	0.0026248215913480004	0.007526516459606	0.000174335153112	0.0054939639960120005	0.000435615942168	0.14036699881274	0.00048635869894300004	1.6318297354333243e-05	0.09981937744570701	0.049834945159046004	0.00590699796131	0.447276181105967	0.015850827362388003	5.682773078632196e-05	0.069448817321916	0.0018104201848050002	0.00015444993946900002	1.1601116941536579e-07	7.68414105598848e-06	2.997423383031629e-20	3.511844547699926e-20	0.000199999988932	0.000113137750033	0.110662450017872	0.018296143595699	0.019212837006512003	0.000105922475463	0.006191656042483001	1.160276382816595e-07	5.2413273497181595e-05	8.932459246119046e-05	0.011434421364378	1.477640719510224e-05	1.1601769617716999e-07	0.021524888988272	0.09309961402330401	9.368201931826618e-07	0.11185426460856601	0.0068994443409020004	0.00019999998209300002	0.002565077831651	0.006656705022597	0.003344920023042	0.00010328303674900001	1.2409588535910591e-05	0.00019602234740700002
440.0.	0.005859842386752001	0.0038797664872520002	5.8694949319853065e-05	0.0026880423888010004	1.1123026923027478e-07	0.08955547352404701	0.012231234367020002	0.003489770496629	0.007965458388711	0.000132513833452	0.0065005308411400006	0.000434312351156	0.15602404019123	0.000493663649152	1.56954005547539e-05	0.09275635738556601	0.049836854130236	0.005911897344323001	0.44728549070535806	0.018973521305081002	6.961324671613947e-05	0.06339216581386001	0.001783662342475	0.00012075177743200001	1.11219642297091e-07	7.139662869821947e-06	5.2876090169429257e-20	6.174333334603529e-20	0.00019999999272900002	0.00010976702917000001	0.12012808876651901	0.022213217016557003	0.019830541356254002	0.00010802349046800001	0.007312750223281	1.1124111035486698e-07	5.3581275135577794e-05	8.636613392986732e-05	0.011476382348668001	1.4662091702158892e-05	1.11228675005727e-07	0.022598075358361003	0.09202812783026601	8.96970292934978e-07	0.097927788567293	0.007970970383841001	0.00019999998823600002	0.003036200844826	0.006168523817683001	0.004462169665459001	0.00010539613159100001	1.135354804628238e-05	0.00019726517961100003
451.0.	0.0062200035208910005	0.0037540745659500004	6.03266778496695e-05	0.003046948847742	1.050430349413097e-07	0.08446547266064501	0.011971356094110002	0.004436026107703	0.009029468305034	0.000108153163382	0.007370624924281001	0.000447079957142	0.172582196540902	0.0005400114629250001	1.641558041731544e-05	0.08584685883828001	0.049841558046613006	0.005918989692698001	0.44729936402157705	0.023390382066639	8.040548869249588e-05	0.060250486724358	0.0017751318207590001	0.00010193767997900001	1.050295062786404e-07	6.7517960873439566e-06	8.510506026216746e-20	9.544764505867769e-20	0.000199999995223	0.00010548315349000001	0.12842499497011	0.027349870475912003	0.022134839880358	0.000111462524843	0.008181060103197	1.050571371222421e-07	5.5198618370855086e-05	8.290873725968729e-05	0.011532528933798001	1.576856604125292e-05	1.0504130944361121e-07	0.025564530016558003	0.090381062447834	8.462614139567385e-07	0.086601105360916	0.009618086475151002	0.000199999992271	0.0033937521167020004	0.0057049122260790005	0.005582898389814001	0.00010874312577800001	1.0269356914891962e-05	0.00019905986315
462.0.	0.00645784699106	0.0038581539768220005	6.173363405938045e-05	0.0031334939558740004	9.931463919157094e-08	0.08151592556598401	0.01190093597016	0.00493655439318	0.010469085120851	0.00010687883941300001	0.007598027714622001	0.00047275100575600005	0.182307056025922	0.000618639073117	1.8485111359747202e-05	0.082406402433885	0.04984851599669501	0.005925797161287	0.44731243793908604	0.027429882385244003	8.115666138158708e-05	0.063510033836014	0.0017902119545060002	0.00010324816392100001	9.92983349894381e-08	6.8012459870347405e-06	1.0316699278268559e-19	1.080453390648594e-19	0.000199999996862	0.00010156578221000001	0.13089529274461	0.031452656706992	0.025654958109561	0.00011517817294800001	0.008257725287305001	9.932983646646908e-08	5.661749082212753e-05	8.0003095258204e-05	0.011597053698929001	1.8000562778379244e-05	9.931111498980318e-08	0.029667452874355002	0.08874581707192601	8.003882791062839e-07	0.085087910788743	0.011253377724195001	0.00019999999492300002	0.0034144777022830004	0.005486034049317	0.005994802277211	0.00011215141469900001	9.682478367895524e-06	0.000200971257496
473.0.	0.006406837823457001	0.0042206436198580005	6.20726649197034e-05	0.0028789418569540003	9.653119167298582e-08	0.082458372519397	0.012064601136247001	0.004643826878434	0.011738172585260002	0.000127737141791	0.007000425095008001	0.000500894383962	0.179532551798914	0.0007039056982360001	2.1362946056971783e-05	0.084661778176391	0.049855633354345	0.005929175880953001	0.44731804773833606	0.029096943490282003	7.127661343326768e-05	0.072546905534423	0.0018236019192700002	0.000123964318644	9.651377650117875e-08	7.452623279811883e-06	8.496650261156391e-20	8.448907566162887e-20	0.00019999999793800002	9.979882177197285e-05	0.126244359818762	0.032509957949902	0.029131331247871	0.00011744011417	0.007501115713203	9.654436905975116e-08	5.6991906016332525e-05	7.903515014587196e-05	0.011655789697634	2.066854158518447e-05	9.652488431765882e-08	0.033315453837235005	0.087866012050288	7.795178153425463e-07	0.094428124635894	0.012133203616296	0.00019999999666400002	0.003091558447941	0.005675626892959001	0.005445817709246001	0.000114006692163	1.0026224458881302e-05	0.000202345785831
484.0.	0.0061841955826030005	0.004671111804888	6.114520967070521e-05	0.0024505746054840002	9.800132941328813e-08	0.086718702589358	0.012402306779999001	0.0037937046465460005	0.012317305315234001	0.00016582889744200003	0.005972086611495	0.0005194838470020001	0.16653476517012902	0.0007615180878600001	2.403916423927413e-05	0.09148206385545601	0.049860462742323	0.005928247131354001	0.44731437048600803	0.027748626248925	5.838143737673663e-05	0.081875424192574	0.0018630017279980002	0.00015878150387200001	9.798511759642249e-08	8.431216140606938e-06	5.143401032124881e-20	5.055856453887138e-20	0.00019999999864500002	0.00010110658332100001	0.117609417123456	0.03040274459568	0.031151778426836002	0.00011723071237600001	0.0063892012716700005	9.801131566467879e-08	5.6146764517028366e-05	8.060701368633097e-05	0.011694327168288	2.27339653444077e-05	9.799353794816279e-08	0.035071792976619005	0.088065834076351	7.9339350635252e-07	0.10866685728926201	0.011933367714542	0.000199999997808	0.002627390694534	0.006176031780553	0.004377243930651	0.00011360118321300001	1.114791157055892e-05	0.000202778722249
495.0.	0.0059712637987660005	0.004988170239149	5.9570399162584564e-05	0.0020645360856380002	1.028937445095017e-07	0.092102820804299	0.012777797028719002	0.002901307133066	0.012043811482642	0.00021114328000600003	0.005038537350046	0.000524015427099	0.150768664051352	0.000770330884924	2.5499021133340823e-05	0.099490276327598	0.04986183583328101	0.005924450811967	0.447304620795469	0.024444617409503003	4.825507345362281e-05	0.08698775838738301	0.0018948257552700001	0.00019767720361900002	1.0288012245378819e-07	9.204526800615343e-06	2.849207731997389e-20	2.854734347615898e-20	0.00019999999911000002	0.00010474715902200001	0.10920496129593701	0.026523611151689	0.031065236091723004	0.000114962247259	0.0054270230115430005	1.0290115636450721e-07	5.469582020009572e-05	8.393834998490887e-05	0.011707623456361001	2.344612296607127e-05	1.0288637101661211e-07	0.034498705263948	0.08911009790471501	8.343141807591216e-07	0.121096124287265	0.010889062965503	0.00019999999856	0.002228876666187	0.006738081457170001	0.0033579150264930004	0.00011148126010800001	1.2436152474171341e-05	0.00020233934154700002
506.0.	0.0058106849040360006	0.005087391870855	5.8099078048240357e-05	0.0018130019316330002	1.090499030927204e-07	0.09659723578687601	0.013061328845637	0.00226175750213	0.011130357152808001	0.00024961204223200004	0.004427428376909	0.00051663714587	0.13769785298151602	0.000732847057647	2.528834211358269e-05	0.105733830316573	0.049860087532509006	0.005919640744359	0.44729300239923003	0.020711028823731003	4.221819703303806e-05	0.08773357165715001	0.0019100101569880003	0.00022849518602800002	1.090388820813078e-07	9.491509186886917e-06	1.763341143727957e-20	1.825701238687054e-20	0.00019999999941500002	0.00010906601303300002	0.103164576453701	0.022444469139243	0.029203385258991	0.00011183554760000002	0.004816741199936	1.0905575127016308e-07	5.332613605582252e-05	8.756952289861945e-05	0.011701241525733002	2.2726851097965585e-05	1.0904380920362699e-07	0.032131622644947004	0.090504801222423	8.84455321278279e-07	0.12884226453286102	0.009494309506655	0.000199999999054	0.001977405360007	0.007168329825920001	0.0026580410761260003	0.00010867169958800002	1.3376645058661981e-05	0.000201406530786
517.0.	0.005681492656072	0.0050012539377990006	5.711104604234214e-05	0.0017002182295910002	1.1441057203657189e-07	0.09923088141465	0.013188357587697002	0.0019146663664200002	0.009948778034069001	0.00026887997993600005	0.004151009964465001	0.000501675987773	0.129302141601316	0.000667690776099	2.3679945041397634e-05	0.108940954896846	0.049856323975256	0.005915118237741	0.447282506311572	0.01756605500939	3.9820416451928635e-05	0.085751695872715	0.0019066629480210002	0.00024200239403800001	1.1440145773855698e-07	9.354019634508092e-06	1.350430548850795e-20	1.448447094364055e-20	0.00019999999961600002	0.00011264902865000001	0.09990794435291	0.019144661642698003	0.026397090775111	0.00010890411220000001	0.004562904839332	1.1441568448818739e-07	5.236122791861629e-05	9.033231614530655e-05	0.011685570228808001	2.1023305849670072e-05	1.1440575588948949e-07	0.028913085911996	0.091822428106772	9.273670363753562e-07	0.131889621526412	0.008176639710591	0.00019999999937800003	0.001874076262747	0.007382794141719001	0.0022966587630870003	0.000106011880545	1.3808783995602061e-05	0.00020038771658400001
528.0.	0.005577815548110001	0.0047966594811190005	5.6659262154892535e-05	0.0017128685361360002	1.17748480957122e-07	0.09987090298918401	0.01315377049962	0.0018195303114610002	0.008831159126146002	0.00026337436683	0.00417704771913	0.000483281833444	0.125974485644163	0.000596386539679	2.1340035650026004e-05	0.10912072591684	0.049851779131029006	0.005911661622454	0.4472748648929	0.015470972429708001	4.060241926349638e-05	0.08227093905502901	0.001887907908225	0.00023493113186000001	1.177404633414686e-07	8.970117958730048e-06	1.3146835211833009e-20	1.456651124954895e-20	0.00019999999974700002	0.00011475132810200001	0.099418478479735	0.017060286831372	0.023474995400336002	0.000106747208411	0.004634601065059	1.177535119228609e-07	5.1851882788410524e-05	9.168336023517281e-05	0.011670091681536002	1.8936229851033222e-05	1.1774467774962149e-07	0.025719411944161	0.092805907317082	9.534879610403231e-07	0.13085364315886602	0.007193134379356001	0.00019999999959100003	0.0019062559011880002	0.007376460238686	0.0022284537825280003	0.00010400529240300001	1.3793621193253681e-05	0.00019957344848700001
539.0.	0.005521354477377001	0.0045332267677	5.6681893473974346e-05	0.001847611003608	1.1863688066424049e-07	0.09873094432212001	0.01298205418598	0.001957975507843	0.008002676206337	0.000235368104569	0.004496250158259001	0.00046503126269500006	0.127904922957421	0.0005357524547470001	1.8939768502358822e-05	0.10676418387080101	0.04984754906950101	0.005909803510477001	0.44727112971479405	0.014626647539833	4.457562143601628e-05	0.077780610331648	0.0018588616801660002	0.00020992980285900001	1.186291850144368e-07	8.477755080381479e-06	1.610142322035645e-20	1.8334757994354488e-20	0.000199999999834	0.000115164113207	0.10180128965229701	0.016402043983302	0.021065633000700003	0.00010561192686400001	0.005027642369733	1.1864246763210351e-07	5.177154315089601e-05	9.156412720844387e-05	0.011661238632864002	1.6980423503338474e-05	1.186338468334076e-07	0.023203599902011002	0.09331840482277601	9.596332390011635e-07	0.12598317739755202	0.006680630728384001	0.00019999999973100002	0.0020729500534520003	0.007182987169305001	0.0024429017142960003	0.00010292760971	1.3432051234070683e-05	0.000199137507707
550.0.	0.005555451458734001	0.004254632436909001	5.7147393261239376e-05	0.0021099429645510003	1.171117477015738e-07	0.09601369475892901	0.012708816723364	0.002358983032108	0.007607864753957001	0.00019336988797500002	0.005120408608686001	0.00045036748709900004	0.13545140779151002	0.000497094056274	1.699793038394241e-05	0.102309266526968	0.049844578748581	0.005910044371067001	0.44727216393828806	0.015217822210276	5.2147664618255234e-05	0.072356631473385	0.0018254517263030002	0.00017414031025000002	1.1710355623924319e-07	7.944750430146252e-06	2.40091181202953e-20	2.789484013539321e-20	0.00019999999989100002	0.00011395447912000001	0.10727870731611701	0.017399567833277	0.019623377904343	0.000105644114058	0.005757537438569001	1.171186874202891e-07	5.213176891307896e-05	9.015287486559777e-05	0.01166298549175	1.5543080421611123e-05	1.1710933171883339e-07	0.021849014040117003	0.093261885773345	9.462048353902778e-07	0.117121210027014	0.006737163206219	0.00019999999982300002	0.002381436704383	0.006844646940005	0.002986893003595	0.000102982205757	1.27801071117825e-05	0.00019919501103300003
561.0.	0.005730086149437001	0.003997120994446	5.8096857001195975e-05	0.0024855500191790004	1.133853127377518e-07	0.091861643827192	0.012383348575148001	0.003064287797855	0.007757260826967	0.00014982942827700002	0.006016299846671001	0.00044326211865	0.148528456117236	0.000488537933263	1.591010310520619e-05	0.096093237372791	0.049843724434859	0.005912872354129001	0.44727873585291705	0.017462183562852	6.331791916001201e-05	0.066362199666273	0.0017952051206330001	0.00013769761164300002	1.1337566151911089e-07	7.404625034155441e-06	4.066204278571579e-20	4.756268094248884e-20	0.00019999999992800001	0.000111285461164	0.115587159678655	0.020309268804506002	0.019517716487298	0.00010701821049900001	0.006774445751490001	1.1339464764504209e-07	5.3006613515598995e-05	8.769002515717908e-05	0.01167818361176	1.494158275650162e-05	1.133834315271414e-07	0.022066301524444002	0.092542041697262	9.149588690996541e-07	0.10464652287896001	0.007457038528269001	0.00019999999988400003	0.002810083096133	0.006402688633046	0.00391143303801	0.000104375460795	1.1861135811050101e-05	0.00019984336050400003
572.0.	0.006044857158750001	0.0038147811185000003	5.9525380264135105e-05	0.0028791055736600004	1.079094129758102e-07	0.08686909104602901	0.012086081532294	0.003981170467077	0.008518721577043	0.00011791212842800001	0.00696280611788	0.00044815854681000004	0.164741669439707	0.000516193491491	1.6001920748675944e-05	0.089094989055854	0.049845671397953005	0.005918302802183001	0.4472906147633	0.021262251752187003	7.5316986034973e-05	0.061684467775133006	0.0017779867109170002	0.00011155537982400001	1.078973061087021e-07	6.940199384453179e-06	6.836946616013505e-20	7.828311251272095e-20	0.000199999999953	0.000107468510291	0.12457215425988101	0.024888723955556	0.021011661504053	0.00010980078337900001	0.0077818488540060005	1.07921941096164e-07	5.4404040006006364e-05	8.45051441117138e-05	0.011708619748039	1.5450643112144582e-05	1.0790776859747479e-07	0.024122801617836	0.09116979127624701	8.697694649580958e-07	0.09183935930486001	0.008829334138688002	0.00019999999992300003	0.0032299879560780003	0.005927651709784001	0.0050517966414480005	0.00010712800190800001	1.0789244062478311e-05	0.00020110322618800003
