	E	E_M	E_M1	E_P1	E_P2	E_P21	E_P_1	E_P_2	M	M1	P	P2	P21	T
0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1	7.881744093895511e-05	2.4433767957414566e-06	4.802253862681883e-13	0.0	1.8502760104277488e-08	1.1675047082541682e-22	5.951211574844137e-05	7.156509218449164e-06	0.043009009442734066	6.128141782470813e-09	0.9524141640270433	0.0021331450992529504	6.993729738273091e-12	0.002374544790831048
2	7.834518779592025e-05	4.4828359257542e-06	1.8019783977435743e-12	0.0	3.5803957392810256e-08	8.689305195994218e-22	5.6362117942378296e-05	6.777697216558956e-06	0.07935987780936617	2.307101084047986e-08	0.9074419807848774	0.004147220832212179	2.748583720811373e-11	0.008983239018203594
3	7.800900270481375e-05	6.18433109304946e-06	3.802658007495237e-12	0.0	5.202519886723868e-08	2.8231013861925432e-21	5.348358983348141e-05	6.431533914464302e-06	0.10994820459643279	4.8832017392338685e-08	0.864809057910337	0.006049556762161188	6.071965363291629e-11	0.019126980354489478
4	7.778988755373553e-05	7.603299502274274e-06	6.345889207868601e-12	0.0	6.732774183957022e-08	6.4839371049677846e-21	5.083628172619455e-05	6.1131788896013e-06	0.13555079855041943	8.168168183226433e-08	0.8243190729050973	0.007849378567270027	1.0599343989147422e-10	0.0322160480953324
5	7.767300789250635e-05	8.783279247943608e-06	9.323389074950399e-12	0.0	8.184208189889881e-08	1.2295456858146238e-20	4.8388040111160255e-05	5.818763198338382e-06	0.15681635490293871	1.2014997039437856e-07	0.7858057953804669	0.009554496751452729	1.6266727780445185e-10	0.04776016071854153
6	7.764575656437473e-05	9.758970682934224e-06	1.264330704445153e-11	0.0	9.566640121437222e-08	2.0655864456564784e-20	4.611347367154017e-05	5.545234672818611e-06	0.17430113509292283	1.6296508828228633e-07	0.7491246398456427	0.011171704627611896	2.3014701996440333e-10	0.06534084388051577
7	7.769796573601207e-05	1.0559973954739195e-05	1.62306105657e-11	0.0	1.0889082373498707e-07	3.192244437345046e-20	4.399031966885808e-05	5.289916955630215e-06	0.1884800288358493	2.0903354730224387e-07	0.7141503419188002	0.012706887199582616	3.078812064132423e-10	0.08460258358670601
8	7.782089307755276e-05	1.1210608183242982e-05	2.001923695485804e-11	0.0	1.2158779306046717e-07	4.642216932254386e-20	4.200030033915797e-05	5.050608876514678e-06	0.19977051968968776	2.573940739573511e-07	0.6807712080921091	0.014165292172083779	3.9535041137586337e-10	0.10523433913148413
9	7.800750669065206e-05	1.1730676368266095e-05	2.395651021504909e-11	0.0	1.3381764955055629e-07	6.44467115343754e-20	4.012822913848534e-05	4.8254860033064565e-06	0.20852691688739405	3.0723787718789485e-07	0.6488905796771225	0.015551461532714606	4.920727403801392e-10	0.12697391593970317
10	7.825002828117481e-05	1.213569610986366e-05	2.7990190652467328e-11	0.0	1.4560758998041153e-07	8.626475211057798e-20	3.8363796771381266e-05	4.61330840226772e-06	0.2150648525670908	3.5785415237881004e-07	0.6184209681134267	0.01686950726984707	5.975911433536467e-10	0.1495890551610287
11	7.854410976394756e-05	1.2441682196258837e-05	3.2083963249315565e-11	0.0	1.5701999006063536e-07	1.1212184189793e-19	3.669352087707863e-05	4.412453247155676e-06	0.21966055737465875	4.086323162350895e-07	0.5892842978078929	0.01812310057385292	7.114743764963779e-10	0.17287793019141076
12	7.88841210712603e-05	1.2660269924775933e-05	3.6199746700842e-11	0.0	1.6807803972146641e-07	1.4224321646384238e-19	3.510933008103965e-05	4.2219487099010895e-06	0.2225557961743416	4.590493489950228e-07	0.5614108413498416	0.0193155205868519	8.333142896759381e-10	0.196665222343347
13	7.926572673774594e-05	1.2802230449696906e-05	4.030676952570802e-11	0.0	1.7881122597057402e-07	1.7683673043621885e-19	3.3602985504661155e-05	4.040807771621795e-06	0.2239672562663068	5.086527395802215e-07	0.5347367490554501	0.020449772339827928	9.62721720677423e-10	0.22079508784769578
