	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	ERK1	ERK2	Epo	EpoR	JAK2	MEK1	MEK2	Raf	SHP1	SOS	actSHP1	mSHP1	mSOS	pERK1	pERK2	pEpoR	pJAK2	pMEK1	pMEK2	pRaf	pSOS	ppERK1	ppERK2	ppMEK1	ppMEK2
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	21.0	50.0	1.0	2.0	24.0	11.0	3.7719	10.7991	2.5101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.027623992096475508	0.0013888434070757003	5.758195633477649e-05	2.034814155203253e-06	6.27119017716007e-08	1.7145473700273136e-09	4.2133839529303174e-11	9.404754073449547e-13	6.999907243105517	20.999727209621202	50.0	0.539778769965238	1.3863857494626846	23.998309000887527	10.996482886992096	3.7712078724286724	10.339939229744084	2.503625985613855	1.957829717252295e-14	0.4300882535123489	0.006473987001261536	9.274917708391985e-05	0.0002727701392860993	0.4602212300347612	0.6136142505373134	0.0016343511549639694	0.003478568064025234	0.0006921275713348922	2.7384884158724944e-08	7.717400959200181e-09	2.0239560256023487e-08	5.664795749962842e-05	3.854494384001258e-05
2	0.2652525870413165	0.028749811341765203	0.002501911820172541	0.00018275837336928296	1.1533430165524388e-05	6.416837840998565e-07	3.1954044319314504e-08	1.4410069628365455e-09	6.973982020829633	20.923505026221108	50.0	0.11009898477322938	0.961032723158669	23.978172544988816	10.954779130973542	3.7682537584065248	8.6856837018427	2.4920220288312493	6.159547784954925e-11	1.8167170210101111	0.01098638121635752	0.025617049325315385	0.07544218299808832	0.8899010152267695	1.0389672768413316	0.014517513697506876	0.03936187807735458	0.0036462415934804507	0.007091589952397657	0.0004009298450542098	0.0010527907808395543	0.007309941313701576	0.005858990949071322
3	0.7487750049599133	0.13163477770373383	0.018138836651850964	0.0020673430181206575	0.00020158671413744058	1.7213049564043946e-05	1.3091377158142771e-06	8.984378168664993e-08	6.744303642050592	20.250460786155244	50.0	0.011438631637181817	0.6661810364581221	23.938971277869694	10.874779512867851	3.7679914923511326	6.874267220205483	2.3862070232160404	5.940684778721363e-09	3.0239966127750466	0.0005186726155957112	0.23128029893571775	0.6850603098877664	0.9885613683628169	1.3338189635418751	0.023196928700165532	0.08682930797032304	0.0039085076488742	0.12337430416836948	0.02441605901369157	0.06447890395705265	0.03783179343014304	0.038391179161808134
4	1.3267215335591311	0.33080501633846515	0.0636447808789136	0.010022173680920312	0.0013402384344167653	0.00015609016509892003	1.6125186417033952e-05	1.4983752539567483e-06	6.338916071931415	19.071966242004983	50.0	0.0007445354184427303	0.4617919610917379	23.905092372311614	10.807294635569027	3.768710816590416	5.385596250722409	2.259968537398589	1.364922555553454e-07	3.6807961561667577	0.00010469239567520402	0.5433810267523427	1.615930822747113	0.9992554645815563	1.5382080389082582	0.026121812841698382	0.1128753250409303	0.0031891834095881645	0.2500267702057387	0.11770290131624184	0.3121029352479692	0.06878581484669279	0.07983003939003129
5	1.8708351969829617	0.6101878717892778	0.1521314078369801	0.03083415463171828	0.005280085588295997	0.0007843285751183797	0.00010302097449215177	1.214065485294606e-05	5.92451005677679	17.877315545925725	50.0	3.5236576113255354e-05	0.32011108342457645	23.87803483262142	10.75475127066672	3.7693324622737396	4.21538647201977	2.147934242144128	1.4288273503240442e-06	3.913543892119223	4.579825686535212e-05	0.8191832187496966	2.441521667328098	0.9999647634238858	1.6798889165754198	0.02833827382079158	0.1284158789339201	0.0025675377262625605	0.3621199595990105	0.25630672447351394	0.6811627867462471	0.09362689355781688	0.11683285039934743
6	2.313874283327267	0.9364342774921373	0.288065003309362	0.07172389776043721	0.015035784616500299	0.002726572997066861	0.0004361919162197835	6.24878193651568e-05	5.574700643589587	16.87444085244368	50.0	2.612080279237867e-06	0.22190018115144686	23.856642764551925	10.714331658532126	3.769838525227333	3.299263278945461	2.04989339692825	9.11770720757574e-06	3.8714691041090132	2.8074059084965134e-05	1.0262879066762987	3.0634922076897095	0.9999973879197209	1.7780998188485495	0.030666153101316197	0.13935923410882764	0.0020614747726695587	0.4601785290126724	0.3990114497341142	1.0620669398666742	0.11269108234676774	0.14630910735903838
7	2.631031677389372	1.2740004747279716	0.46724884353472557	0.1383040584350421	0.034385539840606855	0.007380397852593264	0.0013951506519635864	0.00023582806869329844	5.305985568199246	16.106196933617053	50.0	6.126041508835291e-06	0.15382732519756506	23.839853417796434	10.683609949002093	3.7702461727113876	2.582235194236155	1.9642687007240025	4.145141851012621e-05	3.662841383844404	2.0552181877400946e-05	1.1719644686412463	3.5025497828679057	0.9999938739584915	1.8461726748024307	0.03325022398266721	0.14815571415841317	0.0016538272886147986	0.545810747094126	0.5220499631595041	1.3912532835151223	0.12689635822091483	0.168234336839496
8	2.822399163559511	1.5927518469012527	0.6792000371728205	0.23329219368119425	0.06719373799585873	0.016683796547177138	0.0036438212658508567	0.0007108548653489954	5.1122547564305005	15.552977426054815	50.0	2.2206050742625004e-05	0.10666262359902334	23.826792237707426	10.660652098419067	3.770573400464341	2.021044095179682	1.8895304999084175	0.00014735435595826225	3.3620330984753823	1.6721367195929104e-05	1.2707910160480136	3.8013419053224786	0.9999777939492582	1.8933373764009724	0.03611895940885195	0.1558592210168679	0.001326599535661693	0.6205527787243922	0.6169542275214794	1.645680668622777	0.13708880288373107	0.18348868056407547
9	2.90129688075902	1.870785266118541	0.9100742813442502	0.3561053034898136	0.11670237190704597	0.032934936591686774	0.008168140379141193	0.001807968691862878	4.981152336995376	15.178860569005206	50.0	6.699916470682256e-05	0.07403623653035114	23.816753969971188	10.643925575711993	3.7708356563891554	1.581829097817487	1.824312507872065	0.00043486512507365065	3.018960887776116	1.4570229632086034e-05	1.3354924742872638	3.9972397395120733	0.9999330008352948	1.9259637634696456	0.039269266873179616	0.16292758822614273	0.0010643436108459356	0.6857729218983083	0.6833551887173565	1.8238996914827879	0.14397676315564065	0.1931468360618782
