	s1	s16	s17	s19	s2	s3	s4	s42	s45	s5
24	-1.2516874040588249e-34	6.647122119737832e-06	3.352877873728877e-06	-4.5011530664076526e-07	-1.4445747842522848e-35	5.506252216706741e-06	-9.389820665034372e-07	2.5909852096718728e-06	6.533288838243545e-15	-4.881023430598756e-09
25	-1.0360354138791997e-35	6.437296816520451e-06	3.5627031767867923e-06	-7.223792371737298e-07	-1.1956904172952476e-36	5.355419431984867e-06	-1.3609225419666197e-06	2.8042566217093245e-06	6.692755197179366e-15	-6.037263222253595e-09
26	-8.575378927128518e-37	6.033573687487768e-06	3.966426305665967e-06	-1.266757464737149e-06	-9.896860928191078e-38	5.090920473347751e-06	-2.167957831193765e-06	3.209410678877183e-06	6.846263390859347e-15	-7.879160195635815e-09
27	-7.097935336833461e-38	6.402884255849069e-06	3.597115737157127e-06	-4.709754134532614e-07	-8.191740505332315e-39	4.99258080701871e-06	-1.4692671568624525e-06	2.881278862283642e-06	6.9938043744362044e-15	-9.127449572106154e-09
28	-5.875039047719307e-39	6.750921153527411e-06	3.2490788393375104e-06	2.2327098879083691e-07	-6.780393600920374e-40	5.0391997894782364e-06	-7.277834473419662e-07	2.4884503752583587e-06	7.13507888434023e-15	-9.745774388967886e-09
29	-4.862834355944505e-40	7.146014665742591e-06	2.8539853269871657e-06	8.749726219033993e-07	-5.612206264770632e-41	5.2218940729316655e-06	1.0652196815987713e-07	2.0491479709075473e-06	7.27024393430211e-15	-9.655273324819255e-09
30	-4.025021413693236e-41	7.745186596120011e-06	2.2548133964810456e-06	1.7659250531846772e-06	-4.645284774331431e-42	5.590619224036626e-06	1.3650398127212296e-06	1.3886423188987309e-06	7.398946207119614e-15	-8.4955354999313e-09
31	-3.331554438181673e-42	7.552886685617972e-06	2.4471133068582354e-06	1.0822283709359835e-06	-3.8449532352527134e-43	5.816588507888059e-06	9.065422160572001e-07	1.654069806793974e-06	7.523794361022994e-15	-7.725337233169103e-09
32	-2.7575642049525493e-43	7.279371982624698e-06	2.7206280097313317e-06	4.3601935488219524e-07	-3.182510028873028e-44	5.9076293491874616e-06	3.510757673308894e-07	1.9357232785550864e-06	7.643972186415953e-15	-7.4270632612447805e-09
33	-2.282466183739113e-44	6.9745702101459025e-06	3.025429782094419e-06	-1.526637873274453e-07	-2.6341985101443327e-45	5.875753150393491e-06	-2.692548147820826e-07	2.251480847079901e-06	7.759680427505484e-15	-7.655822151883639e-09
34	-1.8892223327225513e-45	6.580052165711195e-06	3.4199478264168873e-06	-7.939097581568035e-07	-2.1803550429984526e-46	5.7099847928903505e-06	-1.0753555210638839e-06	2.663977130977693e-06	7.871919610640158e-15	-8.569444202579515e-09
35	-1.5637300775298647e-46	5.894667296708305e-06	4.10533269530946e-06	-1.8290483265096211e-06	-1.804703819860711e-47	5.328079502315142e-06	-2.49028363501558e-06	3.3956361209028197e-06	7.982235795894553e-15	-1.068518917888875e-08
36	-1.2943165624385047e-47	6.2722793016275034e-06	3.7277206902871334e-06	-8.832173611550799e-07	-1.4937731760148696e-48	5.143663717305962e-06	-1.7274008549039045e-06	3.0118329454766636e-06	8.085363664209177e-15	-1.2152788945215105e-08
37	-1.071320036542959e-48	6.678099712266252e-06	3.3219002795497927e-06	-1.801543193581372e-08	-1.2364124665917755e-49	5.139902095117764e-06	-8.65225452328538e-07	2.556213049084346e-06	8.183954603414397e-15	-1.288788448951343e-08
38	-8.86743362486302e-50	7.1351249304283286e-06	2.864875061293656e-06	7.814589476585636e-07	-1.023392180345542e-50	5.303070723388872e-06	9.733485984002705e-08	2.050595259380938e-06	8.278014892691416e-15	-1.2805188792593342e-08
39	-7.339672218311701e-51	7.772881284107693e-06	2.2271187075252257e-06	1.7502015590102286e-06	-8.470729494336354e-52	5.668512808910207e-06	1.4303043701201775e-06	1.3541669161873041e-06	8.36708088239433e-15	-1.1590002199739242e-08
40	-6.0751273199509065e-52	9.069763636422407e-06	9.302363551301297e-07	3.673658008939209e-06	-7.011315851757958e-53	6.435572601176713e-06	4.117322535089901e-06	-3.946697369348149e-08	8.447454989275476e-15	-8.091924973926865e-09
41	-6.502681576782135e-54	7.226758344018369e-06	2.7732416475414853e-06	-4.2906410649806053e-07	-7.50475702270466e-55	6.611487076171904e-06	1.8927105215461788e-07	2.044335374344554e-06	8.44013565442488e-15	-6.848082480721128e-09
42	-2.440104153616513e-55	6.58259063316679e-06	3.4174093583077537e-06	-1.3570979189632014e-06	-2.8161287872942863e-56	6.2992624107053165e-06	-1.0500063688247453e-06	2.64042614142472e-06	8.525446057386269e-15	-7.829139433096699e-09
43	-3.2144914776490164e-57	7.814529040741841e-06	2.1854709506519904e-06	1.0856328797606879e-06	-3.709850652605499e-58	6.382044604508059e-06	1.474882577033531e-06	1.3468515564731422e-06	8.60615623921781e-15	-7.2050927647410075e-09
44	-1.8761605019715008e-58	7.898948009170229e-06	2.101051982136844e-06	8.939675605758178e-07	-2.165280359592717e-59	6.615698540660771e-06	1.515398975126419e-06	1.3892819079337023e-06	8.692911500165069e-15	-5.732873889814877e-09
45	-3.14558819600671e-60	5.789619050746491e-06	4.210380940484351e-06	-6.821543676178465e-06	-3.630329245830955e-61	6.289532340462203e-06	-6.525281566943075e-06	7.321630386462788e-06	8.769142098280053e-15	-6.729768773170324e-09
46										
47										
48										
49										
50										
51										
52										
53										
54										
55										
56										
57										
58										
59										
60										
61										
62										
63										
64										
65										
66										
67										
68										
69										
70										
71										
72										
73										
74										
75										
76										
77										
78										
79										
80										
81										
82										
83										
84										
85										
86										
87										
88										
89										
90										
91										
92										
93										
94										
95										
96										
97										
98										
99										
100										
