[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[VIII_f]	[VIII_l]	[VIIIa_f]	[VIIIa_l]	[IX_f]	[IX_l]	[IXa_f]	[IXa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[VIIIai_f]	[VIIIai_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_IX_l]	[TF_VIIa_IXa_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[IXa_VIIIa_l]	[Xa_Va_l]	[IXa_VIIIa_X_l]	[V_Xa_l]	[VIII_Xa_l]	[IIa_f]	[V_IIa_l]	[VIII_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[XI_f]	[XI_IIa_l]	[XIa_l]	[APC_PS_l]	[APC_PS_VIIIa_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[IXa_AT_f]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[VIII_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[XIa_IX_l]	[LIPID]
1400.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.7	0.0	0.0	0.0	90.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	2.5	3400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	849079.0
1217.7424796318103	182.25752036819037	4.883694652987178e-52	5.492951749800058e-48	3.940829766456868	16.059170233543135	2.9957916202967063e-27	4.7829296752409206e-23	1.9766279961995055	8.023371493553231	0.019714046347062263	0.08028544318185747	0.13789101489361805	0.5621089851063823	1.1258342487967723e-28	8.949833180718206e-25	17.730474553745534	72.269525445788	1.019902408445411e-17	1.4882250901459553e-13	122.9953264682187	47.004673529123714	4.429267920212172e-18	2.497801755848348e-15	8.030091835792403e-62	1.4289596928421097e-58	59.13236308342453	240.8676369165756	1.074439239780462e-98	2.9420953042023825e-94	2.8968000715592255e-97	1.572284009252457e-92	12.634321998573986	47.36567800142602	0.00499897928165572	5.073473525244682e-07	5.102472640551859e-07	4.662910286701592e-10	0.0	2.653931298263849e-09	3.5053734428020658e-12	3.016627343652475e-26	3.94310456474669e-42	3.212793382822443e-41	4.7956011056956586e-45	2.2668297743593482e-18	7.930189883493951e-20	1.247447939888904e-48	3.948106338324613e-52	1.3799810009045256e-53	1.3630078669315726e-43	3.91735476279277e-46	30.0	7.519199717317335e-52	2.0570896243506776e-55	5.7837805591962746e-61	6.2687238258068244e-90	2.5	3400.0	5.833090967999382e-53	9.352148971839496e-23	1.860513911632946e-34	3.3500529152120224e-88	1.0901914694696924e-23	1.8283454041004464e-23	5.503415545238575e-19	1.738162938788777e-51	6.076314599684526e-53	1.0	2.509413027898106e-52	2.228300537109503e-55	2.1766619281814747e-57	2.6601755144357757e-59	787630.0028559671
1067.0182744230879	332.98172557691277	3.3725879784390932e-46	1.9518540238553922e-42	0.8443159238497017	19.155684076150294	1.3132262473829618e-24	1.1527968380181807e-20	0.4331247433624584	9.566873847646747	0.004239055174997269	0.0957595348708618	0.02948390740297361	0.6705160925970268	5.0078138493697293e-26	2.1559479864087117e-22	3.7936661133056693	86.20633388317557	2.9927042836393142e-16	2.483789722893438e-12	90.68799116314906	79.31200881081372	3.655904086844994e-16	1.1003550882644627e-13	6.016773081242412e-55	5.444341656527973e-52	12.6999059338737	287.3000940661266	2.2201535156455065e-88	3.021616396865641e-84	5.955731080510794e-87	1.615625285616881e-82	3.954346105287513	56.0456538947125	0.00499718105506853	1.3804009070506513e-06	1.4089907905826215e-06	3.516295490478991e-09	0.0	2.596334986377368e-08	7.35884832455065e-11	7.57288680645146e-24	3.3803038776609543e-38	7.102279965070592e-37	1.4748704619581082e-40	2.567118947921754e-16	8.975640015931834e-18	4.428968123532027e-43	3.520171892957901e-46	1.2285451251483258e-47	1.1266102290198637e-38	6.6643537070179e-41	30.0	5.546497530706241e-46	3.1497665421010015e-49	5.547640529922442e-54	3.0547367624389423e-80	2.5	3400.0	4.312853132272324e-47	1.612148725330438e-20	1.8410526069458977e-31	1.6333274268831707e-78	6.958544964864944e-22	3.1517517580775174e-21	6.036797636050036e-17	1.550725062399886e-45	5.413766166886003e-47	1.0	1.852777875642158e-46	4.081405622740942e-49	3.1302819943102116e-51	1.0170409403042336e-52	761945.53473685
938.8669552188863	461.1330447811186	6.42787317372509e-43	2.567085233690644e-39	0.19309044511554932	19.80690955488437	3.7472210613313015e-23	2.4175306703550804e-19	0.10943607839330825	9.890561536537469	0.0009859971758420987	0.09901161579451538	0.006679215406968623	0.6933207845930306	1.4455798349084661e-24	4.518637277970323e-21	0.8621400825555604	89.1378599075043	1.7853302563380727e-15	1.1245843881655678e-11	67.70154699146647	102.29845292149574	4.234977273554018e-15	9.079376843787364e-13	4.3804077520365736e-51	2.7157733672340548e-48	2.937701869066639	297.06229813093324	1.3353464738884983e-82	1.2208008788868156e-78	3.5657384764418266e-81	6.5310988295866776e-77	2.2424421281268367	57.7575578718731	0.0049952279011928925	2.2900651857567123e-06	2.3850691646478517e-06	9.928917686789225e-09	0.0	8.664583667478243e-08	3.8970234649778453e-10	1.6083355495184512e-22	5.0099220650807386e-36	1.8803397866099156e-34	4.408829684510955e-38	3.445247356780728e-15	1.2038485710372318e-16	5.8198486496180425e-40	7.430938959854497e-43	2.589241291437923e-44	6.258250492981198e-36	5.649340118811603e-38	30.0	1.1256480749572002e-42	9.872679937616323e-46	4.442609966061818e-50	7.964633859046801e-75	2.5	3400.0	8.77438156031882e-44	2.9052581568200304e-19	8.600476194536063e-30	4.260946039140409e-73	6.62978908245579e-21	5.679782480805854e-20	7.840204683101482e-16	3.275668255117335e-42	1.1419363026160016e-43	1.0	3.764090663518831e-43	1.3232578595303003e-45	9.242695998537741e-48	5.102509968617237e-49	745291.0978026204
828.8122518424452	571.1877481575601	1.1507727574295479e-40	3.576839580373873e-37	0.05012645270447876	19.949873547295415	3.658282728297855e-22	1.9444019209598062e-18	0.03872430563945675	9.961272317047218	0.0002724063238908563	0.09972421330876771	0.0016707479897262588	0.6983292520102724	1.4242348303013115e-23	3.6321555321379384e-20	0.21839692493849674	89.78160305545221	5.795813486531983e-15	3.0952906447226195e-11	51.11797530419838	118.88202450441983	2.234117079195167e-14	3.833614379453371e-12	2.0062174741370907e-48	9.630322378482935e-46	0.7957168327330288	299.2042831672669	1.283174290729829e-78	8.940526910907458e-75	3.4121244320084063e-77	4.78575807059651e-73	1.9088236930303453	58.09117630696958	0.004993242319394227	3.169412341316214e-06	3.377313264316755e-06	1.95784183286888e-08	0.0	1.9018086471502475e-07	1.1957171040841335e-09	1.286153228814374e-21	1.517267789151221e-34	8.573612979648504e-33	2.1308272045119668e-36	2.0191552876976916e-14	7.050838437913369e-16	8.101575264851631e-38	1.4262737965762523e-40	4.9614389072766556e-42	4.722914056396379e-34	5.742117410254932e-36	30.0	2.1391384143736404e-40	2.562584904883654e-43	2.16840149210723e-47	4.270084872623512e-71	2.5	3400.0	1.6717020335067855e-41	2.1090008164939263e-18	1.1905925601246708e-28	2.2857265430393928e-69	3.0092168276857097e-20	4.123099360826496e-19	4.445750705255074e-15	6.2915471870947545e-40	2.1900477611861896e-41	1.0	7.161214086165569e-41	3.4570667184463263e-43	2.2666518826538136e-45	1.8216100451876223e-46	732293.3958510014
733.7587932306662	666.2412067693393	5.768853928399124e-39	1.4897359884906204e-35	0.017834862998950707	19.982165137000887	2.0257155472961027e-21	9.406161472207507e-18	0.022955498488566047	9.977040128716315	0.00011154977403192282	0.09988407324562706	0.000538227643437402	0.6994617723565593	7.944187980071598e-23	1.7560217355903697e-19	0.07288638820741894	89.92711357948605	1.3765630980963709e-14	6.585251176654582e-11	39.05113014921267	130.9488695128747	7.730777303412242e-14	1.130077035990049e-11	2.081665666376271e-46	8.265616978937966e-44	0.3125546229873332	299.68744537701264	1.3514252056059755e-75	7.685971649417297e-72	3.579917448240783e-74	4.116572301091551e-70	1.8583168806436632	58.141683119356266	0.004991250224612398	4.0068397441923185e-06	4.3727950459508474e-06	3.2240770842985774e-08	0.0	3.3515543064535264e-07	2.74439597660007e-09	6.1155944605171176e-21	1.9860269802559067e-33	1.526515174942371e-31	3.924631015287383e-35	7.643480942147091e-14	2.6673122307929613e-15	3.371035095106957e-36	7.591220883829535e-39	2.636168870619207e-40	1.2226401980686693e-32	1.868271806145288e-34	30.0	1.134898319030994e-38	1.7349649662196918e-41	2.376038115048148e-45	2.8823517516610866e-68	2.5	3400.0	8.892311384106899e-40	9.379817503059697e-18	8.601003651010781e-28	1.543781807671097e-66	9.267260747035725e-20	1.8337558938373004e-18	1.6284473571441894e-14	3.351007736486376e-38	1.1646857066767915e-39	1.0	3.8038091018629934e-39	2.3418079165430556e-41	1.4539929521895092e-43	1.5746688641613807e-44	721508.5121410632
651.3161038317301	748.6838961682755	1.3091459864351915e-37	2.925594920160122e-34	0.010419807529500454	19.9895801924702	7.915314210580992e-21	3.3239233112439746e-17	0.019489384308978158	9.980505247018037	7.485933284036043e-05	0.09991976665949241	0.00027721861093136564	0.6997227813890603	3.1224659016280043e-22	6.201616070714813e-19	0.03939161481114755	89.96060833735277	2.712125974901068e-14	1.1990131796467998e-10	30.21395572938423	139.78604374837323	2.0602088875290504e-13	2.6657517734218843e-11	8.569888359945871e-45	2.932841813524394e-42	0.20210461131302454	299.79789538868687	3.607409965298159e-73	1.747356694008519e-69	9.522693338507516e-72	9.364179780934256e-68	1.865843548520857	58.13415645147908	0.004989257319454744	4.804077308884894e-06	5.3686728756425184e-06	4.771628821285387e-08	0.0	5.169460481717834e-07	5.2680243492371806e-09	2.1094756675269563e-20	1.552136667483842e-32	1.5174147625210593e-30	3.994481962755806e-34	2.2104052966185456e-13	7.708325411641442e-15	6.61362164718397e-35	1.8210850417648326e-37	6.312952229153704e-39	1.6289292869135916e-31	2.9937315794224393e-33	30.0	2.718292555860109e-37	5.078779823188392e-40	1.0290342754478454e-43	5.375945361515136e-66	2.5	3400.0	2.1355975020459374e-38	3.0754095082591755e-17	4.154247511955751e-27	2.8810271642683116e-64	2.255275536487417e-19	6.01243189985014e-18	4.557657462647834e-14	8.04475236411772e-37	2.791700890939446e-38	1.0	9.121982056660747e-38	6.8495309439349624e-40	4.0430795052991606e-42	5.628251049272921e-43	712365.7660605549
579.5662741804814	820.4337258195239	1.732334706923411e-36	3.444183467181791e-33	0.008734196861204654	19.99126580313818	2.4444314253402728e-20	9.493237596499575e-17	0.018832942513930168	9.981160693180453	6.672815456319219e-05	0.09992690104403237	0.0002170783315659369	0.6997829216684147	9.689516194550443e-22	1.770118883857651e-18	0.031708326924310776	89.9682916070435	4.7245915563693716e-14	1.968054203419274e-10	23.708051298730332	146.29194796243104	4.601217767852938e-13	5.406748759489254e-11	1.8791655262410735e-43	5.699535240781478e-41	0.17741926508723485	299.82258073491283	3.782809476844038e-71	1.6063030729020206e-67	9.953711431140852e-70	8.613274298603144e-66	1.88385455355409	58.11614544644584	0.004987264893147691	5.566183737016251e-06	6.364305441046407e-06	6.583550445571967e-08	0.0	7.298159776446663e-07	8.966192153242442e-09	5.856353898225344e-20	8.564223476829273e-32	1.0157705088371368e-29	2.7258718094348423e-33	5.32724308176445e-13	1.856482033026996e-14	7.778058436444902e-34	2.5401721905584103e-36	8.790054255713249e-38	1.382340881749272e-30	2.9638077039762315e-32	30.0	3.7872561578818546e-36	8.39313349131283e-39	2.3680890293133217e-42	4.178234900313135e-64	2.5	3400.0	2.9835862496185322e-37	8.196884138949725e-17	1.5278880845872315e-26	2.240478983409834e-62	4.6918504547104785e-19	1.6024928479126858e-17	1.0633113789799453e-13	1.1229814234579729e-35	3.890799605000849e-37	1.0	1.2725166411828535e-36	1.1306675493331205e-38	6.361555980227478e-41	1.1018573509917174e-41	704538.5158570645
516.942626602919	883.0573733970864	1.5521891690852084e-35	2.800845687628933e-32	0.008390522264575477	19.991609477734215	6.37439942388018e-20	2.325007162774295e-16	0.018817858586063545	9.98117478186749	6.525935305746586e-05	0.09992737343469933	0.0002040876590873678	0.6997959123408726	2.5368704461157475e-21	4.3325593402067405e-18	0.030079336330018563	89.96992057691504	7.546930890576848e-14	3.000586583517647e-10	18.89761265952357	151.10238635836038	9.051767586121464e-13	9.836560578495288e-11	2.6111921285748194e-42	7.161515248535807e-40	0.17276777693852713	299.8272322230615	2.0165089318301625e-69	7.665039619157904e-66	5.290358298366294e-68	4.112529718526484e-64	1.9022624325266628	58.09773756747325	0.004985273241588852	6.298743195247097e-06	7.359546151592112e-06	8.645498652105681e-08	0.0	9.68011163163376e-07	1.4002914630000918e-08	1.3907918091810706e-19	3.678938190899725e-31	5.113313842887335e-29	1.3963349067781985e-32	1.1258750493236266e-12	3.920790988511211e-14	6.318639030603438e-33	2.393734245528477e-35	8.268317118193244e-37	8.472672719475312e-30	2.0722481216867697e-31	30.0	3.565112785913887e-35	9.167915048307694e-38	3.4470068658108726e-41	1.723073673268684e-62	2.5	3400.0	2.816444260536766e-36	1.881550636106968e-16	4.6193961634258663e-26	9.245047896283263e-61	8.732152538998255e-19	3.678436825663952e-17	2.1759747365625035e-13	1.0590580580552496e-34	3.663400985264101e-36	1.0	1.1994191817421281e-35	1.2335805416188617e-37	6.6298095985830866e-40	1.3947835447169786e-40	697796.2826536107
462.1501857279394	937.8498142720657	1.0361265156960028e-34	1.7225116459026272e-31	0.00836156775969814	19.991638432238066	1.4637038480234633e-19	5.070342399489272e-16	0.0189395421249429	9.981052103512308	6.533126504670084e-05	0.09992630552904393	0.00020223859737235887	0.699797761402552	5.844702208826054e-21	9.442514854618934e-18	0.029877420037534158	89.9701224700759	1.1306559957913177e-13	4.329754310772193e-10	15.327970545698054	154.67202820733877	1.6190755932207545e-12	1.6491521626804546e-10	2.5693323406085074e-41	6.469240788221766e-39	0.1727709191687278	299.8272290808314	6.441382776562386e-68	2.2266702348355953e-64	1.6852895225750923e-66	1.1953789042537658e-62	1.9190691540995017	58.080930845900426	0.004983282431804149	7.006959590279078e-06	8.354362251742651e-06	1.094536361689727e-07	0.0	1.2262842676178134e-06	2.0508450049082173e-08	2.9369344048852404e-19	1.3089388157945585e-30	2.076740214268749e-28	5.767362326968756e-32	2.155190214239557e-12	7.499976664847113e-14	3.881830683897585e-32	1.6771757248979961e-34	5.78256217676292e-36	4.064021360169323e-29	1.1145242062485615e-30	30.0	2.495269072531815e-34	7.321552395432325e-37	3.5472977926762563e-40	4.3988639768401285e-61	2.5	3400.0	1.9768824747227965e-35	3.8594475764738377e-16	1.2053890528804976e-25	2.3615918841419805e-59	1.4958643391691405e-18	7.545232508014274e-17	4.0344827811739763e-13	7.426147399240585e-34	2.564578218280798e-35	1.0	8.40594059234204e-35	9.839850335081978e-37	5.0610998028991184e-39	1.269346696121455e-39	691961.7442446703
