[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[VIII_f]	[VIII_l]	[VIIIa_f]	[VIIIa_l]	[IX_f]	[IX_l]	[IXa_f]	[IXa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[VIIIai_f]	[VIIIai_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_IX_l]	[TF_VIIa_IXa_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[IXa_VIIIa_l]	[Xa_Va_l]	[IXa_VIIIa_X_l]	[V_Xa_l]	[VIII_Xa_l]	[IIa_f]	[V_IIa_l]	[VIII_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[XI_f]	[XI_IIa_l]	[XIa_l]	[APC_PS_l]	[APC_PS_VIIIa_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[IXa_AT_f]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[VIII_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[XIa_IX_l]	[LIPID]
1400.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.7	0.0	0.0	0.0	90.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	2.5	3400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	849079.0
1217.7418414644342	182.25815853556622	2.265908982746463e-52	2.345585847853601e-48	3.9389611042141577	16.061038895785845	2.8910418280659097e-27	4.6586956355882896e-23	1.9756911056016586	8.02430838420669	0.019704698963509622	0.08029479062093337	0.1378256273553755	0.5621743726446244	1.0867055963098848e-28	8.717406144437522e-25	17.722066914280386	72.27793308525352	1.0206939974690159e-17	1.4872523383455143e-13	122.99510477340766	47.00489522393512	4.469066435503169e-18	2.507844460425676e-15	1.205072093176793e-62	2.2319247919909555e-59	59.104324955886824	240.89567504411326	2.1627232043210205e-101	7.877667114100297e-97	5.831867392288581e-100	4.209954164050016e-95	12.628371206295814	47.3716287937042	0.004998979392789379	5.072923358556483e-07	5.101916536144884e-07	4.65990139684685e-10	0.0	2.6537231839485147e-09	3.507828018201223e-12	3.0136292071880746e-26	3.635420913887083e-42	3.022066886464367e-41	2.6173320055091206e-45	2.235671937697624e-18	7.821244164300329e-20	5.3263911224064296e-49	7.276836771967351e-53	2.5445614009835588e-54	7.099248675718142e-44	1.6803354341417254e-46	30.0	3.542634652781663e-52	1.1419283271357553e-55	2.5366474073681293e-62	2.5427042184726595e-92	2.5	3400.0	2.7493010828768434e-53	9.529831431063181e-23	1.7853717340769261e-34	1.3588490736968883e-90	1.0965075521717729e-23	1.863082335049673e-23	5.429662274664158e-19	3.2042018184420795e-52	1.1205618616253569e-53	1.0	1.1833047529226584e-52	4.827359862481576e-56	1.1846145311875469e-57	7.080345751972297e-60	787625.3891850438
1067.018771337194	332.9812286628065	7.086869343279531e-46	3.027432863155417e-42	0.8446695030870265	19.155330496912985	1.3128958614510914e-24	1.145292701715304e-20	0.43330143283723005	9.566697158392213	0.004240822901353203	0.09575776736468633	0.02949628334092018	0.6705037166590798	5.009170838895008e-26	2.1418849669822063e-22	3.7952572767233237	86.20474271975898	2.9925238528982306e-16	2.4830227325950714e-12	90.68887602075966	79.31112395318598	3.6568837209958114e-16	1.1011154395456471e-13	1.8347733196649958e-54	1.1270724327734038e-51	12.705209279157224	287.2947907208429	7.779705630890116e-89	5.2876842733656e-85	2.057468858583153e-87	2.827500867856635e-83	3.955416038399335	56.04458396160066	0.004997181495483387	1.3801644426147182e-06	1.4087705562231024e-06	3.515270684603724e-09	0.0	2.5980578218895976e-08	7.36688725415366e-11	7.598660579577762e-24	3.5034444483283704e-38	7.627072897123658e-37	1.2945207440565289e-40	2.5597853083292307e-16	8.950039441141992e-18	6.86437819474734e-43	3.4254177108788902e-46	1.193831826695415e-47	9.177203723765869e-39	7.311749978252934e-41	30.0	1.2570053581312221e-45	1.0868111927438174e-48	3.9666858974112466e-54	2.4500118045428653e-81	2.5	3400.0	9.79731375960153e-47	1.6145033327893663e-20	1.8624401027964196e-31	1.3100065411545831e-79	6.956950082863783e-22	3.1563550259574444e-21	6.021144371106748e-17	1.509616118597719e-45	5.263779563919835e-47	1.0	4.212271209785082e-46	5.434505797789011e-49	9.974065262250009e-51	1.9344031986580254e-52	761946.5237994398
938.8662775852395	461.133722414761	7.705511067771867e-43	2.8043997210765266e-39	0.1914140852803944	19.808585914719615	3.7475162157337444e-23	2.419090900924138e-19	0.1085968111083771	9.891400804055039	0.000977613643440927	0.09901999955935517	0.006620549473450807	0.693379450526549	1.4457623393463742e-24	4.521548039853141e-21	0.8545970341936298	89.14540295586565	1.785166594846343e-15	1.1245055380039339e-11	67.7015811133842	102.2984187995668	4.2386109954799685e-15	9.087030411667858e-13	6.082430430612669e-51	3.197912423036976e-48	2.9125529835098476	297.08744701649033	2.118514944597297e-82	1.3541639786056348e-78	5.602489761110675e-81	7.245074942968347e-77	2.2372736080839095	57.76272639191609	0.004995228366212253	2.289819556375739e-06	2.3848365838909095e-06	9.92955561541435e-09	0.0	8.665814903373624e-08	3.8994283175386e-10	1.6103992543113655e-22	5.03819589975095e-36	1.909649945270441e-34	4.1795360656498844e-38	3.4494226650427747e-15	1.205308666085558e-16	6.355583149362933e-40	6.736262370192667e-43	2.345813122956675e-44	5.761842834892234e-36	5.549794456814068e-38	30.0	1.401588166028271e-42	1.4428467224131693e-45	4.052091003746552e-50	6.243217636459116e-75	2.5	3400.0	1.0938534428624392e-43	2.9081451727873556e-19	8.609145312756077e-30	3.3400693144653545e-73	6.6286369477639746e-21	5.685426604442023e-20	7.850184088402768e-16	2.970108260695888e-42	1.0348732483954855e-43	1.0	4.6952960356669796e-43	1.343196289709218e-45	1.29358980925082e-47	5.975200984158279e-49	745286.9891383915
828.8120145982036	571.1879854017967	1.1598948096803819e-40	3.5995315375928857e-37	0.04978362392099861	19.95021637607899	3.6617622346765324e-22	1.946158342094487e-18	0.03855288820763334	9.961443734672141	0.00027069217506564764	0.09972592765051917	0.0016587490017966038	0.6983412509982027	1.4255917024555668e-23	3.63543495882305e-20	0.21685419708165524	89.78314578330895	5.79568358724975e-15	3.095262634619611e-11	51.118072911176704	118.88192689744008	2.235486876851902e-14	3.8354425588019165e-12	2.104407000729441e-48	9.891382796252555e-46	0.7905743908541711	299.209425609146	1.542869490640116e-78	1.021986964162976e-74	4.097054981561984e-77	5.470682029665151e-73	1.907795182387689	58.09220481761231	0.004993242705360818	3.169216534243038e-06	3.3771202239036054e-06	1.9578526499314247e-08	0.0	1.9018335026169282e-07	1.1960042751675946e-09	1.2869771396933776e-21	1.519988561948676e-34	8.599906205390671e-33	2.13364066735601e-36	2.0206544328720466e-14	7.056070570030852e-16	8.15285298351602e-38	1.4263554409914192e-40	4.961564268351827e-42	4.735868381133267e-34	5.767866520205025e-36	30.0	2.161408062052378e-40	2.6201169525057413e-43	2.2375903731296455e-47	4.5547581610897516e-71	2.5	3400.0	1.6892965345285515e-41	2.1106730002375657e-18	1.1917675292476511e-28	2.4381222217771843e-69	3.00899414099598e-20	4.1263684832210207e-19	4.4489668293415425e-15	6.292052566588347e-40	2.1901607159779525e-41	1.0	7.236636292185263e-41	3.484695421977407e-43	2.3051108617837793e-45	1.878401678719534e-46	732292.5577233006
733.758618492631	666.2413815073694	5.870680700662481e-39	1.508514926257046e-35	0.01774334489234039	19.982256655107594	2.0273860058587662e-21	9.412887805286438e-18	0.02290985386254437	9.977085773527214	0.00011109236592962056	0.09988453083843006	0.0005350238092163479	0.6994649761907811	7.950824733542144e-23	1.7572757752942892e-19	0.07247449668709653	89.92752547100682	1.3765515450242627e-14	6.585201429708191e-11	39.05118391654939	130.94881574554523	7.733561019203772e-14	1.1303676403988353e-11	2.1372680479638845e-46	8.413345348840608e-44	0.3111822182554863	299.68881778174466	1.4568432836457888e-75	7.914697060501376e-72	3.850232218438688e-74	4.239213607661483e-70	1.858057214099755	58.141942785900255	0.0049912505941324126	4.0066614005346996e-06	4.372610226596727e-06	3.224031299918082e-08	0.0	3.3514925940783556e-07	2.744668049500766e-09	6.118050997988022e-21	1.9903357761694817e-33	1.5324937010214521e-31	3.925919556324209e-35	7.647046650211657e-14	2.668554496191046e-15	3.41338045348454e-36	7.568652986915714e-39	2.62807383479878e-40	1.2223123587508623e-32	1.877970952205374e-34	30.0	1.1600837202290603e-38	1.7945721044329052e-41	2.3327081176478717e-45	2.8185543773813865e-68	2.5	3400.0	9.090951878931823e-40	9.38519100731155e-18	8.60862243015845e-28	1.5096316159607554e-66	9.26696088635983e-20	1.8348064153296566e-18	1.6291495503215878e-14	3.3410763326454084e-38	1.1611321567599856e-39	1.0	3.889238588250001e-39	2.345799105998814e-41	1.4967315471219775e-43	1.5865313759497925e-44	721508.2815653149
651.3161723508867	748.6838276491137	1.3345481556910292e-37	2.968536927826398e-34	0.010401488953871706	19.98959851104592	7.922275609314592e-21	3.326320935577718e-17	0.01948025578893884	9.980514375719913	7.476778910428967e-05	0.09991985838487129	0.0002765772724030344	0.6997234227275893	3.1252649008765766e-22	6.206078107575264e-19	0.039309165074294924	89.96069078709056	2.7120947975099538e-14	1.198996941073856e-10	30.214151831880937	139.78584764589195	2.0607158304739128e-13	2.666177641543637e-11	8.88808883231249e-45	3.020227965559383e-42	0.20182993133655558	299.79817006866347	4.0035175819826956e-73	1.8744576459208322e-69	1.0554376371287075e-71	1.0045750111445042e-67	1.8657925812753706	58.13420741872464	0.004989257682870825	4.803910719182832e-06	5.368491102314003e-06	4.7715291574695454e-08	0.0	5.169318035438916e-07	5.268212560310932e-09	2.1102807112137532e-20	1.5564996588986018e-32	1.5239459858651784e-30	4.0069568437272396e-34	2.211211740254573e-13	7.711127458427896e-15	6.710387891144745e-35	1.8453252893934358e-37	6.396609156463598e-39	1.6368014353874003e-31	3.0186790233504154e-33	30.0	2.780902782712289e-37	5.250686364127409e-40	1.0514007850222551e-43	5.538491320517535e-66	2.5	3400.0	2.1851267514966274e-38	3.077045287055213e-17	4.158762496722574e-27	2.9681980736985703e-64	2.255288125287708e-19	6.015629853688227e-18	4.559055692607738e-14	8.15214883743548e-37	2.828822258351022e-38	1.0	9.333548879575159e-38	7.00112712949722e-40	4.161552017075505e-42	5.814671591644932e-43	712365.7488950255
579.5663131420248	820.4336868579755	1.7526995701253546e-36	3.477535514347532e-33	0.008728592636872146	19.991271407362607	2.445762134481448e-20	9.497550125151461e-17	0.01883015687587669	9.981163478999857	6.670015984409579e-05	0.09992692921990291	0.00021688208267155447	0.6997831179173098	9.694903219733682e-22	1.770920394510645e-18	0.0316830992546553	89.96831683471463	4.724519254394056e-14	1.9680206759320828e-10	23.7081769544847	146.29182230669926	4.601847919899738e-13	5.407219346088935e-11	1.929226431903319e-43	5.81419298296861e-41	0.17733525462309757	299.82266474537704	4.00252423103185e-71	1.654401254077889e-67	1.0509399760055267e-69	8.871508244571679e-66	1.8838398060812696	58.11616019391874	0.004987265255583656	5.5660254321224035e-06	6.364124156499245e-06	6.583394513417995e-08	0.0	7.297946096245568e-07	8.96627296440567e-09	5.857421267913327e-20	8.577011830728514e-32	1.0182889353515278e-29	2.728687652528799e-33	5.328433727569344e-13	1.856895069859256e-14	7.853067464985395e-34	2.5451929305700706e-36	8.806304275362891e-38	1.3829969587358771e-30	2.977435968046018e-32	30.0	3.84619276549253e-36	8.58931223376981e-39	2.3701018074023535e-42	4.130977587619921e-64	2.5	3400.0	3.0304214127327084e-37	8.199506774914328e-17	1.52887390368124e-26	2.2151866180391325e-62	4.691828629267447e-19	1.603005574500595e-17	1.0635043533972296e-13	1.125202225434473e-35	3.898049546047495e-37	1.0	1.2926130884521683e-36	1.1355437312926116e-38	6.485272719126193e-41	1.1102334679956312e-41	704538.519058822
516.9426394971724	883.0573605028279	1.5598266251872646e-35	2.8113113036312047e-32	0.008391045521570491	19.991608954477314	6.376655702917125e-20	2.325717386929848e-16	0.01881812147761121	9.981174519157308	6.526197147742833e-05	0.09992737099744568	0.00020410596532361173	0.6997958940346372	2.537785436580308e-21	4.333877552054115e-18	0.0300816903215566	89.96991822292553	7.546793052910956e-14	3.000528200146083e-10	18.89768581938032	151.10231319853273	9.05247072631041e-13	9.837021883130593e-11	2.6195883463795295e-42	7.159899824835967e-40	0.17277562985417316	299.827224370146	1.984077129023543e-69	7.448786930448503e-66	5.1975832373671735e-68	3.9965883678614755e-64	1.9022641549044992	58.09773584509551	0.0049852736040552304	6.298591912133527e-06	7.359364851475741e-06	8.645287269645906e-08	0.0	9.679834594113689e-07	1.400284905461214e-08	1.390926921282058e-19	3.6825651139758757e-31	5.122902538984676e-29	1.3953739463301114e-32	1.1260364066048212e-12	3.921349664456327e-14	6.342015012810736e-33	2.3770154626209485e-35	8.210071922964459e-37	8.461412037318033e-30	2.0723725341121484e-31	30.0	3.5950074940831237e-35	9.298963474521104e-38	3.367123824319074e-41	1.6445441812822304e-62	2.5	3400.0	2.8403950884339947e-36	1.8819323472807905e-16	4.621264209003143e-26	8.823801319872942e-61	8.73205983199398e-19	3.679183073251927e-17	2.176215741387345e-13	1.0516598812202878e-34	3.637614080288094e-36	1.0	1.2097943410425864e-35	1.2258796525680376e-37	6.697841985350996e-40	1.386999927541318e-40	697796.2925326566
462.15020703678834	937.8497929632119	1.037671534889917e-34	1.7255950687161457e-31	0.008363503845509901	19.991636496152342	1.4640337895886536e-19	5.071361550053812e-16	0.01894050514870803	9.981051140669829	6.534093757596495e-05	0.09992629603760124	0.00020230639120598674	0.699797693608719	5.846048842407301e-21	9.444404149456416e-18	0.02988613506598193	89.97011375505002	1.130633184715283e-13	4.329663643197571e-10	15.328037766576289	154.67196098649515	1.6191467779976353e-12	1.6491918241524688e-10	2.5722629998345245e-41	6.484413404339503e-39	0.17279994431878987	299.8272000556814	6.455787864845301e-68	2.217843452433944e-64	1.686399247572649e-66	1.190675575981707e-62	1.9190743492479105	58.08092565075209	0.004983282794112394	7.006814458749456e-06	8.354181029954905e-06	1.0945100890525492e-07	0.0	1.2262511864174701e-06	2.050820358064555e-08	2.937061827811654e-19	1.3095970555750986e-30	2.079038596065992e-28	5.763334411573067e-32	2.1553870245838907e-12	7.50065679084714e-14	3.888684046564921e-32	1.6660842915367692e-34	5.743836814545507e-36	4.0574603594725077e-29	1.1148757703476925e-30	30.0	2.5062578289582986e-34	7.385624455517291e-37	3.47719591573579e-40	4.247702634398981e-61	2.5	3400.0	1.9857844437180845e-35	3.8599414804787887e-16	1.2056734360919473e-25	2.2804589156073094e-59	1.4958430582923048e-18	7.546198093735876e-17	4.034753462643204e-13	7.3769706553865445e-34	2.547403118534261e-35	1.0	8.444848573108228e-35	9.774763126026681e-37	5.090546642173212e-39	1.2615465424851596e-39	691961.7576888318
