	E	E_M	E_P2	E_P_1	E_P_2	M	P	P2	T
0	0.00015	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1	7.99124568293162e-05	2.4933943728650206e-06	1.88961377919413e-08	6.031780280955131e-05	7.257449850479108e-06	0.04328850102826284	0.9520925782661327	0.002148763922776526	0.002400069239657083
2	8.050527026646523e-05	4.660488136546297e-06	3.729194286286173e-08	5.783789335424847e-05	6.95905629990298e-06	0.08029463906029853	0.9062260500172685	0.0042039127006129485	0.009205903492086118
3	8.121279351472064e-05	6.540048081537879e-06	5.5223650973031976e-08	5.551265716722188e-05	6.679277585568096e-06	0.11168358364839208	0.8622272972253097	0.006167961655647021	0.01985237026416554
4	8.202328910411264e-05	8.165594177840551e-06	7.275495410837027e-08	5.332259841664973e-05	6.415763347310778e-06	0.13809988661827607	0.8199789479571229	0.008046372344459162	0.033806816369245644
5	8.293127659368964e-05	9.571232159364858e-06	9.001703505563369e-08	5.1242040904650545e-05	6.165433307259465e-06	0.16006935350268908	0.779388799862694	0.009843421507336612	0.050631356403873624
6	8.392846523323635e-05	1.0774853567987667e-05	1.0702192098619419e-07	4.926241700773653e-05	5.9272422700699395e-06	0.17807006475543377	0.7403746162750299	0.011562916584065192	0.06992633085070413
7	8.500837239768491e-05	1.1799560064807204e-05	1.238277819588882e-07	4.736883341932602e-05	5.699406336237001e-06	0.1925327424804236	0.7028637270065045	0.013208218216697957	0.09133032066877134
8	8.616598520441754e-05	1.266323373608546e-05	1.4047924660823915e-07	4.554976513397566e-05	5.480536678927725e-06	0.20383984545286177	0.6667934323056599	0.01478221961275288	0.11452066861392962
9	8.7396520168105e-05	1.3380174993735743e-05	1.5700291881988463e-07	4.3796693596660384e-05	5.269608322695621e-06	0.2123343283301037	0.6321090939637751	0.01628743679613903	0.13920653743015
10	8.86953340645388e-05	1.3962812622930304e-05	1.7341606181660536e-07	4.2102654000207096e-05	5.06578325052655e-06	0.21832715830345034	0.5987623409648288	0.017726094264026472	0.1651231018017586
11	9.005808840086154e-05	1.4422744536747737e-05	1.8973422521148223e-07	4.046115266748267e-05	4.868280169717864e-06	0.22210155230997666	0.5667100753744242	0.019100172437994146	0.19202825796600556
12	9.148048073011431e-05	1.4770494918955217e-05	2.0596717445627733e-07	3.88666275157666e-05	4.676429660729128e-06	0.2239157905989485	0.5359137704005489	0.020411441242225003	0.21970047823900743
13	9.295805529550986e-05	1.5015356594903252e-05	2.2211606631420838e-07	3.7314760073358774e-05	4.48971196993611e-06	0.22400600846094754	0.506338677867728	0.021661498374697868	0.24793677335192185
