	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	9.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.9	0.0	1.4	0.0	1.6	0.0	0.0
1	8.83656164246866	2.1006140056707605	0.07841205938877492	0.03880378545391083	0.3349534833562448	0.16728087173195935	0.11723705945292211	0.18490208819789097	0.20942240417912397	1.5946740059757645	1.2904144383047718	1.600201012143498	0.19473608860214967	1.9614740225704823	0.5649718918169685	0.07645226574821487
2	8.694020711699682	2.1664204283310076	0.30022547022451285	0.09645859195189994	0.10483884790155872	0.23316772352200962	0.1167061651920194	0.09928908007600931	0.32816412155366464	1.6234962855877408	2.3328744582137215	1.7822602664579208	0.31598130944562297	2.2964166674205124	0.9371339157152235	0.10640205607866769
3	8.538233661072505	2.216713684189862	0.7162644438539542	0.14751513207125494	0.08977469823721057	0.2700589882650433	0.08758691305095823	0.04398515128874348	0.41379363810252556	1.7184170140200952	3.140925879957611	1.9547738908971029	0.39823348431130323	2.623030948924734	1.096337895723947	0.11653197446268042
4	8.366876225719517	2.254161282533302	1.2275804653280107	0.18326507462862987	0.15684894652666348	0.29330569359377917	0.09399952145020013	0.04606651271909511	0.4808354875766232	1.7899234718761003	3.8337253359103554	2.119663792908305	0.4538306302715548	2.9438873780228723	1.1478525855548039	0.11961868744837689
5	8.18849228042164	2.2754039693353834	1.7634776859291754	0.20545577693238823	0.2675785832106493	0.30769859036985503	0.11874665575447414	0.08009747343726209	0.5353270638015943	1.8056393257256933	4.472998366608202	2.277085714010405	0.5068910256416128	3.2575965054112923	1.1630386722005424	0.12119809420943649
6	8.016098971840586	2.276100096112469	2.3009256241917084	0.21918017490949845	0.41237985951336925	0.3167502989225444	0.14465759397865022	0.13740245465391332	0.5808657448822455	1.7512683901461032	5.095847154745597	2.4267721701875997	0.5416418995574327	3.561951025814316	1.1671088587524725	0.1224865743579226
7	7.863554813899118	2.253729477541892	2.8333509442087363	0.22924750197831836	0.590223874186626	0.3218282604449052	0.16678382266652822	0.2157444714358785	0.6194860073304589	1.6274935980337955	5.697531656097391	2.5677156999588937	0.5737674070272177	3.8532069201982853	1.168630372002437	0.12202576487770768
8	7.74384601501008	2.20829750797966	3.3602460863094574	0.23626050833559456	0.8069277218407692	0.3235693677438625	0.1847573672080333	0.31138227672979873	0.6525329656752054	1.4456110466208878	6.278813519670207	2.6972678056548607	0.601397851224283	4.123832600476608	1.1681901244683182	0.12146594699286169
9	7.666824072795462	2.1422407946220936	3.8801706372970233	0.24014160065516146	1.0735532726062247	0.3221333722816458	0.19916659184850108	0.41699957722982955	0.6808899379572889	1.2235729060457479	6.839614308589175	2.808669890462519	0.6216584676415025	4.357009880256915	1.163922624169103	0.12165614160112868
10	7.6388593358590535	2.0609188005018764	4.385403118816003	0.24254435802520619	1.4051299177594012	0.3172504883330625	0.21086734000128687	0.5177911249648576	0.7053746813893091	0.9869294120197174	7.3705849892971145	2.882659280006038	0.6358993024552291	4.5095428262485	1.1513779979903955	0.12130289663264932
11	7.658137936301912	1.9719375808324746	4.852697872930465	0.2435984011004548	1.8123916014043613	0.30809325877624033	0.220301685864937	0.5986277311917636	0.7263334451161769	0.7620823047247012	7.846618924651746	2.870868309675011	0.6486751248215081	4.491968597304887	1.1198157703173268	0.12061684814813367
12	7.714935839419671	1.8835188280365838	5.229130487048198	0.24229770423323138	2.291717476830247	0.2938635561673702	0.22782248942817174	0.6454693093825365	0.7441634911381831	0.5716398556157204	8.218418524302106	2.691704745404564	0.6556972875839171	4.205343823323561	1.0554884231904782	0.1211336258091938
13	7.796408474307271	1.8030708450182085	5.435128115521421	0.2468387444023429	2.8133629465998062	0.274305203494641	0.23379896942256323	0.6520271899209692	0.7593379217490128	0.4283343424747747	8.386751330129796	2.307505577299887	0.6639773885284665	3.6646865128919566	0.9605505915343138	0.12059621547376102
14	7.891361608928971	1.7358848211726352	5.434349782924861	0.2496695480956323	3.321974021065913	0.25064072693448874	0.2383902507527362	0.6238982426985065	0.7721802294707693	0.33182873332522134	8.265095345093224	1.798639134681698	0.6855475976266571	3.001145239353236	0.8557057955795868	0.11766170206036679
15	7.992620785412081	1.6844043407617342	5.238487566485818	0.2499044344377052	3.7582814354588883	0.22606608505189776	0.24182343240999768	0.5741761401728547	0.7830902583419296	0.2718266455064517	7.8624432728306	1.2655359651086149	0.6943230936410849	2.309431252176344	0.7538295212166448	0.11547402568514947
16	8.096508009196903	1.6484169118503404	4.883300270451707	0.24999825739412893	4.076285650789631	0.2040363312359749	0.24429901967464776	0.5165307663947736	0.792427776237875	0.23593602866713728	7.212066727321678	0.7715575172489859	0.7003435009322446	1.6315456372685162	0.6565479939620811	0.11275425548404859
