	P	Q	R
90	0.32158798776566777	0.42548408510949814	0.2197224564010309
91	0.3199665093340444	0.738625469827263	0.05852535537380807
92	0.3312562900701268	0.9994379583766653	0.035710071590289494
93	0.34608301195428426	0.9993147852401398	0.04343790099416217
94	0.36051093776096016	0.9991334009802477	0.05405708171333561
95	0.3745673801742876	0.9988773371206735	0.06847822528122095
96	0.3882748495695882	0.9985038113759138	0.08839544989319308
97	0.40165072548848385	0.9979418386848653	0.11609337745801131
98	0.41470626591653464	0.997071643458994	0.1543431082553469
99	0.4274443498295364	0.9956809833542049	0.2060714110899283
100	0.43985439748445393	0.9933566949354742	0.2738794065258669
