	A	E	G	R
65	8.000350361841818	31999.493786696246	12794664.53508061	22781.44134867929
66	8.000435668153141	32000.18460877156	12794947.942887958	22782.636620978003
67	8.000505161311603	32000.74872559794	12795179.384384066	22783.614653360662
68	8.000561746945488	32001.20910981484	12795368.278189529	22784.41437631925
69	8.000607813201668	32001.584710353705	12795522.39395888	22785.06800206927
70	8.00064530427234	32001.891010092986	12795648.080761103	22785.60193468685
71	8.000675813595743	32002.140741477226	12795750.560249843	22786.0379511779
72	8.000700643589525	32002.344341746997	12795834.11312261	22786.393947847308
73	8.000720844204201	32002.51025880035	12795902.204523243	22786.68445998594
74	8.000737259227913	32002.645309448977	12795957.630870005	22786.92125730864
75	8.000750586445536	32002.755137869008	12796002.707607694	22787.114095449473
76	8.000761408381697	32002.844456952662	12796039.368125305	22787.271122151542
77	8.000770202342384	32002.917135963897	12796069.199819466	22787.39903780614
78	8.000777350339863	32002.97628439615	12796093.478529189	22787.503245601052
79	8.00078315751566	32003.024395934593	12796113.227511847	22787.58809318318
80	8.000787871978513	32003.06350186039	12796129.280320494	22787.657127565115
81	8.00079169834382	32003.09527781991	12796142.324588802	22787.71327552134
82	8.000794804627455	32003.121100928347	12796152.925446536	22787.758944120258
83	8.00079732686716	32003.142088842425	12796161.541569326	22787.796090726326
84	8.00079937447278	32003.159142998964	12796168.542935587	22787.82629774398
85	8.000801036004093	32003.172994340897	12796174.229560474	22787.850850212097
86	8.000802383842535	32003.184240609808	12796178.846780796	22787.87079950608
87	8.000803477226741	32003.193371271405	12796182.595501151	22787.887006922087
88	8.000804364304708	32003.200784714973	12796185.639253547	22787.90017428946
89	8.000805083970247	32003.206803388788	12796188.110396361	22787.910870572818
90	8.000805667672289	32003.211688426894	12796190.11612438	22787.919557147852
91	8.000806140988214	32003.215652368053	12796191.743691945	22787.926609765058
92	8.000806524771443	32003.218868570173	12796193.064264907	22787.93233501157
93	8.000806835965555	32003.221478019434	12796194.135719964	22787.93698241144
94	8.000807088283848	32003.223594983145	12796195.004969604	22787.940754431933
95	8.000807292831404	32003.22531210237	12796195.710048608	22787.94381537874
96	8.000807458629787	32003.226704681787	12796196.281873409	22787.94629887565
97	8.00080759301475	32003.227833982946	12796196.745595738	22787.948313667563
98	8.000807701937825	32003.22874974752	12796197.121638494	22787.94994810747
99	8.000807790217726	32003.22949229038	12796197.426554203	22787.95127386429
100	8.000807861758483	32003.230094300347	12796197.673764478	22787.952349088533
