	I1	I2	S
0	50.0	0.0	4950.0
1	113.80120240085309	5.358305884841821	4892.60198914492
2	262.57585708647724	13.844302239654287	4746.5140688871015
3	582.6688987882809	31.702128651158304	4418.563309687147
4	1187.3204808228152	67.48100509762713	3785.6698830017203
5	2094.1496580557578	128.03006632488535	2821.2670255652934
6	3070.392785057135	206.89648031270002	1762.354250445815
7	3803.267041059823	282.4470495218632	942.5523822980356
8	4211.762431681785	337.02699441352723	461.7803116484827
9	4396.086969636197	368.67970337022405	223.9804656151263
10	4464.387902799608	384.1567229833789	116.13903335304002
11	4479.982182576234	390.4823517529213	69.10323318583224
12	4472.914207728853	392.22985623900695	48.888468222141455
13	4456.330759780069	391.8460919465389	40.20721248140823
14	4435.816250204376	390.5135999179175	36.43224893410584
15	4413.719909863672	388.7723122463017	34.735881553354616
16	4391.029567668378	386.8610958539081	33.91773027390353
17	4368.159390331239	384.88340226695595	33.47105407116622
18	4345.283266754292	382.8835550874707	33.1818743682335
19	4322.474235891426	380.8804212060102	32.959683266161214
20	4299.762712780004	378.88198498293673	32.76627471196777
21	4277.161205507127	376.8916045101113	32.585467473857705
22	4254.674515569344	374.9106404768988	32.41056708910227
23	4232.304406475315	372.9396596204591	32.23862705576626
24	4210.0511989842025	370.97885399714704	32.06848045854799
25	4187.9146980256	369.028279389755	31.899601040205138
26	4165.894467655097	367.08792841934064	31.73176313476116
27	4143.989968309611	365.1577662171619	31.56487266835481
28	4122.200624550181	363.2377476834238	31.398884263237484
29	4100.525842504122	361.3278226929813	31.23377830953012
30	4078.965023747535	359.42793909490183	31.069545822009193
31	4057.5175718084797	357.5380447950484	30.906178977360216
32	4036.182891545485	355.6580875630429	30.743671722392172
33	4014.960390204817	353.7880152213066	30.58201914283751
34	3993.8494779598454	351.9277758024243	30.42121669500973
35	3972.8495680912465	350.0773176094699	30.261259887377413
36	3951.960076985924	348.2365892226042	30.10214422850535
37	3931.1804240950323	346.40553949172596	29.943865251289413
38	3910.51003190534	344.5841175316495	29.786418529496327
39	3889.9483259260705	342.7722727212301	29.629799676209313
40	3869.4947346802364	340.9699547037368	29.474004335849564
41	3849.148689693816	339.1771133867224	29.319028178166942
42	3828.909625481881	337.39369894112156	29.164866895761293
43	3808.7769795330946	335.6196617999253	29.01151620364365
44	3788.7501922938586	333.85495265675246	28.858971839346477
45	3768.8287071526343	332.0995224644493	28.707229562946413
46	3749.0119704244794	330.3533224337294	28.556285156936507
47	3729.2994313357103	328.61630403183017	28.40613442604769
48	3709.690542008631	326.8884189811738	28.25677319708689
49	3690.1847574463204	325.1696192580291	28.108197318803548
50	3670.7815355174876	323.459857091177	27.960402661772463
51	3651.4803369414026	321.7590849605827	27.813385118280934
52	3632.2806252729056	320.06725559607435	27.667140602215905
53	3613.181866887499	318.3843219760294	27.52166504895031
54	3594.183530966515	316.710237326068	27.376954415229637
55	3575.2850894823637	315.04495511775275	27.233004679059157
56	3556.486017183857	313.3884290672956	27.08981183959204
57	3537.7857915816103	311.74061313427177	26.947371917018135
58	3519.1838929335217	310.1014615203398	26.805680952453365
59	3500.6798042303253	308.4709286679687	26.66473500782973
60	3482.273011181221	306.8489692591719	26.524530165785848
61	3463.9630021995845	305.2355382142477	26.385062529558066
62	3445.7492683887426	303.63059069052616	26.24632822287216
63	3427.6313035278354	302.03408208112296	26.1083233898356
64	3409.6086040577425	300.44596801369954	25.97104419483038
65	3391.680669067089	298.86620434922986	25.834486822406404
66	3373.847000278324	297.2947471807737	25.69864747717546
67	3356.107102033869	295.7315528322562	25.56352238370572
68	3338.460481282347	294.1765778572541	25.429107786416818
69	3320.9066475648738	292.62977903778807	25.29539994947546
70	3303.4451130014295	291.09111338312164	25.1623951566916
71	3286.075392277297	289.56053812856635	25.03008971141514
72	3268.7970026295757	288.03801073429315	24.898479936433215
73	3251.609463833761	286.52348888415	24.76756217386797
74	3234.5122981903996	285.0169304844859	24.637332785074886
75	3217.5050305118116	283.5182936629808	24.50778815054169
76	3200.5871881088833	282.02753676748205	24.378924669787704
77	3183.758300777931	280.54461836484654	24.25073876126382
78	3167.0179007876295	279.06949723978926	24.123226862252928
79	3150.3655228660155	277.6021323937377	23.996385428770925
80	3133.800704187554	276.1424830436924	23.87021093546818
81	3117.322984360276	274.6905086210935	23.744699875531573
82	3100.931905412983	273.24616877069315	23.61984876058703
83	3084.627011782515	271.80942334943387	23.495654120602566
84	3068.407850301095	270.38023242533296	23.372112503791843
85	3052.2739701837286	268.9585562763725	23.24922047651823
86	3036.2249230156767	267.54435538939555	23.126974623199363
87	3020.260262739994	266.1375904590076	23.00537154621223
88	3004.3795456451294	264.73822238648455	22.884407865798742
89	2988.582330352596	263.34621227868575	22.764080219971774
90	2972.8681778047016	261.9615214469731	22.64438526442175
91	2957.2366512523467	260.58411140613595	22.525319672423677
92	2941.687316242887	259.213943873321	22.406880134744686
93	2926.2197406080563	257.85098076696875	22.28906335955207
94	2910.833494451956	256.4951842057549	22.171866072321784
95	2895.528150139108	255.14651650753763	22.055285015747426
96	2880.3032822825685	253.80494018830993	21.939316949649726
97	2865.1584677321025	252.47041796115823	21.82395865088647
98	2850.0932855624274	251.14291273522582	21.70920691326293
99	2835.1073170615114	249.82238761468204	21.595058547442747
100	2820.2001457189367	248.5088058976968	21.481510380859298
