	A	E	G	R
59	7.999245889778157	31990.652088991454	12791038.32683485	22766.292903654172
60	7.9995345403143	31992.94875240009	12791980.098442998	22770.206872371953
61	7.999770247465189	31994.830478878073	12792751.78795362	22773.423255346283
62	7.999962635493284	31996.371250581415	12793383.704906076	22776.064123451608
63	8.000119585784727	31997.63210052131	12793900.858648475	22778.230802361948
64	8.000247596216887	31998.66344593726	12794323.909693763	22780.007415922235
65	8.000351958899984	31999.50652348292	12794669.75825817	22781.463069075897
66	8.00043699528552	32000.195209404123	12794952.290237738	22782.654740771217
67	8.000506253883401	32000.75746695067	12795182.969383046	22783.62963333645
68	8.000562647322973	32001.216330609826	12795371.239758585	22784.426774817683
69	8.000608505130723	32001.59028831345	12795524.682031462	22785.07761668906
70	8.000645826146684	32001.895243970637	12795649.817773689	22785.609267564156
71	8.000676176132252	32002.14371259251	12795751.779504871	22786.043137270794
72	8.000700859868473	32002.34615390252	12795834.85718441	22786.397166038812
73	8.000721115530746	32002.512523259462	12795903.134223256	22786.688474838356
74	8.000737592706734	32002.64807315642	12795958.765347952	22786.92613607154
75	8.000750960794727	32002.758220400654	12796003.972748399	22787.11951247537
76	8.000761748440992	32002.847249280334	12796040.514076523	22787.276020556983
77	8.000770470481086	32002.919340773984	12796070.104686955	22787.402909060267
78	8.000777544847997	32002.97789266797	12796094.138661778	22787.506079820007
79	8.00078329374675	32003.025531312465	12796113.69363034	22787.590104811457
80	8.00078796782016	32003.06430613688	12796129.61056806	22787.658559374824
81	8.000791767033958	32003.09585653086	12796142.562239405	22787.71430873859
82	8.000794880749678	32003.121737292924	12796153.186721222	22787.76007420822
83	8.000797409747697	32003.142778473517	12796161.824683096	22787.79731184219
84	8.000799458301346	32003.159839194483	12796168.828732163	22787.827529294078
85	8.000801116981785	32003.17366623253	12796174.505370973	22787.852038210967
86	8.000802460082836	32003.1848727855	12796179.106283637	22787.871916765303
87	8.00080344903599	32003.1931366022	12796182.499160528	22787.88659042805
88	8.00080426685587	32003.19997397971	12796185.306423392	22787.898737388372
89	8.000804943108815	32003.205630681292	12796187.628958724	22787.908791614085
90	8.000805502256378	32003.21031020821	12796189.550308608	22787.917112783038
91	8.00080596454453	32003.214181056755	12796191.139645793	22787.92399893259
92	8.00080634672688	32003.217382728402	12796192.45424053	22787.929696987616
93	8.000806662664944	32003.220030708795	12796193.541504387	22787.93441149734
94	8.000806923825929	32003.22222059306	12796194.44068363	22787.9383118845
95	8.00080713969527	32003.22403150392	12796195.18426233	22787.94153845905
96	8.000807318118373	32003.2255289238	12796195.799124887	22787.94420740607
97	8.000807465583614	32003.226767041127	12796196.30751919	22787.94641492212
98	8.000807587456647	32003.227790694116	12796196.727854509	22787.948240644735
99	8.000807688174342	32003.22863698076	12796197.075362433	22787.949750495492
100	8.00080777140531	32003.229336592325	12796197.362644253	22787.950999036413
