	species_1	species_2	species_3	species_4
0	0.1	0.1	0.1	0.1
1	0.591792596706464	0.051226626808074105	0.9977691071134922	0.025871338507156085
2	0.6402969657008936	0.11723045369314172	0.9999938623588656	0.04976859233461082
3	0.6591132028663136	0.14852499282865725	0.999996502713544	0.060967559196767745
4	0.6708898868619763	0.16815684603445266	0.9999916892044837	0.06839786883524719
5	0.680434912527512	0.18407145463587754	0.9999847184007846	0.07465144215778796
6	0.6898773479998799	0.19981836432388386	0.9999738834224899	0.08103805894138719
7	0.7012063800466593	0.21871724713369536	0.9999536786081824	0.08895923688858716
8	0.7183282345776654	0.24729545352023388	0.999901527845919	0.10145473370515144
9	0.755344632266921	0.30917915089005976	0.999632483438855	0.13054166165088157
10	0.9406834049134521	0.6263758257011329	0.9804443599719797	0.3105631279212215
11	1.1918710968700943	1.8857158456328227	0.037969475532008884	0.7666123970202606
12	0.7883640614282922	1.2709212207602003	0.081118652414289	0.3698660569804333
13	0.6010435689902863	0.08380945615470048	0.9943297031003543	0.031321009439748713
14	0.6429852654462656	0.12180225956031906	0.9999851260715975	0.05132062572445282
15	0.6605863963163805	0.150981040541404	0.9999960487936052	0.06187960361761986
16	0.6719771187968979	0.16996946720466155	0.9999910572350793	0.0690998126508506
17	0.6814245479998453	0.185721672483559	0.9999837891370107	0.07531151630317409
18	0.6909626128006258	0.20162848844728334	0.9999723252629158	0.08178472555964558
19	0.702661780167815	0.2211456579102239	0.9999503746234354	0.08999703445091951
20	0.7208787227959247	0.2515544928109856	0.9998908523810189	0.10336909355975925
21	0.7624917008950522	0.3211492584882735	0.9995425759100599	0.13647081805486067
22	1.003058895665397	0.7413918902064354	0.9505034096803471	0.3801766642072017
23	1.1776055477968956	1.8955991846015894	0.02731342735955123	0.7587123723049951
24	0.6633956310534818	1.0234349024804734	0.19069148047757822	0.24540605220987485
25	0.608562690457123	0.08291294479943598	0.9970263100508365	0.03395873009389816
26	0.64545536199342	0.12584786763669106	0.9999915879267902	0.0527564689121288
27	0.6619953960922661	0.1533295006961538	0.9999956120234618	0.06275658652264392
28	0.6730434537860879	0.17174728011204424	0.9999904007561193	0.06979086614385258
29	0.6824151990087506	0.18737362139157018	0.9999828145176987	0.07597445521548914
30	0.6920712194083565	0.20347760450896565	0.9999706584699721	0.08255012125668791
31	0.7041850925312689	0.2236875294369292	0.9999467193271373	0.09108814311388119
32	0.7236479752462994	0.2561795180018376	0.9998782402191471	0.1054630130020799
33	0.7708759561605184	0.33520292820848563	0.9994153415630282	0.14355035642057698
34	1.0785869340350047	0.898325052577307	0.8663651127890908	0.4700872241299308
35	1.160772616255416	1.8886451949024385	0.021719517574933858	0.746689011951689
36	0.5671299993526931	0.7598575505665182	0.430356973384451	0.1468269339791988
37	0.6149291433559443	0.08561438195487096	0.9984404734096016	0.03662011037964227
38	0.6477380213554638	0.12961290919146481	0.9999948410117845	0.05409732033151112
39	0.6633472401124242	0.155582845458965	0.9999951466063082	0.06360230064555819
40	0.6740917278990745	0.17349501497156244	0.9999897183992905	0.07047272146628279
41	0.6834089722586926	0.18903081567710592	0.9999817906512392	0.07664167883694457
42	0.6932063112851826	0.20537096147911763	0.9999688704694424	0.08333659331770882
43	0.7057844757326971	0.2263565018958889	0.9999426552514218	0.09223910247312525
44	0.7266711617525962	0.26122948799457557	0.9998631755816562	0.10776710189854304
45	0.7808530007525459	0.3519446029008521	0.9992281474823853	0.15214548581469192
46	1.1500210925166552	1.0944597282228674	0.6899782674988703	0.5674939902601795
47	1.1407126210651817	1.867991039069671	0.019165838218405413	0.7304742249232703
48	0.5313219196110593	0.5295924592354201	0.6754254547016363	0.08584780509864147
49	0.6203982111005845	0.09012690665501878	0.9991820794288779	0.03916467818555748
50	0.6498585980951517	0.13312554024678855	0.9999963984571747	0.055354586615504284
51	0.6646481513158234	0.15775138968876037	0.9999946564292188	0.06442012159483188
52	0.6751246002732304	0.17521710458653517	0.9999890087326764	0.07114698487001703
53	0.6844079970094035	0.1906968076260263	0.9999807131650539	0.07731464095594763
54	0.6943712906842812	0.20731424110464633	0.9999669467589892	0.08414670414366775
55	0.7074692283907988	0.22916812423917934	0.99993811253258	0.0934574213068955
56	0.7299910880699914	0.2667762014822811	0.9998449604439483	0.1103190625688826
57	0.7929206720089981	0.37222461276506197	0.9989395746184176	0.16278260305696557
58	1.1962426673832314	1.3059209003167862	0.4709958995877482	0.6511334613828338
59	1.1163304721644836	1.8346861717323302	0.018602797323581294	0.7092109298132538
60	0.5333738251098555	0.3558280521205658	0.827375537309302	0.05263295457429996
61	0.625158545635829	0.0954086163839587	0.9995709676255692	0.04153780790303696
62	0.6518382036046357	0.13641306447129997	0.999997054501873	0.05653814783949834
63	0.6659036652948225	0.15984432841292376	0.9999941434276092	0.06521308689650306
64	0.6761445823663476	0.17691773589445778	0.9999882701155492	0.0718151927097027
65	0.6854144433257912	0.19237521796885695	0.9999795771382911	0.07799484194105655
66	0.6955698621946206	0.20931363075033693	0.9999648705414128	0.0849832668184706
67	0.709250008775034	0.2321402224858768	0.9999330055586985	0.09475177189934961
68	0.7336603724967058	0.2729079722452042	0.99982263280607	0.11316584111787
69	0.8077918726868738	0.3972693658026177	0.9984687518910438	0.17624047663681952
70	1.2161087817329526	1.5001255342141617	0.29321006429240465	0.709759035726789
71	1.0858983242778397	1.787665870480835	0.019616798287797377	0.681092838873385
72	0.5477748854508633	0.23715763684801094	0.9092944222043903	0.03621770655486175
73	0.6293503268494349	0.10087900546139941	0.9997748683406592	0.04372714889971346
74	0.65369457560434	0.13950065563756994	0.9999972262986089	0.05765655886645285
75	0.667118735708008	0.16186990091453615	0.9999936084374548	0.06598394562692098
76	0.6771540640998865	0.1786008935101716	0.9999875006841716	0.07247882601253573
77	0.6864305410617606	0.19406976758011768	0.9999783770226273	0.078683842310422
78	0.6968060831232777	0.21137590769503775	0.9999626222734731	0.08584938664823062
79	0.7111391055139408	0.2352933538602232	0.9999272285144913	0.09613223177518844
80	0.7377443975907485	0.27973462104365426	0.999794839694295	0.11636659448881173
81	0.8265103186706407	0.42889451735383644	0.9976451397548142	0.19370150434333716
82	1.2198899298148187	1.6557381149065948	0.1764057534168024	0.7449634126379363
83	1.0466787254248193	1.723369910624702	0.022348945531316958	0.6429248273136063
84	0.563550395994649	0.1622208732468288	0.9524185402314019	0.02932513842945723
85	0.6330792315447492	0.10623331100515554	0.9998817422248921	0.045739799945894374
86	0.6554427418818108	0.14241092401613634	0.9999971331491351	0.05871724301682701
87	0.6682978220061384	0.16383553059109376	0.9999930516421549	0.06673520044084513
88	0.6781553374408412	0.18027039902117098	0.9999866983332558	0.07313932392822926
89	0.6874585997794312	0.19578431074765887	0.9999771065484453	0.07938327730795239
90	0.6980844221185848	0.21350853723769664	0.9999601791067523	0.08674850997560726
91	0.7131507740010459	0.23865137139657322	0.9999206493922483	0.09761058700933865
92	0.7423253735220117	0.28739436062843476	0.9997596344639356	0.11999685026373219
93	0.8506307710727752	0.46985620876420825	0.9960746969472865	0.21699972481630037
94	1.2155355926289353	1.7672193073008498	0.10617139789359842	0.7629146767718887
95	0.9943162705027031	1.6348146907819532	0.027771014071235854	0.5893862440107123
96	0.5774568259904472	0.1184390574456439	0.9750458131740356	0.027585400772805024
97	0.6364262849609794	0.11132609886303199	0.9999377172984031	0.04759072987265197
98	0.6570955333461733	0.14516390628888967	0.9999968904997216	0.059726665000217144
99	0.6694449630549826	0.16574794418205707	0.9999924728065468	0.06746914349207443
100	0.6791506181590993	0.18192994725476277	0.999985860693036	0.07379809645860719
