	T	TStar	V
0	1000.0	0.0	200.0
1	0.6006409256344029	172.03643267756874	245.5316150605519
2	43.51090382119275	19.590784448392736	26.578787645770518
3	55.933565511671645	581.8913148349094	725.4934894646706
4	7.542128022264923	64.08036380632832	90.63150402039015
5	502.43462807997315	141.98308368039434	133.46784367238098
6	4.8388815072535145	141.79995946147125	201.05362167375114
7	242.02897062086473	48.32864619306662	54.45952636699922
8	7.235654777072881	240.42111976047374	338.5327838791431
9	111.36061081276853	43.14498342990228	54.45063469616539
10	16.81060876317655	338.79756086913443	465.24814402962056
11	63.652249530127854	50.37634184673301	66.71170275916897
12	42.100144546933905	408.45403846179823	532.8607907278546
13	43.04594427815656	60.018078684029355	81.26502261637867
14	88.8607058810263	433.9457726070637	528.8354684545365
15	33.278131041083796	70.50319144570462	96.5164183310939
16	149.06625832442768	413.23908339653224	473.2589069844726
17	28.512518234637636	80.54733261301632	110.8425419407851
18	198.52123706434026	376.49712392488726	414.3619025267821
19	26.818887662944196	88.8402703467464	122.46330911488536
20	225.97734914324036	344.10818139488873	373.07594091410624
21	25.828907282969574	94.9714835669247	131.00525940334526
22	242.66362252814992	323.1264441131401	346.8248045068457
23	25.552395841294807	99.11088041646828	136.7531362459819
24	248.11779947749557	309.10227347781586	331.34080781040865
25	26.75746116741873	101.92927197186717	140.38384835196672
26	241.46150782195832	307.448737291346	331.26078651940287
27	27.771483611181843	102.21193350395852	140.57932211643086
28	232.4572194971752	312.05430657233387	338.72828730012094
29	29.315229375735928	101.33057038584134	139.11245058718885
30	218.93021270441662	319.50647506548074	349.6265349326815
31	31.267744352458443	99.56027424270847	136.35618367393295
32	202.42642471225352	331.2818790159292	366.89122810021104
33	34.59473913597885	96.99991538074657	132.3251424631188
34	177.932920505683	344.0887444108316	388.39379903103867
35	37.83822932819911	93.53084693112116	127.10430105397052
36	155.53024241602625	354.7931006772767	407.58093405257114
37	42.472217437916456	90.36972379525301	122.14765204208085
38	131.35648146182518	358.72702767417303	422.075380053684
39	48.18161442049278	87.85851477367505	117.96998582391328
40	107.94224973536922	361.3542194289708	435.5429849205684
41	55.586808751226854	84.91124553012784	113.06666056280385
42	86.66363609774051	358.0297019423108	442.5820931213745
43	65.36039924222084	82.52028808794537	108.68634256559665
44	67.46565763313085	346.80642376996974	439.9325428592445
45	76.91293231100333	80.07648353324873	104.1779116788052
46	53.03561444045362	329.4136064987904	427.11502822579274
47	91.21725554117738	79.03739939993352	101.28073893303383
48	42.98251826368648	312.07120077178973	411.36821324210933
49	108.1817340981898	79.69265336227615	100.35508396170937
50	35.84380583405532	288.1488787243579	385.15167675003664
51	127.13235644200229	81.25209506774485	100.44733600049574
52	30.451787948319637	265.37433719338435	358.5157439713365
53	150.2349357593542	85.6073916332325	103.45676764283188
54	26.9833380961617	243.39974932543365	331.33890623411907
55	174.39590468680123	92.17733130338266	108.90321809294291
56	24.676400703030673	221.6508493106593	303.41907547539256
57	202.20363838678546	101.80749201292852	117.37033659827065
58	23.63362014395129	200.7794017042887	275.74531663981213
59	227.30766751201662	117.22732228497011	132.12620659410993
60	23.461785375808955	181.01978481182695	249.04916083557617
61	249.49170521414413	137.42807197638618	151.5950697316568
62	24.003075035534607	163.81432775010427	225.48711008141416
63	264.3385584443397	162.85950970595684	176.96323275253525
64	25.084211553407112	147.81952431238128	203.40932373815716
65	266.7366800560065	194.6385546850296	209.85504733469176
66	27.099532886003924	134.22277589142945	184.31699508123927
67	257.1193383174422	231.07941401805874	249.33204708693597
68	30.069437101457837	122.57261470692761	167.79647438480407
69	232.66975663832923	268.5218088629973	293.2734987523249
70	34.37530985449314	112.35527459117827	153.121976711909
71	196.22968050278533	306.77099003364054	342.90121206925255
72	39.87653216022746	103.17203729073266	139.7258141431512
73	156.97356420038224	333.5632072414079	384.1253995600545
74	46.508403686240456	94.98663452439074	127.70317144706084
75	121.34681117143845	348.7030980539135	415.1703985618619
76	55.348432986588435	89.47628705059964	119.13027977836857
77	91.85601980409231	350.13823666817336	430.67046371041243
78	66.57752876907148	85.21489698125689	112.0202486520787
79	68.01946691070937	338.2407127021726	429.1315438672502
80	81.79781076549668	82.63134271244392	106.913641131035
81	51.452958719132766	319.4643698555541	415.7035876672514
82	99.99955420570464	81.47181556494787	103.41861045676345
83	40.541366105778735	294.4032521150357	390.31867785053566
84	122.03586082440931	83.9400565103126	104.19719009738354
85	33.288532880718144	269.09376191392295	361.8831743609567
86	147.80961469715845	87.8542573969682	106.4683133572349
87	28.47246449928966	242.65347643865303	329.57425341201935
88	176.84709110622043	95.50116248596458	112.56197454007712
89	25.63667119588457	217.8236432336337	297.79576905420845
90	205.3539353287632	107.12791419047059	122.97518210703517
91	24.025094459274293	196.6529473701631	269.9675622426202
92	231.51541270363424	121.49109269864393	136.28968830075232
93	24.026241964111694	177.42338507296475	244.005288550251
94	253.93861873446332	144.65802523926715	158.8131309301876
95	24.76347787473904	158.98912918171794	218.70632270077505
96	263.2151829123488	174.41429013159572	189.16604605844338
97	26.277170189874113	143.11282190682792	196.622835014308
98	260.67832403949456	209.4774126156525	226.26559961450857
99	28.8935080120029	129.88774944878065	178.02938543401785
100	243.4741203425055	248.26885124508323	269.83663280227466
