	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
11	0.9689457041114221	193.24255367481973	5.788500621072193	282.8611160319726	0.0003138024169508346	0.006579987766942566	481.1532638618416	266.41923371227256	237.17844284083225	0.6201341216565324	138.93274564054107	1527.1137869378163	0.7257562402517561	189.1819282584042	114.95531138907265	0.4673627347239183	199.53263726528064	1287.6922718006676	862.8761437208101	160.41326191173886	114.95531138907268	48.68000265407312	77.28053959850718	119.56897163040149	35.84428036550031	128.34955183853893	0.002308862796900861	0.6557074533984896	0.12802799480994415	0.017230755305538813	0.10959327596615265	84.50347069382492	47.25951494206901	4.450311163814495	1.7009583799570627	17.138883968031077
12	0.9661402047292534	192.66649602827783	6.367363766996158	282.85668442437185	0.00031658003176982224	0.006584357337628427	481.15379875383394	274.64084607704	228.68773405734368	0.858636264016499	133.22812692164942	1532.5799035143496	0.5094752773201656	191.9704607747522	116.66331351085111	0.48467193090278315	199.51532806910149	1272.2382233555556	868.1203609914556	155.28133555981827	116.66331351085114	48.68148373229304	73.16663319580266	119.11097892214158	37.0928087007988	132.34440439184286	0.0016641666202351839	0.48707606319524954	0.09578093166996904	0.012904171785042502	0.08262968626181698	81.47165330102612	45.5671703839098	4.16242447069481	1.695984733179281	17.143315575631288
13	0.9633490951895909	192.09214959641025	6.944501308403264	282.85223213065376	0.0003196175738105293	0.006588051706209751	481.1543385706549	282.8803007986676	220.1895670427216	1.298862485836989	127.37461614736038	1537.993188066818	0.32499171943327104	194.03507449201743	118.34199706105835	0.5033294555145784	199.4966705444896	1258.1891259166919	873.3435876133384	149.25375448881704	118.34199706105838	48.67571280472211	68.91230824103648	118.67451907944607	38.34080333588122	136.32598283646348	0.0010886363704583739	0.32705763713527525	0.06469932131431334	0.008724271857425567	0.05618790641539398	78.436296480802	43.872621188476174	3.8908255806596097	1.6909858907299287	17.1477678693491
14	0.9605728623980512	191.51950876747512	7.5199183701300285	282.8477681798111	0.00032291347678893253	0.006590414446238029	481.15488375463553	291.0896825384598	211.7242703925739	2.051430595161091	121.35652990160737	1543.2587062032449	0.19722416463769488	195.5632540547288	119.97318809949321	0.5234000560000185	199.4765999440035	1245.3702425235822	878.4759108544814	142.55205170878943	119.97318809949324	48.65492090116422	64.56959434891779	118.25698721237056	39.57525441079851	140.24505945327115	0.0006760893460239949	0.2059659225213141	0.04085029616914671	0.005510488142710081	0.0355865740062973	75.4151545695946	42.18538932170788	3.635631973375906	1.6859710972635409	17.152231820191872
15	0.9578106888697414	190.9485692488302	8.09362006230334	282.8433041528811	0.0003264560602639172	0.0065914914047438215	481.155434734341	299.1390410779917	203.42431826241938	3.186713083640014	115.18386362497726	1548.296089991401	0.12094744036745872	196.69388615901244	121.53214690049944	0.5446962396623578	199.45530376034174	1233.6297849040814	883.431745471584	135.36139369658193	121.53214690049947	48.619509541952574	60.18850677402811	117.86284402449719	40.77548138314312	144.0363312778416	0.00042326874659684644	0.12904421011961353	0.02556335369734782	0.0034477765622279543	0.02224513023705193	72.45645518545845	40.53234531403681	3.3991535583022334	1.68095147108555	17.15669584712222
16	0.9550612928732936	190.37932722400217	8.665611483127995	282.83884922900023	0.00033023588468055056	0.0065917031008231	481.15599191963406	306.91194542785576	195.41269032424088	4.707901295155622	108.88622043028768	1553.072544974575	0.07755365281811477	197.52986732395308	123.00419920159356	0.5669638466192913	199.43303615338507	1222.833684951266	888.159643821314	127.83800132127712	123.0041992015936	48.57495587811027	55.816168973526935	117.49718063883422	41.926423962416585	147.65798745734114	0.0002765235447794977	0.08385696092910729	0.016561772636831035	0.0022327410850723293	0.014365577762556623	69.60302490556444	38.93759819383544	3.182716026871599	1.6759353703909874	17.161150771003054
17	0.9523236545103442	189.81177862640476	9.235897719088532	282.83440907103875	0.00033424752477625107	0.006591409928803367	481.15655570779495	314.34619689240435	187.75601823857977	6.574453091007608	102.50581119062315	1557.5864024183861	0.052334341501475236	198.14743299224773	124.38596826329162	0.5900156581876181	199.40998434181725	1212.8618835021462	892.6431875936039	120.11462460904747	124.38596826329164	48.526340677928765	51.496071621672954	117.16189817173513	43.02152575719645	151.09513133064877	0.00018982793199198668	0.0572226007450516	0.011265195891567523	0.0015179835124395872	0.009737043439451521	66.87731327089558	37.413897517533975	2.985858794373989	1.6709277058014607	17.165590928964427
18	0.9495971623492021	189.2459189937937	9.804483843860366	282.82998693162364	0.00033848925517882797	0.0065908206616308645	481.15712649008566	321.4228904451384	180.47463000790088	8.726587613034376	96.09111317898594	1561.8489659079964	0.0369707385124853	198.6030633009476	125.68045593188145	0.6137465802903274	199.38625341971428	1203.6057416154079	896.8853373218639	112.30457776434774	125.68045593188148	48.4767236148101	47.26748012932	116.85610139102963	44.05983370819955	154.34864375521664	0.0001362437429756186	0.04087628069563167	0.008024640227350492	0.0010808766442294458	0.006914679935468459	64.28574527452271	35.96497066865622	2.8070502574478633	1.6659311316327337	17.170013068379372
19	0.9468814926493755	188.68174359006866	10.37137491728505	282.8255847501122	0.0003429623440972631	0.006590044006741557	481.1577046575038	328.14655334028294	173.5636586188787	11.098136640683286	89.69252696854136	1565.8760030907908	0.02712881971896591	198.93859906563202	126.8932955540238	0.6381061614935091	199.36189383851135	1194.9662728100734	900.897513752992	104.50471824333329	126.89329555402382	48.42769280672643	43.16499654016999	116.57755130063131	45.04315404802764	157.42656544211152	0.00010145623337967374	0.030341626304798433	0.0059428993662731695	0.0008002087488248304	0.005107932812644105	61.8261798627841	34.58970072653259	2.6444129904509066	1.6609470862695532	17.174415249890338
20	0.944176486416116	188.1192475288414	10.936575984745808	282.8212037856537	0.0003476700804265314	0.006589136331359232	481.1582906050323	334.53232407222623	167.0068750875853	13.622829871747113	83.35958735246201	1569.6842494758102	0.020529441033443428	199.18503316683572	128.03086015108207	0.6630748360337863	199.3369251639712	1186.8529659909884	904.6941664243753	96.79766019796202	128.0308601510821	48.38002820584471	39.21827577358689	116.32360909226487	45.974441037600606	160.33961934770306	7.783333360244444e-05	0.023232265182492676	0.004542060248783533	0.000611421523000875	0.0038959779747672683	59.49265417218873	33.28480156105595	2.496096117442952	1.6559763742222493	17.17879621434844
