	MAPK	MAPK_P	MAPK_PP	MKK	MKKK	MKKK_P	MKK_P	MKK_PP
0	280.0	10.0	10.0	280.0	90.0	10.0	10.0	10.0
1	260.75585175392325	23.28876473117234	15.955383514904467	211.73364524958242	16.890918184361915	83.10908181563806	41.56267135125821	46.70368339915946
2	98.45335667979894	61.37773943081526	140.1689038893858	89.03902940247066	16.31347197715785	83.68652802284214	68.0864403496903	142.8745302478391
3	0.12182694230222421	1.4342795545427673	298.4438935031551	17.854823749904128	30.903313180766606	69.09668681923335	60.34659691934254	221.79857933075328
4	0.08482468759796004	1.183638364622286	298.73153694777994	8.876861864440244	45.59995816925901	54.400041830740925	30.063988523473483	261.0591496120861
5	0.08183945306987088	1.1618338541125244	298.7563266928177	10.594666476241954	59.3138844626647	40.686115537335226	24.71565236068723	264.6896811630707
6	0.09082895402079837	1.2294799350216306	298.67969111095783	17.922815487019438	71.81805658535156	28.181943414648376	31.413441802961614	250.66374271001885
7	0.11387871752535397	1.390273536069238	298.4958477464056	34.38022759220275	82.5489474360673	17.451052563932635	42.47346861359992	223.14630379419725
8	0.16753926758825827	1.7189744742276947	298.1134862581843	63.57824306813116	90.54149970279224	9.45850029720769	53.58300744335334	182.83874948851542
9	0.30324683575599726	2.4032361602140293	297.2935170040303	104.11609896761678	94.96191183929098	5.038088160708936	62.236787587516325	133.64711344486676
10	0.7360147371524779	4.040894596559661	295.2230906662882	150.8577328638445	96.54640433821346	3.4535956617864496	67.16245442358841	81.97981271256691
11	2.8061307647926568	9.11481294099307	288.0790562942147	199.37635673334205	96.90908769531971	3.090912304680208	65.76946936453248	34.854173902125325
12	14.269349777088806	21.773649765012077	263.9570004578996	246.5293587218352	96.80577814119955	3.1942218588003626	47.66783988789428	5.802801390270385
13	40.22657434562662	34.53288872950265	225.24053692487126	283.6134533577038	96.2961209701873	3.7038790298125894	15.150198987329098	1.2363476549670773
14	71.33676821590568	43.98135809518444	184.68187368891046	296.01194326854204	95.35797039177211	4.642029608227784	3.457278872118687	0.5307778593392536
15	104.64391743480199	51.073550974191235	144.2825315910074	296.1777744749089	93.76494149370659	6.235058506293306	3.3005148204031953	0.5217107046879069
16	138.38532564611543	56.1951857752956	105.41948857858962	294.14608482215084	90.87037590986075	9.129624090139133	4.847107491926314	1.0068076859229085
17	170.84466003241104	59.21075766627198	69.94458230131762	289.1608973789884	85.05128546423113	14.948714535768772	8.364001064299137	2.4751015567124854
18	197.40122371793302	59.79506275229732	42.80371352977028	275.33439380432816	72.7231773608699	27.276822639129993	16.95807224494364	7.707533950728235
19	201.186505682895	60.53144919968856	38.282045117417084	238.97009418144054	53.66178128676798	46.33821871323191	34.60233884107848	26.427566977480964
20	146.0956289725146	69.91790711437785	83.98646391310818	180.8803617322715	46.086423606685244	53.91357639331464	55.236271569260985	63.88336669846755
21	29.158845736529596	72.11066804013947	198.73048622333158	130.70079142452698	53.30642173502453	46.69357826497536	69.72695137519804	99.572257200275
22	0.5713639247266088	3.440609830826283	295.9880262444477	105.79704988118783	65.59602591039972	34.40397408960017	77.92431106834356	116.2786390504686
23	0.4708582401632918	3.064335090558646	296.4648066692785	106.80893453313253	77.29529856572312	22.704701434276753	82.76352230776284	110.42754315910469
24	0.7370546859602436	4.01606687038132	295.246878443659	128.82654970838635	86.79699288348404	13.203007116515819	85.49659658523103	85.67685370638269
25	1.8442197450292173	7.04440740135795	291.1113728536133	166.32340025536834	93.03997662649785	6.960023373502002	84.3797046530433	49.29689509158842
26	7.700629045328184	16.21744879232898	276.0819221623434	212.03895337381982	95.77209620043602	4.2279037995638395	72.96975785871203	14.991288767468268
