[IkBat]	[IkBa]	[IkBan]	[IkBaIKK]	[IkBaNFkB]	[IkBaNFkBn]	[IkBaIKKNFkB]	[NFkB]	[IKK]	[NFkBn]	[IkBbIKK]	[IkBbIKKNFkB]	[IkBbNFkBn]	[IkBbNFkB]	[IkBbn]	[IkBb]	[IkBbt]	[IkBet]	[IkBe]	[IkBen]	[IkBeNFkB]	[IkBeNFkBn]	[IkBeIKKNFkB]	[IkBeIKK]
0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
0.011272223145225085	0.01875561876229759	0.0010123416342651776	5.248776461200148e-05	0.05359305861250755	0.00022773375827213522	0.00044671760431142237	3.7071982623364354e-05	0.0003264246038155697	0.006254243941180284	1.9821994823083296e-06	0.00012308021980711768	4.664050735381912e-05	0.029351440160428316	0.00010373337749165986	0.002250198069234692	0.0018796790334789587	0.001341119310403527	0.0016019150596937952	7.384473713316514e-05	0.009839417317258785	3.3200637740165094e-05	4.7395258517012596e-05	1.912349454564076e-06
0.012411840809950744	0.02209010459837777	0.001815339876027279	6.361553052181277e-05	0.056406481337568204	0.00018788047893503215	0.00045149957288493535	3.3884646131776856e-05	0.0003136924113188284	0.0028464682013689944	2.5589023683106996e-06	0.00011881174204081365	3.874573554597743e-05	0.02958813100859996	0.00018711480631297212	0.0029151607526125985	0.002369900037919212	0.0016908837349198862	0.002076381806142783	0.00013327498127803952	0.010253150217749639	2.7596968746480744e-05	4.7350090428180886e-05	2.471750437114761e-06
0.011967670080939744	0.02126736834006691	0.0018269078973508763	6.122060149906971e-05	0.05630442042602131	0.00017189565721178332	0.00045139352798631826	3.382305494844222e-05	0.0003140844393901039	0.0025966924424227736	2.7321545198244914e-06	0.00011922537966518949	3.865496627785432e-05	0.029671237977452088	0.00020573280104783115	0.0030882808426283934	0.0024977498542160985	0.0017821024240755304	0.0021999543135286475	0.0001465544386839979	0.010536416966632062	2.7535931570960027e-05	4.870366981118899e-05	2.6402271283010176e-06
0.011849811809430831	0.021023668925803058	0.001795524641831276	6.057110603141543e-05	0.055864384844675936	0.00017099004556070363	0.00044895967962775785	3.379060134111071e-05	0.00031483962922133674	0.0026286739433279407	2.7842748701765956e-06	0.00011998681115411114	3.9629308735971544e-05	0.02978885810100382	0.00020817777541334335	0.0031332862535835716	0.002531093142827722	0.001805892298534385	0.002232123838632379	0.0001483036461996991	0.01082632776233242	2.8231468354025638e-05	5.01674338862063e-05	2.6910652089910467e-06
0.011824702072272314	0.020972519156133587	0.0017900633428314585	6.0502437782028434e-05	0.05545559936289026	0.00017055872830199373	0.00044638893316723433	3.3701401817383506e-05	0.00031534614139126506	0.0026300209193434545	2.8010136525575183e-06	0.00012070008104418426	3.981195493277641e-05	0.029916948101656154	0.0002089602663239863	0.0031450981787342056	0.0025397890864121793	0.0018120967077210487	0.0022406077154560012	0.0001488657495966422	0.01110635427469671	2.8362481178060288e-05	5.1553760971755016e-05	2.707631990970504e-06
0.011815492004590998	0.020955529077017993	0.0017905904889076096	6.053187658155913e-05	0.05508419404287188	0.0001700754446525613	0.00044398762674558123	3.360737452190309e-05	0.0003157679724660862	0.0026217969858648867	2.808253317867978e-06	0.00012135583392392212	3.976807233406261e-05	0.03003849445814582	0.00020937047311024421	0.00314825189773387	0.0025420570216253685	0.0018137148412720333	0.002242909880103281	0.00014916169904599172	0.011365554777826222	2.8331927608527154e-05	5.283345550461967e-05	2.7149814603583774e-06
0.011809036601372407	0.02094427366507532	0.0017918922345726838	6.057222232116487e-05	0.054745379931268066	0.0001696205064889194	0.0004417835346400344	3.3519822395144486e-05	0.0003161484229978368	0.002612893513292153	2.8128173723458528e-06	0.00012195648270155299	3.968441773203416e-05	0.030150079591665435	0.00020964023327499633	0.0031491384782273424	0.002542648472481072	0.0018141368314893043	0.00224359015485237	0.000149357139342043	0.011602802446025524	2.8272947949955765e-05	5.4006805841166546e-05	2.7197141258932084e-06
0.011803473183542999	0.02093468963680277	0.001793185715079687	6.061125336765728e-05	0.05443640832381231	0.0001692066039441775	0.00043976795830952953	3.343970137506074e-05	0.0003164955363049018	0.0026046463995851657	2.8164599641082784e-06	0.00012250496935131965	3.959923965173464e-05	0.030251752045886406	0.00020985319940225163	0.0031494275800550728	0.002542802724017145	0.001814246887360548	0.002243840065034864	0.0001495118068617546	0.011819381644324453	2.821281985349342e-05	5.508029390628729e-05	2.7235287961906283e-06
0.011798481376200877	0.020926112852281485	0.0017943847614896632	6.0647378059869e-05	0.054154860613686066	0.00016882999891743396	0.00043792718497796075	3.336654346803697e-05	0.00031681236501489095	0.002597120561568913	2.81964849608404e-06	0.00012300501325113462	3.951945766703181e-05	0.03034420739610249	0.00021003825915912112	0.0031495556564070464	0.002542842954339388	0.0018142755910174285	0.0022439713296972595	0.00014964633423602237	0.012016945215854514	2.8156484126205883e-05	5.6061530380134144e-05	2.726879819920416e-06
0.011793959766037768	0.020918350363755667	0.0017954855555454726	6.068048868978201e-05	0.05389841303331385	0.0001684867552418324	0.00043624716709959215	3.329978335085537e-05	0.0003171014171074131	0.0025902585849472033	2.8225218517438667e-06	0.00012346050828707426	3.944609507694151e-05	0.03042821797718929	0.00021020474934544994	0.003149637038625433	0.002542853443264715	0.0018142830746888693	0.002244065835538671	0.00014976740156086215	0.012197107426119045	2.81046759786078e-05	5.6957993395638844e-05	2.729903568749119e-06
0.011789852754712579	0.02091130204862406	0.001796493520117544	6.071074389983882e-05	0.05366488826739679	0.0001681737790430545	0.0004347145404275105	3.32388856031879e-05	0.0003173650237295813	0.002584002929886623	2.825132861163397e-06	0.00012387519361878934	3.937898289948948e-05	0.030504522454934353	0.00021035609373467863	0.00314970196128297	0.0025428561779427903	0.0018142850258355866	0.0022441454475246735	0.00014987746894978696	0.012361370974109793	2.8057279608960676e-05	5.777671247137769e-05	2.732652991731397e-06
0.011786119360345328	0.020904896098804235	0.0017974153683448946	6.073835689415774e-05	0.05345227807938135	0.00016788842878471668	0.0004333168654360157	3.318335696812932e-05	0.0003176053445961384	0.002578301483414032	2.8275106499147918e-06	0.00012425255650699098	3.931769689777449e-05	0.030573804867244404	0.00021049404231794316	0.0031497586775255373	0.0025428568913153666	0.001814285534814897	0.002244216324379505	0.0001499778010865369	0.012511118460741289	2.8013996666496906e-05	5.852420795875056e-05	2.735157958023767e-06
0.011782724978781712	0.02089907258938979	0.0017982578230224375	6.076354314431334e-05	0.05325874162350965	0.00016762833017669215	0.000432042655121889	3.313273942030849e-05	0.00031782437013166547	0.002573106561457958	2.8296769293750207e-06	0.0001245958170163842	3.9261775236066506e-05	0.030636692670029064	0.00021061984275391404	0.0031498096775334707	0.0025428570772702045	0.0018142856674905393	0.0022442804907163985	0.00015006930301030382	0.01264761682983064	2.7974501575789623e-05	5.9206496625506976e-05	2.7374410308579256e-06
0.011779638827429755	0.020893778443917974	0.0017990272789375947	6.078650649222539e-05	0.05308259453296652	0.0001673913131514443	0.00043088133133172154	3.308661062246867e-05	0.00031802393149077456	0.0025683743830780324	2.83165034264552e-06	0.0001249079387199349	3.9210772909842166e-05	0.03069375982280297	0.00021073455175798445	0.003149855922917873	0.0025428571257508623	0.0018142857020806713	0.0022443388597348595	0.00015015274234851333	0.012772025694068604	2.7938480408282168e-05	5.9829119940123764e-05	2.7395216825667784e-06
0.01177683304636062	0.020888965702610073	0.0017997297189005176	6.080743620397756e-05	0.0529222961343867	0.0001671753853589947	0.0004298231624239538	3.3044586311147816e-05	0.0003182057122158962	0.0025640647334504475	2.8334476859031823e-06	0.00012519164601092195	3.91642742764612e-05	0.030745530990267802	0.00021083911982210487	0.0031498979506160226	0.0025428571383974224	0.0018142857111037793	0.002244392022540126	0.00015022880984755525	0.012885406269682187	2.790563985766834e-05	6.039717797368976e-05	2.741417485649549e-06
0.011774282320528932	0.020884590816871128	0.0018003706973708665	6.082650672070383e-05	0.05277643932755571	0.00016697871874697345	0.00042885921467962913	3.30063079567009e-05	0.0003183712569840657	0.0025601407483706903	2.8350842837828575e-06	0.00012544943788463887	3.9121895284582235e-05	0.030792484971340715	0.00021093441574191818	0.0031499361626270493	0.002542857141694825	0.00181428571345642	0.002244440456198077	0.00015029813693788786	0.012988728314357387	2.7875708858403202e-05	6.091535496455272e-05	2.7431444826191974e-06
0.011771963617778351	0.020880614182728477	0.0018009553546149408	6.084387840912229e-05	0.0526437395861708	0.0001667996367894474	0.00042798129387226064	3.297145486834234e-05	0.000318521982351728	0.0025565686511383246	2.8365741646480695e-06	0.00012568360433718863	3.908328232494991e-05	0.030835058466885078	0.0002110212368813345	0.0031499709037679426	0.0025428571425540215	0.0018142857140694426	0.0022444845806631366	0.0001503613031338952	0.013082877636318534	2.7848437793235456e-05	6.13879495018393e-05	2.7447173632050495e-06
0.011769855949155871	0.020876999720407054	0.0018014884451432742	6.085969871782367e-05	0.05252302308639056	0.00016663660110707748	0.0004271818806722685	3.293972279995873e-05	0.0003186591872039162	0.0025533174864753785	2.8379301942258863e-06	0.00012589624501096414	3.9048109963978986e-05	0.030873650154143055	0.00021110031640046153	0.0031500024837371227	0.0025428571427781616	0.0018142857142293628	0.0022445247760926406	0.0001504188412763672	0.013168664207932569	2.78235969058624e-05	6.181890859833391e-05	2.7461496024584994e-06
0.011767940233625075	0.02087371463963483	0.001801974348466517	6.0874102737413954e-05	0.05241322012117911	0.00016648820427633953	0.0004264540959185286	3.291083977169022e-05	0.0003187840597204666	0.002550358959754555	2.8391641377956406e-06	0.00012608927880220847	3.9016079753260765e-05	0.03090862296613572	0.0002111723263887389	0.0031500311839394377	0.0025428571428365394	0.0018142857142710144	0.0022445613885735995	0.00015047123981189024	0.013246826633782353	2.7800975467808696e-05	6.221184515842899e-05	2.7474535251481535e-06
0.01176619908191416	0.020870729064699573	0.0018024171038439657	6.0887214460559976e-05	0.05231335364801233	0.00016635315627923952	0.00042579163431248466	3.288455418422635e-05	0.00031889768857094354	0.002547667163091073	2.8402867765811947e-06	0.00012626446275154594	3.898691755435441e-05	0.03094030802375184	0.0002112378840886365	0.003150057261497571	0.0025428571428517716	0.0018142857142818818	0.002244594734506767	0.00015051894731959734	0.013318039987465828	2.7780379896508936e-05	6.257007270058464e-05	2.7486404272900152e-06
