	LRC_Cave	LRC_EE	LRC_Surf	Smad2c	Smad2n	Smad4c	Smad4n	Smads_Complex_c	Smads_Complex_n	T1R_Cave	T1R_EE	T1R_Surf	T2R_Cave	T2R_EE	T2R_Surf	TGF_beta
0	0.0	0.0	0.0	492.61	236.45	1149.4	551.72	0.0	0.0	2.092	2.06	0.237	1.778	1.148	0.202	0.08
1	0.18471940843819737	0.27932408583488916	0.18576406414901367	468.92496641421576	229.67960467277362	1124.925479820359	547.3180644543421	20.735919817190908	15.617736633006748	1.8115838964512452	1.7799863990356164	0.04919321921726334	1.4981043179521352	0.8812718330761956	0.014083315263670218	0.07938546761930577
2	0.029931434847840763	0.49727460314718325	0.16785468049148924	417.623457018291	213.36352843429194	1071.570148557774	537.1634538158432	55.54325817677021	81.41632598052497	1.5747164401734435	1.544133503179265	0.04685622318022075	1.2628797509552676	0.6788388722771794	0.013187411037329724	0.07901044293249243
3	0.01146390079666087	0.6520284812813762	0.1540584696343434	366.5963648878443	198.72383759329685	1017.8210390999094	530.689814957102	80.8268961446248	173.28637930929602	1.3745928453753586	1.3454228883362027	0.044308285403183684	1.0670206641373754	0.5266389807902789	0.012977117942001355	0.0786765617515971
4	0.00708919195197441	0.762434243580645	0.14369268847296376	328.40483218009945	189.29394193142613	976.9487263129017	529.3022595330207	94.01525477502395	257.7257972032034	1.204482360884319	1.1769671797671044	0.04138516901464862	0.9044946110697811	0.41267279915107274	0.013041350121857817	0.07837785961022993
5	0.005331103925433414	0.8394196623124214	0.1348454249733154	303.6906344230618	184.10771365100118	950.0915697433093	530.5449076902613	99.59670214395663	320.31027664794317	1.058786997056615	1.033055178611057	0.03820779173436349	0.7699693092919296	0.32765327647397363	0.013321741290907723	0.07810908725170031
6	0.004446309415695602	0.8906637115772053	0.12708054460201712	288.952142057294	181.46680183502085	933.8647146711087	532.3690839935787	101.58484970515293	361.2022228776382	0.9330542428219423	0.9091539273468773	0.03489737096002238	0.6589787385885606	0.2645901041809467	0.01380436981329558	0.07786590047847497
7	0.003931879351163418	0.9220517220894425	0.12016052617547683	280.58516260878764	180.16485436761707	924.5570356873199	533.8892351320221	102.14618113871242	385.9211143898827	0.8237590065612542	0.8016822671037696	0.03155585110191215	0.5678099737997948	0.21824460357291905	0.014489034456905981	0.07764474927618992
8	0.003594225834877913	0.9381477509226999	0.11390998348339725	276.0686231779976	179.55610904909494	919.4853931294432	534.9457991947596	102.15216023710605	400.061540705594	0.7281175063815205	0.7078183119596055	0.02826825634778625	0.493389807187722	0.18470270819716583	0.01538329719476322	0.07744277043860923
9	0.0033497175802076435	0.9424924032758679	0.10818991977106318	273.90607206222944	179.34333084052525	917.0176929970119	535.6484680361792	101.86432187157757	407.6254873580538	0.64393765031458	0.6253449759176726	0.025105421275219125	0.43318451816289705	0.16105005051181864	0.016498957254321534	0.07725768892678006
10	0.0031579336216181722	0.9378268279994325	0.10288895226663883	273.2700011033604	179.39635411082313	916.2351452224216	536.1409217536407	101.33577243354458	411.0663252784622	0.569497952762911	0.5525252287197686	0.022125312541426353	0.38511159884148377	0.14512387148540173	0.017848658258302612	0.07708772605620876
