	ARGin	ORN
0	1.0	1.0
1	163.21358330782695	6.171005043914163
2	271.61227714206956	16.742570456069377
3	357.4681143269865	29.349263208102123
4	428.6396847852389	42.678675552843245
5	489.90842685489037	56.05722311550421
6	542.859502445951	69.15840844641993
7	590.3666317163891	81.79630885022443
8	631.4473715750088	93.918735710278
9	669.1483490195202	105.42106923316423
10	703.0690270279484	116.34193838468619
11	734.0693826541807	126.67685451065746
12	762.5061593910442	136.45472260921744
13	788.6249420331886	145.69682563682215
14	812.6762755882293	154.4268621145819
15	834.8857406524345	162.66993965681004
16	855.4491671473605	170.45173510504844
17	874.5351068771423	177.79784221654134
18	892.2888491561472	184.73329328321827
19	908.8362564296007	191.2822367026346
20	924.2870110045964	197.4677391744116
21	938.7372641559649	203.31167960720379
22	952.2717792061495	208.83470693613594
23	964.9656688828859	214.05624075384756
24	976.8858123039994	218.99449962266428
25	988.0920190976848	223.66654654271323
26	998.6379928834066	228.08834438488987
27	1008.5721343848433	232.27481643556385
28	1017.9382153621133	236.2399088157293
29	1026.7759476883289	239.99665264730928
30	1035.121466695278	243.55722460012603
31	1043.0077439452718	246.93300497378462
32	1050.464941534349	250.1346328242934
33	1057.5207176652325	253.1720578868776
34	1064.2004913781395	256.05458920921456
35	1070.527672869954	258.7909405173735
36	1076.5238646757407	261.38927240678635
37	1082.2090380626723	263.85723149422597
38	1087.601688243636	266.2019866921477
39	1092.7189714169806	268.430262779558
40	1097.576826150133	270.548371447816
41	1102.190081225108	272.5622399982815
42	1106.5725517353624	274.4774378634736
43	1110.737124952042	276.2992011158103
44	1114.695837252455	278.03245511902895
45	1118.459943215888	279.6818354677251
46	1122.0399778347798	281.25170735056156
47	1125.4458126572576	282.74618346290174
48	1128.6867065656807	284.16914058512214
49	1131.7713518015803	285.52423493378984
50	1134.7079157672947	286.8149163843248
51	1137.5040790663506	288.0444416557464
52	1140.1670701862702	289.21588654064004
53	1142.7036971774237	290.3321572565675
54	1145.1203766384876	291.3960009887677
55	1147.423160281907	292.4100156881278
56	1149.6177593206307	293.3766591830196
57	1151.7095668895065	294.29825765866184
58	1153.7036786904878	295.1770135531543
59	1155.6049120296718	296.0150129152012
60	1157.417823395731	296.81423226477006
61	1159.1467247131284	297.57654499449
62	1160.7956983893228	298.3037273464502
63	1162.3686112626829	298.99746399619016
64	1163.8691275468354	299.6593532730571
65	1165.3007208574493	300.29091204371673
66	1166.6666853988706	300.8935802834221
67	1167.9701463803942	301.46872535765687
68	1169.2140697251914	302.0176460349486
69	1170.4012711288915	302.5415762499905
70	1171.534424519446	303.0416886346893
71	1172.6160699651098	303.5190978333727
72	1173.6486890022138	303.9748894558511
73	1174.6345244005681	304.41005210715764
74	1175.5757402878953	304.8255380513839
75	1176.474405458486	305.22225727602563
76	1177.3324913750905	305.60107705921405
77	1178.1518749276447	305.96282329968403
78	1178.9343425980503	306.3082823555818
79	1179.681594910323	306.63820297540934
80	1180.3952507996858	306.95329818593626
81	1181.076851788595	307.25424709630914
82	1181.7278659428657	307.54169660901545
83	1182.3496916090414	307.81626303861634
84	1182.9436609428244	308.07853364232756
85	1183.51104324061	308.32906806732564
86	1184.0530480862524	308.5683997196833
87	1184.5708283246292	308.79703705962174
88	1185.0654828728286	309.0154648274876
89	1185.5380593790321	309.2241452045786
90	1185.9895567384513	309.4235189126664
91	1186.4209274750158	309.6140062558134
92	1186.8330799968953	309.79600810783955
93	1187.2268807333785	309.9699068485775
94	1187.6031561601123	310.1360672518497
95	1187.9626947192303	310.2948373279111
96	1188.3062486404558	310.44654912292805
97	1188.6345356688664	310.59151947789695
98	1188.9482407046255	310.7300507492601
99	1189.248017359648	310.8624314933311
100	1189.5344894358404	310.988937116514
