	A20	A20_mRNA	BAR	BAR_Casp8	Casp3	Casp6	Casp8	FADD	FLIP	FLIP_mRNA	IKK	IKKa	IkBa	IkBa_N	IkBa_NFkB	IkBa_NFkB_N	IkBa_mRNA	NFkB	NFkB_N	PARP	PIkBa	RIP	TNFR	TNFRC1	TNFRC2	TNFRC2_FLIP	TNFRC2_FLIP_FLIP	TNFRC2_FLIP_pCasp8	TNFRC2_FLIP_pCasp8_RIP_TRAF2	TNFRC2_pCasp8	TNFRC2_pCasp8_pCasp8	TNFRCint1	TNFRCint2	TNFRCint3	TNFR_E	TNF_E	TNF_TNFR_E	TNF_TNFR_TRADD	TRADD	TRAF2	XIAP	XIAP_Casp3	XIAP_mRNA	cPARP	pCasp3	pCasp6	pCasp8
0	0.104434	5.56657e-05	0.28789	0.0	0.0	0.0	0.0	0.30944	0.0320472	0.000139056	0.64	0.0	0.00101518	0.0013839	0.0151032	9.00189e-05	5.31517e-05	0.000115365	0.000691431	1.66667	0.0	0.20256	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.2688	0.0	0.0	0.29344	0.33056	7.83371	0.0	0.000219646	0.0	0.8	0.064	3.2
1	0.10147407906850345	0.0007315205444802806	0.11868600450109523	0.16750566373638198	1.5685053186905834e-05	3.1669142174643006e-06	0.00556196462731755	0.27932800584612943	0.010551235273858359	0.0007766202440878781	0.004859633987979955	0.6120104928708708	0.0011916078629695356	0.0002541442604684056	2.898635695155808e-05	0.0008982227619745513	0.0006032346054056118	0.00032248345538925244	0.043266168420449	1.6614094818394878	0.00041741953995004625	0.03887461394921823	0.00015305917850993108	0.04198161519148971	0.0034909637656356973	1.3140794118409458e-05	7.437425891513277e-05	0.0002403689992512732	6.102115303176884e-05	0.003317012764402378	0.0020444444169981733	0.03404040968035152	0.00358928398013221	0.00029758149860879287	8.144695612394428e-08	0.26379994176556715	0.004163786388276886	0.0030885512451937756	0.0003807738774863738	0.24545063906975845	7.454497248654213	0.022965811625965383	0.0008662534916069283	0.0016853647084413867	0.7588810362537463	0.06255434299613544	2.7945314883956107
2	0.10045281756968295	0.0013065567249756448	0.00025360102415941633	0.2778104084133792	0.0001099880092416621	0.00017726537391688977	0.6519908305707428	0.2333903682150213	0.00017143083649472213	0.0014157071177829412	0.01641224822075061	0.5785438942067993	0.002187925477124992	0.000529584203597203	8.569465446448816e-05	0.0019744373191601804	0.0010909363667902503	0.0007713076229533623	0.039076903562539345	1.5656052150044228	0.0013093284046015769	0.04746774702172214	0.00012570449667962782	0.011747122912166084	0.012056653838388252	1.698254448664272e-06	8.310106278141233e-05	1.3607877965795929e-05	0.00010015039746148622	0.011897609938593467	0.0032172969556552066	0.02848726438406301	0.004803345638832844	0.0002811299921841596	7.87829411881529e-08	0.26379976389380716	0.004028397888298834	0.0009445234960845361	0.0003931549225203336	0.2719710473442159	3.5835710810770083	0.7524054318384586	0.001535848603882181	0.09392563301303929	0.0011006670136116815	0.06098521670220464	1.214313995427403
3	0.10072777187530862	0.001691389788444003	0.00014478665033066114	0.2696458518831878	0.00015537105516910142	0.0002954678105773194	1.1260532164355694	0.1980129809250946	0.00012854090949066622	0.0019414331434867574	0.04139103799201124	0.5328030920478729	0.0027097616416936424	0.0007081358313840904	0.0001307517454696564	0.002499081245314022	0.0014351302823934133	0.0009982804029071786	0.03622990982741515	1.4985877319589582	0.0019281355463957605	0.05561123280970976	0.00010976363048964491	0.00428756726327996	0.020193152363170017	1.1642107303687401e-05	8.098495159163254e-05	1.6751495571958693e-05	0.00010878774586950876	0.01954524709589135	0.0009561268103584436	0.018565051423858406	0.004631984311923937	0.00019552600996122194	7.620528246566525e-08	0.2637996132049171	0.0038970189566146763	0.000464191336076192	0.0004063116714360832	0.27975220326584227	2.3621695372495224	0.7186488657975693	0.0021088865344129513	0.15739023764490817	0.0002755353236147505	0.059518026263489114	0.21858514462511794
4	0.10181472670288569	0.0019440464603831134	0.0001312609619772074	0.2616393392712544	0.0002770640330045386	0.00047842561128920864	1.198379570934902	0.17379383936811696	0.0001239048868955191	0.002378331709212715	0.06953015462924188	0.48499337827035505	0.003042323576292327	0.0008479562645463529	0.00017255344840921862	0.0028269891114878396	0.001675901104895013	0.0011381286334606752	0.03393227834113597	1.3995647004309182	0.0023578601108046344	0.058342022653418285	0.00010047410500433039	0.00232363585758092	0.02568976283883156	9.477634625025971e-05	8.132404163116212e-05	1.900574582541887e-05	0.00012095739415598209	0.02316457312055643	0.00015668237082376446	0.011434519359192506	0.003939625668556874	0.00012814923971042348	7.370850142864284e-08	0.2637994783567164	0.0037695406927069778	0.00034983029840503384	0.00041994764781200466	0.27919870844262273	1.2649855763376814	0.6859625790992657	0.002605796586579497	0.25287147618007877	0.00025732016404169907	0.05803060371497893	0.030247679488964598
5	0.10337636238455977	0.0021021607190483712	0.00012859300562641614	0.25386855607395614	0.001173904652976548	0.0009440652059078212	1.1869643515716033	0.15739718726685498	0.00012686291808602297	0.002741654260883051	0.08685968309798404	0.4490272945006271	0.003257079452992996	0.0009608300521022867	0.00020767758061882624	0.003034914921827646	0.0018395982923335944	0.001227344127178163	0.03200290450436148	1.1779234213714853	0.0026525953718084757	0.0533698084903834	9.506064093302755e-05	0.0017225576881846412	0.029243158532695174	0.0002780767721415396	9.150146036992539e-05	2.1448342536094854e-05	0.00013421592113103812	0.024317440210602653	6.589702978158042e-05	0.007087420856060134	0.003146207191854405	8.392254444232026e-05	7.128850457969126e-08	0.2637993527396851	0.0036458535150915264	0.0003310420624264077	0.0004340821993195629	0.2746817740141124	0.2822885526384687	0.6543327537582311	0.0030385524909202514	0.4709820130794824	0.00025963547596965017	0.056303836666337356	0.012180365387648476
6	0.10517657830418409	0.002192095314774979	0.00012681851547879087	0.24633598646678645	0.1335491501688725	0.03166078350122351	1.1679327917670554	0.14605810800346472	6.225286829458779e-05	0.003042658757523072	0.18491855569164298	0.3333115510423991	0.003408748116215505	0.0010616933108568499	0.00029439957629015783	0.0031718639002459473	0.0019452134890698294	0.0012651928844009757	0.030214493124495537	3.8974772144974536e-05	0.0028165685571719173	0.00017660172488896263	9.190595046581519e-05	0.0005940786560831324	0.030736115739644874	0.00020457648071459353	0.00010354576316187348	1.2443320229529743e-05	0.0001369070687635122	0.02543969153171146	5.8996831121276655e-05	0.004391654983567696	0.00242671607943142	5.5742624491810846e-05	6.894202411187958e-08	0.2637992325021407	0.003525848398881509	0.0004467931940359662	0.0004487358684426338	0.26935364007450324	0.0007672613402547286	0.4942922320295193	0.0034157381142052956	1.645346733871666	0.0002638447350470549	0.02438669248335948	0.010436517586583819
7	0.10704161129394961	0.002223516694853609	0.00012513186187978649	0.23903508843050486	0.2598413665680214	0.05389861627571072	1.1486679799177033	0.1381166255332795	4.354369042554838e-05	0.003281557415138869	0.3819025380082147	0.11959887707245474	0.003567017910805352	0.0012084228076501237	0.0007975814016027614	0.003288722293615829	0.001999341197379163	0.0012120294543186577	0.027526937167181038	1.9419492796774885e-05	0.002786248306360281	7.098957086479361e-05	9.006751569833136e-05	0.00010181181744909159	0.030731454476336937	0.00013830565482402123	0.00010492022837289055	8.478280533074681e-06	0.0001328445880008596	0.02655564574658022	5.9051634648637335e-05	0.0024964809865418015	0.0017413107177014807	3.579585763191187e-05	6.666629947382569e-08	0.2637991153994137	0.003409417979710384	0.0003971082404616739	0.00046393038041137215	0.26293307004729116	0.00032106440192412644	0.3458687264418067	0.0037352571574283573	1.6418575453205233	0.0002682642442627262	0.0010636552699601137	0.0100084716119749
8	0.1087892463924489	0.002167693197395617	0.00012344450424798688	0.23195882222854047	0.3351347749725503	0.053793304510637616	1.1299750902264865	0.1325780279391071	3.766062286217926e-05	0.0034245395291155234	0.45995342277000983	0.025698698133001966	0.003909046791615417	0.0016909372726940809	0.002912695857224916	0.00345267082133123	0.001977861973043645	0.0009283376889249157	0.02066966757786381	1.5012589652153818e-05	0.0022873678392200526	4.716983505512216e-05	8.899622069158895e-05	1.804203714554326e-05	0.03020220756222405	0.00011597315484381185	0.0001044896382646656	7.263102285368376e-06	0.00012889365626563587	0.027107938898753934	6.007943185300472e-05	0.0013727682457347794	0.0011642625333935525	2.2064251435678248e-05	6.445889221816504e-08	0.26379900012374763	0.0032964572105166974	0.00038830503665038756	0.0004796886569686954	0.2557121344579552	0.00021397230361148563	0.25228248479104126	0.003960675509203352	1.6383641561123659	0.000272697324123351	0.00013361738997856985	0.009975289089325073
9	0.11008000534331833	0.0019297364141306057	0.00012174712675780331	0.22510028502721596	0.37846049213764865	0.05281398990233874	1.1119285508808605	0.12864752166166146	3.395680380303979e-05	0.0033714850251643914	0.46502306128654836	0.005612929362153828	0.004493632547507738	0.004388021420986496	0.00768309980715288	0.003117823032465242	0.001802036867764254	0.0005087118715805646	0.006736898162603257	1.328234510521058e-05	0.001383998633240302	3.795439115622871e-05	8.837192047941819e-05	3.886100097813503e-06	0.02945708513976982	0.00010100248169379497	0.00010344149565508305	6.477467322560747e-06	0.00012505812324162393	0.027197386700279196	6.094135664126621e-05	0.0007475399062464858	0.0007425020905189465	1.3253877405623445e-05	6.23175750981392e-08	0.26379888591269757	0.0031868636073377602	0.00038672057727907183	0.0004960348680429621	0.24832057430541182	0.00016833024962207427	0.19321738531862376	0.003987232582670581	1.634879003802729	0.0002771187309644115	0.00010988979346188481	0.010084936753524065
