	LRC_Cave	LRC_EE	LRC_Surf	Smad2c	Smad2n	Smad4c	Smad4n	Smads_Complex_c	Smads_Complex_n	T1R_Cave	T1R_EE	T1R_Surf	T2R_Cave	T2R_EE	T2R_Surf	TGF_beta
0	0.0	0.0	0.0	492.61	236.45	1149.4	551.72	0.0	0.0	2.092	2.06	0.237	1.778	1.148	0.202	0.08
1	0.18485033175539262	0.2792157217773209	0.186478682169978	468.92682923371495	229.67953132259882	1124.927247978073	547.3182750895256	20.7344249610926	15.61670609297833	1.811687226293182	1.7800897162289895	0.04847975540754092	1.4982076654782515	0.8813746438591727	0.013369981764581656	0.07938493608864064
2	0.02936172290703856	0.5004351171791047	0.17219611213215238	417.49769836661363	213.33117317749577	1071.4406665542592	537.1422686145594	55.66125052039724	81.47198016147111	1.5715496404836156	1.5409690327741143	0.04238483792109857	1.2597134146723667	0.6757535532942559	0.008717828836448996	0.07899893641982919
3	0.014798077306438659	0.6544593782334232	0.15397760051331721	366.2328497524601	198.60608985049728	1017.4436595524224	530.6136604506092	81.0836351507345	173.7244554399183	1.3718721550166393	1.342711838519801	0.04415757309753378	1.064311566122558	0.5242505963755894	0.012839646184013951	0.07866998968045986
4	0.0068529901734340915	0.7642333090549663	0.14364640318590063	328.02836677982214	189.18445708177384	976.5529301998162	529.2507668217908	94.20917678996886	258.3829122088526	1.2021685039915564	1.174667905054895	0.041289372364962565	0.902218720330904	0.41085793642066304	0.01296918815211762	0.07837177751948801
5	0.005044184367044756	0.8407675518032374	0.13472997635575581	303.3762355424463	184.02589843863532	949.7570265028506	530.5235255574214	99.7211024807994	320.96208749162724	1.0568066786619656	1.0310922635755664	0.03817567704210742	0.7680618981493629	0.3262676058306622	0.013320570209593543	0.07810346427245518
6	0.004226924075781558	0.8916466466795335	0.12697077016303274	288.7127990953633	181.4118100439467	933.606838047123	532.3696931886659	101.65463162018966	361.76589780939435	0.9313410990496384	0.907459682800018	0.03486297838772793	0.6573755749379191	0.26352424310017647	0.013806098524418565	0.07786060484299795
7	0.004564442588269997	0.9227357832685602	0.12008637769872019	280.4286832079862	180.13363288952047	924.3862756671385	533.9008555120612	102.17793828015319	386.32650264606167	0.822284404065217	0.8002274259004157	0.03152136596328558	0.5664838878065284	0.2174492948983893	0.014494848976638488	0.07763975889671498
8	0.0035576018624056925	0.9386058567090361	0.11383099125680349	275.9675259045384	179.53789599400417	919.3741123658095	534.9581366101894	102.16734137746202	400.33750215999476	0.7268355356159645	0.7065562233996547	0.02823458403882799	0.4922927549832494	0.18410914572207648	0.015392762733265007	0.07743803905751272
9	0.003914734046274482	0.9427558421729091	0.10811017759430945	273.84285983663057	179.33288649928602	916.947620577148	535.6586042777323	101.87070688476106	407.80641333653904	0.6428142792093801	0.6242411379598749	0.02507277619528632	0.4322791801338082	0.1606100259050916	0.01651133718153077	0.07725318084991996
10	0.003009190462380665	0.9379529462048621	0.10281352896628465	273.23307567174857	179.39102978295196	916.1938304288776	536.1487655115627	101.33673765128417	411.1795302479498	0.5685085095957126	0.5515546658602722	0.02209308006356831	0.384369215376886	0.14480367361509136	0.017862613264499422	0.0770834167450148
11	0.002827454501819809	0.926292138614923	0.09784347247043035	273.68110022294405	179.65018375162794	916.6002294623171	536.532796033507	100.57441371600068	411.8632744315378	0.5025596407357055	0.4871294688978385	0.019343435142689283	0.3468403782630476	0.13508241019347406	0.01945922695981048	0.07692737040234397
12	0.003218070338562705	0.9093892005762657	0.09314891814691201	274.92585687385343	180.0738880848002	917.8743702099717	536.8683480764436	99.59709610823884	410.6372529689229	0.44392751086668014	0.42992142519723314	0.016853498641290796	0.318313577376689	0.13028539161086758	0.02130386677878381	0.07678401541797093
