	CC	CCPT	CLK	PDP	PER	PT	TIM	VRI	clkm	clkp	pdpm	pdpp	perm	perp	prcpdp	prcper	prct	prcv	prpc	prvc	timm	timp	vrim	vrip
0	0.5566	0.4982	3.6628	4.1953	2.7527	0.4014	2.7527	3.175	0.2583	0.003185	0.3175	0.003185	0.2395	0.003185	0.0	0.0	0.0	0.0	0.0	0.0	0.2395	0.003185	0.2571	0.003185
1	0.9785446738287338	0.46551058951595	3.694468169485417	4.1460013137219125	2.612546801842834	0.21342121892176477	2.612546801842835	3.076920457155274	0.25004240048186044	0.003185	0.3060071407690972	0.003185	0.2324995818669704	0.003185	0.03190241044609559	0.03415091288427189	0.03415091288427189	0.04887700108581294	0.42349275889691596	0.4907230314217617	0.2324995818669704	0.003185	0.24785904455708457	0.003185
2	1.497403033615122	0.4513437484515915	3.9044815670437307	4.090360324788574	2.549309176681845	0.13556418004367407	2.549309176681845	3.0024946969045647	0.2561364465649586	0.003185	0.2993136837471071	0.003185	0.23006615882901027	0.003185	0.07814839666157763	0.08103672282037833	0.08103672282037833	0.11418537314084816	0.43036075881560115	0.481367989411303	0.23006615882901027	0.003185	0.24640362715266206	0.003185
3	2.0634292614098637	0.4504491797416892	4.163917654917657	4.035370073852106	2.535406104642392	0.09828585215379794	2.5354061046423917	2.9925058855721476	0.26117367414647136	0.003185	0.2975120962310172	0.003185	0.23232080811637146	0.003185	0.13778514541112388	0.13902513187706697	0.13902513187706697	0.1921997854609984	0.43386349619726666	0.4770704775091526	0.23232080811637146	0.003185	0.25250717788605437	0.003185
4	2.5786182342112665	0.4601477085005761	4.410746963006038	3.9867202408649094	2.5569525590445075	0.08048937979280059	2.5569525590445075	3.056663733031164	0.2646419820079914	0.003185	0.29980295156186176	0.003185	0.23862702831646454	0.003185	0.20577538233982384	0.2025267771697458	0.2025267771697458	0.27397950342574867	0.4332045009377113	0.47808403469154775	0.23862702831646454	0.003185	0.2646975984204508	0.003185
5	2.9623924462872253	0.47763724231425597	4.604059017417104	3.948063494812126	2.6022981648821983	0.07274121844211472	2.602298164882198	3.186353097956819	0.26614824251167507	0.003185	0.30493084971011347	0.003185	0.24789402297071575	0.003185	0.2749232576155273	0.26426727547359125	0.26426727547359125	0.3494526060235788	0.4283264246902862	0.48432874018566097	0.24789402297071575	0.003185	0.28094789059710795	0.003185
6	3.1566706216618097	0.4998583822541089	4.713994905199393	3.921193676735104	2.6615489831204506	0.07146178977132359	2.66154898312045	3.363341421486061	0.2655135132507921	0.003185	0.31163529220701897	0.003185	0.258933766758463	0.003185	0.33788690688093076	0.317376640247901	0.317376640247901	0.4105617430594148	0.4199404713292401	0.4947873767637663	0.258933766758463	0.003185	0.2992941702269405	0.003185
7	3.1300946141474753	0.5243784251222723	4.724722629983002	3.9061879024987385	2.727674766548923	0.07560814952625075	2.7276747665489225	3.5682572522347775	0.262889450728161	0.003185	0.31902374213300916	0.003185	0.27080688471076103	0.003185	0.38925267605843505	0.35724278330140674	0.35724278330140674	0.4532824662199322	0.40930064850308506	0.5078620687382857	0.27080688471076103	0.003185	0.3183411016952304	0.003185
8	2.869735650003996	0.549488756399682	4.63055703300435	3.9025929539238136	2.797369860568687	0.08640038656977564	2.797369860568687	3.7876727108024664	0.25857855551735437	0.003185	0.32665590400064054	0.003185	0.2829757261748168	0.003185	0.42596324679767467	0.381425175939819	0.381425175939819	0.47626832408621417	0.39749550290378	0.5222385918549911	0.2829757261748168	0.003185	0.3373348985438422	0.003185
9	2.392526622912602	0.5734241917839324	4.4402195647015406	3.90884210759484	2.8691594986455815	0.10810607349357519	2.8691594986455815	4.009144121175721	0.25316025184840424	0.003185	0.33420453888656965	0.003185	0.29497266231652686	0.003185	0.4467280035125378	0.3891469550654537	0.3891469550654537	0.4801187079655258	0.38568476739466334	0.5365619817174344	0.29497266231652686	0.003185	0.3556828909504529	0.003185
