	T	TStar	V
0	1000.0	50.0	100.0
1	983.6925897716947	53.16790672429507	98185.39263921372
2	946.3336234867218	74.57168183933815	167357.37730306323
3	891.6008808900045	107.37057850323613	251042.8572223752
4	818.0056306457744	150.66411818028737	361984.6051872994
5	725.3708561278698	202.56769412807733	503058.331759984
6	617.7944667903267	257.806330204343	668054.9470204321
7	504.45689173356993	307.7329166476273	839950.4060962035
8	397.2957803186927	343.11951447985564	993405.7055060263
9	306.42746001377475	358.3117077467784	1103308.0174082173
10	236.6484758079429	353.4953220525098	1154825.9985071851
11	187.35903244114556	333.4617105034232	1147963.928697921
12	154.9023913070604	304.5572463171714	1094463.9261038746
13	134.96587875145258	272.2733396977366	1010947.2253145867
14	123.8748576938137	240.3349602402845	913067.8299359796
15	118.92386083514118	210.81933781440912	812621.9424012799
16	118.25263888267902	184.63484248513726	717104.465021082
17	120.61202400396579	161.9839305370986	630492.7242494855
18	125.15931989740096	142.69525098023982	554337.3135680937
19	131.31305561617953	126.42967890592952	488714.3604279136
20	138.65854327904697	112.79645953473856	432912.04041706404
21	146.8887542359843	101.41317473910055	385870.98320238804
22	155.76773589889896	91.9331972814487	346442.0088869998
23	165.10787976598928	84.05540144431123	313523.2670893485
24	174.7555811507566	77.52477751328718	286123.842815411
25	184.5819805448023	72.12879873442537	263385.4440381393
26	194.47680950948188	67.69215419498867	244581.8802986064
27	204.34416501474945	64.0711888843361	229107.9527113074
28	214.09951134111952	61.148687103702265	216464.2641047687
29	223.66748972889468	58.829255671272044	206241.38406728767
30	232.98028267786083	57.035366833544856	198105.02789004802
31	241.97637935733084	55.70402554020377	191782.92247017534
32	250.59964859980562	54.78398524413859	187053.51064113167
33	258.798662473897	54.23342459447654	183736.38891188026
34	266.52623578874295	54.01799991863629	181684.26388845665
35	273.7391604035207	54.109197522676794	180776.18145121064
36	280.3981209169567	54.48292160058374	180911.7915506808
37	286.4677818331363	55.11826601939551	182006.4393395748
38	291.917036491079	55.996430631176246	183986.90932528273
39	296.7194053356973	57.09975478965304	186787.68796552415
40	300.85356575642794	58.41085234837128	190347.64918915182
41	304.30398801413196	59.91184350161489	194607.10558930383
42	307.0616421893629	61.58368915851171	199505.204717392
43	309.124730392361	63.405642641033666	204977.68396133382
44	310.49938787615355	65.35484062682309	210955.0272307163
45	311.20028771202567	67.40605949520335	217361.0897582168
46	311.25107823859474	69.53166353987018	224112.27078755025
47	310.6845824619821	71.70176702424403	231117.31465866178
48	309.5426956793614	73.88462227314069	238277.80627253687
49	307.8759327203182	76.04723117368522	245489.39579012978
50	305.7425992683447	78.15615869996027	252643.74074236094
51	303.2075911644537	80.17850651034917	259631.0951573306
52	300.3408584864483	82.08298518715996	266343.4115357813
53	297.2156034922275	83.84100856022623	272677.7614561062
54	293.90630871521154	85.42772577246826	278539.83416444156
55	290.48670950586643	86.82290833521446	283847.2486601602
56	287.0278312939595	88.01162089862764	288532.41952659894
57	283.59620487866505	88.98462459066732	292544.751554878
58	280.25235432747	89.7384877531637	295851.9993656919
59	277.0496246591536	90.27540688456055	298440.70744534564
60	274.0333845497243	90.60276663334503	300315.7319481018
61	271.24060742292727	90.73248827075618	301498.9263410565
62	268.6998062983194	90.68022910294489	302027.1381979972
63	266.43127644984514	90.46449999550345	301949.70724365517
64	264.44758654103634	90.10576527064731	301325.67263678665
65	262.7542533652374	89.62558038899135	300220.89191241807
66	261.35053650424567	89.045810269661	298705.2496212824
67	260.2302953947652	88.38795705845287	296850.0969782357
68	259.3828605659046	87.67261256678188	294726.0212904093
69	258.79388142853077	86.91903880324035	292401.0016853519
70	258.4461235764242	86.14487079496821	289938.9699530838
71	258.3201981416983	85.36592947383184	287398.7649297254
72	258.3952137907956	84.59612862425976	284833.44684382994
73	258.64934824591137	83.8474583444725	282289.92424676876
74	259.06034082756685	83.13002764280887	279808.8394988952
75	259.605910579848	82.45215013881176	277424.6578682566
76	260.2641064064419	81.82045889142557	275165.908432044
77	261.0135964937039	81.24003876025263	273055.53074932867
78	261.8339044705786	80.71456711949135	271111.28841294895
79	262.70559943252755	80.2464560131969	269346.21811788523
80	263.61044633607173	79.83699084462589	267769.09014450357
81	264.53152249150537	79.48646237933679	266384.8627350253
82	265.453305031233	79.19429020555219	265195.11844105535
83	266.3617334113019	78.95913684320053	264198.4751926511
84	267.24425022032597	78.77901246581125	263390.9684407552
85	268.08982289006497	78.65137073002467	262766.4034649224
86	268.88894831912216	78.57319653759612	262316.67885870335
87	269.63364195155526	78.54108672287565	262032.0834502376
88	270.31741249512277	78.55132469917126	261901.56960390686
89	270.93522321563717	78.59995004090406	261913.00609444268
90	271.48344059681955	78.68282385185739	262053.41364897566
91	271.9597710996179	78.7956905955969	262309.18590550456
92	272.3631867781684	78.9342368632706	262666.298017802
93	272.69384059702804	79.09414734250456	263110.5045130938
94	272.95297243015983	79.27115804495324	263627.5273417315
95	273.14280688918325	79.46110666177741	264203.2343957779
96	273.26644430806067	79.65997975663979	264823.8081678125
97	273.3277463905168	79.86395638121438	265475.9036860822
98	273.331218178882	80.06944762116427	266146.7944647758
99	273.2818881302409	80.27313153943965	266824.50493352674
100	273.1851881599985	80.47198300142551	267497.92766717816
