time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
30.0.	2.211255994644984e-50	9.46811873797406e-50	8.464488441229595e-40	5.151396104650482e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	5.723078104495948e-50	2.81746292240113e-39	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.764887184505332e-29	9.704504843011512e-30	9.886505867323907e-55	1.869725611171397e-55	4.0252315190341186e-84	3.582790494843524e-83
33.0.	2.153833778807558e-50	9.222249259497841e-50	1.031592070763394e-40	5.017623901865831e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	5.574460383692699e-50	4.149205776497093e-40	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.594043662684688e-29	9.104859484380351e-30	8.702423020003245e-55	1.645793780636194e-55	3.380940813041223e-84	3.613930148137399e-83
36.0.	2.097902713276702e-50	8.982764563475616e-50	1.257231562484983e-41	4.887325521776999e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	5.429701994238415e-50	6.068454222465051e-41	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.4337566300414792e-29	8.542266445424176e-30	7.660238538103623e-55	1.448696275399747e-55	2.826551531606569e-84	3.592663144624643e-83
39.0.	2.043424073904165e-50	8.749498841406495e-50	1.53222501933688e-42	4.7604107496937206e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	5.288702711972128e-50	8.826347867057291e-42	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.283373799230924e-29	8.014436261619322e-30	6.742790303257715e-55	1.275189947005422e-55	2.3551584922143685e-84	3.530330999221437e-83
42.0.	1.9903601437209501e-50	8.522290597366615e-50	1.8673677868309573e-43	4.636791718817171e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	5.151364919464399e-50	1.277972966171635e-42	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.142283185821197e-29	7.519220923403732e-30	5.935287446594195e-55	1.122475334806694e-55	1.957661183559595e-84	3.436685236138411e-83
45.0.	1.9386741853098243e-50	8.300982529692164e-50	2.2758159157007307e-44	4.516382844725907e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	5.017593534507812e-50	1.8435286324830273e-43	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.009910619884955e-29	7.054605146153964e-30	5.224432429859713e-55	9.880395820989216e-56	1.6243995515115e-84	3.319914992535276e-83
48.0.	1.8883304152989911e-50	8.085421421742504e-50	2.7735983793130732e-45	4.399100765592257e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.88729594411166e-50	2.651204560295919e-44	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.885717409660072e-29	6.61869817034046e-30	4.5987650248062366e-55	8.697136166308711e-56	1.346164316373976e-84	3.1867767768309692e-83
51.0.	1.8392939795469032e-50	7.875458035640363e-50	3.380190511552841e-46	4.284864284353989e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.760381940278849e-50	3.802985438753325e-45	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.7691981493677e-29	6.209726067226916e-30	4.047982064736968e-55	7.655504327566734e-56	1.11454606572768e-84	3.042763410230207e-83
54.0.	1.791530929009499e-50	7.670947008939696e-50	4.119802359455841e-47	4.1735943124868835e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.636763657546855e-50	5.443466932316692e-46	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.659878662461051e-29	5.826024519866209e-30	3.563203963354181e-55	6.738693951628537e-56	9.22159399725964e-85	2.89228255926791e-83
57.0.	1.7450081962364158e-50	7.471746753987532e-50	5.0156433189323894e-48	4.065213815249006e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.516355512156219e-50	7.777612322202877e-47	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.5573140719586298e-29	5.466032050144851e-30	3.136447646020971e-55	5.931619296554442e-56	7.625990493570946e-85	2.738825631144657e-83
60.0.	1.699693572477599e-50	7.2777193598994425e-50	6.206335287950833e-49	3.959647758347692e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.399074142798863e-50	1.109682306633233e-47	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.4610869900120059e-29	5.128283664329109e-30	2.760833053216845e-55	5.221258504566621e-56	6.304217329699006e-85	2.5851212293315184e-83
63.0.	1.655555685384451e-50	7.088730497080704e-50	8.439840675754253e-50	3.856823055991589e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.28483835290515e-50	1.5824904010362242e-48	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.370805819340886e-29	4.8114048912552315e-30	2.430174758412543e-55	4.595922877681913e-56	5.21012506679601e-85	2.433268771300588e-83
66.0.	1.6125639772900322e-50	6.904649324226809e-50	2.293366778534612e-50	3.756668520291685e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.1735690544296393e-50	2.2634738030805506e-49	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.2861031596232318e-29	4.5141061889023325e-30	2.1391419705762723e-55	4.0455228516381823e-56	4.3050948307743774e-85	2.2848535920317753e-83
69.0.	1.57068868405329e-50	6.725348397739065e-50	7.92986423902452e-51	3.659114811976301e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	4.065189213096623e-50	3.32764440714606e-50	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.2066343123551739e-29	4.2351776965854575e-30	1.882942112525851e-55	3.5610018178121513e-56	3.556745259332827e-85	2.141043731921639e-83
72.0.	1.52990081445267e-50	6.550703583492464e-50	3.424816031532186e-51	3.564094392385931e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.959623795067541e-50	5.410211039848917e-51	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.132075878096258e-29	3.973484311412813e-30	1.65744479368254e-55	3.134542204491972e-56	2.938187666752345e-85	2.0026712472358722e-83
75.0.	1.490172130114824e-50	6.38059397089482e-50	2.7610593904386248e-52	3.4715414767147e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.856799714993345e-50	1.34182188790234e-51	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.0621244403914951e-29	3.727961068970742e-30	1.458936641017255e-55	2.7591267921487274e-56	2.427003807799815e-85	1.87029934835273e-83
78.0.	1.451475125964548e-50	6.214901789177585e-50	1.345645651587894e-51	3.3813919884660286e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.7566457854158387e-50	7.669460506305901e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	9.964953310143978e-30	3.4976088094380835e-30	1.284217355319012e-55	2.428698388828221e-56	2.004652764097116e-85	1.7442780072291838e-83
81.0.	1.4137830111823821e-50	6.053512325860466e-50	1.545498150405271e-50	3.293583515091011e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.659092667482979e-50	1.088289581130081e-51	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	9.349214715061796e-30	3.281490111493139e-30	1.130409749903285e-55	2.137819929513585e-56	1.655722130752073e-85	1.6247893489064943e-83
84.0.	1.3770696906567198e-50	5.896313847333342e-50	6.836100486129905e-51	3.2080552647787886e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.564072822943997e-50	1.21280402195286e-51	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	8.771522862967143e-30	3.0787254774662024e-30	9.950341766969533e-56	1.8817981954250943e-56	1.367492188715764e-85	1.5118848829308173e-83
87.0.	1.341309746917565e-50	5.743197521500563e-50	1.352479577575685e-51	3.1247480243689885e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.4715204673911366e-50	7.516718882245115e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	8.229526829842068e-30	2.8884897542130873e-30	8.758613408910157e-56	1.656420453032633e-56	1.129406206886403e-85	1.40551562276977e-83
90.0.	1.3064784225394378e-50	5.594057342433977e-50	1.242508543013293e-50	3.0436041183570996e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.381371524715601e-50	7.937491649945747e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	7.721020956238041e-30	2.7100087751443812e-30	7.709699675792298e-56	1.458050313943534e-56	9.327616802126513e-86	1.305556584473915e-83
93.0.	1.272551603001241e-50	5.448790056982619e-50	7.06042914287883e-52	2.964567368964406e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.293563582746198e-50	9.221396360225634e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	7.243935871318019e-30	2.542556209745087e-30	6.786327599642884e-56	1.283423678180935e-56	7.703420781471264e-86	1.211826430945382e-83
96.0.	1.239505799991233e-50	5.307295093288194e-50	-1.337174542486066e-51	2.8875830572448266e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.208035850039971e-50	6.4908288530154644e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	6.796330071526634e-30	2.3854506077637662e-30	5.973610804829139e-56	1.1297230081095912e-56	6.3620202528435725e-86	1.124103307846394e-83
99.0.	1.207318135145524e-50	5.169474491156888e-50	1.001735306248025e-50	2.8125978852017407e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.1247291137948993e-50	8.85607001215945e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	6.37638201961789e-30	2.238052626042448e-30	5.25816589219747e-56	9.944192217016958e-57	5.2541357575665824e-86	1.042137409273163e-83
102.0.	1.17596632420887e-50	5.035232834239286e-50	2.988556782938963e-51	2.7395599388885698e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	3.0435856988555173e-50	8.945992186935987e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	5.982382731887147e-30	2.0997624267018702e-30	4.6284586362833035e-56	8.753292412799478e-57	4.339181430383257e-86	9.656609940275746e-84
105.0.	1.1454286616067719e-50	4.904477183971453e-50	7.425956098099513e-51	2.668418652467562e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.964549427783088e-50	9.472170378213274e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	5.612728823441201e-30	1.9700172360939392e-30	4.074119344212581e-56	7.704934896412259e-57	3.5835250801287715e-86	8.943962221923022e-84
108.0.	1.11568400541821e-50	4.777117015231446e-50	6.597739185447319e-51	2.5991247732019137e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.887565581962686e-50	8.11618952073869e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	5.2659159832039165e-30	1.8482890545875233e-30	3.5862110953842506e-56	6.782204798341172e-57	2.9594725840956805e-86	8.280613036007296e-84
111.0.	1.086711762738609e-50	4.653064153666709e-50	6.820148747421372e-51	2.5316303273569695e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.8125808637202414e-50	9.855321156882219e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	4.940532852104035e-30	1.7340825078675313e-30	3.1566992695147543e-56	5.969918970025694e-57	2.4440777458298843e-86	7.663752087924898e-84
114.0.	1.0584918754229001e-50	4.532232714648944e-50	6.893238159083804e-51	2.4658885869869167e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.7395433594233493e-50	9.472852494758896e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	4.635255279532253e-30	1.626932831003113e-30	2.778659383458278e-56	5.254971473291711e-57	2.01844751981192e-86	7.090612753687202e-84
117.0.	1.031004806198812e-50	4.414539043814237e-50	7.101486987814146e-51	2.4018540375839567e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.6684025035402794e-50	9.061745621293245e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	4.348840934694222e-30	1.5264039770811211e-30	2.445866072212695e-56	4.625598137794528e-57	1.6669290278838453e-86	6.558498779140262e-84
120.0.	1.004231525140767e-50	4.299901659147226e-50	5.350126880197151e-51	2.339482346567577e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.5991090436322957e-50	8.701836796006067e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	4.08012425093027e-30	1.4320868427078943e-30	2.152954124540587e-56	4.0716442523032944e-57	1.3766349306633361e-86	6.064803856696402e-84
123.0.	9.781534964950321e-51	4.188241194569232e-50	7.486992918485918e-51	2.2787303325920848e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.531615006255077e-50	7.723060398272817e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	3.8280116824277046e-30	1.34359760315802e-30	1.8951000182290869e-56	3.58399473088261e-57	1.1368884833944412e-86	5.607025197959761e-84
126.0.	9.52752665846992e-51	4.0794803449913263e-50	2.061182589333955e-51	2.2195559356511882e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.4658736637456e-50	7.157769048645299e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	3.591477254022827e-30	1.2605761503949521e-30	1.6681466933192121e-56	3.154781524804326e-57	9.38899542888637e-87	5.182772603631818e-84
129.0.	9.280114476216672e-51	3.973543812794245e-50	2.650688626081422e-51	2.1619181879588822e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.401839501871517e-50	6.4008500933733556e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	3.369558385982521e-30	1.1826846276069652e-30	1.468356800028245e-56	2.776942105290359e-57	7.753859096546109e-87	4.789773767226427e-84
132.0.	9.039127129088174e-51	3.87035825569813e-50	4.959308733238642e-51	2.105777185586521e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.3394681883206057e-50	6.345350965660576e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	3.161351976774339e-30	1.109606054294765e-30	1.292509375240688e-56	2.444380169907173e-57	6.403522521397041e-87	4.425876811905871e-84
135.0.	8.804397776042061e-51	3.769852235985987e-50	4.2122616708056333e-51	2.0510940608364158e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.278716542008508e-50	7.208504719248259e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.9660107278838132e-30	1.0410430363154799e-30	1.137708654661916e-56	2.151623547235352e-57	5.288317895963934e-87	4.0890505397243653e-84
138.0.	8.575763908588151e-51	3.671956171045732e-50	4.509801811577513e-51	1.99783095533284e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.219542503183468e-50	6.426807814896443e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.7827396957228524e-30	9.767165556335834e-31	1.001458979462424e-56	1.89394871500841e-57	4.367354746639367e-87	3.7773830533983753e-84
141.0.	8.353067238280098e-51	3.5766022851965583e-50	6.006739222839125e-51	1.9459509938118117e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.161905104307415e-50	6.720186216362182e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.610793056597149e-30	9.163648348536049e-31	8.81516660574411e-57	1.6671157386385539e-57	3.606757916569813e-87	3.489079057605802e-84
144.0.	8.136153587128703e-51	3.483724562766282e-50	6.660087904350052e-51	1.895418258591507e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.1057644416931968e-50	8.289178876948306e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.449471071567576e-30	8.597422719138373e-31	7.759480176762035e-57	1.4674647500590008e-57	2.9786388137534364e-87	3.2224562716208557e-84
147.0.	7.924872780860943e-51	3.393258702387187e-50	2.980097011424166e-51	1.846197764705628e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	2.051081647878346e-50	6.637447922734759e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.298117238854066e-30	8.066184406057565e-31	6.830146010457994e-57	1.2917105734353467e-57	2.459893588232244e-87	2.975941145640653e-84
150.0.	7.719078544950922e-51	3.30514207247872e-50	3.003300744135166e-51	1.79825543568251e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.9978188647162501e-50	5.191569570182886e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.1561156221936363e-30	7.567771528517654e-31	6.012181611860225e-57	1.137017478668193e-57	2.03150144711549e-87	2.7480641595707982e-84
153.0.	7.518628403350662e-51	3.219313667886221e-50	5.001436705060109e-51	1.7515580799532083e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.9459392171660932e-50	5.937438277035293e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	2.0228883442802712e-30	7.100155789251831e-31	5.292117166994519e-57	1.0008400537849049e-57	1.67770495177284e-87	2.53745482092703e-84
156.0.	7.323383579850692e-51	3.1357140676456542e-50	3.6531757741562754e-51	1.706073367872211e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.895406787763417e-50	5.667356900725498e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.8978932350862022e-30	6.661434220322034e-31	4.6583439754431853e-57	8.80981125267231e-58	1.385531433134943e-87	2.34283653855804e-84
159.0.	7.133208902002094e-51	3.054285393845122e-50	6.173303292373224e-51	1.66176980933489e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.8461865917536512e-50	6.282835162630352e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.7806216254943774e-30	6.2498214389677985e-31	4.100425388610417e-57	7.754684631837998e-58	1.1442339236482719e-87	2.1630214393625892e-84
162.0.	6.947972707533542e-51	2.974971271554667e-50	5.488684163071927e-51	1.618616731976181e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.7982445528713572e-50	6.3107636096380156e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.6705962772633154e-30	5.8636423819693905e-31	3.6093667813926126e-57	6.82599658877898e-58	9.449647443038813e-88	1.9969052370816021e-84
165.0.	6.767546753198511e-51	2.897716789796622e-50	2.884797888842579e-51	1.576584259935409e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.75154747974846e-50	5.369336356535865e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.5673694409002683e-30	5.501325488957676e-31	3.1770816550362847e-57	6.0084659393725916e-58	7.803942029326067e-88	1.843462188423488e-84
168.0.	6.591806125989538e-51	2.822468463529478e-50	3.25100617025189e-51	1.535643293172543e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.706063042935104e-50	5.430076814846738e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.4705210335392181e-30	5.161396306930065e-31	2.7966008159328943e-57	5.2889021221525856e-58	6.444879703621038e-88	1.7017402011766122e-84
171.0.	6.420629156658101e-51	2.749174196618979e-50	4.5760632369610184e-51	1.495765487321576e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.6617597525172351e-50	5.219339682135769e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.3796569294085431e-30	4.8424714899460935e-31	2.461658702730056e-57	4.655465007097759e-58	5.322470222032672e-88	1.5708561093655923e-84
174.0.	6.253897335480205e-51	2.67778324577077e-50	3.531566218581634e-51	1.456923234067072e-49	638.6434569983305	237.39868237466953	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	1.618606936315413e-50	4.6679647938372295e-52	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	1.2944073559314001e-30	4.5432531695843035e-31	2.166855461738064e-57	4.0979343153632854e-58	4.3955580325183514e-88	1.449991151250187e-84
