time	ADP	ATP	BPG	P3G	pep	phos	pyr
39.0.6.0	0.179366647027822	9.82063335297221	0.06726896366436201	6.432731036335635	3.6438163047780853e-10	5.281097682999081	5.17999999963561
40.0.050000000000004.0	0.195967979660003	9.804032020340026	0.062410196664950006	6.437589803335047	5.4297794063897864e-12	5.302557782989626	5.179999999994562
40.0.5.0	0.21195063585905602	9.788049364140974	0.058396088815818	6.441603911184179	5.749715554205089e-14	5.322554547043182	5.179999999999935
40.0.95.0	0.227348711347018	9.772651288653018	0.05501751877589801	6.4449824812241	4.457023100322431e-16	5.341331192571121	5.179999999999992
41.0.4.0	0.24220003262111903	9.757799967378913	0.052127471861012006	6.447872528138984	3.181672702399483e-18	5.35907256076011	5.179999999999992
41.0.85.0	0.25654340429335304	9.74345659570668	0.049621171071957	6.45037882892804	5.1466852495287545e-20	5.375922233221399	5.179999999999992
42.0.300000000000004.0	0.270416397762554	9.729583602237481	0.047422305340691	6.452577694659306	2.4189485544010487e-21	5.391994092421866	5.179999999999992
42.0.75.0	0.28385415477852505	9.716145845221508	0.045474002887104	6.454525997112892	4.9357462923656343e-23	5.407380151891425	5.179999999999992
43.0.2.0	0.29688891751462204	9.703111082485409	0.043732960812781004	6.456267039187215	1.390249999207497e-24	5.422155956701845	5.179999999999992
43.0.65.0	0.309549969448685	9.690450030551347	0.04216557406724	6.457834425932756	-3.8411902741102154e-25	5.43638439538145	5.179999999999992
44.0.1.0	0.32186377899907503	9.678136221000956	0.040745325269392	6.459254674730605	-2.968869691984292e-26	5.45011845372969	5.179999999999992
44.0.550000000000004.0	0.333854229042226	9.666145770957804	0.039450981950295005	6.460549018049701	-1.771082559171484e-27	5.463403247091937	5.179999999999992
45.0.	0.34554287166644204	9.654457128333588	0.038265322813920005	6.461734677186075	-2.624973802361007e-29	5.476277548852528	5.179999999999992
