	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1.7135864169348711	0.4210590985587882	0.5690240382155081	3.7542593087622014	2.1000436956490662	0.20742125802768835	0.4521974755676948	0.20491703073475726	0.15670449906587208	39.040037756646576	23.2001968738372	1.6619303387054671	11.21349838506917	5.00236811028121	0.1007323906187877	5.419232119471309	4.782791203853842
2	1.0903698425502495	0.9265147737450674	0.6027541120136155	3.6178572485772116	2.1415889791653955	0.22031542205194257	0.46364742502658196	0.2147156975699718	0.16781158457980946	22.641579418787856	39.58619082529048	1.0639946867995385	11.281770299045455	5.342354902293451	0.10356321288197319	5.787551144151237	4.7474204254701595
3	0.7795636793663087	1.4259003787402142	0.6221403860579329	3.404042738481574	2.129439229815232	0.22801224054309255	0.46347174482133996	0.21926048394388828	0.1750795474246032	13.54009349173893	48.97742045155126	0.6833795846071206	11.070235987940224	5.558769116777719	0.10379954177248936	6.021999876509193	4.597391519908871
4	0.6001696221782566	1.9105534773189816	0.6333278120547577	3.161677910040573	2.088686940478562	0.23273416750408565	0.4570041863734948	0.22083384523376734	0.18014828226654453	8.46711306995914	54.47927750753714	0.47191220060882294	10.716848190258617	5.704372820111556	0.10262160107935958	6.1797372217875175	4.392981145208812
5	0.49451262957410924	2.3764250787855494	0.6397613929528386	2.916450352029938	2.0333085932722623	0.23572700188330933	0.4472221251442029	0.2207153231321647	0.18393651682134757	5.625093390282944	57.8054863240631	0.35416019495557477	10.297855711321182	5.808731284064354	0.10068880717087722	6.292792224403048	4.16713305014319
6	0.42977056553502624	2.8220109920713083	0.6433751304870208	2.6812449917989167	1.9710587748783568	0.23769001247432073	0.4357837447604447	0.21962301830434902	0.18695951946488887	4.018052831400418	59.90778165488886	0.28816409537947746	9.855008421572325	5.888431179362033	0.09836898989358339	6.3791337776422	3.9375423000864616
7	0.38907829232880164	3.2471797917628096	0.6452441830533202	2.461852285445025	1.9061615703683172	0.23901182198199297	0.4235982215353612	0.21795593367435123	0.1895032273885279	3.0965653352904705	61.31181956133018	0.2509070686442998	9.410528692722249	5.952682069313616	0.09586438346516922	6.448738908423082	3.7133086532724136
8	0.3618799395881805	3.65249867328348	0.6459869994184911	2.260425663778913	1.8409627700998912	0.23991590111592662	0.4111760029904623	0.21594323030570015	0.1917317455203128	2.556776912262027	62.31040940386025	0.22960703844339272	8.976283260577722	6.006773488249469	0.09328905222819066	6.50733794560359	3.499001972674004
9	0.342272949884602	4.038878877299474	0.6459607924447764	2.077173641142991	1.7767381970256584	0.2405312587661612	0.39880003368116745	0.2137169171840515	0.1937395032410533	2.230456304415673	63.06694138152236	0.21716278103451742	8.55827843069671	6.053753038604266	0.09070672177629997	6.558232458487953	3.2966567127922835
10	0.3272342298780379	4.40738114114492	0.6453746464090447	1.911318387901645	1.714160182048663	0.24093335208668373	0.38662462069731873	0.21135388549127201	0.19558145347130784	2.0244512100755636	63.67284668801605	0.20967565179319936	8.15924923905206	6.0953978599940015	0.08815262771293453	6.603347681660167	3.1069171425671223
11	0.31503584501030824	4.759107601294924	0.6443574865928335	1.7616540504205804	1.653576904453307	0.2411686752193264	0.37473468307953167	0.20890114938299287	0.1972912341819069	1.8867078024414157	64.18026345249002	0.204966888189983	7.780205540758554	6.132798748554	0.08564661375517905	6.643865310933499	2.9297180132416214
12	0.3046463249521058	5.095227317632786	0.6429956973803339	1.6267110487715244	1.5951545526477897	0.24126835852527623	0.3631766402880775	0.20638974967886198	0.19889116306909677	1.7874396125341347	64.62012216347574	0.20179114146404914	7.421159188796704	6.1666822533822625	0.08320003207588966	6.6805724411641165	2.7645723141612453
13	0.2955733459865208	5.41662871297323	0.6413369554099198	1.505325078209944	1.5389449838003262	0.24124957701098568	0.3519698054247393	0.20383651124019214	0.20039344260277986	1.7130070994206477	65.00729439774601	0.19957947065208276	7.081732691210519	6.197447227727896	0.08081796992323848	6.713901163371887	2.610961567289079
14	0.28743018569386225	5.724384530816818	0.6394267854957126	1.3960799832803426	1.4849587284421648	0.24112873211422436	0.341126363572257	0.2012571622375848	0.2018096296178013	1.6528625850643848	65.35403829328882	0.1978948804466596	6.761201782364672	6.225472897067532	0.07850410699702448	6.744262305156493	2.468161048343639
15	0.2800117560922003	6.019433299096865	0.6372967293005748	1.2977489009190195	1.433167102345824	0.24091719624400956	0.3306489016906088	0.19866225384478312	0.20314766022417677	1.6018427124085959	65.66716850673212	0.19652574429515368	6.458739469210878	6.251020945390654	0.07625988199515123	6.771939357506542	2.3354695827028245
16	0.273188715802547	6.302650914220231	0.6349721532144839	1.2092135466090772	1.383522387713636	0.24062412926091017	0.3205353995180663	0.19605999610566457	0.20441388603954808	1.5570853272537126	65.95115987119291	0.195356380239573	6.173469323206059	6.274301574800841	0.07408566501248924	6.7971600393675775	2.212200690442652
17	0.26687734936793744	6.574853957495998	0.6324745358134202	1.129462750133605	1.3359668626319352	0.2402573035993563	0.3107811910259209	0.19345711485551403	0.20561367821960522	1.5169044211640748	66.209230480708	0.1943206490248654	5.904510085102634	6.295492989913279	0.0719811948662431	6.820117405739384	2.0976980303382047
18	0.2610148365655858	6.8368028736403215	0.6298226071138584	1.0575863975855357	1.2904373230000838	0.23982351454941894	0.3013799545106586	0.19085928209112443	0.20675172681585433	1.4802982725433753	66.44382747123223	0.19338033220560552	5.6509967619991635	6.3147510626122765	0.06994580027866468	6.840980317829964	1.9913414654262613
19	0.25555768061788764	7.089205060359332	0.6270330229329572	0.9927678803301625	1.246867748947528	0.239328822461967	0.29232430402025283	0.18827137346871717	0.20783221620235576	1.446624184903601	66.65694061583505	0.19251261328735858	5.412092029134219	6.332215008850176	0.06797853250314455	6.859899592921022	1.8925493132242333
20	0.25046526201384745	7.332718177804644	0.62412082826095	0.934276165155756	1.2051910591933268	0.23877871899206657	0.2836061872376251	0.18569764585537193	0.2088589451579081	1.4154575690003384	66.8502534888698	0.19170276172731032	5.1869927548862185	6.34801127750396	0.0660782552337899	6.877012217295954	1.800778685811106
21	0.24571063004293098	7.567953426541426	0.6210996475704661	0.8814569735317375	1.1653397728473753	0.23817819443679988	0.2752170495900175	0.1831418139055219	0.20983537358993956	1.3864912078857832	67.0252381770565	0.19094169556918747	4.974930741032622	6.3622550832949205	0.0642436826725492	6.892443006902829	1.7155235235293644
22	0.24126160499694635	7.795478688366371	0.6179819717035628	0.8337256930381013	1.127247012933003	0.2375318404343247	0.26714807126081974	0.18060716068817453	0.21076469627472894	1.3595002911128584	67.18320806760285	0.19022232482154905	4.775175461889975	6.375052799193502	0.06247343382615866	6.906307199126292	1.6363136827307407
23	0.23710070211227027	8.015821545427924	0.6147791728429743	0.7905592548198247	1.090846446392864	0.23684385402186095	0.25939017595959596	0.17809654840287742	0.2116498431082859	1.3342970719550677	67.32535347597333	0.18954041171208325	4.587031198848333	6.386501992137061	0.060766036106017926	6.918710491481815	1.5627117786977758
24	0.23319866886952223	8.229472080511929	0.6115017650954642	0.751490676606484	1.0560731574142554	0.23611813110706373	0.25193423874715837	0.17561251793959043	0.21249354660452374	1.3107357380290248	67.45276125742274	0.1888913835734776	4.409839390824192	6.396693608852232	0.0591199731159275	6.929751409589917	1.4943124556964735
25	0.22954568499778383	8.436885556652912	0.6081593062167926	0.7161017635647937	1.0228631329818512	0.23535822963562605	0.24477099598953522	0.17315725712286106	0.2132983120594077	1.2886772795622976	67.56643212936652	0.18827310290937235	4.242973618083948	6.405711042960268	0.057533666246024955	6.93952029654029	1.4307386251096874
26	0.22611227305769732	8.638484852649723	0.6047607027362074	0.6840194658205148	0.9911542958232419	0.23456747947359283	0.23789128569128698	0.17073271549990068	0.21406649777492348	1.2680154860912833	67.66728817621663	0.1876817356821529	4.085843119968987	6.413632723895731	0.05600552960146187	6.9481021175537085	1.3716415424629285
27	0.22289661556951426	8.834662817051322	0.6013139940015475	0.6549090523233331	0.9608855301308588	0.23374890299748552	0.2312858573164066	0.168340528834792	0.2148002537159502	1.248634745326803	67.75618482908546	0.1871164758007101	3.93788557537638	6.420530171533502	0.054533929265456194	6.9555743524946285	1.3166963691758236
28	0.21986616151162366	9.025784357612222	0.5978267561263205	0.6284723852792057	0.9319980909645769	0.23290536106168988	0.22494569099136852	0.16598216915136446	0.2155016290817346	1.2304553639919957	67.83391268773448	0.18657344741121978	3.7985729345923707	6.426471457471708	0.053117255646557344	6.962010745594352	1.2656035057771682
29	0.21702878129322212	9.212188510497016	0.5943057310198416	0.6044410249307846	0.9044340322974936	0.23203941740098327	0.21886167769840947	0.16365881206155508	0.21617246918197128	1.2133738022387217	67.90120880350412	0.1860531038571126	3.667401219241177	6.43151791908338	0.05175385384855606	6.967477745673664	1.2180830961719418
30	0.21434540427731757	9.394190210045588	0.5907573926890078	0.5825766432624582	0.8781382416653072	0.23115354374022018	0.21302507065317836	0.16137154536996992	0.2168145675555939	1.1973329888929352	67.95875431252287	0.18555097937345041	3.5438999861001483	6.435729044507756	0.050442125268965736	6.972039798216738	1.1738781458584358
31	0.21182276111246068	9.572105752075007	0.5871878996376211	0.562646860263546	0.853051883373576	0.23025011228916145	0.207426324254623	0.15912124918713424	0.2174296560637874	1.1822389045653228	68.00723764387052	0.18506749424015692	3.4275829734476746	6.439162320121989	0.04918029701753359	6.975759180132156	1.1327286883476637
32	0.2094641409857175	9.746181033233185	0.5836019883358559	0.54447853851141	0.8291271111137151	0.22933096212151796	0.20205755066335818	0.15690850964012612	0.21801908942248951	1.1680205425204442	68.04719486775426	0.18460295991178055	3.318065348578962	6.441862669884341	0.04796688827623146	6.978684559041373	1.0944332400051628
33	0.20720958145868767	9.91666793112898	0.5800048430505499	0.5279023138734946	0.8063147439056356	0.22839810871419025	0.1969106190938117	0.1547339858236871	0.21858436371040416	1.1546578311696092	68.0791710169341	0.18415043814273696	3.2149555723061494	6.443879553814791	0.04680037149550433	6.980869516632693	1.0587892087449047
34	0.2050920247165087	10.083800886944639	0.5764007020674872	0.5127620901063799	0.784565234785094	0.22745322669002935	0.1919771348693753	0.15259800878197302	0.21912673183761727	1.1420591791683763	68.10368186801745	0.18371363365974636	3.117872816957512	6.445254505223429	0.045679141490756095	6.982359047325384	1.0256037673581766
35	0.20312668188214	10.247798584644729	0.5727935623466377	0.4989176997614483	0.7638311225798602	0.22649790543865608	0.1872489822463329	0.1505008383151087	0.2196473936408757	1.1301523915417764	68.12120857190985	0.1832940574694463	3.0264588490780193	6.446027231159909	0.04460163774016359	6.983196167089904	0.9946983231550813
36	0.20123317546889455	10.408864968524707	0.5691876689116055	0.48624673040246524	0.7440687960345433	0.2255338265925284	0.18271871256077984	0.14844284225072735	0.22014762793423004	1.1189481447862841	68.13219366069416	0.18288262121993729	2.9403866734126467	6.4462398487588235	0.04356643154543396	6.983426502822061	0.9659117680801004
37	0.19946087664034598	10.567188920222902	0.5655861563441066	0.4746347636906817	0.725233453821737	0.22456227017939442	0.17837845864178534	0.14642400387154866	0.22062842301587132	1.1083545323383521	68.13705851878856	0.18248485555462526	2.859333491954572	6.445925050217162	0.04257198410273341	6.983085471068595	0.9390887695469418
38	0.1977763665335332	10.722945964904516	0.5619923641718321	0.46398242019765373	0.7072838801233391	0.22358459217081117	0.17422097667118258	0.144444401253713	0.2210908328425784	1.09835168719195	68.1361898769275	0.1820968932564411	2.7830050769223913	6.44511752166075	0.04161687980266733	6.982210648465815	0.9140896169032436
39	0.19618575825107987	10.87629934940727	0.5584091258208441	0.454198787698987	0.6901795898845337	0.2226019657352236	0.17023904477668253	0.14250394875233002	0.2215357825579077	1.088890522012448	68.12995195175266	0.18171942205457642	2.7111195084597233	6.443847724024152	0.04069969355636583	6.9808350343595	0.8907827908956324
40	0.19467733843774768	11.027400868135251	0.5548391325905075	0.4452028631305939	0.6738821138634892	0.2216155132231686	0.16642574719864778	0.1406025301489439	0.2219641666453975	1.0799398597421175	68.11868352305294	0.18135106386526112	2.643413408496414	6.442145042497994	0.03981905476425644	6.978990462706162	0.8690473115010398
41	0.19324835790335568	11.176391710959363	0.5512847912654323	0.4369214150395508	0.6583543391427904	0.22062625414594686	0.16277434169901575	0.13873994716724763	0.22237680935094345	1.0714640149024972	68.10270186402497	0.1809914983915211	2.5796376918380184	6.440036525714158	0.03897361868044	6.97670623619034	0.84877058358434
42	0.19189267937067997	11.323392661830308	0.5477481425571014	0.4292938866184826	0.6435636611595354	0.21963506318473644	0.1592788556032146	0.13691597693489316	0.22277442682771947	1.06343563139238	68.08227937278228	0.1806400064139393	2.519577244423375	6.437545634881054	0.0381621883137897	6.974007771121144	0.829856796585288
43	0.19060638495447169	11.468537805122923	0.5442313906553448	0.4222547922036886	0.6294728614806036	0.21864289872750664	0.15593241583036466	0.13513030120298575	0.22315781439769622	1.0558219610406263	68.05772003345695	0.18029614053614215	2.462990419995388	6.434698390450614	0.037383379669894946	6.970923256321501	0.8121997539532343
44	0.189384011963297	11.61194137617985	0.5407363754290868	0.4157504020540388	0.6160492199475079	0.21765057457413464	0.1527289225334993	0.13338257984319726	0.22352765894682677	1.0485968828596677	68.02928420304639	0.17995926669673792	2.4096689099199993	6.431517218427413	0.03663595778283354	6.9674769866297	0.7957094531657498
45	0.18822139090208592	11.753708347589155	0.5372647292376641	0.4097331775752669	0.6032615942745978	0.2166588288247315	0.14966251104328868	0.1316724227976527	0.22388459622209658	1.0417356899487968	67.99721277918789	0.17962890992382965	2.3594185582903817	6.42802282958816	0.03591872840927548	6.96369139872051	0.7803035074645408
46	0.18711586539413388	11.893937142218043	0.5338179346420299	0.40415964243988334	0.5910800333449787	0.2156683446248323	0.14672749914484742	0.1299994062528781	0.22422922459040245	1.0352141628863265	67.96173287488486	0.17930477872692271	2.312055445866066	6.424234682333203	0.03523052955159279	6.959587572527639	0.7659048605712783
47	0.18606301380481502	12.03271935740477	0.5303973384841763	0.398990625176243	0.5794759327096517	0.21467975514345608	0.14391841750454826	0.12836307959292642	0.2245621088617887	1.0290113653718644	67.92305692943425	0.1789863674887463	2.2674068253877984	6.420171102640222	0.03457023784226065	6.9551853611935766	0.752442181958816
48	0.18505894162355616	12.170140515837526	0.5270041543616931	0.39419058765162446	0.568421877877306	0.21369364438175703	0.14122998459351133	0.12676296513557647	0.22488378038722373	1.0231075337582047	67.88138444838843	0.17867323608413554	2.225309758305259	6.4158492933570175	0.03393676388077792	6.950503401136771	0.739849113239537
49	0.18410232034444426	12.306279740964593	0.5236394436556171	0.3897276031363964	0.5578917088064707	0.21271054004576134	0.13865711712469403	0.1251985539363128	0.22519473180265123	1.0174824642175344	67.83690142353238	0.17836525619581303	2.1856115398341185	6.411285162895582	0.03332905408449141	6.945558926470215	0.7280644129528313
50	0.18318932242111832	12.441210978873032	0.5203041726278371	0.38557274257962226	0.5478604344831774	0.2117309342723459	0.1361949255758292	0.1236693236466433	0.22549543177629944	1.0121193982123657	67.78978247700051	0.17806199326404915	2.1481684641493985	6.40649380769007	0.0327460912254213	6.940368291664245	0.7170312105379401
51	0.18231470515729703	12.57500321927809	0.516999210883807	0.38169979427093836	0.5383042064014253	0.2107552829047801	0.13383871129751423	0.12217473868683823	0.22578632424005107	1.007004057187821	67.74019136624028	0.1777628417315928	2.112845458144634	6.401489489273069	0.03218689403860201	6.934946946712494	0.7066967535506811
52	0.18148060851690945	12.707720682620481	0.5137252822411694	0.3780847566546821	0.5292000890982843	0.20978398759385827	0.131583919582333	0.12071423216746228	0.22606781484954028	1.002117276888562	67.68828208504249	0.17746809796106894	2.0795147098543336	6.396285202259445	0.031650507033156805	6.929308969114401	0.6970117785217421
53	0.18068530166776142	12.839423230870239	0.5104830419789159	0.37470601095530603	0.5205262705872213	0.2088174237617944	0.12942618973681727	0.11928723378753993	0.2263402915972187	0.9974442640848553	67.63419876997823	0.1771775787500118	2.0480564934367735	6.3908933378035355	0.031136012138870614	6.923467782620498	0.6879307662443293
54	0.1799181638062151	12.970166665428618	0.5072731137669455	0.37154431964359036	0.5122621395192891	0.20785595394744877	0.12736137523946975	0.11789318305918578	0.2266041345710752	0.9929786842723671	67.57807589449054	0.1768900180663568	2.0183593651264533	6.38532599856891	0.030642533568236503	6.917436498449653	0.6794119584755627
55	0.17918405467646198	13.10000302664998	0.5040959487150921	0.3685815671268767	0.5043876796516255	0.20689987651577044	0.12538541748959772	0.11653147764742543	0.22685967733760357	0.9887023084122444	67.52004087961684	0.17660604683598505	1.990316686577353	6.379593764627258	0.030169210138473193	6.911226578346196	0.6714157996351218
56	0.17848161554866063	13.228980837762297	0.5009519623014436	0.3658015393673222	0.49688393526877195	0.20594947536149352	0.12349444868320744	0.11520152297987254	0.22710724395241222	0.9846030185797542	67.46021280652784	0.1763255194004685	1.9638289589067515	6.37370688070297	0.02971521847116186	6.904849120761551	0.663905895423946
57	0.177805432437087	13.357145182687248	0.4978415230842472	0.36318973913126623	0.4897329705186076	0.20500501566222853	0.12168478441299584	0.11390272895998355	0.22734714564468894	0.9806729591065821	67.39870272368562	0.17604781270088335	1.938803490636196	6.367675150609244	0.0292797714547074	6.898314746493348	0.6568488227749899
58	0.177156089866161	13.48453853238355	0.49476490952706575	0.3607325399844286	0.4829174411687964	0.20406672842558876	0.11995284080252973	0.11263449020613386	0.2275796688663857	0.9768999871421864	67.3356162731227	0.1757730185007455	1.915151703203774	6.361507561761269	0.028862100915638803	6.891633191908042	0.6502129222149249
