	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.39999848170560615	1.4135850835387251e-06	0.299999953917184	5.862636944704659e-08	4.608281464962565e-08	1.2170257544988422e-13	3.18011607307799e-15	1.4886901687163865e-15	0.18872153406124664	0.19904798158561016	0.009606427935316422	0.0006964806829231456	0.0009516994938394819	2.1811747082772624e-05	3.1357383581862315e-07	3.189205504279484e-07	0.2153293421703882	0.13947862436716021	0.297916028843071	0.06052137563283978	0.012437071357443851	0.0020839711569289403
2	0.39994411562317683	4.881152823961436e-05	0.29999588048309295	2.9530436615245034e-06	4.119499587523328e-06	2.6984438651514457e-10	1.817064583929726e-11	1.731969837459233e-11	0.16961274729991024	0.19490082044819756	0.022071456814729006	0.0028875556035402577	0.005088800351062884	0.00027946942053496624	7.795113989205596e-07	1.0379200739706394e-05	0.19154076162547914	0.14331187108784801	0.2949621373736727	0.056688128912152	0.02438232060077759	0.005037862626327314
3	0.3996777559581918	0.0002585988368508782	0.29995949895231927	2.3131685774718654e-05	4.050009108310046e-05	1.1725796752918476e-08	7.457054349751855e-10	9.565977379257102e-10	0.15087609575044983	0.18917293259109927	0.03127719474396448	0.005748094295113198	0.01077597270322697	0.000980674165149876	3.226307377405499e-05	5.109470567384142e-05	0.1718212947110227	0.14762351329562448	0.2921903579486548	0.05237648670437559	0.0357347076241421	0.007809642051345223
4	0.3989235116620277	0.0008109878184721867	0.2998227816192844	8.812462835604298e-05	0.00017720152245286825	1.4649013074560208e-07	1.1020298359107037e-08	1.6858262677843554e-08	0.1341188256168706	0.1833713097161405	0.03755138186813804	0.008675178439658284	0.016475508897407027	0.00212509078689947	8.96986959709629e-05	0.00015318138645252553	0.15508542525019325	0.1515263866483972	0.2896228417469681	0.048473613351602836	0.046387330490134764	0.010377158253031673
5	0.39743263172637255	0.0018252715846580633	0.29949067455577033	0.00023182668257426816	0.0005091925799056212	8.682839209363691e-07	7.627824531091474e-08	1.328643239694898e-07	0.11979385563779345	0.17824460137021858	0.04153666010170206	0.011316845593502444	0.021422642346380326	0.003577530984138575	0.00019356918450287244	0.0003327562834010505	0.14098525611906335	0.15499512123113396	0.2872871808502289	0.04500487876886612	0.05618285487645884	0.012712819149771007
6	0.39501582539451424	0.003362869958403549	0.29886754360358847	0.0004849658477952852	0.0011317862591099914	3.5301891436443335e-06	3.5221373251139645e-07	6.701373014868549e-07	0.10781002493267614	0.1740427329006649	0.04385426507127532	0.01350812142745281	0.0253609261620857	0.005160454917977614	0.0003434664037356507	0.0005963409372493477	0.12918808452703015	0.1580350810393221	0.28519890118954583	0.041964918960677985	0.0650311777125846	0.014801098810454256
7	0.39159730921283076	0.0054051045612871365	0.2978824030643877	0.0008683056160458838	0.0021151865646996874	1.0503272273675964e-05	1.1804019509549187e-06	2.4103709126141537e-06	0.0978565601237883	0.17075160155311178	0.045008224144705636	0.015211636340389717	0.02830686712487571	0.006718380422837135	0.0005411926878300272	0.0009415313220124434	0.11938115014751344	0.16066536124413336	0.2833568705834224	0.03933463875586671	0.07291447711249932	0.016643129416577696
8	0.38720064530976805	0.007881688104381262	0.2965010151859158	0.0013902185609003565	0.0034921685898971887	2.5299414871979242e-05	3.1637959949046204e-06	6.816224186974937e-06	0.08957459099882728	0.1682449165613844	0.04537530043915483	0.01646315419481932	0.030395070648805693	0.008143634446460485	0.0007812489628690722	0.0013600127898098465	0.11127449211954096	0.16291509779362315	0.2817474538844056	0.037084902206376905	0.07986912467287223	0.01825254611559452
9	0.38193158668205734	0.010690698561507577	0.2947285836094281	0.002047083683326365	0.005255322864428157	5.204287494738643e-05	7.171807590150635e-06	1.6093526143699785e-05	0.08263843467282997	0.16636719724631746	0.04521776427819517	0.01733179018408585	0.03179233580492815	0.009379839550553243	0.0010566271241981046	0.0018404669487543288	0.10460984537042611	0.1648191549551622	0.28035010897018153	0.035180845044837886	0.085961814726169	0.019649891029818563
