	APC	HC	HC3	HC36	HC5	HC53	HC536	HC56	LC	LC_APC	Va	Va3	Va36	Va36_APC	Va3_APC	Va5	Va53	Va536	Va536_APC	Va53_APC	Va56	Va56_APC	Va5_APC	VaA3	VaA36	VaA53	VaA536	VaLCA1	VaLCA1_APC	Va_APC
10	3.546913403708933e-10	1.4394315209383737e-10	1.475355832130146e-12	5.588276443271775e-16	1.8943294711332265e-10	2.2176125714666756e-11	5.6536799838411114e-14	2.958102869384146e-13	3.4031457086298515e-10	1.7065915805392856e-11	1.5077096231486403e-08	2.8413301783217167e-10	1.2603587219398226e-13	7.920331545122078e-15	1.7408232255417603e-11	1.201032559110089e-07	1.3786340562142424e-08	4.873815665685878e-11	4.7316690525144805e-12	1.2244609933798356e-09	2.807881902756394e-10	1.7003457502132645e-11	5.988684560420242e-09	2.6189222986470053e-09	9.928343493823847e-13	3.9781059792704896e-08	1.0201645935740933e-10	4.043389866423302e-08	2.069092720825675e-09	3.0685319005634793e-10
11	3.546913403708984e-10	1.466885110812235e-10	1.527574319498986e-12	5.821116585727121e-16	2.141072446198763e-10	2.5001615417959254e-11	6.68671617630646e-14	3.561079299084633e-13	3.6921256775586803e-10	1.8535934886019608e-11	1.1684929201882159e-08	2.243409250113737e-10	1.0054554835298276e-13	6.226505966109603e-15	1.358065388679246e-11	1.1889326921119222e-07	1.3584367141401747e-08	5.131490748746323e-11	4.921912713804966e-12	1.1970078008804317e-09	3.032659593923267e-10	1.795679109176775e-11	5.843354875660958e-09	2.705434740338287e-09	1.0317068199621387e-12	4.4729244096207076e-08	1.2030992380343542e-10	4.524389088069893e-08	2.3121295864700084e-09	2.378148775334863e-10
12	3.5469134037089845e-10	1.4881567055403894e-10	1.5687957748196966e-12	6.006635303165494e-16	2.3846545126616836e-10	2.7779589481127434e-11	7.769723086136783e-14	4.208825862730294e-13	3.971705007474136e-10	1.995818680940448e-11	9.055960405759238e-09	1.7716726935985992e-10	8.005718463729131e-14	4.892949619565957e-15	1.0596766003425741e-11	1.1707647726121426e-07	1.3330136444971896e-08	5.3589168222532016e-11	5.089061825988871e-12	1.1673170724833883e-09	3.2418135032049953e-10	1.8831678505260604e-11	5.689785983212629e-09	2.77238157009038e-09	1.0621614354394014e-12	4.957646743765191e-08	1.3943334677668975e-10	4.9939928882590106e-08	2.54941563336455e-09	1.843093844750262e-10
13	3.546913403709009e-10	1.5046369042098966e-10	1.601372197666113e-12	6.154335599459257e-16	2.62400217338088e-10	3.0501315692809065e-11	8.89687374101828e-14	4.898129442676822e-13	4.242121314175878e-10	2.1333861347201658e-11	7.018477888687143e-09	1.402162724938732e-10	6.377602543276997e-14	3.848457196857155e-15	8.276096513985595e-12	1.1481934178701219e-07	1.304255562563154e-08	5.560047363340228e-11	5.235971290825259e-12	1.136384589976083e-09	3.4355009029194115e-10	1.9631034649439406e-11	5.5312257671375635e-09	2.823860444373977e-09	1.0858602462428293e-12	5.430682404132665e-08	1.5927845732801348e-10	5.451067329517733e-08	2.7803755080977926e-09	1.4284198215921396e-10
14	3.546913403709011e-10	1.5174034419448836e-10	1.6271951687466059e-12	6.272113977256311e-16	2.858344164987806e-10	3.316138760337728e-11	1.0063094583226369e-13	5.625825920475641e-13	4.503629427793068e-10	2.266424143536243e-11	5.439404012976862e-09	1.1143035163663932e-10	5.095117814221812e-14	3.033692732015045e-15	6.474539054348753e-12	1.1224985193646579e-07	1.2735211143486637e-08	5.738237713383915e-11	5.365022225448852e-12	1.104918155020005e-09	3.6140313283116497e-10	2.035796193520591e-11	5.370143874436143e-09	2.8631677415823204e-09	1.1041831065907286e-12	5.891024992724126e-08	1.7975023372285284e-10	5.8949594491882076e-08	3.0046775937712196e-09	1.107042380588428e-10
15	3.5469134037090103e-10	1.5272915656907889e-10	1.6477680812593089e-12	6.366403391041906e-16	3.0871414107890496e-10	3.575678043163999e-11	1.126394831574387e-13	6.388826968874321e-13	4.756493438729981e-10	2.3950661108267747e-11	4.215604849365185e-09	8.910355117170143e-11	4.0919666512921905e-14	2.400238536472391e-15	5.0780624119914706e-12	1.0946621321980661e-07	1.2417791235995915e-08	5.896308821209557e-11	5.478201631635808e-12	1.0734165709783055e-09	3.777823459900865e-10	2.1015667838778843e-11	5.208408392467435e-09	2.892925914196299e-09	1.118254160973059e-12	6.338089528033465e-08	2.007648983506274e-10	6.325354278628935e-08	3.2221615607534506e-09	8.579714220090672e-11
16	3.5469134037090124e-10	1.534948650210303e-10	1.664276215667758e-12	6.442372113086329e-16	3.3100327299615425e-10	3.828616015249362e-11	1.2495531147274187e-13	7.184139049979844e-13	5.000981118691586e-10	2.5194475969868135e-11	3.267145759994604e-09	7.185212502657034e-11	3.3119360565505804e-14	1.9091498987523406e-15	3.996987452130753e-12	1.0654358944649261e-07	1.2097142968307414e-08	6.036622181717921e-11	5.57717380403782e-12	1.0422273833668554e-09	3.9273720485567543e-10	2.1607402691113554e-11	5.047422905675915e-09	2.9152057743355992e-09	1.1289772251179483e-12	6.7715930049131e-08	2.2224816052904841e-10	6.74217263826467e-08	3.432786578574352e-09	6.649384294515087e-11
17	3.5469134037090144e-10	1.540876407488677e-10	1.6776486636565975e-12	6.5041304377882e-16	3.5267929471111263e-10	4.0749382208469335e-11	1.375438580197457e-13	8.008876384342585e-13	5.237360055299978e-10	2.6397042711605182e-11	2.53207907509089e-09	5.856968513295334e-11	2.7085954868162796e-14	1.5294198996785444e-15	3.1610971624163117e-12	1.0353931198820964e-07	1.1778049003024919e-08	6.161153933790818e-11	5.663341387892404e-12	1.0115888129949547e-09	4.0632227243112955e-10	2.213641328997516e-11	4.8882323646122275e-09	2.9316340381181173e-09	1.137072078686829e-12	7.191467434005688e-08	2.4413372910608414e-10	7.145498468565814e-08	3.636594493701878e-09	5.1533564348468546e-11
18	3.546913403709006e-10	1.5454636841111088e-10	1.6886107100041495e-12	6.554922794941324e-16	3.7373004076449483e-10	4.3147126951487444e-11	1.503742907234736e-13	8.860269400857601e-13	5.465894985973944e-10	2.7559704962790528e-11	1.9623940565911864e-09	4.838017251293509e-11	2.244278134701773e-14	1.2365420414765666e-15	2.515579987126069e-12	1.0049692634043256e-07	1.1463798786112074e-08	6.271562499480371e-11	5.7378963080296634e-12	9.81660335416049e-10	4.1859527749384307e-10	2.2605908464891078e-11	4.731605296308021e-09	2.9434840826237104e-09	1.1431079933458597e-12	7.597796339973163e-08	2.663620734220798e-10	7.535526914085431e-08	3.8336835229167235e-09	3.993917872362235e-11
19	3.546913403709007e-10	1.5490118573573255e-10	1.6977268099290577e-12	6.597295669006675e-16	3.941511887141035e-10	4.54806366226232e-11	1.6341892464566108e-13	9.73566970907693e-13	5.68684599792196e-10	2.8683783715311502e-11	1.5208808380215124e-09	4.059452073072965e-11	1.8888097269398786e-14	1.0112505521651318e-15	2.01774252246782e-12	9.74493244226594e-08	1.1156605181617316e-08	6.369247318742668e-11	5.801861292861227e-12	9.525448521183713e-10	4.2961566031818987e-10	2.3019033969166342e-11	4.578097412364788e-09	2.951750319576424e-09	1.147532942374373e-12	7.990768707775854e-08	2.888794073866631e-10	7.912527475594646e-08	4.024189581717841e-09	3.095338067794049e-11
20	3.5469134037090077e-10	1.5517544986372313e-10	1.7054352192913525e-12	6.633239084351602e-16	4.13944322571045e-10	4.775152636114395e-11	1.7665274006360733e-13	1.063255244390126e-12	5.900467343256041e-10	2.9770570997960494e-11	1.1787022803422279e-09	3.4673206459607544e-11	1.618232393530291e-14	8.384581381860937e-16	1.6343820401022501e-12	9.442116877637422e-08	1.085790736111501e-08	6.455398238498468e-11	5.8561232258210334e-12	9.24304740504174e-10	4.3944347942386946e-10	2.3378854534018325e-11	4.428100810313425e-09	2.957208094506966e-09	1.1506981669094826e-12	8.370645675217382e-08	3.11636863470362e-10	8.276817933762105e-08	4.208273070697288e-09	2.3989268858373755e-11
21	3.546913403709007e-10	1.5538726381117606e-10	1.7120755440929558e-12	6.664302653803357e-16	4.3311543527962756e-10	4.996164823896998e-11	1.9005299316474697e-13	1.1548516670913892e-12	6.107006681544959e-10	3.082132580989115e-11	9.135090257967388e-10	3.019524467840045e-11	1.4136533983095542e-14	7.0638493680735365e-16	1.339706006619518e-12	9.143077346454511e-08	1.0568591429853859e-08	6.531036016785053e-11	5.90145962505904e-12	8.969735179794243e-10	4.4813859374806396e-10	2.368834134517058e-11	4.281882122388118e-09	2.960461341695456e-09	1.1528783097229728e-12	8.737736386980695e-08	3.34589824154463e-10	8.6287458416892e-08	4.386109497074875e-09	1.8591983015206783e-11
22	3.546913403709006e-10	1.5555065641528979e-10	1.7179104691260143e-12	6.691689389222143e-16	4.516737768469704e-10	5.211299462523167e-11	2.0359890267514904e-13	1.248128432785492e-12	6.306704631712274e-10	3.1837271689789026e-11	7.079824538801066e-10	2.683295980610897e-11	1.2602487084451405e-14	6.058545297683884e-16	1.113697244071121e-12	8.849155702492814e-08	1.0289149805229047e-08	6.597045048506121e-11	5.938559474283639e-12	8.705642518695921e-10	4.5576006045609327e-10	2.395036373021902e-11	4.1396119593077975e-09	2.9619801783609397e-09	1.1542876829032687e-12	9.0923806572311e-08	3.5769738219026185e-10	8.968675551992766e-08	4.5578829006177344e-09	1.4409049841282647e-11
23	3.5469134037090067e-10	1.5567650358571388e-10	1.7231429402752719e-12	6.716331211148162e-16	4.696309605305872e-10	5.4207629145168137e-11	2.1727139516004418e-13	1.3428698085231612e-12	6.499794536303087e-10	3.28195954082391e-11	5.486970897387131e-10	2.4331644322680207e-11	1.1464252795412075e-14	5.297275206999881e-16	9.40823940681032e-13	8.561317593657697e-08	1.001979740399783e-08	6.65419968951283e-11	5.9680396546430034e-12	8.450756851812443e-10	4.623656935471003e-10	2.4167683980662517e-11	4.001387855231078e-09	2.962130646999784e-09	1.1550933615433133e-12	9.434936423296734e-08	3.809219001900116e-10	9.296979065740899e-08	4.723781216109952e-09	1.1167230395279246e-11
24	3.5469134037090036e-10	1.557732328699909e-10	1.7279294182594168e-12	6.738947978440881e-16	4.870002845858434e-10	5.6247638796851925e-11	2.310529014596648e-13	1.4388718456311214e-12	6.686502378435339e-10	3.376944646929936e-11	4.252505881001563e-10	2.2493661319772048e-11	1.0631461165777352e-14	4.724588982195648e-16	8.090458994939915e-13	8.280239058231236e-08	9.760554402020386e-09	6.703184816692358e-11	5.990457593062308e-12	8.204965991103809e-10	4.68011753820927e-10	2.4342954647800702e-11	3.867251773917727e-09	2.961197671380982e-09	1.1554254218842207e-12	9.765770897796479e-08	4.0422865679278697e-10	9.614029763532526e-08	4.88399309623541e-09	8.65481329722267e-12
25	3.546913403709006e-10	1.558473794969592e-10	1.7323904020798585e-12	6.760094827567342e-16	5.037962021172445e-10	5.823509997851317e-11	2.4492718793300375e-13	1.5359420322659928e-12	6.867046800726051e-10	3.468793715187246e-11	3.2957711986776976e-10	2.1165701861869963e-11	1.0033772117654928e-14	4.2974313061259727e-16	7.090261306653641e-13	8.006374779806583e-08	9.511307069422696e-09	6.744612301989703e-11	6.006321296386392e-12	7.968090199558643e-10	4.727527304872116e-10	2.4478717607216303e-11	3.737203884244737e-09	2.9594032960109762e-09	1.1553851549132947e-12	1.0085254153413564e-07	4.2758555141390525e-10	9.920198008380049e-08	5.038705682915179e-09	6.707640584244154e-12
26	3.5469134037090056e-10	1.559040059584724e-10	1.7366184024070051e-12	6.78019832125024e-16	5.200339260178369e-10	6.017205589407798e-11	2.588792213804642e-13	1.6338989165571031e-12	7.041639195021428e-10	3.5576142928420486e-11	2.5542926751534266e-10	2.0229063623223564e-11	9.616583431442854e-15	3.9824316920220235e-16	6.335337015862898e-13	7.740009507087807e-08	9.271850326095492e-09	6.779033596244047e-11	6.0160969685636726e-12	7.739904629649749e-10	4.766412016906534e-10	2.4577404507084713e-11	3.611212915815788e-09	2.9569205177347564e-09	1.1550513421115533e-12	1.0393754724491971e-07	4.509628659188378e-10	1.0215848253851968e-07	5.188103141395949e-09	5.1985631037589985e-12
27	3.546913403709089e-10	1.5594703648584278e-10	1.7406843133636857e-12	6.799585491798462e-16	5.357291185780774e-10	6.206050084149819e-11	2.7289505430875044e-13	1.732571702886133e-12	7.21048383806939e-10	3.643510312758644e-11	1.979650116045445e-10	1.9591848374458948e-11	9.337545284918716e-15	3.753727269673117e-16	5.769665936426602e-13	7.481298967319061e-08	9.041919310507535e-09	6.806949856394085e-11	6.020215129386398e-12	7.520155972434054e-10	4.797277461945346e-10	2.4641338167845152e-11	3.4892243784381396e-09	2.953884346774227e-09	1.1544853001862675e-12	1.0691636428895383e-07	4.743330603607269e-10	1.0501337053058266e-07	5.332365650806587e-09	4.0290347499762385e-12
28	3.5469134037090056e-10	1.5597951553003896e-10	1.744642346117954e-12	6.818506444349164e-16	5.508976568155337e-10	6.390237034759104e-11	2.8696172812881986e-13	1.8317998227399303e-12	7.373778066361878e-10	3.726582180460601e-11	1.5342856048431495e-10	1.9182894820619037e-11	9.163819565341097e-15	3.591267812528792e-16	5.349821891495415e-13	7.230301395940607e-08	8.821211631895884e-09	6.828819872076516e-11	6.0190754121691686e-12	7.308574192803189e-10	4.820609011264246e-10	2.4672734848509076e-11	3.3711668732116602e-09	2.95040038125762e-09	1.1537348109542736e-12	1.0979256228604002e-07	4.976705984854016e-10	1.0777011822346067e-07	5.4716687771335974e-09	3.1226166225135176e-12
29	3.5469134037091975e-10	1.560038006301049e-10	1.7485337110160642e-12	6.837151259008886e-16	5.655554612671481e-10	6.569953514243817e-11	3.0106719473342656e-13	1.931432528209977e-12	7.531712455480568e-10	3.806926864071881e-11	1.1891219823781975e-10	1.8947245127444592e-11	9.07002305734016e-15	3.47954828828783e-16	5.042214120964249e-13	6.987000997131646e-08	8.609402904101063e-09	6.845066049353636e-11	6.013050211205379e-12	7.104880716589251e-10	4.836871496759255e-10	2.4673706813637566e-11	3.2569567710238496e-09	2.9465512107230536e-09	1.1528370615155893e-12	1.1256962813510683e-07	5.209518047791696e-10	1.1043210089584716e-07	5.60618309182368e-09	2.420130090341416e-12
30	3.546913403708528e-10	1.5602172097655905e-10	1.7523896479786949e-12	6.855663954251556e-16	5.797183598427464e-10	6.745379782129089e-11	3.152002446908117e-13	2.0313284559364058e-12	7.684471025763839e-10	3.8846379979213246e-11	9.216049411251005e-11	1.884240096599769e-11	9.036514716724884e-15	3.4065611446711495e-16	4.820815893640355e-13	6.751327153621552e-08	8.406158199984727e-09	6.85607943402781e-11	6.0024877708706386e-12	6.908794459592772e-10	4.846509336908678e-10	2.464626547821366e-11	3.1465020228184415e-09	2.9424016940205022e-09	1.15182107630733e-12	1.1525095655851263e-07	5.441547317278289e-10	1.1300259084196947e-07	5.736073963368089e-09	1.8756720097637655e-12
31	3.5469134037089136e-10	1.5603469215703817e-10	1.7562336175849476e-12	6.87415258875672e-16	5.934019933316516e-10	6.916689152780156e-11	3.293504488008228e-13	2.131355224111886e-12	7.832231439009401e-10	3.959805982130718e-11	7.142861816149836e-11	1.8835616072519573e-11	9.048155134309469e-15	3.3630372959311933e-16	4.665521461277743e-13	6.523168260067238e-08	8.211139646798601e-09	6.862223436065273e-11	5.987714514191896e-12	6.720035812560453e-10	4.84994682376494e-10	2.4592324575586692e-11	3.0397048850200367e-09	2.9380027791158386e-09	1.1507094780801146e-12	1.1783984468590382e-07	5.672590502434004e-10	1.1548475574987229e-07	5.861501474869121e-09	1.4537311231620006e-12
32	3.546913403708623e-10	1.560438142599656e-10	1.7600831743648676e-12	6.892697913541686e-16	6.066217386823304e-10	7.084047992156146e-11	3.4350810157593667e-13	2.231389000423105e-12	7.975165214887383e-10	4.032518092127358e-11	5.536120704685723e-11	1.8901577340883638e-11	9.093239698798137e-15	3.3417972659910313e-16	4.56073977826253e-13	6.302383481459427e-08	8.024012231953253e-09	6.863837124237588e-11	5.969037138924913e-12	6.538329672990537e-10	4.847588564749538e-10	2.4513703760120046e-11	2.9364642180784667e-09	2.933394773216673e-09	1.1495199978879362e-12	1.2033948885310567e-07	5.902459422384229e-10	1.1788165866698944e-07	5.982620421569487e-09	1.1267227044581808e-12
33	3.546913403708958e-10	1.5604993943878304e-10	1.7639512557387193e-12	6.9113593311774935e-16	6.193926603746937e-10	7.247615817911241e-11	3.576641755495707e-13	2.3313141149938155e-12	8.113437928840421e-10	4.102858579076152e-11	4.290893975489912e-11	1.9020807307625025e-11	9.162761835694227e-15	3.3373024000032517e-16	4.494426572365134e-13	6.088810780186379e-08	7.844447239965252e-09	6.861237615578334e-11	5.946744177293823e-12	6.363407219949602e-10	4.839819988390933e-10	2.4412132005659954e-11	2.8366770363074304e-09	2.928609596902266e-09	1.148266516769578e-12	1.2275298371733455e-07	6.130980123650453e-10	1.2019625922083815e-07	6.099580372280724e-09	8.732906849965335e-13
34	3.546913403709097e-10	1.5605372862218577e-10	1.767847262780001e-12	6.930179893124382e-16	6.317294728992755e-10	7.407545455216037e-11	3.718102776487792e-13	2.4310226665660295e-12	8.247209415658687e-10	4.1709087732736084e-11	3.325851591946566e-11	1.917832397562271e-11	9.249794558507605e-15	3.345279037627919e-16	4.4572716668614695e-13	5.882273598027271e-08	7.672124800055561e-09	6.85472218531876e-11	5.921107404583486e-12	6.195007211945879e-10	4.827007924653669e-10	2.4289251167352937e-11	2.7402397828822975e-09	2.9236726768312705e-09	1.1469599403622474e-12	1.250833224399824e-07	6.357992027140447e-10	1.224314155144682e-07	6.212525765000148e-09	6.768825529927103e-13
35	3.546913403708953e-10	1.5605569495118603e-10	1.771777886986312e-12	6.949190124957404e-16	6.436465159055064e-10	7.563983239124132e-11	3.8593860959311403e-13	2.5304141401617475e-12	8.376633969463636e-10	4.236747185732262e-11	2.57790238103461e-11	1.9362614245370706e-11	9.34901597017925e-15	3.3624302145782946e-16	4.4420766297562834e-13	5.682585908681207e-08	7.506735464732492e-09	6.844570009422389e-11	5.892383037404078e-12	6.03287676665904e-10	4.809501232207653e-10	2.4146619541537213e-11	2.647049276004529e-09	2.9186043968284266e-09	1.1456088696616768e-12	1.273333978922974e-07	6.583347142934559e-10	1.245898865814929e-07	6.321596030796275e-09	5.246578203332563e-13
36	3.5469134037186356e-10	1.5605623541128907e-10	1.7757477113886363e-12	6.968410807921443e-16	6.551577395330661e-10	7.717069230352881e-11	4.000419336526239e-13	2.6293950584566677e-12	8.501860527744091e-10	4.3004496018052646e-11	1.9982884612287936e-11	1.956488679296832e-11	9.456363688884666e-15	3.386226014391008e-16	4.4433016049994567e-13	5.489555839405116e-08	7.347981075768312e-09	6.831043551565693e-11	5.860812715823333e-12	5.876771762438342e-10	4.7876314147922e-10	2.398571518402753e-11	2.5570033709280934e-09	2.913421155366193e-09	1.1442200897495098e-12	1.2950600442592036e-07	6.806909382439389e-10	1.2667433501301377e-07	6.42692572660668e-09	4.0669314872085344e-13
37	3.5469134037086014e-10	1.56055659419752e-10	1.7797597529417303e-12	6.987855488845082e-16	6.662766942878062e-10	7.866937469694786e-11	4.141135368292558e-13	2.727878603481278e-12	8.623032872502538e-10	4.3620891833052475e-11	1.5490556900827573e-11	1.9778396994999674e-11	9.568722517565088e-15	3.4147132243470516e-16	4.456656006676329e-13	5.3029888912135294e-08	7.195575331940112e-09	6.814389926822998e-11	5.826624493445217e-12	5.726457072308821e-10	4.761713322527339e-10	2.3807939565520698e-11	2.470001533980475e-09	2.9081363221931834e-09	1.142799011780088e-12	1.3160384024198857e-07	7.028553831571901e-10	1.286873300549055e-07	6.528644691445417e-09	3.1526400855340034e-13
38	3.5469134037092755e-10	1.560542061137451e-10	1.7838157894668896e-12	7.007531993106019e-16	6.770165289625086e-10	8.01371620705134e-11	4.2814720295410854e-13	2.8257843068245044e-12	8.740289796656405e-10	4.4217365533570186e-11	1.2009192457004163e-11	1.9998039269889687e-11	9.683735637324789e-15	3.446402105517593e-16	4.4788506307330765e-13	5.1226898182302765e-08	7.049243862739664e-09	6.794841869521868e-11	5.790033568514257e-12	5.581706541938422e-10	4.73204576125223e-10	2.361462062416893e-11	2.3859451576095923e-09	2.9027608176122993e-09	1.1413499404365733e-12	1.3362950980833464e-07	7.24816617616556e-10	1.3063135040537949e-07	6.6268781881246175e-09	2.444102716793185e-13
39	3.5469134036981287e-10	1.5605206191133532e-10	1.7879166914308013e-12	7.02744395971521e-16	6.873899899476308e-10	8.157528157201238e-11	4.4213718224206967e-13	2.923037707599235e-12	8.853765288543681e-10	4.479459890227733e-11	9.310955584259346e-12	2.0219932860918168e-11	9.799612931342593e-15	3.480148635292548e-16	4.507346383604022e-13	4.948464512731228e-08	6.908724229194134e-09	6.772618770647534e-11	5.751243075283637e-12	5.44230292078082e-10	4.698912174680696e-10	2.340701615438781e-11	2.3047378695659013e-09	2.8973037014138467e-09	1.1398763457351502e-12	1.3558552663906667e-07	7.465642071876862e-10	1.32508787361776e-07	6.721747062238138e-09	1.8949496308801108e-13
