	I1	I2	S
0	50.0	0.0	4950.0
1	113.87631693164995	5.356671864427962	4892.527657649887
2	262.9383850487465	13.86058220541588	4746.132422053447
3	583.3556215033163	31.74550929549921	4417.826052406252
4	1187.4225380242733	67.50170323664828	3785.535080167715
5	2094.2656684583762	128.01540805943614	2821.1590015581273
6	3071.8737449180994	207.01733395618976	1760.748626381623
7	3804.891998757378	282.6166493412084	940.7513289662556
8	4214.148496998959	337.3355833025211	459.06570312124086
9	4396.878660242824	368.9185772434099	222.8929448122808
10	4464.525532381896	384.2332183637831	115.8502879517929
11	4479.785225699782	390.48010318691627	69.2188502436411
12	4472.608423117398	392.1936359817464	49.14411664791095
13	4456.138035046108	391.81850907194865	40.343362138365876
14	4435.722818764716	390.5057946139122	36.45233180220515
15	4413.686384497439	388.77923841070424	34.68380406985468
16	4390.949857726837	386.852867973541	33.92575033269094
17	4368.105933421152	384.8801682133834	33.44876355041205
18	4345.247442394782	382.88268584177706	33.14008491061794
19	4322.394821645814	380.8746347926157	32.96620227672942
20	4299.701328271741	378.87634087181624	32.75509502957631
21	4277.100115952845	376.8863159354939	32.57397777856378
22	4254.612131690362	374.9054169177344	32.4004953145944
23	4232.258520680574	372.9358696296461	32.23332129664653
24	4210.010660580318	370.97547081389575	32.065806534107125
25	4187.875621725276	369.02494737036443	31.898202321342843
26	4165.855654409219	367.08456732276954	31.731056411183772
27	4143.95119902929	365.154375723364	31.564459391204988
28	4122.161845060018	363.23434016512516	31.398601877140315
29	4100.487071619651	361.3244082290849	31.233531227374602
30	4078.9262650871347	359.4245232567133	31.069303190866517
31	4057.478829928564	357.5346298716472	30.90592711326235
32	4036.1441635145006	355.654674082026	30.743411436703525
33	4014.9216744871756	353.7846031153149	30.581752226918102
34	3993.8107726124163	351.9243648686789	30.420946075081805
35	3972.8108725814636	350.0739077006028	30.26098721460256
36	3951.9213912234645	348.2331802666456	30.101870695928522
37	3931.1417486011774	346.40213148393144	29.943591389367647
38	3910.471367402725	344.58071051034324	29.78614462515723
39	3889.90967331046	342.7688667510229	29.62952581135652
40	3869.4560948839107	340.966549861965	29.473730534396186
41	3849.110063670154	339.1737097559186	29.318754427432612
42	3828.8710141712186	337.39029660463507	29.16459318434396
43	3808.7383838633914	335.6162608402063	29.01124252228835
44	3788.711620155758	333.8515534390323	28.858690904134534
45	3768.7901581062165	332.0961252168882	28.706942531071878
46	3748.973442846661	330.34992718784554	28.55599455227944
47	3729.2609243169577	328.61291073218297	28.405842142788458
48	3709.6520554554777	326.8850275785522	28.25648030696309
49	3690.146291785393	325.16622974439	28.10790433053143
50	3670.7430914343863	323.45646949732907	27.96010978148364
51	3651.4419152267337	321.75569934201883	27.813092415096666
52	3632.2422267483466	320.0638720202517	27.66684809329176
53	3613.14349237583	318.38094051459046	27.52137273642499
54	3594.145181281735	316.7068580511514	27.37666229950301
55	3575.24676542756	315.04157810066073	27.23271276221222
56	3556.4477195514655	313.38505437821107	27.089520125471772
57	3537.7475211540923	311.7372408423217	26.94708041058574
58	3519.1456504839075	310.0980916937132	26.80538965921481
59	3500.6415905225595	308.46756137400405	26.66444393349182
60	3482.2348269703684	306.8456045644064	26.524239316085854
61	3463.924848231953	305.2321761844421	26.384771910192466
62	3445.711145401978	303.62723139067754	26.246037839472596
63	3427.593212250991	302.03072557547233	26.10803324796378
64	3409.5705452113525	300.44261436573777	25.970754299979063
65	3391.642643363235	298.8628536217035	25.834197180001492
66	3373.809008420704	297.2913994356907	25.698358092577745
67	3356.069144717865	295.72820813089186	25.563233262212137
68	3338.422559195092	294.1732362601568	25.428818933261283
69	3320.868761385321	292.62644060478533	25.295111369829534
70	3303.4072634004165	291.0877781733261	25.16210685566504
71	3286.0375799176154	289.5572062003815	25.02980169405642
72	3268.759228166035	288.034682145419	24.89819220773002
73	3251.5717279132555	286.5201636915893	24.767274738747698
74	3234.4746014519724	285.01360874454946	24.637045648405145
75	3217.4673735867204	283.51497543129346	24.507501317130775
76	3200.549571620664	282.02422209898816	24.378638144385096
77	3183.7207253424613	280.5413073138157	24.250452548560673
78	3166.9803670131923	279.0661898598218	24.122940966882553
79	3150.3280313533623	277.5988287377703	23.996099855309243
80	3133.7632555299674	276.13918316400355	23.869925688434233
81	3117.28557914363	274.687212569309	23.744414959387978
82	3100.8945442158056	273.24287659779134	23.619564179740447
83	3084.589695176051	271.80613510575137	23.49536987940417
84	3068.370578849363	270.3769481605696	23.371828606537775
85	3052.236744443583	268.95527603959704	23.24893692745006
86	3036.1877435368688	267.54107922905047	23.126691426504554
87	3020.2231300652293	266.13431842291476	23.00508870602458
88	3004.342460310127	264.7349545218502	22.884125386198832
89	2988.5452928861473	263.34294863210573	22.763798104987416
90	2972.831188728729	261.9582620644378	22.64410351802843
91	2957.1997110819602	260.58085633303546	22.525038298545002
92	2941.6504254864412	259.21069315445027	22.406599137252805
93	2926.1828997672087	257.8477344465325	22.28878274226811
94	2910.796704021722	256.4919423273727	22.171585839016288
95	2895.491410607917	255.14327911424854	22.05500517014077
96	2880.266594132319	253.80170732257773	21.93903749541254
97	2865.1218314382195	252.4671896648761	21.823679591640072
98	2850.056701593915	251.1396890497212	21.708928252579728
99	2835.0707858810083	249.81916858072142	21.59478028884667
100	2820.1636677827696	248.50559155549055	21.48123252782619
