[Glc(int)]	[ATP]	[Glu6P]	[ADP]	[Fru6-P]	[Fru1,6-P2]	[AMP]	[glycerone phosphate]	[Gra3P]	[NAD]	[Gri2,3P2]	[NADH]	[Gri3P]	[Gri2P]	[phosphoenolpyruvate]	[pyruvate]	[acetaldehyde]
0.097652231064563	2.52512746499271	2.67504014044787	1.28198768168719	0.624976405532373	6.22132076069411	0.292884853320091	1.00415254899644	0.0451809175780963	1.50329030201531	0.000736873499865602	0.0867096979846952	0.885688538360659	0.127695817386632	0.0632352144936527	1.81531251192736	0.178140579850657
0.040234585340619196	2.88568665778529	2.2889023683795844	1.0301252793113922	0.558173052016218	6.101414786535215	0.1841880629033083	1.0405763014284732	0.04681722339005803	1.5090050247126794	0.0010208522715198691	0.0809949752873263	0.871581703920567	0.12653204352270628	0.07733157106048605	1.7909060190287165	0.18554435368627284
0.03683664603665605	3.188856923130357	2.146857501229361	0.8096595807366036	0.5411471601824235	5.681638445271119	0.10148349613303057	1.098229507640651	0.04943285195384711	1.5126308726265623	0.0013496330627200907	0.07736912737344355	0.8577518706925916	0.12562807233065204	0.09837253548797745	1.7494480692901508	0.1889017430834859
0.03535091933687564	3.3504939998899155	2.1802142847739567	0.6839441167225688	0.5575804194199122	5.113535457215107	0.06556188338750851	1.1424823109656566	0.05142246929396968	1.5145847659503329	0.001638630357724745	0.0754152340496734	0.8470048629886738	0.12512371072216633	0.11790272570078342	1.7080272873877447	0.18813505360173044
0.0351142244848581	3.3843931098439852	2.248198401760421	0.6580149695766677	0.5743645360873236	4.5677186575279425	0.05759192057933974	1.1410481617440407	0.05134195759559194	1.5148658243119608	0.0016920642883940446	0.07513417568804535	0.83591444614723	0.12382534497523194	0.12308820822538506	1.6891311906470399	0.18620126438028775
0.03541016260145258	3.354550391573557	2.2788095215138338	0.6838063671272963	0.5781141077516103	4.106543730282183	0.06164324129913887	1.0997262895608333	0.04948242562800713	1.5153086672653753	0.0015775752469351448	0.07469133273463094	0.8161836996679995	0.12069974561908327	0.11686196619640732	1.688005336380736	0.18694915422028774
0.03589115123058261	3.298235630179134	2.25373329742261	0.7306449472012086	0.5671308474753018	3.7293920240590372	0.07111942261964958	1.0434246390607522	0.046948834742928866	1.5159309742426648	0.0014050893632244468	0.07406902575734142	0.7871816568905555	0.11603047478711075	0.10667182620470055	1.6907889010508788	0.18880103363471848
0.036433042754992	3.2303837779445344	2.1777040586474	0.7857651273509546	0.5438532922542967	3.4197676931657948	0.0838510947044989	0.9884835358503654	0.04447653687348527	1.5162187611170344	0.0012300192449794494	0.07378123888297283	0.7528675160473015	0.1105904651389596	0.09632368547595631	1.69105285919408	0.18959919330632366
0.03698089779159297	3.1588873765346794	2.062690335318448	0.8424585870888721	0.5117857091405675	3.160254175802744	0.0986540363764349	0.9404296663099615	0.0423174912956741	1.5160300464980125	0.0010741548256759912	0.07396995350199366	0.717293971161372	0.10502908481546944	0.08723068784555621	1.6876265167339626	0.18877389752054996
0.03749766887408916	3.089136000724251	1.922722439141527	0.8964046343451764	0.47454581726552053	2.9346622102165956	0.1144593649305591	0.8997535275438343	0.04048371486991236	1.515532544584711	0.0009465182856299621	0.07446745541529495	0.6830393236570631	0.09973983190341512	0.07972517752851026	1.6810688283655952	0.18677678703833037
