	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
0	3.4e-06	1.4e-06	1e-09	0.0	9e-08	2.1e-10	0.0	0.0	0.0	0.0	2.5e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-08	1e-08	7e-10	0.0	0.0	0.0	1e-10	0.0	1.6e-07	9.4e-11	0.0	0.0	0.0	0.0	0.0	0.0
1	3.397377825853062e-06	1.3751754317563071e-06	8.274671508727059e-10	2.5717842847821615e-10	9e-08	2.041533841425084e-10	4.143837658202136e-12	5.841412861229176e-13	1.1186369131665408e-12	0.0	2.499153134964154e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2053330066195032e-08	9.948586957283454e-09	5.656433275697995e-10	1.2764068020268222e-10	5.013214028229454e-12	5.013214028229454e-12	1.5141304271654046e-10	7.822038756709451e-09	1.5995807754697541e-07	7.399892470485206e-12	1.925881509515012e-12	8.46865035844996e-13	6.827009111316929e-11	5.636108598234418e-11	2.232463557906855e-08	2.358925999291699e-09
2	3.3833863272276957e-06	1.3007746318323724e-06	1.6733599004450888e-09	5.638436650975548e-10	9e-08	1.9599334313568263e-10	8.137568206555434e-12	2.003590555492509e-12	3.865498102269377e-12	0.0	2.4989430372719997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.698303516109532e-09	9.933367797120472e-09	4.3843507498759117e-10	2.377793730212912e-10	1.791646333335667e-11	1.791646333335667e-11	1.666322028795157e-10	1.7945064485342904e-08	1.597200942186332e-07	9.940995302707945e-12	2.4103266862607813e-12	1.0569627280019876e-12	2.0025896022557857e-10	1.5637303832197352e-10	8.179251035144872e-08	1.6039281212314584e-08
3	3.3406650517250996e-06	1.1056373779297409e-06	1.0367399271723125e-08	1.8875153363944236e-09	9e-08	1.8450585590342276e-10	1.1911127957862824e-11	4.644273065147564e-12	8.938743073566707e-12	0.0	2.498523547223206e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.046811942418623e-12	9.896362721293298e-09	1.4448945864207384e-10	4.985806811495367e-10	4.334684406967619e-11	4.334684406967619e-11	2.0363727870669441e-10	1.9052614672542213e-08	1.591116262922422e-07	2.4256906855036385e-11	3.3630895370206586e-12	1.4764527767962286e-12	5.67580412360101e-10	3.767581031552564e-10	2.252987906379762e-07	5.74321587210105e-08
4	3.236730531731886e-06	7.087740248915e-07	6.483974287452534e-08	1.0372421675822633e-08	9e-08	1.694192571473272e-10	1.53406242555449e-11	8.655900941259843e-12	1.6584217655867886e-11	0.0	2.497449318353857e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4241763724197798e-16	9.752538616387014e-09	9.888736216303966e-14	5.89375534155788e-10	8.528545988492244e-11	8.528545988492244e-11	3.474613836129837e-10	1.7839331511226816e-08	1.5784758050795828e-07	6.087836574155856e-11	5.737595807279394e-12	2.550681646146881e-12	1.51558197006961e-09	6.450866611211935e-10	4.6349275552480406e-07	1.5287596837222708e-07
5	3.0521664488014867e-06	2.3335105709135706e-07	2.6407843297641384e-07	5.009412435465898e-08	9e-08	1.5639030407863746e-10	1.8355284417821432e-11	1.2174945174794572e-11	2.3079466328746266e-11	0.0	2.494891433520706e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.270402332862935e-26	9.221299047223261e-09	4.052904135747893e-23	5.385249219049913e-10	1.262206665914283e-10	1.262206665914283e-10	8.78700952776726e-10	1.595974714703773e-08	1.5587529217006297e-07	1.3913775864063242e-10	1.112918552613316e-11	5.108566479297324e-12	3.543419211970696e-09	4.968336409915689e-10	5.552696095626689e-07	2.977099423739096e-07
6	2.840573195025284e-06	2.461554612735508e-08	5.355398634137313e-07	1.520690388687492e-07	9e-08	1.4573528310145934e-10	2.0969182848043464e-11	1.5104191154351347e-11	2.819134289614561e-11	0.0	2.4894983763308786e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0310485971120584e-25	7.983971199162138e-09	1.0111761602823297e-20	4.929142138644861e-10	1.637902520749062e-10	1.637902520749062e-10	2.116028800837853e-09	1.3575319275365749e-08	1.5333588785650323e-07	2.729666758885286e-10	2.1771776408794288e-11	1.0501623669124057e-11	6.330968296351624e-09	9.371242828262209e-11	2.8136681401517213e-07	4.0731502514670974e-07
7	2.6662774089381974e-06	7.180137502957918e-10	6.036651438666859e-07	2.8989689264971654e-07	9e-08	1.3699021749820977e-10	2.3253075256657725e-11	1.7575123579333033e-11	3.21815836657992e-11	0.0	2.4797059047745496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.2684988205973645e-21	6.4086414779429895e-09	-4.378862821295564e-17	4.519139443052528e-10	1.9832939223824434e-10	1.9832939223824431e-10	3.691358522056996e-09	1.0828661301032594e-08	1.503517974285846e-07	4.784895292912274e-10	3.989866426131462e-11	2.0294095225453915e-11	9.167377698632867e-09	3.961000338801262e-12	6.29534420603967e-08	4.437625466725664e-07
8	2.5338094714112327e-06	5.659269337580885e-12	5.273017485434172e-07	4.162315945563324e-07	9e-08	1.2977428195503667e-10	2.5288637890752967e-11	1.9682639201645565e-11	3.525444095256456e-11	0.0	2.4627239275131384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0367329459205097e-20	4.953958040593402e-09	2.755277724866565e-16	4.1493216205654816e-10	2.3013048226147054e-10	2.3013048226147052e-10	5.146041959406583e-09	7.911794454502142e-09	1.4702270974141163e-07	8.407700582012114e-10	6.978414148030983e-11	3.7276072486865726e-11	1.2088164383884727e-08	4.116158275891157e-14	7.59709521626746e-09	4.498638612530629e-07
9	2.4318499043466698e-06	2.706193424327897e-14	4.3245708397215136e-07	5.175468388659476e-07	9e-08	1.2379589346265657e-10	2.7136925931080606e-11	2.149626254182347e-11	3.7570918064439023e-11	0.0	2.4323784072213684e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7631445639608336e-19	3.624019175880085e-09	1.1359451517545639e-16	3.814820417435427e-10	2.594506640556807e-10	2.594506640556807e-10	6.4759808241199e-09	5.120698157170298e-09	1.4343049375787976e-07	1.5577028507564955e-09	1.2130903731476223e-10	6.762159277863667e-11	1.4879301738047862e-08	1.0515815409177582e-16	5.41239170673746e-10	4.5045481082413494e-07
10	2.351970070580272e-06	-1.116212236100385e-16	3.5319041470397567e-07	5.972948945015426e-07	9e-08	1.1883155622987358e-10	2.8841131906952823e-11	2.306774132422626e-11	3.925957053894707e-11	0.0	2.375483387812841e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.522270612751886e-18	2.305444953577392e-09	3.737924017298266e-15	3.511515155757914e-10	2.86517434637019e-10	2.8651743463701904e-10	7.794555046422604e-09	2.9448557500254255e-09	1.3964288128961101e-07	3.0161031309129523e-09	2.1609514025319528e-10	1.245166121871648e-10	1.705514425764337e-08	-1.1465471467588262e-18	2.4592261225123264e-11	4.504900986460245e-07
11	2.288468311812272e-06	-3.8894470077362884e-20	2.8988721876268554e-07	6.606204359459636e-07	9e-08	1.1470690221899558e-10	3.0432651359414355e-11	2.4436128396593463e-11	4.042431802499636e-11	0.0	2.271967734024607e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.163485885795509e-18	1.1037037432696164e-09	-1.8599706704066736e-15	3.236081586654286e-10	3.1153325488365284e-10	3.115332548836529e-10	8.996296256730379e-09	1.7142498082706819e-09	1.35716247127342e-07	5.434240758321041e-09	3.893053417709131e-10	2.2803226597539866e-10	1.828575018856623e-08	-4.128866962670664e-22	8.310427565313849e-13	4.504915142486341e-07
12	2.2373713597765568e-06	3.3961268733915985e-20	2.3907340907978326e-07	7.114350119543731e-07	9e-08	1.1128364820651165e-10	3.1934938880793426e-11	2.5631255650078113e-11	4.11501572626164e-11	0.0	2.110017127549473e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6843102492542257e-18	3.496214293444904e-10	-1.5630627597788193e-15	2.9854078977277203e-10	3.346793603772938e-10	3.3467936037729385e-10	9.750378570655506e-09	1.1298271625579154e-09	1.3169773344597704e-07	8.424826125919413e-09	6.701345636328082e-10	3.8998287245053223e-10	1.8870172834757373e-08	3.857736015853497e-22	2.0199253446409457e-14	4.504915587665563e-07
13	2.195840134383704e-06	4.450098877888954e-23	1.9794231198954992e-07	7.525661276707455e-07	9e-08	1.0845068481981797e-10	3.336592474154387e-11	2.6676106145722712e-11	4.1507284292915e-11	0.0	1.896025642223201e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4466039376719874e-18	6.91846968202057e-11	-8.483853261917073e-16	2.7569945655075643e-10	3.5611800139593247e-10	3.561180013959325e-10	1.0030815303179791e-08	8.313313246210537e-10	1.276268885984448e-07	1.1584148873370511e-08	1.0688122121828164e-09	6.039743577768051e-10	1.916866867393233e-08	4.563571022391422e-25	5.310801359352886e-16	4.5049155980862476e-07
14	2.161794409124408e-06	5.275215313832671e-26	1.6441396832192688e-07	7.860944718294114e-07	9e-08	1.0611748778190261e-10	3.473958857952178e-11	2.7588590908446706e-11	4.155433273012853e-11	0.0	1.647667229348868e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7494304265559935e-18	8.441303195313934e-12	-1.6048610855888385e-15	2.5486297667802857e-10	3.7599570454448233e-10	3.759957045444824e-10	1.0091558696804684e-08	6.581473853436633e-10	1.2353696083930265e-07	1.473647982288199e-08	1.5848196225273801e-09	8.52332770651138e-10	1.934185261190689e-08	-1.640229869589487e-26	1.3590603700050542e-17	4.504915598350715e-07
15	2.133675483574499e-06	8.640210391267049e-28	1.3692562241205127e-07	8.135828177518743e-07	9e-08	1.0420954458542209e-10	3.606700687890714e-11	2.8382761456001185e-11	4.134068707966918e-11	0.0	1.385851494059901e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.974031275243449e-21	6.3840097430825e-13	-5.512475772325989e-18	2.3583186307937816e-10	3.9444469389742776e-10	3.944446938974278e-10	1.0099361599025688e-08	5.470187803920758e-10	1.194559101322743e-07	1.781554762409391e-08	2.2140718310142658e-09	1.1141485059401052e-09	1.9452981219597936e-08	1.0224592453393697e-29	3.419429414231059e-19	4.5049155983573326e-07
