	Cvar	Mvar	X
0	0.01	0.01	0.01
1	0.035096206233957074	-1.3569971815596351	-0.0036537141297768743
2	0.06031205831153222	-2.594764531228597	-0.00417706857157092
3	0.08518977930240271	-3.7170188464663636	-0.0047053486050191076
4	3.0729983790320086	-3.814106486301662	-37.787379397246
5	10.04094125349645	-2.5317023077968677	-14.550907164700515
6	13.90276496755157	-1.1628205425112277	-16.90768199745275
7	18.13157103840856	0.24154306239514867	-17.884112339449626
8	22.251819805845784	7.121052290126361	-15.418181655964199
9	24.515760183686865	21.866294958592746	-2.0010108055902363
10	21.352259458665266	41.21107470358158	28.8597368636369
11	8.198965558191173	55.84600387124473	78.00368551062188
12	1.4760834477193986e-05	55.20033700440706	133.35835608313502
13	1.469746241022431e-05	53.70054740246739	187.29645967877923
14	0.00019198982805240886	52.20004231239062	239.74497534976882
15	2.0167700552272326e-05	50.7003161349811	290.61752843251577
16	4.487172371948686e-05	49.200569692854316	339.90329703753946
17	-2.0126468354325893e-05	47.70042225053158	387.8317202469063
18	3.0759575888180176e-06	46.20057818177845	434.27920790750136
19	2.6898833181033388e-05	44.70085536084632	479.22941909439777
20	-8.804671298359984e-06	43.2010275231748	522.6804537346773
21	4.245714132705179e-05	41.7013762036986	564.6319656617852
22	-7.450852006700727e-05	40.20131559570466	605.0835712868708
23	0.0002111513167203209	38.70227463602307	644.0358261358174
24	0.00034586361232020405	37.20411979301131	681.4895089806051
25	-0.0002237482129163746	35.70397270607925	717.4435534966501
26	-1.3103902386698988e-05	34.2040196479854	751.8977354877186
27	0.00014726321309885498	32.704749694742965	784.8524371493835
28	2.3571166946604444e-05	31.20524140303196	816.3076282614313
29	-4.596606427077819e-06	29.705563127228	846.2631864989869
30	2.743246102736176e-06	28.205857112222954	874.7190535008091
31	1.1833853747925891e-06	26.70614595160275	901.6752071556209
32	2.793679819148063e-06	25.20645201826342	927.131652240628
33	1.6544674173952144e-06	23.70677138419917	951.0883997851461
34	2.5181995322502054e-06	22.207113129893205	973.5454688789598
35	1.5676184409053486e-06	20.707474627030425	994.5028794807776
36	2.4609760325615474e-06	19.207865301302878	1013.9606580666288
37	1.3708411693626803e-06	17.708283194999606	1031.9188319312389
38	2.605650822885164e-06	16.208741400148348	1048.3774373280473
39	9.82350351784495e-07	14.709237752282053	1063.3365120164958
40	3.066528878673793e-06	13.209793989651912	1076.7961087173749
41	1.6248276320731383e-07	11.71040664169315	1088.756282795249
42	4.221180775798332e-06	10.211117445951437	1099.217118294597
43	-1.6917100551443996e-06	8.711920830367498	1108.1787050806045
44	7.03813386017384e-06	7.212910055869373	1115.6411971108257
45	-6.075289502539971e-06	5.714088983617919	1121.6047722596913
46	1.3942092192012802e-05	4.215723519925655	1126.0697936266336
47	-1.6557400983830678e-05	2.71803715363003	1129.0368350262293
48	3.087047789207954e-05	1.2230041007452004	1130.5078566459956
49	1.7692629522578078e-06	-0.0003009573191513639	1130.513384433549
50	1.7700457874321263e-06	0.00022896941052020505	1130.01343818892
51	1.7708292213668342e-06	-0.00020299831709195244	1129.5135517039705
52	1.771613486555965e-06	1.1380619320450293e-05	1129.0135779211664
53	1.7723985217968816e-06	-1.8479584797885536e-05	1128.5135561930513
54	1.7731843070811339e-06	-7.535622474119245e-05	1128.0135001901567
55	1.7739707710372693e-06	-4.035995872996071e-05	1127.5134560939384
56	1.7747578579581205e-06	2.4789500900383328e-05	1127.0134594004348
57	1.775545607300187e-06	3.5272694539364305e-05	1126.5134854973196
58	1.7763340839813752e-06	-2.2752760331924915e-06	1126.0134941595652
59	1.7771232928367471e-06	-2.3071178940655448e-05	1125.5134831469245
60	1.7779131971436378e-06	-7.437801116411514e-06	1125.013475998945
61	1.7787037803786665e-06	1.2582466634783042e-05	1124.51348348675
62	1.779495061353084e-06	1.0470020909913174e-05	1124.0134944455053
63	1.7802870600810865e-06	-3.7025534757229518e-06	1123.5134971134787
64	1.7810797734190289e-06	-8.112642289435555e-06	1123.013494078446
65	1.7818731881493448e-06	-7.674710522589645e-07	1122.5134940398752
66	1.7826673020008962e-06	5.124977834242539e-06	1122.013498929104
67	1.783462123920052e-06	2.6964323129106668e-06	1121.513503842557
68	1.7842576602485056e-06	-2.174344754693309e-06	1121.013505517548
69	1.7850539088612675e-06	-2.585883406933407e-06	1120.513505839355
70	1.7858508658955615e-06	4.1839554133745487e-07	1120.0135077136263
71	1.7866485323361698e-06	1.9193764647258115e-06	1119.5135111067088
72	1.7874469123220457e-06	5.62463022360161e-07	1119.0135141021137
73	1.7882460080938666e-06	-9.770969544462827e-07	1118.5135159392473
74	1.7890458190383185e-06	-7.214641999655337e-07	1118.0135175613796
75	1.7898463446225448e-06	3.894744892594222e-07	1117.5135198531407
76	1.790647586227451e-06	6.775077781725698e-07	1117.0135225608021
77	1.7914495459717513e-06	6.775542694618229e-08	1116.5135250012618
78	1.7922522250183618e-06	-3.706789228688289e-07	1116.013527061032
79	1.793055623653867e-06	-1.515847967177039e-07	1115.5135291406386
80	1.7938597424361942e-06	2.2506097004786493e-07	1115.0135314786257
81	1.794664582614211e-06	2.3604454377231295e-07	1114.5135339107326
82	1.7954701455445056e-06	-6.011277224074214e-09	1114.0135362135125
83	1.7962764321749268e-06	-1.1239473112841763e-07	1113.5135384029327
84	1.797083443216546e-06	2.390272436682758e-09	1113.0135406317622
85	1.7978911795544649e-06	1.1907542753120325e-07	1112.5135429521918
86	1.798699642303513e-06	9.17948653852931e-08	1112.0135452856412
87	1.7995088325605604e-06	4.2620433839050565e-09	1111.5135475657491
88	1.8003187512659574e-06	-1.3744147683782088e-08	1111.0135498167472
89	1.8011293993097344e-06	3.617494505299206e-08	1110.5135520919969
90	1.8019407776665324e-06	6.844026594917955e-08	1110.013554397517
91	1.8027528873811509e-06	4.9015146772097054e-08	1109.5135567008535
92	1.8035657294737227e-06	1.9956971565962804e-08	1109.0135589847675
93	1.8043793049102455e-06	2.077859309819973e-08	1108.5135612634326
94	1.805193614652933e-06	4.0151685969982125e-08	1108.0135635539423
