	Tstar	V	Vin	Vni
51	2331.630481201745	386335.0895173625	416.256476142632	385918.83304122125
52	2234.964774980841	370447.87114291487	353.01184392096775	370094.8592989953
53	2142.2924373427904	355199.4753325529	299.37639187428044	354900.09894068
54	2053.4506639890737	340566.1915237768	253.89013305089892	340312.3013907273
55	1968.282957191505	326524.9179772215	215.31490592383173	326309.60307129903
56	1886.6389326634703	313053.18575354933	182.60067124094465	312870.5850823097
57	1808.37412401484	300129.1753930698	154.85692917219808	299974.31846389896
58	1733.3497864741457	287731.72738487745	131.3284795189421	287600.39890535985
59	1661.4327012575714	275840.347366991	111.37486345064151	275728.9725035417
60	1592.4949816806297	264435.2068758264	94.45293393452414	264340.7539418932
61	1526.413881941881	253497.1403763755	80.1020669030902	253417.03830947375
62	1463.0716092568086	243007.6391828569	67.93162292056859	242939.70755993767
63	1402.3551399015037	232948.84281315448	57.61031640210383	232891.2324967537
64	1344.1560396157624	223303.52825073822	48.85719489873355	223254.67105584082
65	1288.3702886553388	214055.0975088441	41.43399388829556	214013.66351495715
66	1234.8981117496915	205187.5638511507	35.13864958284264	205152.42520156922
67	1183.643813105694	196685.53696261926	29.799799038051965	196655.73716358255
68	1134.5156165580088	188534.20732722184	25.272115917321198	188508.93521130586
69	1087.4255109139883	180719.3300303298	21.43235395667428	180697.89767637444
70	1042.2891004903927	173227.20816982625	18.17599281750005	173209.03217701009
71	999.0254608195772	166044.6760335783	15.414392410157836	166029.2616411695
72	957.5569994622535	159159.08217441358	13.072380484907553	159146.00979393002
73	917.8093218533126	152558.27249386816	11.086206108779633	152547.1862877607
74	879.7111020820037	146230.57342653887	9.401804526873962	146221.1716220133
75	843.1939585001095	140164.7753015157	7.973325357654471	140156.80197615936
76	808.1923340378373	134350.1159433598	6.761884606195213	134343.35405875492
77	774.6433811022022	128776.26456337649	5.734506163127807	128770.53005721468
78	742.4868509257348	123433.30598181303	4.863224213838133	123428.4427576005
79	711.6649872309805	118311.72521288258	4.1243219684419214	118307.60089091545
80	682.1224240735706	113402.39243717642	3.4976860937361285	113398.894751084
81	653.8060877263948	108696.54837965833	2.9662592061520328	108693.5821204535
82	626.6651024673599	104185.79010613948	2.5155755672641877	104183.27453057353
83	600.6507001345207	99862.0572465624	2.133367313542813	99859.92387925019
84	575.7161333139666	95717.61864964236	1.8092305243216789	95715.80941911937
85	551.8165920282445	91745.05947023153	1.534342009121301	91743.52512822374
86	528.9091237956237	87937.26868803514	1.3012191470634997	87935.96746888942
87	506.9525569336559	84287.42705421042	1.1035162044007005	84286.32353800735
88	485.9074269836417	80788.99546051992	0.9358515931216227	80788.05960892812
89	465.7359061359649	77435.70372418703	0.7936613909737437	77434.91006279737
90	446.4017355399388	74221.5397805373	0.6730750978009975	74220.86670544081
91	427.8701603852008	71140.7392744313	0.5708102889172352	71140.16846414369
92	410.10786764554734	68187.77554090144	0.4840832569686121	68187.29145764578
93	393.0829263795473	65357.34996474716	0.4105332446078967	65356.939431503866
94	376.7647304860682	62644.38270852811	0.34815817796223664	62644.03455035147
95	361.12394381630963	60044.00379806849	0.29526017346927963	60043.70853789634
96	346.13244754758705	57551.544554467255	0.2503993169282472	57551.29415515165
97	331.7632897274956	55162.52936150708	0.21235447112567835	55162.31700703728
98	317.99063690056244	52872.66775738301	0.18009003345802896	52872.48766735088
99	304.78972773275046	50677.84683972199	0.15272774813202064	50677.69411197518
100	292.136828552462	48574.12397299474	0.1295227980201496	48573.994450198035
