	species_0	species_1	species_2	species_3	species_4	species_5	species_6
0	0.0	1.0	1.0	2.5	1.4	1.5	1.6
1	0.1805953617756724	0.6269785869154447	1.1019746187823687	1.8452314622673305	1.6212622469993072	0.9674429343072867	1.4019181851602696
2	0.26904108612206606	0.4935448524405597	1.031932417417516	1.5696883880716685	1.725316449217854	1.4942205294072664	1.2781347938986773
3	0.3125462157746125	0.4391287870934597	0.9358291155873466	1.4265692332947382	1.7871314067084638	2.0454554145722197	1.296432964533754
4	0.3375598010096664	0.422045318227982	0.8550754640460062	1.3066995457714885	1.862494147556309	2.516522555458067	1.4186912632712851
5	0.35871994766398585	0.43065935778039316	0.8015734152100036	1.1764280926893955	1.9788233601030787	2.9262524484265056	1.6103637254744634
6	0.38435283100860834	0.4622967387498061	0.7803573440535045	1.0344601018949948	2.147281731774956	3.288984942301371	1.843675330076094
7	0.4175823191431684	0.5171951542633337	0.7934543424024952	0.8967159576764379	2.3657300167370194	3.600344359752691	2.093956508335002
8	0.45906646947647106	0.5952794457313506	0.8424440551069483	0.7772475231715756	2.6233822161969913	3.8345739380962143	2.3315695984462645
9	0.5070301958374461	0.6950114122382951	0.9279548425438033	0.6859735019529554	2.898781880720985	3.958544164905267	2.519849751364582
10	0.5578601391668481	0.8115480791634792	1.0485376614708992	0.6273356350351723	3.163307105978136	3.9523092535078397	2.6235500029609082
11	0.6061979530159378	0.9364702692962374	1.19884509881776	0.5999819323157526	3.3831217201649286	3.8225632648967314	2.618329284043916
12	0.6461923396134989	1.0585089213544037	1.3700546852636044	0.6010412052556677	3.5266210087248324	3.597529696518511	2.497474809997864
13	0.6725186143336611	1.1634870697432396	1.5479003093617285	0.6288265083083674	3.574027991742276	3.3229670836954424	2.2839588727940714
14	0.6813832099130285	1.2368875070170344	1.7154409301233113	0.6817973383346257	3.5182428898286204	3.036138226343115	2.0135123860352597
15	0.6721622418632605	1.2664610119317	1.8522255255478606	0.7580912970552819	3.373717344061324	2.764374433861187	1.73405405520227
16	0.6471797889369321	1.2471260929810315	1.941202505650598	0.8536871273513789	3.1658617552977937	2.527377094989299	1.4808171253191071
17	0.6103497791575834	1.1806704690888006	1.9711142183445018	0.9662264459746983	2.922378323808626	2.334444511972713	1.2732078855083826
18	0.5662012647648069	1.0759624495955422	1.9375566823596913	1.0889234363444564	2.668829678666765	2.189065031584347	1.1192262154983927
19	0.5199519471293593	0.9494435123072745	1.845596916653584	1.210917454187108	2.429473831668449	2.0938660841647123	1.0188968793838973
20	0.4753186365478156	0.8166205571275331	1.7074913645755831	1.3215727883581316	2.2186733809009045	2.0494554021226916	0.9680179763257274
21	0.43546468692527796	0.6926682886813745	1.5411343652972684	1.4088854624276965	2.0471221114777753	2.056219917013077	0.9616526052123011
22	0.40278655711675937	0.589135584427814	1.366096686568175	1.4615729862947373	1.9221032621035943	2.1157685892053157	0.9961288221613857
23	0.3785625393837034	0.5105593013906966	1.1996927764064145	1.4713232216279193	1.8468963371798517	2.2285069663688537	1.0699346593487107
24	0.3637345873411546	0.45874013358705246	1.0551044353475185	1.433755142108991	1.8241124730510605	2.3933248515203656	1.1822279650038494
25	0.35884556678202684	0.4322912875563	0.9397853636790032	1.3516427290503876	1.8553748580285887	2.6099093309317567	1.332632913169138
26	0.3642991051721206	0.43011676537491317	0.8583930549136044	1.233681502000901	1.9417017392348388	2.871476833178704	1.519501555909728
27	0.380236228538084	0.45127784041804814	0.8127303087654693	1.0957874357309123	2.082350213346293	3.161470227974136	1.737112266086068
28	0.4065357741046265	0.4955058264533002	0.8039705430747602	0.9554009989443677	2.2742275794706655	3.450532989196255	1.9741061499684818
29	0.44226390514793623	0.5624608640566451	0.8325028430853642	0.8299858652926189	2.5075030036171264	3.702126193056144	2.208023677219709
30	0.48557510076424754	0.6507639579047378	0.8981286215749377	0.7295948765456249	2.766295053097919	3.870233520150129	2.410469969831457
31	0.5332746281229809	0.7568762831152707	0.9992251382244667	0.6593351266010938	3.0263019977216334	3.9224682271462474	2.5474844681196087
32	0.5811030532040782	0.8748051020018283	1.1320132356658048	0.6192365714907986	3.2588979507643896	3.84940057710355	2.590837034644817
33	0.6236113697160839	0.9949382989626369	1.289178030647021	0.6073303817140714	3.4324557610231787	3.671587885897452	2.5251958639150627
34	0.6551792542586752	1.1048216341951116	1.459346095888656	0.6220945953322666	3.5207590286565864	3.4271760435095686	2.3581945918433065
35	0.6715407145808096	1.1905557339957424	1.6270295868863647	0.6621109083651613	3.5123859573088727	3.1530422881375033	2.1204782603578023
36	0.670545067751067	1.2393239619958427	1.774453552296702	0.7261550981316575	3.4106440613728988	2.8809042725034706	1.8517169009592713
37	0.6530413512314941	1.242544394580791	1.8835475059537878	0.8122011883385091	3.234741495585139	2.6331237775351557	1.5911375366113865
38	0.6219006607147629	1.1978269422577656	1.9393941983856178	0.9164094442100948	3.010455649188409	2.4233614968989854	1.3670298760595059
39	0.5817063465140792	1.1117381679697924	1.9345090665739242	1.032596896867434	2.7657841883274497	2.2587075919242827	1.1923350257705196
40	0.5372211572744193	0.9961183268851531	1.8685642840305068	1.1525045546698456	2.5253080068007816	2.1438541034817398	1.0717125443372197
41	0.49272077458449853	0.8679510169816432	1.7524562341159466	1.265442736656583	2.3064062442391378	2.078766496401268	1.0011114843036555
42	0.4516767527539362	0.7427671475556812	1.601445929529721	1.360318838902422	2.1218452006094264	2.0636561709495638	0.9760745948508202
43	0.41668120121256275	0.6326284705360345	1.4334217014572723	1.4262348963321405	1.980034651152858	2.0996495767160996	0.9928031234643107
44	0.38946832876601967	0.5449276846412263	1.2661068839110095	1.4538726668843067	1.8859004580841712	2.18820421457182	1.0489025306656188
45	0.37113582161604175	0.4827088769120307	1.1141759417844017	1.4373040126908838	1.8423882500100097	2.3301427341710492	1.1433940193524244
46	0.36237397087718975	0.4460747752167872	0.9879113057160755	1.3758788063203626	1.8514520412260238	2.5243992464025107	1.2759409049778068
47	0.36362728705755387	0.43389340582086217	0.893398111010631	1.2754878613640361	1.914346926515893	2.766206802311183	1.445482065271385
48	0.37514417230853725	0.44511352263396947	0.8336735023480544	1.1483282052108232	2.0311975041687065	3.0441216383811036	1.64831733981635
49	0.3968950975678156	0.479301831240481	0.8100891164367603	1.0107088943548728	2.1998363498928875	3.336036036827658	1.8756340939692535
50	0.4283567524010915	0.536345900724321	0.823277032847438	0.8793959185404278	2.4139686807880967	3.606414943160711	2.110838943635073
51	0.46818712086771874	0.6155429047869206	0.8733923079971015	0.7678996188488662	2.661007828018886	3.809531453837318	2.328021696869518
52	0.5138781554783102	0.7144652334827943	0.9596233599902904	0.684239026458755	2.9205113135978134	3.903152245874097	2.493951309750618
53	0.5615748405555823	0.8276062066774421	1.0790855258098302	0.6323124576106569	3.1648839266752393	3.8754980373011443	2.5764938890772493
54	0.6062680507235223	0.9471953168143938	1.2259921727243286	0.6074062150219954	3.3630613968193273	3.733504182150867	2.5541707595429175
55	0.6425072838611119	1.061928454821869	1.3908039520750677	0.6120148041832016	3.4873732476272723	3.5157013582985774	2.427967442535641
56	0.6654700539675996	1.158648477117836	1.5600460424439546	0.6401682634574759	3.520023296929005	3.2548257058651964	2.217365185705004
