	D_1	E_1	RS_1	R_1	X_1	theta_1
0	0.17456869727276195	0.9958809264752897	1.3844663564675965	0.4955713986831622	3.2122913823360264	0.4728697994958123
1	0.30133888681611265	0.10421087476873708	1.4898185929915093	0.6259824436144796	12.866302858677342	0.3618366086148348
2	0.46973103423697665	0.17717516609221629	1.5172348856561177	0.6459623244911782	3.7778465314078633	0.3467777612730053
3	0.5478103707462346	0.4230370527301218	1.4711042298432964	0.5783476290606058	0.8587883347592963	0.40895495051946945
4	0.4821800903564723	0.7925616383734859	1.3953570374929092	0.42808176712388574	0.3335109877694071	0.5104664207347157
5	0.33825605987339213	1.1852543012170251	1.3161714881550766	0.3004039149397897	0.3331570518088826	0.6130548299223565
6	0.2219605011439166	1.5147736666695961	1.2593458551105299	0.2490784586178605	0.43398865396458813	0.6741290239135643
7	0.16308796678261991	1.7205153335626477	1.238320784779901	0.25590981739972435	0.5805415792552623	0.6822581002325763
8	0.1416186100693625	1.7582634600692189	1.2534927322906249	0.2992223875914851	0.7969175891521566	0.6450536531691639
9	0.14321531875592064	1.5780282319228325	1.3008499274396594	0.373487835511918	1.224517300526118	0.5741587419961871
10	0.17185216581027418	1.0369750137930767	1.3777814083050755	0.4896099782026579	2.98479486426876	0.4781336659628449
11	0.2927405386831765	0.10693437449560185	1.4838994414022655	0.6235500007401736	13.557987899135911	0.3654009864622135
12	0.4639251661972945	0.16617674272882757	1.5167665299844562	0.6486417591125719	4.172887769515615	0.34455056623797126
13	0.5504917359768453	0.3982691143104377	1.4733547955812747	0.5884300719877008	0.9848210421123114	0.4034294548747922
14	0.49437220038509944	0.759005773917206	1.3994406508641637	0.4429795159444255	0.34657168827928064	0.5016088578639504
15	0.35123210070127336	1.1531236445987854	1.3201538075065575	0.30928621932668754	0.3272273339253772	0.6052382987080658
16	0.2306477382210702	1.4900084663646482	1.2611405943613776	0.2514148930494856	0.4230383367680447	0.6702905240985263
17	0.16669224783148232	1.708638696866281	1.2370091589327254	0.254030619651977	0.5648582638489787	0.682866085786444
18	0.14283652251293133	1.7642596570799145	1.2492666897893052	0.2945586864857584	0.7703349703237973	0.6490803308962292
19	0.14221730039496505	1.6095597757729967	1.29377736906736	0.36526447481766144	1.1553884524253581	0.5811435507482599
20	0.16611106492901473	1.1400962346891044	1.3667337654854725	0.47310144996233644	2.4669389283411416	0.48897394386023463
21	0.26723942646737125	0.1605982005616461	1.4694313768590987	0.6111205086609429	13.257856721558708	0.37778791561330916
22	0.441262628147686	0.14998215270398368	1.517353774064724	0.650381787522328	4.867954301225052	0.3405593544348057
23	0.5424684891486516	0.36581134985375785	1.4810848145655011	0.6004495976609463	1.12565641881829	0.39245368236072287
24	0.5028349199167915	0.7194368462431399	1.4094366174968833	0.4593401156993604	0.35449189053270036	0.48825481713967833
25	0.36500046856533	1.1155249457101584	1.3292042905357557	0.3193282017858722	0.317927146282398	0.5946050590167654
26	0.23949359028788428	1.4621077299742171	1.2667088909358888	0.25370356567933916	0.4103189122469566	0.6655675934631058
27	0.1707276749982128	1.6954636966776524	1.2384995563052548	0.25172407618529025	0.548215152454704	0.6837043089245296
28	0.1438504381465429	1.7678293606853488	1.2470663726248365	0.2895461521892676	0.7471753642592002	0.6541188550733733
29	0.14135021045602097	1.6369909639982503	1.2887680675073094	0.35718318227794316	1.0966037378085784	0.588619639732227
30	0.16182197961413425	1.2082202515225016	1.3588233232250382	0.4602793407910992	2.2115584264021217	0.4988636339748053
31	0.25159551361745164	0.2100529633266139	1.4597404682679702	0.6012092615995255	12.906790919431321	0.3877656053322134
