	APC	HC	HC3	HC36	HC5	HC53	HC536	HC56	LC	LC_APC	Va	Va3	Va36	Va36_APC	Va3_APC	Va5	Va53	Va536	Va536_APC	Va53_APC	Va56	Va56_APC	Va5_APC	VaA3	VaA36	VaA53	VaA536	VaLCA1	VaLCA1_APC	Va_APC
10	3.546913403708845e-10	1.439431556711642e-10	1.4753557206827504e-12	5.588275753505319e-16	1.8943294346704666e-10	2.2176125014251744e-11	5.653680025696444e-14	2.9581029000057733e-13	3.4031457002942553e-10	1.706591576155121e-11	1.5077091808193862e-08	2.841334562052201e-10	1.2603607379238817e-13	7.920337642314398e-15	1.7408238165426825e-11	1.2010326034683444e-07	1.378634141789509e-08	4.873815494967041e-11	4.731669011414645e-12	1.2244610530424644e-09	2.807881876990307e-10	1.700345744277793e-11	5.988684650967679e-09	2.6189221045820427e-09	9.928342321214953e-13	3.9781058618438405e-08	1.0201646010688784e-10	4.043389736249269e-08	2.069092654867765e-09	3.068531000322738e-10
11	3.546913403708844e-10	1.4668851473691085e-10	1.527574275390335e-12	5.82111619461254e-16	2.141072409000467e-10	2.5001614743165867e-11	6.686716181617998e-14	3.561079328798856e-13	3.6921256701475127e-10	1.8535934847076542e-11	1.1684924681531263e-08	2.2434117276032656e-10	1.005456826502397e-13	6.2265093839304454e-15	1.3580655697822355e-11	1.1889327374331563e-07	1.3584368013284886e-08	5.131490647831883e-11	4.9219127011406464e-12	1.1970078558034852e-09	3.0326595679317015e-10	1.795679103266315e-11	5.843354968146773e-09	2.7054346607637705e-09	1.0317067543579817e-12	4.472924299138104e-08	1.2030992396870182e-10	4.524388975351226e-08	2.3121295293566253e-09	2.378147855340253e-10
12	3.546913403708843e-10	1.4881567488690135e-10	1.5687957743845418e-12	6.006635108978417e-16	2.384654468764427e-10	2.77795887526959e-11	7.769723058032524e-14	4.208825893913605e-13	3.971705000036116e-10	1.9958186770294014e-11	9.055955049328553e-09	1.771674144775351e-10	8.00572811445439e-14	4.892951385159922e-15	1.059676501576094e-11	1.1707648262856194e-07	1.3330137448011216e-08	5.358916775393331e-11	5.089061840903109e-12	1.1673171316452135e-09	3.2418134733015657e-10	1.8831678439307694e-11	5.6897860926627215e-09	2.772381563740951e-09	1.0621614030630367e-12	4.957646623096618e-08	1.394333463579413e-10	4.9939927727625186e-08	2.5494155748439424e-09	1.8430927545946676e-10
13	3.546913403708843e-10	1.5046369778007415e-10	1.601372259563186e-12	6.15433564121912e-16	2.6240020994315227e-10	3.0501314610225414e-11	8.896873639881745e-14	4.898129483567532e-13	4.2421213041685374e-10	2.133386129447947e-11	7.0184687951275274e-09	1.4021633511492596e-10	6.37760998480801e-14	3.848457114912608e-15	8.276090957956815e-12	1.1481935088960722e-07	1.3042557193552704e-08	5.560047390254896e-11	5.2359713581809014e-12	1.1363846781204698e-09	3.4355008548633555e-10	1.9631034549809896e-11	5.531225952508511e-09	2.823860544478102e-09	1.0858602544664994e-12	5.43068222259536e-08	1.5927845567601205e-10	5.4510671661065324e-08	2.780375425297864e-09	1.4284179708460723e-10
14	3.5469134037088423e-10	1.5174034965081772e-10	1.6271952319411446e-12	6.272114109092186e-16	2.8583441100635e-10	3.316138682910199e-11	1.0063094495805807e-13	5.625825951876443e-13	4.5036294207165e-10	2.2664241398115733e-11	5.439397268995047e-09	1.114303520032927e-10	5.095120982798557e-14	3.0336918763120223e-15	6.4745339611696296e-12	1.1224985868847315e-07	1.2735212264818651e-08	5.738237759060487e-11	5.365022284817095e-12	1.1049182169346993e-09	3.6140312923956805e-10	2.0357961860068926e-11	5.370144011973043e-09	2.863167841508951e-09	1.1041831291306633e-12	5.891024864572802e-08	1.7975023232610526e-10	5.8949593365971505e-08	3.0046775367217027e-09	1.1070410080350092e-10
15	3.546913403708842e-10	1.5272915945781716e-10	1.6477681229965151e-12	6.366403506937434e-16	3.087141381472918e-10	3.5756780023663204e-11	1.1263948264759294e-13	6.388826989153387e-13	4.756493434857254e-10	2.3950661087955096e-11	4.215601275969027e-09	8.910353308477217e-11	4.091967328015993e-14	2.4002377528661487e-15	5.078059327337061e-12	1.0946621680095562e-07	1.2417791806592119e-08	5.896308854725696e-11	5.478201665817085e-12	1.0734166020658353e-09	3.7778234400054027e-10	2.101566779504282e-11	5.208408465506203e-09	2.892925975477219e-09	1.1182541798011477e-12	6.33808946332832e-08	2.0076489759258533e-10	6.325354222806496e-08	3.2221615324688508e-09	8.57970694741994e-11
16	3.546913403708843e-10	1.5349486764074726e-10	1.6642762603388658e-12	6.442372264994479e-16	3.310032703393198e-10	3.828615980783639e-11	1.249553109357342e-13	7.184139067439937e-13	5.000981115500097e-10	2.5194475953136788e-11	3.2671425188019038e-09	7.185209048811332e-11	3.311935552427497e-14	1.909148835438857e-15	3.996984270867672e-12	1.0654359269431466e-07	1.2097143451172015e-08	6.03662222668259e-11	5.577173840395579e-12	1.0422274092714105e-09	3.9273720306967766e-10	2.1607402652294345e-11	5.047422971906616e-09	2.915205840018605e-09	1.1289772497659403e-12	6.771592950796366e-08	2.2224815972815092e-10	6.742172592935456e-08	3.432786555606618e-09	6.649377697881993e-11
17	3.5469134037088707e-10	1.5408764417500329e-10	1.6776487247700184e-12	6.504130666461202e-16	3.526792912654848e-10	4.074938180319237e-11	1.3754385724567915e-13	8.008876401385697e-13	5.237360051854054e-10	2.6397042693494053e-11	2.5320748380030437e-09	5.856962914265347e-11	2.708593996413276e-14	1.5294182616290148e-15	3.1610927756994537e-12	1.0353931622939483e-07	1.1778049583330854e-08	6.161154004848233e-11	5.663341439738466e-12	1.011588843941922e-09	4.063222702264906e-10	2.2136413245157856e-11	4.8882324509789965e-09	2.9316341318314177e-09	1.1370721164606257e-12	7.191467369425938e-08	2.441337279146023e-10	7.145498415910153e-08	3.636594467021291e-09	5.153347811444038e-11
18	3.546913403708845e-10	1.5454637244698152e-10	1.6886107788653886e-12	6.554923051729393e-16	3.737300367249829e-10	4.314712649116278e-11	1.5037428980359753e-13	8.860269417008414e-13	5.465894982227369e-10	2.755970494306329e-11	1.9623890664310962e-09	4.838011363153784e-11	2.2442766205468583e-14	1.2365402096182926e-15	2.515574970312415e-12	1.0049693133235143e-07	1.1463799445744353e-08	6.271562580748523e-11	5.737896367611659e-12	9.816603708536625e-10	4.185952749853834e-10	2.2605908416118134e-11	4.731605397882082e-09	2.9434841896793427e-09	1.1431080360390325e-12	7.597796266320814e-08	2.663620720012398e-10	7.535526854043304e-08	3.833683492492702e-09	3.9939077163242986e-11
19	3.546913403708846e-10	1.5490118904651553e-10	1.6977268711671196e-12	6.597295911384803e-16	3.941511854049849e-10	4.548063626710735e-11	1.6341892382450045e-13	9.73566972035157e-13	5.686845995145276e-10	2.8683783700695996e-11	1.5208767431873835e-09	4.059446129930337e-11	1.888807759758662e-14	1.0112488242187538e-15	2.017738170558536e-12	9.744932851795366e-08	1.1156605683668528e-08	6.36924739374387e-11	5.801861344185648e-12	9.525448788797052e-10	4.2961565830011604e-10	2.3019033930990855e-11	4.578097495669336e-09	2.9517504128774406e-09	1.1475329822380735e-12	7.990768652177389e-08	2.888794061461281e-10	7.912527431443471e-08	4.02418955934595e-09	3.0953297338756e-11
20	3.546913403708845e-10	1.5517545059585617e-10	1.7054352364443436e-12	6.633239148426064e-16	4.139443217988697e-10	4.775152624958738e-11	1.7665273985856281e-13	1.0632552452716023e-12	5.900467341984136e-10	2.977057099138669e-11	1.1787013697353688e-09	3.467319250806884e-11	1.6182319371003747e-14	8.384577453919582e-16	1.6343810566381878e-12	9.44211696930622e-08	1.08579074732496e-08	6.455398251430796e-11	5.856123234774266e-12	9.24304746481925e-10	4.3944347882594304e-10	2.33788545187599e-11	4.428100829117095e-09	2.957208111328965e-09	1.1506981757003605e-12	8.37064566266084e-08	3.1163686329135837e-10	8.276817923395997e-08	4.208273065445381e-09	2.3989250325291816e-11
21	3.546913403708845e-10	1.5538726308445273e-10	1.7120755345222715e-12	6.66430260291548e-16	4.3311543592874933e-10	4.9961648243718385e-11	1.900529933414463e-13	1.1548516681687116e-12	6.107006680771729e-10	3.082132580603793e-11	9.135099166238912e-10	3.0195261591415715e-11	1.4136541522958764e-14	7.063854073991635e-16	1.3397070374885942e-12	9.143077258533975e-08	1.0568591348244837e-08	6.531035990455836e-11	5.901459608875898e-12	8.96973513719115e-10	4.4813859388025797e-10	2.3688341339533272e-11	4.281882104810953e-09	2.9604613121970444e-09	1.152878298534359e-12	8.737736395481316e-08	3.3458982463621437e-10	8.628745847016987e-08	4.386109499776025e-09	1.8592001145564128e-11
22	3.546913403708835e-10	1.5555065538866642e-10	1.71791045520899e-12	6.691689326234397e-16	4.5167377780879963e-10	5.211299468058166e-11	2.035989028854116e-13	1.2481284334099158e-12	6.30670463149634e-10	3.183727168884817e-11	7.079837151205623e-10	2.6832979416945923e-11	1.2602493978111431e-14	6.05855088048037e-16	1.1136986119873116e-12	8.849155577298532e-08	1.0289149651057518e-08	6.59704501946514e-11	5.938559454639392e-12	8.705642437259253e-10	4.5576006084621507e-10	2.3950363731477688e-11	4.139611934088771e-09	2.9619801416600224e-09	1.154287669713969e-12	9.092380674002403e-08	3.5769738271561697e-10	8.968675564510848e-08	4.557882906961854e-09	1.440907551039574e-11
23	3.546913403708832e-10	1.5567650131048828e-10	1.7231429039752054e-12	6.716331056263172e-16	4.696309627446948e-10	5.4207629332198216e-11	2.1727139564451804e-13	1.3428698084737919e-12	6.499794537156417e-10	3.281959541293618e-11	5.486998929206791e-10	2.4331688383136353e-11	1.1464268085083162e-14	5.297287638675527e-16	9.408269910080787e-13	8.561317314139103e-08	1.0019797048128916e-08	6.654199629908585e-11	5.968039614316542e-12	8.450756663767566e-10	4.623656947470791e-10	2.4167683998588804e-11	4.0013877985903834e-09	2.9621305720698634e-09	1.155093332600771e-12	9.434936462542328e-08	3.8092190116283045e-10	9.296979096051973e-08	4.7237812314698155e-09	1.1167287446400048e-11
24	3.5469134037088283e-10	1.5577323074103455e-10	1.7279293843987762e-12	6.738947834418316e-16	4.870002867020939e-10	5.6247638994037657e-11	2.3105290184001296e-13	1.4388718445372487e-12	6.686502379858276e-10	3.37694464768956e-11	4.2525321073880307e-10	2.2493702637656e-11	1.063147522912009e-14	4.724600569796629e-16	8.090487554371848e-13	8.280238795958842e-08	9.760554044943471e-09	6.703184761649541e-11	5.9904575557783236e-12	8.204965802684088e-10	4.680117551741299e-10	2.434295467508311e-11	3.8672517205726866e-09	2.9611976010355136e-09	1.1554253949739297e-12	9.765770937841421e-08	4.04228657558431e-10	9.614029795021336e-08	4.883993112190727e-09	8.654866673886766e-12
25	3.5469134037088283e-10	1.5584737790699053e-10	1.7323903771322881e-12	6.760094716461211e-16	5.03796203698739e-10	5.823510010971345e-11	2.4492718819024515e-13	1.5359420313490383e-12	6.867046801647725e-10	3.468793715681137e-11	3.295790769815218e-10	2.116573434816623e-11	1.0033784107664941e-14	4.297440375438662e-16	7.090282967502242e-13	8.006374584045166e-08	9.51130681742813e-09	6.74461225939851e-11	6.0063212684451936e-12	7.9680900667507e-10	4.727527315170407e-10	2.4478717628494704e-11	3.737203844416228e-09	2.959403241335507e-09	1.1553851338418075e-12	1.0085254181870159e-07	4.275855519592593e-10	9.9201980303104e-08	5.038705694027163e-09	6.707680415958748e-12
26	3.546913403708829e-10	1.559040054252329e-10	1.7366183967446909e-12	6.780198292969223e-16	5.20033926596533e-10	6.017205594677825e-11	2.5887922131335876e-13	1.6338989149085033e-12	7.041639195884111e-10	3.5576142932926417e-11	2.554299197818051e-10	2.022907380948778e-11	9.616586706721548e-15	3.9824345207785855e-16	6.335344098973856e-13	7.740009440959545e-08	9.271850213219644e-09	6.779033583235605e-11	6.0160969598675155e-12	7.739904570223203e-10	4.76641202323167e-10	2.4577404527386685e-11	3.6112129021295505e-09	2.956920496644315e-09	1.1550513354938172e-12	1.0393754738279446e-07	4.509628658858073e-10	1.0215848264963636e-07	5.188103147024693e-09	5.198576378863385e-12
27	3.546913403708818e-10	1.5594703746422224e-10	1.7406843364563482e-12	6.799585595635285e-16	5.357291178541571e-10	6.20605008614677e-11	2.728950535671034e-13	1.7325716971733428e-12	7.210483840838989e-10	3.643510314170207e-11	1.9796379739437534e-10	1.9591823072059405e-11	9.337532407384247e-15	3.753720148588244e-16	5.769651421518478e-13	7.481299084396712e-08	9.04191931025916e-09	6.806949890586222e-11	6.020215149907584e-12	7.520155972295638e-10	4.797277469259471e-10	2.4641338217165072e-11	3.4892244011103943e-09	2.953884375958919e-09	1.1544853166614645e-12	1.0691636433210136e-07	4.743330590826349e-10	1.0501337059823254e-07	5.332365654228016e-09	4.029010038043197e-12
28	3.5469134037088257e-10	1.5597951759003497e-10	1.7446423896443685e-12	6.818506640965279e-16	5.508976551890699e-10	6.390237034490653e-11	2.8696172685338874e-13	1.8317998135083996e-12	7.373778070776553e-10	3.72658218270239e-11	1.53426010703761e-10	1.9182844719946972e-11	9.163795681200536e-15	3.5912537485831173e-16	5.349792028945211e-13	7.230301643613933e-08	8.82121172145606e-09	6.828819939582683e-11	6.019075454217729e-12	7.308574239752247e-10	4.820609020672468e-10	2.4672734924902427e-11	3.371166921666766e-09	2.950400445979924e-09	1.1537348435645954e-12	1.0979256225669502e-07	4.976705962222455e-10	1.0777011825501785e-07	5.471668778723888e-09	3.122564728668244e-12
29	3.546913403708846e-10	1.5600380267776847e-10	1.748533754197539e-12	6.837151453479973e-16	5.655554597026756e-10	6.569953515090006e-11	3.010671933768434e-13	1.931432517921756e-12	7.531712460461139e-10	3.8069268665869454e-11	1.18909663688369e-10	1.894719561195058e-11	9.069999579780165e-15	3.479534398171263e-16	5.04218449839915e-13	6.987001242439882e-08	8.60940299438305e-09	6.845066117205564e-11	6.013050254383039e-12	7.104880763662879e-10	4.836871508617817e-10	2.4673706900967864e-11	3.2569568187978367e-09	2.9465512748689737e-09	1.1528370937563988e-12	1.1256962811362453e-07	5.209518023570208e-10	1.1043210093421163e-07	5.60618309373361e-09	2.420078506723877e-12
30	3.546913403708836e-10	1.5602172270470755e-10	1.7523896849436615e-12	6.855664119360335e-16	5.797183585883732e-10	6.745379784195748e-11	3.1520024341635697e-13	2.031328445790746e-12	7.684471030712463e-10	3.884638000435238e-11	9.215835408327503e-11	1.8842359344624224e-11	9.036495042004729e-15	3.406549306745156e-16	4.820790990818532e-13	6.751327359618086e-08	8.406158273712845e-09	6.856079492266511e-11	6.0024878089724444e-12	6.908794497591716e-10	4.846509350188335e-10	2.4646265566846597e-11	3.14650206261288e-09	2.9424017473055396e-09	1.1518211034135073e-12	1.1525095655534571e-07	5.441547294558176e-10	1.1300259088754396e-07	5.736073965667475e-09	1.8756284552500985e-12
31	3.546913403708827e-10	1.5603469331570738e-10	1.7562336435624887e-12	6.874152702319214e-16	5.934019925802957e-10	6.916689155851133e-11	3.2935044775558507e-13	2.1313552152840916e-12	7.832231443330616e-10	3.959805984332298e-11	7.142718129046138e-11	1.8835588279719977e-11	9.048142026891312e-15	3.3630293671261784e-16	4.665504773078311e-13	6.523168396835138e-08	8.211139690719614e-09	6.862223476800762e-11	5.987714542103038e-12	6.720035834686975e-10	4.849946837183517e-10	2.4592324655621104e-11	3.0397049110114565e-09	2.9380028131822427e-09	1.1507094961675583e-12	1.1783984470714075e-07	5.672590483988294e-10	1.1548475580077071e-07	5.861501477448205e-09	1.4537018793110974e-12
32	3.5469134037088345e-10	1.560438149689529e-10	1.7600831917097242e-12	6.892697986780364e-16	6.066217383080039e-10	7.084047995598837e-11	3.4350810074377737e-13	2.2313889930811e-12	7.975165218486861e-10	4.032518093959036e-11	5.536032541584032e-11	1.890156033869985e-11	9.09323167894563e-15	3.3417924066123216e-16	4.560729548328215e-13	6.302383563901188e-08	8.024012253966928e-09	6.863837151167559e-11	5.969037158474704e-12	6.538329683512706e-10	4.847588577284518e-10	2.451370382882369e-11	2.9364642333412344e-09	2.9333947921857863e-09	1.1495200089192536e-12	1.2033948888844076e-07	5.902459407975915e-10	1.1788165871731951e-07	5.982620424114477e-09	1.1267047610151498e-12
33	3.5469134037088257e-10	1.5604994021690137e-10	1.7639512743646157e-12	6.911359410096328e-16	6.193926600183735e-10	7.24761582282574e-11	3.576641745584203e-13	2.331314105880441e-12	8.113437933403143e-10	4.102858581396037e-11	4.290797277170941e-11	1.9020788751572836e-11	9.162753166803462e-15	3.3372971491156204e-16	4.494415352213793e-13	6.088810869697852e-08	7.8444472640279e-09	6.861237647775525e-11	5.946744200993565e-12	6.363407231133063e-10	4.839820004579299e-10	2.441213209209643e-11	2.836677052626651e-09	2.9286096181427478e-09	1.148266528798855e-12	1.2275298376505284e-07	6.130980106015601e-10	1.201962592848145e-07	6.0995803755124225e-09	8.732710045943106e-13
34	3.546913403708831e-10	1.560537293920176e-10	1.7678472812206262e-12	6.930179971056514e-16	6.317294726203174e-10	7.407545461588207e-11	3.7181027654719753e-13	2.4310226560662314e-12	8.247209421001768e-10	4.1709087759869456e-11	3.3257559176361546e-11	1.917830566026852e-11	9.249786040795401e-15	3.345273859382932e-16	4.457260575276699e-13	5.8822736853486166e-08	7.672124823041089e-09	6.854722220042463e-11	5.921107430726477e-12	6.195007222125723e-10	4.827007944059228e-10	2.428925126828323e-11	2.7402397984552112e-09	2.923672697783241e-09	1.1469599522253872e-12	1.250833225008954e-07	6.357992007212622e-10	1.2243141559051692e-07	6.212525768836177e-09	6.768630812061939e-13
35	3.546913403708911e-10	1.5605569516514884e-10	1.7717778948261135e-12	6.94919015377938e-16	6.436465160156867e-10	7.56398324438629e-11	3.859386088850849e-13	2.5304141331464918e-12	8.37663397304981e-10	4.2367471875588455e-11	2.5778753411862925e-11	1.9362609087799385e-11	9.349013558017157e-15	3.362428725565673e-16	4.442073520747674e-13	5.682585930146162e-08	7.506735465072523e-09	6.844570024976749e-11	5.892383050919478e-12	6.032876765122691e-10	4.809501246817774e-10	2.414661961159317e-11	2.64704927890525e-09	2.918604399214549e-09	1.1456088729208726e-12	1.2733339795269547e-07	6.583347130667718e-10	1.245898866400895e-07	6.321596033761186e-09	5.246523171983138e-13
36	3.546913403708822e-10	1.560562357333265e-10	1.7757477212771903e-12	6.968410846183314e-16	6.551577396125207e-10	7.717069236736344e-11	4.0004193279951874e-13	2.6293950499278047e-12	8.501860532179188e-10	4.300449604037874e-11	1.9982480775766567e-11	1.9564879071302097e-11	9.456360115207751e-15	3.386223689446283e-16	4.4432969802488375e-13	5.489555872911289e-08	7.347981079780249e-09	6.831043573413658e-11	5.860812733804229e-12	5.876771762553919e-10	4.787631432288498e-10	2.398571526898747e-11	2.5570033759707713e-09	2.9134211613819577e-09	1.144220094670129e-12	1.2950600449500342e-07	6.806909367201654e-10	1.2667433508309217e-07	6.4269257301090225e-09	4.066849302108188e-13
37	3.5469134037088247e-10	1.560556595207167e-10	1.7797597586203377e-12	6.987855507622479e-16	6.662766944911321e-10	7.866937475081576e-11	4.1411353618486564e-13	2.7278785970109177e-12	8.623032875897414e-10	4.3620891850287894e-11	1.5490426019292873e-11	1.9778394498282242e-11	9.568721358783608e-15	3.4147125921221853e-16	4.4566544566397523e-13	5.3029888990479065e-08	7.195575329718498e-09	6.814389940321648e-11	5.8266245055479325e-12	5.726457069429755e-10	4.761713336614621e-10	2.3807939631359118e-11	2.4700015341989317e-09	2.908136320830069e-09	1.1427990132798342e-12	1.316038403026294e-07	7.028553820470866e-10	1.2868733011028247e-07	6.528644694238323e-09	3.152613446118876e-13
38	3.5469134037089896e-10	1.560542064203075e-10	1.783815799059859e-12	7.007532030004647e-16	6.770165290448295e-10	8.013716213437973e-11	4.2814720213131046e-13	2.825784298665302e-12	8.74028980096463e-10	4.42173655561109e-11	1.200880772380695e-11	1.99980319146365e-11	9.683732229243667e-15	3.446400318443574e-16	4.4788459910840374e-13	5.122689850048145e-08	7.049243868125152e-09	6.794841891595497e-11	5.790033586332596e-12	5.581706542844946e-10	4.73204577806307e-10	2.3614620705742567e-11	2.3859451622416735e-09	2.9027608231217477e-09	1.1413499451057308e-12	1.336295098739325e-07	7.248166161522162e-10	1.3063135047157741e-07	6.626878191575124e-09	2.444024403283409e-13
39	3.5469134037086303e-10	1.5605206219842536e-10	1.787916700613074e-12	7.02744399473161e-16	6.873899901852359e-10	8.1575281661974e-11	4.421371812225114e-13	2.9230376968135964e-12	8.853765294361684e-10	4.479459893251317e-11	9.310594920583314e-12	2.021992597576539e-11	9.799609725643316e-15	3.48014731207372e-16	4.5073419697986533e-13	4.948464539858237e-08	6.908724226985108e-09	6.77261879729926e-11	5.7512430974018635e-12	5.44230291697094e-10	4.698912197664884e-10	2.3407016263408357e-11	2.3047378726442597e-09	2.897303706315473e-09	1.139876350110191e-12	1.355855267363289e-07	7.465642052902554e-10	1.325087874571242e-07	6.721747067161546e-09	1.8948762105009343e-13
