	T	V
0	1000.0	3.0
1	976.1683566040525	3.3894299986848093
2	953.0588183539792	3.4958548112632095
3	930.660744673019	3.6040463853648856
4	908.9457759198498	3.714028327596615
5	887.887900764094	3.8258197227505977
6	867.4619177775973	3.9394417147214655
7	847.6428744694953	4.054920447613121
8	828.4078613663717	4.172279872378572
9	809.7350216060615	4.291542944230864
10	791.6022229572458	4.4127393912094535
11	773.9886742732996	4.535902713622234
12	756.8744110060529	4.661064084032631
13	740.2401925105119	4.7882608268026905
14	724.0675793368943	4.917529761882375
15	708.3388283389771	5.048911835234417
16	693.0368568458939	5.182451261042024
17	678.1452355131473	5.318194734579237
18	663.6480975354085	5.456193210735978
19	649.5303144506173	5.596499539633646
20	635.7771574542912	5.739172898319678
21	622.3745856656878	5.8842744987082085
22	609.3090325379998	6.031871302740797
23	596.5674377506941	6.182031301091157
24	584.1372185810117	6.334835405408949
25	572.0062594904578	6.490363176186259
26	560.1628832605378	6.648694545461745
27	548.5958198106789	6.809933617124849
28	537.2940133185733	6.9741770072733
29	526.2474419989902	7.141527347768118
30	515.445844545256	7.312099608579285
31	504.87936902774123	7.486018242931041
32	494.53864934159253	7.663413803965842
33	484.41462011459566	7.8444259679980926
34	474.4984947789205	8.02920583448623
35	464.78174986350126	8.21791436487316
36	455.2561519533279	8.410726087515233
37	445.9137376984505	8.60782797044564
38	436.74679423110183	8.809419422846107
39	427.7478435150321	9.015715272500115
40	418.90962931522586	9.226948211967947
41	410.22510488363514	9.443368793364536
42	401.6874206370501	9.665245793121949
43	393.28991216144203	9.89286931878766
44	385.02608873729264	10.126554536412275
45	376.88962192009717	10.366643094119164
46	368.87433379379974	10.613503580787626
47	360.9741852621248	10.867534712802867
48	353.18326491689743	11.129171300106908
49	345.4957782254139	11.39888887488204
50	337.90603619087744	11.677205060379787
51	330.40843732533716	11.96467893708659
52	322.99746765918155	12.261941605960688
53	315.667693119007	12.569676904831347
54	308.41373231729307	12.888589094260988
55	301.2302483655569	13.219514617671644
56	294.1119365404544	13.563365118649351
57	287.0535114787635	13.921126815085682
58	280.0496960983175	14.293912217899011
59	273.09520816011513	14.682968028091087
60	266.18474175889094	15.089658470636486
61	259.3129501271484	15.515506974428051
62	252.47443300042855	15.96225957090145
63	245.66371950903465	16.431880564547466
64	238.87524192927413	16.926537707407167
65	232.1033131250091	17.44869949594515
66	225.34211498517487	18.001269296148536
67	218.58567702767712	18.58756601602836
68	211.8278284264459	19.21124516778859
69	205.06215575312487	19.87650787390553
70	198.28204875228792	20.5888256381827
71	191.48055900085478	21.35367945472453
72	184.65043047730722	22.178249108512485
73	177.78393306473112	23.07071490112637
74	170.8730948615025	24.040986943244015
75	163.90941072158594	25.100926695009658
76	156.88379504855112	26.265027847055492
77	149.7865727651923	27.551036325708107
78	142.60736140749685	28.981055677055345
79	135.33501116854492	30.58288225428811
80	127.95772262213549	32.39192737585301
81	120.46264819659594	34.45411042405047
82	112.83610555296963	36.8298905121836
83	105.06346020046377	39.60055114401908
84	97.12927879425739	42.87785119679492
85	89.01760590826649	46.819554002316806
86	80.71256550272824	51.65487733017984
87	72.19970734937297	57.7293412253954
88	63.46869080292911	65.58535445885643
89	54.518887522058535	76.11743810518614
90	45.37129206573705	90.88730234551613
91	36.09477593247929	112.80293589558704
92	26.865402139840647	147.64243748757372
93	18.09420100461772	207.34432777134907
94	10.620408722097581	314.9519735624696
95	5.564600055803905	500.1470850358032
96	3.0925247453145746	764.9856549536405
97	2.0384292933246013	1074.2555063221323
98	1.5121764550295378	1401.1778743632942
99	1.2003529248525564	1735.9053418990798
100	0.9945268533317658	2074.8071313447113
