	EGF	GS	Grb	PLCg	PLCgP	PLCgl	R	R2	RG	RGS	RP	RPLCg	RPLCgP	RSh	RShG	RShGS	RShP	Ra	SOS	ShG	ShGS	ShP	Shc
0	680.0	0.0	85.0	105.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	150.0
1	603.0789417677352	0.22962388979402024	84.70941265030713	104.33985883590694	0.004465320352008785	0.0005803731911915704	23.078941767744944	11.035358245815358	0.025688327811814377	0.001787581407632579	0.38425623837315287	0.5483320976782876	0.10676337287190064	0.5752514694026604	0.029388474728023473	0.0015670348183759518	0.7338603860324983	50.03655177437524	33.76671985139506	0.0022303985482115584	0.00030164258488077475	0.036910134267787054	148.62049045961837
2	586.6544669846538	0.44868499416099605	83.83828439308704	101.66026883892968	0.09357098970550835	0.02903861756185488	6.654466984663032	17.43929061536871	0.12274229308107021	0.020971587868551262	0.7224092674903059	2.1650135257300778	1.0521080280730057	1.3710353077527937	0.42091410731371126	0.05363042720329997	4.512090311182148	37.5851220732092	33.453797987436715	0.07185719395575449	0.022915003330378787	0.5783665812806992	142.96919106798146
3	582.4432439431513	0.6418540250640588	82.00289196120576	98.41234613861809	0.3695298221019875	0.19926461298415477	2.443243943160882	16.229989170087848	0.2245487468542806	0.06595877470149417	0.7921020801920798	3.2649863019369905	2.753873124358369	1.5437872913792896	1.2584696396756965	0.27478980224179583	8.499001961233219	27.74174227151646	32.83066564431597	0.3447552965794662	0.18673175367721914	1.9290012260844316	135.9634630291282
4	581.2210156814327	0.810186881399927	79.36469093200239	95.31201137498313	0.7932633457849252	0.6483632848691555	1.2210156814427147	13.544474602557733	0.3028467795660526	0.12970654610249285	0.7811835623832383	3.6974737995555316	4.548888194806938	1.493366946529388	2.1907896321850253	0.7039096284600371	11.142803347597493	21.708098239068953	31.69542051066797	0.8370931669139589	0.6607764333700954	3.795142839257715	129.17611800568585
5	580.800982836281	0.972542587666052	76.21351665465266	92.45142763445516	1.2636110376939915	1.446686353425064	0.8009828362910766	11.252433205011634	0.3591957727133783	0.20237764655362264	0.759302078449005	3.7758633996796513	6.062411574745797	1.4037186367889616	2.9668971228167558	1.2770021255658988	12.592372954682387	17.895868129694247	30.012285352079388	1.4726758018958968	1.5357922881355868	5.84724684829581	122.90429422181828
6	580.6198506233555	1.1502614598591583	72.77920126810943	89.77925660065347	1.7032466688118932	2.5893461035160614	0.6198506233676342	9.636320115236254	0.40146482711083076	0.276305911207166	0.7444808696737992	3.7227019200062066	7.2054487070122555	1.3232275990335811	3.5183015624458345	1.8976289090197125	13.288330914057136	15.351726707026318	27.88055562685439	2.1815879691876248	2.795248093060119	7.898745368163117	117.0969295850323
7	580.5219906012592	1.355809212702333	69.21401987721518	87.23518616414806	2.0765382875698566	4.027271009264497	0.5219906012702421	8.582633159992714	0.43648429245081927	0.346650627186029	0.7391874392942415	3.641380792463965	8.019623746553558	1.2593887649240303	3.871336008043478	2.486611080530295	13.56916912086093	13.573079334129146	25.452692331320584	2.930852153610717	4.358236748261323	9.875089627150247	111.64931649661841
8	580.4599254633952	1.590018632831743	65.6149836785585	84.7745541594845	2.377568614871677	5.697249414769764	0.45992546340617674	7.929477938914225	0.46881633107745857	0.4107524184278693	0.7420372686881227	3.5691148897094216	8.581512921164366	1.2096987146185383	4.077902569996874	2.9963807447806854	13.640272992045757	12.288140957746696	22.877368989753155	3.7156664101200034	6.12547921420711	11.76098909542806	106.47361025880232
9	580.4168662384101	1.8446640844567803	62.04535480642329	82.36761223138687	2.615101922815378	7.539568790757658	0.41686623842088655	7.547759356814078	0.5011759791009552	0.467344575710231	0.7511863666002563	3.514659382193024	8.963057672846922	1.1702687495449615	4.185053639597831	3.406589801969557	13.61406687706877	11.340808958685429	20.27680295948348	4.545218534361085	8.004598578380511	13.566492370720093	101.50771144835656
