time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0.0.	1200.0	0.0	0.0	0.0	200.0	0.0	0.0	300.0	0.0	10.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1200.0	0.0	0.0
40.0.	1046.6135307892862	4.977748432806501	0.140707140093693	0.141187794756264	1.864888312294695	0.061936627560131005	86.92791624754976	57.44930476231087	3.688369820375172	6.311630179624826	0.363454346454437	1.934358224825627	1.966146278315515	0.072974737747939	0.037386247707070004	110.8937100323843	0.14819779677462602	0.065079400710068	85.63634331563817	11.820778862107085	38.14481437780678	3.13809589702698	0.012056449289681002	1.087431468751753	769.4198968835935	14.14762776006011	212.38975730859795
80.0.	919.5172965110562	4.222117500744518	0.181133382365459	0.6243602840790421	2.145313579540791	0.060380533162166	79.38373141471905	6.868106667504548	0.652690953122811	9.347309046877184	0.7071461152096861	7.22829384092422	2.486701178760789	2.26576939558742	0.09469621169147101	115.42574858122025	0.723313555646922	0.069960491905071	90.42691625557609	5.585962402901378	129.24274905352343	6.644016709434365	0.095905943297174	26.713817594190512	623.1891399128567	21.45296264769228	264.551997831203
120.0.	761.2448411448291	3.792449189022604	0.19103848697342302	1.481553382496943	2.445589812000081	0.061789558057885004	76.07093000222946	4.467257186413345	0.42706965920420703	9.57293034079579	0.95138117422742	14.957958028474721	2.8457635040491933	8.73649565245645	0.108414764049768	111.09522682870946	1.7242808880973972	0.071909612241685	88.53427002069554	5.87239480068868	223.2283545718834	6.659934931587091	0.199056623167638	88.72767548331818	526.7844119961885	25.188861052018687	262.90199764047327
160.0.	582.0095006886037	3.52341768840109	0.206249882898312	3.073700432814957	2.809990230332294	0.06590360348775301	73.21370985342907	5.602273205713497	0.528896622102897	9.471103377897089	1.248989893329275	26.977986184005943	3.2142604129580272	20.697754117410916	0.11468450827753701	100.0242572542475	3.51798542740753	0.075418097958553	84.26416453682525	7.679181631521227	308.95751901863986	6.123376175417064	0.330163518254513	181.7427447191497	440.3326284756094	29.2732554841636	255.46115328027003
200.0.	395.77991750481675	3.507983725378905	0.23969595501380903	6.3191371876872005	3.220988707468479	0.07511063533369401	69.63051024627177	7.37604371251193	0.6849266141516791	9.315073385848315	1.610502398214639	48.4059288709712	3.548155696540359	39.306794738216986	0.10926251058950101	81.3381959744322	6.968627822178363	0.08280702492194901	77.67459613379046	10.115310924354125	377.98185995330044	5.07773037110863	0.49131422542604203	299.91492472210984	362.82415458859236	34.175246764617036	245.79827363113546
240.0.	228.31865891188556	3.9350721415187513	0.31392213098890903	13.202129794738672	3.561108965946761	0.093044057288164	64.05599720883755	9.474828823131558	0.863468257555502	9.13653174244449	1.962513885789485	91.46057651103195	3.6975830482212633	63.27616748946368	0.086595134662759	55.72495734906214	13.728519699563144	0.096716036247646	67.7734939341298	12.741173396048536	413.2610334708721	3.62611175211252	0.66304362869109	435.0434322632504	296.68083825691167	39.908480377302986	234.73561312918176
280.0.	112.93454551875594	4.84750803491018	0.45092340432535405	25.69307008299317	3.61284944661478	0.11641585990410301	54.85628122480743	11.345713230284485	1.017568495830857	8.982431504169142	2.1825760776712	174.85871415395587	3.52140239600653	85.34741525658579	0.05456733654053401	30.31940079255352	25.074096154532228	0.113573388653845	54.472467652031824	14.635884331104128	392.293776351304	2.245029716825863	0.7850063688502	576.0202586585838	242.6080387805532	46.53720591760375	223.83012854317874
320.0.	54.707858045824175	5.661735932975985	0.619495905364146	41.01932209477408	3.382638052603791	0.12765698060188002	42.91361839380842	12.516490218839598	1.111619815916751	8.888380184083251	2.303418374325809	296.7159107162204	3.159195991155054	98.37204478382215	0.031399603967217	14.153320090421358	38.33842040170342	0.119289782395918	40.572161320949455	15.507514129469993	323.4138953854585	1.380045314798429	0.8189635983086481	707.1224731773997	196.46956336836485	54.7314954370077	213.20996611907435
360.0.	28.534883660419958	5.834925291211822	0.764365869807976	54.539446587822724	3.101076234090145	0.12084732350149902	31.526310400328395	13.390964244437475	1.180139621385373	8.819860378614633	2.455578751889925	428.9348662500397	2.814667081621454	104.04506996195225	0.019436934589628002	6.64781255771371	49.53293039586151	0.109735872263061	28.87420553913349	16.212882359230118	244.22780997172654	0.93354018020714	0.800901406551879	814.7905453268388	154.2534548934365	65.51586895493226	200.4802001983151
