time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
375.0.	0.031314576946856	0.112918418437601	0.182062272128399	11.192591631402648	9.47838126228331	8.314977412382757e-17	-4.4705087083934665e-25	0.0034248523593380003	0.013301380580053	0.00023137919642500003	0.18183261972456502	8.379807910299872e-08	40.21143540251444	7.332444276978822	0.25357558453114604
390.0.	0.027129493416078003	0.11510333965964802	0.179877350906352	11.193013051365767	9.47838061272666	8.709639348462096e-17	4.0095682887613065e-27	0.002452619778544	0.011269211158658001	0.00020259269024300002	0.17967649216981202	7.663696775876843e-08	40.24924238254431	7.359853439822867	0.22616642168710202
405.0.	0.024028173501074	0.11690809986786801	0.17807259069813203	11.193322254594	9.478380029739334	9.237088179883932e-17	-4.921203710624419e-26	0.0018548807175940002	0.009809909034977	0.00018115862562700002	0.17789317045675102	7.220642492483073e-08	40.27777393086787	7.380782595132358	0.20523726637761103
420.0.	0.021633497317033002	0.11843315635102701	0.17654753421497202	11.193560160619912	9.478379498281862	9.927674318805723e-17	1.2004359179009949e-26	0.001459937575422	0.008710548104519001	0.000164513656842	0.176384761889946	6.925885551504412e-08	40.30020139083743	7.397366107079245	0.18865375443072102
435.0.	0.019724793705649002	0.11974545820994902	0.175235232356051	11.193749802914892	9.478379008083396	1.0812873320529941e-16	1.387058985139053e-25	0.001184479504088	0.007851783846885	0.00015116914859200002	0.17508580661064402	6.718748441892832e-08	40.31838085102517	7.4108846355640825	0.17513522594588302
450.0.	0.018164717644845	0.120891470834633	0.174089219731367	11.19390515505682	9.47837855179475	1.1925189667759902e-16	6.865745911487909e-27	0.0009841123542380001	0.007161712481506001	0.000140200705317	0.173950763948324	6.566839670529948e-08	40.333473950676556	7.422154139849431	0.163865721660536
465.0.	0.016863416374248	0.121904556000182	0.17307613456581802	11.19403520090803	9.478378123960313	1.32980434396825e-16	5.843906964256249e-27	0.0008333979625950001	0.006594489274665	0.00013100325100500002	0.17294687738980602	6.451567682396433e-08	40.346246877155544	7.4317200786889615	0.154299782821003
480.0.	0.015759654910251	0.12280935897247001	0.17217133159353	11.194145989689702	9.478377720408222	1.496566341974034e-16	2.921225126379982e-27	0.0007168918123280001	0.0061195246590350005	0.00012316356609000002	0.172049915001856	6.361625389033058e-08	40.357226715845854	7.4399616216519835	0.146058239857979
495.0.	0.014810257780953	0.12362453089408001	0.17135615967192	11.194241750986645	9.478377337869485	1.6962992843650643e-16	-5.410114332709233e-27	0.0006247640786130001	0.005715632619021	0.000116389451605	0.17124151791295802	6.289802645742005e-08	40.36678878801819	7.447151012878805	0.138868848631157
510.0.	0.013983897232747	0.124364481817037	0.17061620874896302	11.194325536024317	9.478376973729803	1.9325605203808963e-16	-3.1092080690429355e-26	0.0005505086051100001	0.0053676763553150006	0.00011046818656800001	0.170507488839987	6.23130787601763e-08	40.37520814159418	7.453489110552095	0.132530750957865
525.0.	0.013257278895243	0.12504054632249	0.16994014424351	11.194399604727783	9.478376625861967	2.2089665977956461e-16	-3.1869674528552603e-25	0.000489674518969	0.005064552485202	0.000105241045473	0.169836651959997	6.182870986373558e-08	40.38269130183497	7.459127573808207	0.126892287701753
540.0.	0.012612712213722002	0.12566178048907	0.16931891007693	11.194465669020104	9.478376292509218	2.52917035565738e-16	4.0930014718654075e-25	0.000439129836487	0.004797930334226001	0.00010058706164800001	0.169220072183656	6.14222964537435e-08	40.389396606283576	7.46418321739288	0.12183664411707801
555.0.	0.012036513115307	0.126235520267964	0.168745170298036	11.194525051142115	9.47837597220192	2.896828048520675e-16	-8.597321946511889e-24	0.000396616259293	0.004561436084549	9.641233930195567e-05	0.16865050745610402	6.109330078544344e-08	40.395447657791266	7.468747589146539	0.11727227236342101
570.0.	0.011517924399104	0.12676778132257202	0.16821290924342802	11.194578789801758	9.478375663696703	3.3157015682650577e-16	3.632041143927626e-25	0.00036047044899900003	0.00435010896322	9.264281670316092e-05	0.16812201623720002	6.078019566095881e-08	40.400942478007856	7.472893533529918	0.113126327980042
585.0.	0.01104836812074	0.12726355058545	0.16771713998055002	11.194627713210819	9.478375365931106	3.789730307465245e-16	-1.8490263824259633e-27	0.000329444138632	0.004160029298142001	8.921924395298069e-05	0.16762967080679703	6.052046987583634e-08	40.40595988979049	7.4766797963931975	0.10934006511676402
600.0.	0.010620916572681001	0.12772700297122902	0.16725368759477102	11.194672490517446	9.47837507798919	4.322622020626445e-16	-1.989139781866181e-27	0.000302584880774	0.003988058239628001	8.609362072115277e-05	0.16716934426871302	6.029600721841696e-08	40.41056406489291	7.480154323557205	0.10586553795275701
615.0.	0.010229910694277	0.12816166457609401	0.166819025989906	11.194713668755561	9.478374799075063	4.91818697595055e-16	2.990111643477787e-24	0.000279155101111	0.0038316519152650002	8.322662026685809e-05	0.166737549853259	6.010705045721468e-08	40.41480782705689	7.483356667814241	0.10266319369572001
630.0.	0.009870680083354	0.128570537523257	0.166410153042743	11.194751699877747	9.478374528492205	5.580458063227507e-16	-2.474075129464253e-24	0.000258575978198	0.003688726323775	8.058569445612234e-05	0.166331318035247	5.990371028810552e-08	40.418735092200244	7.486319774396322	0.09970008711363801
645.0.	0.009539334299386	0.12895619639129202	0.16602449417470802	11.194786960851415	9.47837426562712	6.312860662711003e-16	-1.416460205802167e-24	0.00024038778960200002	0.0035575574933690004	7.81436576140042e-05	0.165948101344256	5.976350873247094e-08	40.42238269947638	7.489071325603061	0.0969485359069
660.0.	0.009232605115367	0.12932086413514002	0.16565982643086002	11.1948197688343	9.478374009936287	7.119866027469592e-16	-1.409124822308408e-24	0.00022422140928700002	0.003436706611123	7.58776134899343e-05	0.16558569979075302	5.961728792046297e-08	40.42578180438973	7.491634767122373	0.094385094387588
675.0.	0.008947725751046002	0.12966647171391102	0.16531421885208902	11.194850392764758	9.47837376093557	8.00518981056496e-16	-1.1562714332949211e-26	0.000209777499752	0.0033249631356160004	7.376813152395121e-05	0.165242201826197	5.9485038890670766e-08	40.42895895212684	7.494030101040455	0.09198976046950401
690.0.	0.00868233731273	0.12999470602066301	0.164985984545337	11.194879062341569	9.478373518191647	8.972749705733812e-16	2.410347558906485e-28	0.000196811104722	0.0032213010120920003	7.179860713582072e-05	0.16491593716146102	5.936741051065448e-08	40.43193691422098	7.496274505589032	0.08974535592093001
705.0.	0.008434415542540001	0.130307048440603	0.164673642125396	11.194905975047776	9.47837328131491	1.0026510027987642e-15	-6.779671175891792e-28	0.00018512009267700002	0.003124844644526	6.995475983957391e-05	0.164605438696227	5.926000065994809e-08	40.4347353475525	7.49838282443554	0.08763703707442301
720.0.	0.008202212890239001	0.13060480618229	0.16437588438371	11.194931301704058	9.478373049953607	1.117043457324801e-15	1.824698455125826e-28	0.00017453638487300002	0.003034842131298	6.8224235204307e-05	0.16430941157758203	5.9161594941639474e-08	40.43737131852996	7.500367956688007	0.085651904821956
735.0.	0.007984212289370001	0.130889137952372	0.164091552613628	11.194955190900208	9.478372823788945	1.240849555997135e-15	-1.2713671659879352e-27	0.000164919223465	0.002950644041518	6.65962866397839e-05	0.16402670784688803	5.907077073782699e-08	40.4398597237224	7.502241170457554	0.08377869105240701
750.0.	0.0077790899518420005	0.13116107513421302	0.16381961543178702	11.194977772562574	9.478372602530953	1.374467418502678e-15	8.667065935601724e-27	0.00015614995286	0.002871686426987	6.506151867155108e-05	0.163756305516768	5.898701800992303e-08	40.44221363027594	7.504012357065782	0.082007504444181
765.0.	0.007585685191862	0.131421539373713	0.163559151192287	11.194999160848582	9.47837238591502	1.518295050717319e-15	4.633009054266255e-28	0.000148127936007	0.0027974771164770004	6.361167827983408e-05	0.163497291194991	5.8909686788557566e-08	40.44444455347656	7.505690238644745	0.08032962286521801
780.0.	0.007402975766365001	0.13167135727502602	0.16330933329097402	11.195019456513263	9.478372173698924	1.6727311453089312e-15	-1.0435638211513589e-29	0.00014076733064300002	0.002727584573265	6.223948404243436e-05	0.16324884555996602	5.8837636272869973e-08	40.4465626847352	7.507282538904082	0.07873732260588301
795.0.	0.0072300575887450005	0.131911272748192	0.163069417817808	11.195038748857293	9.478371965660292	1.8381742552226643e-15	2.856670094973385e-28	0.000133994523802	0.0026616287729090003	6.0938485293522224e-05	0.163010231152687	5.8770498370348794e-08	40.44857708007288	7.5087961244994474	0.077223737010519
810.0.	0.007066127933137	0.132141957444136	0.162838733121863	11.195057117341074	9.478371761594426	2.0150228197484903e-15	-1.225438378166064e-28	0.000127746074525	0.0025992736861030004	5.9702945300080995e-05	0.162780782059463	5.870777106080266e-08	40.45049581692567	7.510237122783996	0.07578273872596801
825.0.	0.0069104714442170005	0.132364019616479	0.16261667094952	11.195074632930298	9.478371561312406	2.203675019853966e-15	-1.500361243483695e-28	0.000121967052347	0.002540221045316	5.8527743770579214e-05	0.162559895147418	5.8649003157227105e-08	40.452326125367236	7.511611020459815	0.07440884105015001
840.0.	0.006762448418456001	0.132578011684398	0.162402678881602	11.195091359224067	9.478371364639466	2.4045286051341662e-15	6.586644697240814e-29	0.00011660968640700001	0.0024842051461000003	5.740829504943233e-05	0.16234702258338002	5.8593843094787534e-08	40.454074498523866	7.5129227466726345	0.073097114837329
855.0.	0.006621484936182	0.13278443671613802	0.162196253849862	11.195107353405765	9.478371171413572	2.617980692639717e-15	-2.054180414659453e-28	0.000111632260243	0.0024309884877060004	5.6340479113329176e-05	0.162141665419476	5.854194299146357e-08	40.45574678595952	7.51417674335767	0.07184311815229301
870.0.	0.006487064510533	0.132983754010913	0.161996936555086	11.195122667048647	9.478370981484165	2.8444276530540493e-15	-4.988655055712626e-29	0.00010699820220200001	0.002380358098683	5.5320583078502235e-05	0.16194336806967302	5.849300582836972e-08	40.457348273043195	7.51537702507882	0.07064283643114301
885.0.	0.0063587209867660005	0.13317638392427	0.16180430664173	11.195137346801484	9.478370794711076	3.084264940298667e-15	2.685316297973531e-29	0.000102675332676	0.0023321224247770003	5.434525138670811e-05	0.16175171353422602	5.844678748926905e-08	40.45888374871242	7.516527230161027	0.069492631348935
900.0.	0.006236032477778	0.133362712055523	0.16161797851047702	11.195151434974884	9.478370610963545	3.3378869342061713e-15	2.7408116781173986e-29	9.86352378271572e-05	0.002286108681005	5.3411443195247104e-05	0.161566319254904	5.840304768213267e-08	40.46035756358118	7.517630664569854	0.068389196940109
915.0.	0.006118616162741001	0.133543092894777	0.161437597671223	11.195164970044694	9.478370430119385	3.60568682248966e-15	-2.1145939303703217e-29	9.48527459475715e-05	0.002242160588864	5.2516395777077584e-05	0.161386833504535	5.8361582189963254e-08	40.461773679972694	7.518690339719799	0.06732952179016201
930.0.	0.0060061238081260005	0.133717853010402	0.161262837555598	11.19517798708607	9.478370252064222	3.888056444383546e-15	4.9449902801879754e-30	9.130548756957547e-05	0.002200136434702	5.1657592958924234e-05	0.161212932231097	5.832221253874777e-08	40.46313571516748	7.519709005176798	0.066310856333162
945.0.	0.005898237896125	0.133887293844062	0.161093396721938	11.195190518149106	9.47837007669081	4.185386149253633e-15	6.766472334296054e-30	8.79735242576792e-05	0.002159907397159	5.0832737801612696e-05	0.16104431629003502	5.82847723768375e-08	40.464446978925004	7.52068917704779	0.06533068446217201
960.0.	0.005794668265985001	0.134051694169282	0.160928996396718	11.195202592585106	9.47836990389844	4.4980646661973326e-15	-2.8225937975073923e-30	8.48390340323617e-05	0.002121356101019	5.0039728867957085e-05	0.16088070900940402	5.8249115974614024e-08	40.4657105061519	7.521633162711863	0.06438669879809801
975.0.	0.005695149190271	0.134211312260607	0.160769378305393	11.195214237331006	9.478369733592396	4.8264789674938564e-15	-1.4249442277964143e-30	8.188604369952945e-05	0.0020843753624110004	4.927663953698266e-05	0.160721854041415	5.8215111169735325e-08	40.46692908543959	7.522543082435766	0.06347677907419501
990.0.	0.0055994368213780005	0.134366387812863	0.160614302753136	11.195225477158054	9.478369565683483	5.1710141395826615e-15	3.444902510703439e-31	7.910020021142164e-05	0.002048867096373	4.8541699915002165e-05	0.160567513461254	5.81826382375508e-08	40.46810528407358	7.523420888325861	0.062598973184101
1005.0.	0.005507306954439	0.134517143643984	0.160463546922016	11.19523633489	9.478369400087573	5.532053255450646e-15	-3.3767463873673127e-31	7.646857464713807e-05	0.0020147413627010003	4.78332809686235e-05	0.16041746608012902	5.815158932036376e-08	40.46924147001714	7.524268380994833	0.06175148051512701
1020.0.	0.0054185530615340005	0.134663787209754	0.16031690335624602	11.195246831595044	9.478369236725229	5.909977249047392e-15	2.3178853827490432e-32	7.397949356732101e-05	0.00198191553002	4.71498805656486e-05	0.160271505944485	5.8121866298616396e-08	40.47033983129156	7.525087224260878	0.060932637249079005
1035.0.	0.005332984559388	0.134806511954634	0.160174178611366	11.195256986755245	9.478369075521357	6.305164792884789e-15	1.8530501785804922e-31	7.162239343198622e-05	0.001950313541291	4.6490111159768575e-05	0.160129440997497	5.809338002429585e-08	40.471402393109216	7.525878958147306	0.060140903362656005
1050.0.	0.005250425278624	0.13494549851929502	0.16003519204670502	11.195266818416407	9.478368916404861	6.7179921779212345e-15	-7.63632344840248e-33	6.938769452301074e-05	0.0019198652666140002	4.585268889611598e-05	0.15999109188243002	5.806604924337501e-08	40.47243103305981	7.526645010409331	0.059374851100631
1065.0.	0.005170712107591	0.13508091582255302	0.15989977474344702	11.195276343321021	9.47836875930838	7.14883319607613e-15	5.756854981379862e-34	6.726669142160606e-05	0.0018905059314290001	4.5236423948789925e-05	0.159856290870369	5.803979974102287e-08	40.4734274946058	7.527386706780805	0.058633154729159004
1080.0.	0.005093693787822	0.13521292203291302	0.15976776853308702	11.195285577026551	9.478368604168	7.598059025263052e-15	3.341849073859803e-33	6.525145758597747e-05	0.0018621756100270003	4.4640211929761676e-05	0.159724880897264	5.801456360991282e-08	40.47439339910426	7.52810528010498	0.057914581404983005
1095.0.	0.005019229841602001	0.135341665442848	0.159639025123152	11.195294534010857	9.47836845092303	8.06603811693319e-15	1.257265488664914e-33	6.33347619783387e-05	0.0018348187757900002	4.4063026232166567e-05	0.15959671469731201	5.79902785872868e-08	40.47533025654143	7.528801878489834	0.057217983020128
1110.0.	0.004947189614934001	0.13546728525714502	0.15951340530885502	11.195303227766416	9.478368299515779	8.553136086139786e-15	-1.175041143571341e-33	6.150999602164146e-05	0.0018083839008730001	4.350391119074015e-05	0.159471654021447	5.796688748370693e-08	40.47623947513915	7.52947757260837	0.056542288901589
1125.0.	0.004877451421595001	0.135589912305182	0.15939077826081702	11.195311670884696	9.478368149891345	9.059715604117867e-15	-6.011475659612915e-34	5.9771109438965574e-05	0.001782823099067	4.2961975958753115e-05	0.159349568931192	5.794433767589047e-08	40.47712236997062	7.530133362247587	0.05588649926236901
1140.0.	0.004809901775953001	0.13570966968568202	0.15927102088031803	11.195319875131892	9.478368001997445	9.586136293386428e-15	1.1662358799531181e-33	5.8112553753755695e-05	0.0017580918064860002	4.2436389014786934e-05	0.15923033715939303	5.792258065988938e-08	40.47798017070355	7.530770182195555	0.055249679314397004
1155.0.	0.004744434703933	0.13582667335141302	0.15915401721458702	11.195327851517032	9.478367855784235	1.0132754625378979e-14	-1.610824495453937e-33	5.652923241589612e-05	0.001734148495472	4.1926373224526064e-05	0.159113843530461	5.790157165539436e-08	40.4788140285731	7.531388907544028	0.054630953965922005
1170.0.	0.004680951122939	0.135941032640368	0.15903965792563102	11.195335610353355	9.47836771120416	1.069992382061119e-14	-9.62911674993758e-34	5.501645667409848e-05	0.001710954417742	4.1431201392778664e-05	0.15899997943364	5.7881269254640183e-08	40.47962502267333	7.531990358473747	0.054029503036207
1185.0.	0.00461935828276	0.136052850759139	0.158927839806861	11.195343161313732	9.478367568211812	1.128799375139546e-14	-9.150353222927455e-34	5.3569906444935646e-05	0.001688473373328	4.0950192249482887e-05	0.15888864234364702	5.786163511019675e-08	40.48041416564445	7.532575304580875	0.053444556929082
1200.0.	0.0045595692605400005	0.13616222522350402	0.15881846534249602	11.195350513480776	9.478367426763793	1.189731084711372e-14	-2.761627216411668e-34	5.218559553767499e-05	0.0016666715023320002	4.048270682074575e-05	0.158779735383712	5.784263365671075e-08	40.48118240882287	7.533144468795575	0.052875392714383004
1215.0.	0.004501502503764	0.136269248260666	0.15871144230533402	11.195357675392286	9.478367286818601	1.2528218002059929e-14	-1.249000986089809e-33	5.0859840685546644e-05	0.0016455170968970002	4.002814514220411e-05	0.15867316692663	5.7824231862395306e-08	40.48193064691318	7.533698530937223	0.052321330572738
1230.0.	0.004445081415985	0.13637400717702702	0.15860668338897302	11.195364655082448	9.478367148336512	1.318105448586463e-14	-1.912260405286183e-36	4.9589233911219274e-05	0.0016249804311360002	3.958594327735379e-05	0.158568850229967	5.780639900663025e-08	40.482659722233294	7.534238130945335	0.051781730564629
1245.0.	0.004390233980675001	0.13647658469495702	0.15850410587104302	11.195371460119349	9.478367011279472	1.3856155856513621e-14	3.4114501454787837e-34	4.8370617819504784e-05	0.001605033607036	3.915557060810297e-05	0.158466703101999	5.7789106480542056e-08	40.48337042857812	7.534763871820514	0.051255989689451005
1260.0.	0.004336892419136	0.136577059261617	0.158403631304382	11.19537809763908	9.478366875611018	1.455385387597308e-14	-8.318674271515203e-35	4.720106346564833e-05	0.0015856504146140001	3.8736527368782924e-05	0.158366647595357	5.777232760784784e-08	40.48406351474147	7.5352763223055845	0.050743539204382
1275.0.	0.00428499287891	0.13667550533254402	0.15830518523345602	11.19538457437691	9.478366741296172	1.527447642843265e-14	1.9237182144597239e-34	4.6077850494634164e-05	0.0015668062047880002	3.832834239828989e-05	0.15826860972569	5.775603748360896e-08	40.48473968773141	7.535776019333529	0.050243842176440005
1290.0.	0.004234475149539001	0.136771993632403	0.15820869693359702	11.195390896695677	9.47836660830136	1.601834744117781e-14	-1.641082278904816e-34	4.499844928708025e-05	0.001548477773659	3.7930571088013316e-05	0.15817251921296702	5.7740212828847766e-08	40.485399615709845	7.536263470265786	0.049756391244185
1305.0.	0.004185282402887	0.136866591395075	0.158114099170924	11.19539707061186	9.47836647659435	1.678578680810189e-14	4.38640251188621e-35	4.3960504881620174e-05	0.0015306432569810002	3.7542793505797386e-05	0.15807830924325703	5.7724831859238154e-08	40.486043930683984	7.536739154941724	0.049280706568248005
1320.0.	0.00413736095559	0.136959362584984	0.158021327981016	11.195403101819362	9.478366346144147	1.757711031586729e-14	3.571606206181175e-34	4.296182247309804e-05	0.001513282033826	3.716461267844001e-05	0.15798591624913302	5.770987416631398e-08	40.486673230973935	7.537203527557799	0.048816333952175
1335.0.	0.004090660051428	0.13705036810137902	0.15793032246462102	11.195408995711395	9.478366216920966	1.8392629572724362e-14	-2.526747130602529e-34	4.200035431118667e-05	0.001496374638482	3.679565301720287e-05	0.15789527970695302	5.7695320609824816e-08	40.48728808347801	7.537657018392803	0.048362843117173
1350.0.	0.004045131661692	0.13713966596711702	0.15784102459888202	11.195414757400565	9.478366088896143	1.9232651939995393e-14	2.585400302815849e-34	4.107418784581855e-05	0.0014799026797970001	3.643555887252869e-05	0.157806341949527	5.76811532200428e-08	40.48788902575519	7.538100035393882	0.047919826116096007
1365.0.	0.004000730301826	0.13722731150332002	0.15775337906268	11.195420391737319	9.478365962042089	2.009748046622947e-14	-1.074365130620983e-34	4.0181534984625204e-05	0.0014638487672290002	3.608399320567252e-05	0.15771904799279002	5.7667355108965065e-08	40.48847656794162	7.538532965636341	0.047486895873639
1380.0.	0.0039574128628040006	0.13731335749113602	0.15766733307486402	11.195425903326964	9.478365836332225	2.098741382403329e-14	3.2984219925264567e-34	3.932072234384597e-05	0.0014481964429590001	3.574063636627881e-05	0.157633345375258	5.76539103894822e-08	40.48905119451687	7.538956176668919	0.04706368484106
1395.0.	0.003915138455863	0.137397854321738	0.157582836244262	11.19543129654535	9.478365711740942	2.190274624958082e-14	1.172509348575007e-34	3.8490182388279344e-05	0.0014329301194970002	3.5405184966103364e-05	0.157549184009163	5.764080410169485e-08	40.4896133659333	7.539370017754991	0.046649843754988006
1410.0.	0.003873868269383	0.137480850135542	0.157499840430458	11.195436575553336	9.478365588243546	2.284376748480372e-14	2.9152951083178348e-34	3.7688445368103103e-05	0.0014180350222620002	3.507735084010656e-05	0.15746651604226602	5.762802214565036e-08	40.49016352012117	7.539774821019018	0.046245040490963
1425.0.	0.0038335654367880004	0.13756239095157402	0.15741829961442602	11.19544174431015	9.478365465816212	2.3810762722262582e-14	3.8169195673648326e-34	3.6914131971067686e-05	0.0014034971366810001	3.475686008705331e-05	0.157385295729458	5.7615551219859515e-08	40.49070207388027	7.540170902506689	0.045848959003293006
1440.0.	0.0037941949145080004	0.13764252078778302	0.15733816977821702	11.195446806585787	9.478365344435954	2.480401255269751e-14	-2.073593996486455e-34	3.616594661787561e-05	0.001389303159394	3.444345218255733e-05	0.157305479313326	5.760337876502123e-08	40.49122942416826	7.540558563166298	0.045461298343684
