	CC	CCPT	CLK	PDP	PER	PT	TIM	VRI	clkm	clkp	pdpm	pdpp	perm	perp	prcpdp	prcper	prct	prcv	prpc	prvc	timm	timp	vrim	vrip
0	0.5566	0.4982	3.6628	4.1953	2.7527	0.4014	2.7527	3.175	0.2583	0.003185	0.3175	0.003185	0.2395	0.003185	0.0	0.0	0.0	0.0	0.0	0.0	0.2395	0.003185	0.2571	0.003185
1	0.9785214025639166	0.46548897521192617	3.694414942782218	4.146001327430846	2.6125299877252943	0.21342771737281774	2.6125299877252934	3.0769198293018944	0.25006357568348014	0.003185	0.3060071387806951	0.003185	0.2324995772764705	0.003185	0.031902560586644126	0.03415108618466257	0.03415108618466257	0.04887727168606891	0.4229145292318892	0.49010350618777315	0.2324995772764705	0.003185	0.24785903635721443	0.003185
2	1.4974238908630337	0.45126855169078334	3.904227460962916	4.090361987430808	2.549246576702193	0.13548807555569342	2.54924657670219	3.002548592677964	0.2561266441961995	0.003185	0.29931552046934473	0.003185	0.23006767038477638	0.003185	0.07815540392615594	0.08104383950645883	0.08104383950645883	0.11419620750902434	0.4303250033641598	0.4813513456006012	0.23006767038477638	0.003185	0.2464064176793002	0.003185
3	2.063975615297423	0.45049146508543736	4.164159634785302	4.035328362722249	2.535477522092201	0.0982839898506041	2.535477522092201	2.992548927856388	0.2611691825158421	0.003185	0.29752329874794775	0.003185	0.23233032612029278	0.003185	0.13784461458843797	0.13908828152769	0.13908828152769	0.19229656882639562	0.4338595913961701	0.47707449149454845	0.2323303261202928	0.003185	0.2525274153203859	0.003185
4	2.5799083117634773	0.46027267165300845	4.411442953835747	3.9866504797347098	2.557167285868963	0.08043214889677718	2.5571672858689625	3.057122344683324	0.2646440083606705	0.003185	0.29984528428057095	0.003185	0.23866528541675427	0.003185	0.20598043265282834	0.20272982975869794	0.20272982975869794	0.2742614748980247	0.43319480374550556	0.478099071605758	0.2386652854167543	0.003185	0.2647695222422818	0.003185
5	2.962877084502056	0.4777478931042356	4.604396255980816	3.9480720207050495	2.6025901958192237	0.07274686245805256	2.602590195819224	3.1871907990684933	0.26614340863540925	0.003185	0.3049833861055183	0.003185	0.24794449523956935	0.003185	0.27513650172421283	0.264460767871713	0.264460767871713	0.3496936321238276	0.42829368412140595	0.48437275538863833	0.24794449523956938	0.003185	0.2810360894042647	0.003185
6	3.156515249917422	0.5000072806641531	4.714069305327298	3.9212760453201057	2.6619497212753815	0.07148743338578432	2.661949721275381	3.3646143689150145	0.2654975777380516	0.003185	0.3117041386075237	0.003185	0.25900286553259555	0.003185	0.3381354031129819	0.3175812650407939	0.3175812650407939	0.41077750649096073	0.4198764099451924	0.49486916208265536	0.25900286553259555	0.003185	0.2994071721161647	0.003185
7	3.128961079642353	0.524627217609917	4.7242730184840545	3.906419931211532	2.7283818974021363	0.07566953664138562	2.728381897402137	3.5705855340430115	0.2628348285062794	0.003185	0.31913803685733855	0.003185	0.2709288151374164	0.003185	0.38965935349000363	0.35754229224715756	0.35754229224715756	0.4535008662531253	0.4091478332260089	0.5080485362850011	0.2709288151374164	0.003185	0.3185200102617845	0.003185
8	2.869846843795167	0.5497448774802031	4.6305954684573125	3.902778836895918	2.798053558757475	0.08643705003763831	2.7980535587574753	3.78991422690545	0.258527804732878	0.003185	0.3267722375192541	0.003185	0.28310416894918805	0.003185	0.4265364774281025	0.38188467686767447	0.38188467686767447	0.47668925038698423	0.3973621144098837	0.5223991016102556	0.28310416894918805	0.003185	0.3375247487885039	0.003185
9	2.388899679520494	0.5736281204957677	4.438431963339589	3.909217773373882	2.8699445292837957	0.10831174631919498	2.869944529283796	4.011753041786635	0.2530742454465008	0.003185	0.334328705808352	0.003185	0.29511949999193365	0.003185	0.44719372123372914	0.38947094233134266	0.38947094233134266	0.48035683518692485	0.3855347725158366	0.5367424114047916	0.29511949999193365	0.003185	0.3558912973787855	0.003185
