	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
0	2.4	1.024	0.0	0.0	0.0	170.0	0.0	0.0	0.0
1	1.924017505878172	0.31813251403878706	0.20433694382673206	0.14383597008902535	0.356631642212104	152.68390125633084	16.49194333563158	0.11828792207637312	0.0010629298333514668
2	1.4549555407716817	0.1866315082072753	0.1119850516278422	0.09173663036448912	0.6292154629335688	143.05228308264049	25.79895077613885	0.31139764942792536	0.004431346866824669
3	1.087124853220813	0.10047811182474986	0.05796423321135888	0.05148598421281208	0.8059725341563	137.91528108265587	30.662393553140845	0.4988034760281078	0.008099136594779465
4	0.814636203947452	0.050448436303886304	0.02848162581117926	0.026376063855934596	0.9078247257240928	135.32006061871343	33.03971789556696	0.6666699220235488	0.01086914830490737
5	0.6142631175159379	0.024028810644325806	0.013410721074553928	0.012685161312866507	0.9612786886105923	134.07105075262643	34.11711648250215	0.8118615755158088	0.012596618357661672
6	0.46610297337238754	0.011216659964635613	0.006222709044866012	0.005953285111488175	0.9870487752326961	133.48890022296652	34.565026756249615	0.9332896807486029	0.013558570646314173
7	0.35583427581988397	0.005458290141633859	0.0030142920476367648	0.0029099317106821205	0.9985460720037852	133.21518380511864	34.73472624694289	1.0315482380800693	0.01407141409626213
8	0.2733902468612682	0.0030218158566788817	0.0016632117114981082	0.0016196009957924527	1.0033376102787819	133.0754171174272	34.79469031672674	1.108914381702702	0.014357761157248792
9	0.21158555694027784	0.0020318208588616664	0.001115440489805135	0.001094713323054919	1.0052160633464085	132.99104297509965	34.81833242802778	1.1686564177314447	0.01454196198187004
10	0.16518487035095333	0.0016353255288592196	0.0008957112861951649	0.0008847029965341272	1.0059004195716028	132.9289433803656	34.834461075702606	1.214230869460636	0.01468384061680868
11	0.1303219277392183	0.0014727540962866175	0.000805621707658741	0.0007985647992048389	1.0061137925499148	132.8758371929099	34.85288054832251	1.2487550128639338	0.014809266846934748
12	0.10411913973698236	0.001401463525246172	0.0007659706710160528	0.0007608725026106365	1.00614307495558	132.82653040547214	34.87606189109134	1.2748091669618926	0.014928618345547451
13	0.08442067164639014	0.0013671410305166616	0.0007454192365713129	0.0007428860197471993	1.0060987059398259	132.77898235926995	34.90395000712014	1.2944347746404468	0.015045847773338616
14	0.06961049598146957	0.0013470452269770511	0.0007351446375625984	0.000732358867076547	1.0060230673726809	132.7323584639181	34.93578452855863	1.3092040527501485	0.015162383895701806
15	0.05847497440305878	0.0013354397375453541	0.0007271552426946759	0.0007264292121988086	1.0059322463066294	132.68629061240594	34.97073077754234	1.3203140497893824	0.015278729500930474
16	0.05010192521734965	0.0013270669299945536	0.0007226106932648043	0.0007221839717175255	1.0058330825261526	132.640587588164	35.0080695423885	1.3286699363776293	0.015395055878869674
17	0.04380543038291022	0.0013209094424002684	0.0007197800060623347	0.0007191143722783433	1.0057287809007325	132.5951411462818	35.04722538972288	1.3349543734378335	0.015511415278525707
18	0.03906926108296003	0.0013167893935680493	0.0007172037330517804	0.0007171512137826882	1.0056210354354427	132.54988218102358	35.087752725112665	1.339681883257445	0.01562782022415409
19	0.03550681442402202	0.0013135617307154224	0.0007156857287758318	0.0007156560506364149	1.0055108257668885	132.50476219874687	35.129313273897836	1.3432380890861082	0.015744270722983185
20	0.032825517848563926	0.001311665943646849	0.0007138204334770729	0.00071489137862046	1.005398857841007	132.45974726420943	35.171649541827215	1.3459148599071833	0.01586076440324848
21	0.030806107883946277	0.0013105569558761782	0.0007120185029466918	0.0007145585523007409	1.0052855689499076	132.41481217517097	35.21456735565783	1.3479310261271804	0.015977297038967976
22	0.029283417516313158	0.0013090095793295087	0.0007118947570581714	0.0007139503846478895	1.0051712797543433	132.3699371328786	35.25792043949607	1.3494514372047255	0.016093865524620415
23	0.028133629215518808	0.0013082551808663	0.0007112301592411183	0.0007137877941882143	1.0050562599767496	132.32510999540727	35.30159861585491	1.3505996439187797	0.01621046688895378
24	0.027263878068118908	0.0013077510500026774	0.0007107097471738521	0.0007137592109090318	1.0049406806514831	132.28031996112685	35.34551944798328	1.3514683419399698	0.016327099340430237
25	0.026604299584887043	0.0013074383308947645	0.0007102869188874881	0.0007138335296266693	1.004824679976139	132.2355593938577	35.38962078527881	1.3521272591945253	0.016443761244450877
26	0.02610239990751039	0.00130726441767932	0.0007099492573868816	0.0007139822354793	1.004708352597814	132.19082256753777	35.433855900877006	1.3526287960030383	0.01656045149163929
27	0.025718763516991813	0.001307198304542396	0.0007096660723188267	0.00071418882919387	1.00459177758714	132.14610518611573	35.47818972249984	1.3530122896890664	0.016677169206803552
28	0.025423738977510553	0.0013072095789801448	0.0007094297997888134	0.0007144370330152148	1.0044750098752646	132.1014040419404	35.52259583020436	1.3533073374342768	0.016793913712949925
29	0.025195239808982133	0.0013072809390808442	0.0007092250375497442	0.0007147175030181452	1.0043580920060844	132.05671674718664	35.56705455008185	1.35353598367067	0.016910684514265893
30	0.025016237203339065	0.0013073960385687224	0.0007090452755984797	0.0007150215110588234	1.004241055965623	132.01204146959444	35.61155070082234	1.3537152256218903	0.01702748120914988
31	0.024874770177828704	0.0013075447649393867	0.0007088833396327011	0.0007153436366811268	1.004123924746068	131.9673769231874	35.656073620014226	1.353857001563428	0.01714430351267764
32	0.024761090355304195	0.0013077186716823528	0.0007087335674843769	0.0007156791003166248	1.004006717492193	131.92272206232352	35.70061461536412	1.3539710409841827	0.017261151168322483
33	0.024668194769068813	0.0013079048085611787	0.0007086008585245257	0.0007160216738568842	1.0038894486953278	131.87807612872118	35.74516744351567	1.3540643325718773	0.0173780239637285
34	0.02459083998516647	0.0013081135926365426	0.0007084720933654755	0.0007163763992446729	1.003772115971212	131.83343863346735	35.78972735802539	1.3541421221000836	0.017494921943540125
35	0.024525141674554645	0.0013083161518549489	0.0007083690621463137	0.0007167280201109111	1.003654741674251	131.78880901304632	35.83429103154617	1.3542082715595607	0.017611845091635707
36	0.024468127168732264	0.001308555428851154	0.0007082288398635093	0.0007170989427968587	1.0035373234809561	131.74418706989812	35.87885572948814	1.3542657560427827	0.01772879330753113
37	0.024417746910588883	0.0013087847416820835	0.0007081124274336719	0.0007174646799131201	1.003419871652348	131.699572490053	35.92341967975045	1.3543166149384434	0.01784576649862188
38	0.02437224550344692	0.0013090198276575235	0.0007079972526547798	0.0007178334113679088	1.0033023849304044	131.65496515030497	35.96798126453464	1.3543626049882367	0.01796276457791416
39	0.024330460328464216	0.0013092557551950036	0.0007078869131356036	0.0007182025755826701	1.0031848672502868	131.6103649094221	36.012539461417845	1.3544048849154524	0.018079787505798556
40	0.02429146293432715	0.0013094975203307329	0.0007077742089629412	0.0007185762420843937	1.0030673166924513	131.56577169678016	36.05709341570331	1.3544443850370544	0.01819683533616929
41	0.024254562217094613	0.0013097388370088884	0.0007076673629093117	0.0007189477148998494	1.0029497380028556	131.52118539411225	36.10164255302723	1.354481791697727	0.018313908082324946
42	0.02421924176978408	0.0013099834544587844	0.0007075561345921075	0.0007193231056673143	1.0028321315914093	131.47660596516926	36.14618639736045	1.3545176209249377	0.01843100571387092
43	0.024185116958457435	0.001310227262782756	0.0007074505728764374	0.0007196959582196827	1.0027144979822789	131.4320333594457	36.19072461098183	1.354552256835425	0.01854812822384081
44	0.024151901306067508	0.001310473806445992	0.0007073402956345909	0.0007200725735310666	1.0025968377159145	131.38746755736486	36.23525693107223	1.3545859853695477	0.018665275608472365
45	0.02411938158167556	0.0013107191949803516	0.0007072355048689671	0.0007204463211956604	1.0024791511085291	131.34290852443974	36.279783175316034	1.3546190194393728	0.018782447870424334
46	0.02408739903557607	0.0013109669257825567	0.0007071257765775634	0.0007208237506014317	1.002361438536646	131.29835625380247	36.324303195706094	1.354651517417389	0.018899645010391004
47	0.02405583558583622	0.001311213325066135	0.000707021430022965	0.0007211980985610464	1.0022437001127575	131.2538107211411	36.36881689491631	1.3546835972678175	0.019016867033590824
48	0.02402460332853205	0.0013114618172764146	0.00070691202280222	0.0007215761012283768	1.0021259361162451	131.2092719267843	36.413324188420326	1.3547153466127786	0.01913411394244642
49	0.023993636919136713	0.0013117089064450264	0.0007068079332603897	0.0007219508874769979	1.0020081465294648	131.16473985225787	36.457825025840656	1.3547468308080493	0.019251385743351404
50	0.023962887689618764	0.0013119579235269508	0.0007066987236666256	0.0007223293255240261	1.0018903315876404	131.12021450177426	36.50231935786629	1.3547780982831024	0.019368682439640413
51	0.02393231948206007	0.0013122055240348187	0.000706594783978124	0.0007227044638222379	1.0017724911898418	131.07569586022314	36.54680716001124	1.3548091852897788	0.019486004038321354
