	species_0000001	species_0000002	species_0000006	species_0000007	species_0000008	species_0000009	species_0000011	species_0000016	species_0000017
67	4.12241310945196e-11	5e-06	9.710975908042273e-10	4.838514025198786e-08	5.412902711382126e-23	8.913048601561928e-07	1.1303606576359753e-11	1e-05	1e-05
68	4.122431354548932e-11	5e-06	9.712906177156859e-10	4.8385300015170396e-08	4.2001002633987367e-23	8.913079413216934e-07	1.1303646435008365e-11	1e-05	1e-05
69	4.1224131099170846e-11	5e-06	9.71097817876135e-10	4.838543469480565e-08	5.411434976607214e-23	8.913105387187463e-07	1.1303675279636569e-11	1e-05	1e-05
70	4.122431354082229e-11	5e-06	9.712903909158082e-10	4.8385548228142556e-08	4.200100010381195e-23	8.913127283068094e-07	1.1303704351365446e-11	1e-05	1e-05
71	4.122413110382789e-11	5e-06	9.710980444145139e-10	4.838564393271931e-08	5.409970695019576e-23	8.913145740650845e-07	1.1303724101758097e-11	1e-05	1e-05
72	4.122431353618707e-11	5e-06	9.712901646497044e-10	4.838572460905556e-08	4.200099830688922e-23	8.913161299808373e-07	1.1303745506899222e-11	1e-05	1e-05
73	4.122413110848892e-11	5e-06	9.710982704205757e-10	4.8385792612890304e-08	5.408509858407229e-23	8.913174415266043e-07	1.1303758793731933e-11	1e-05	1e-05
74	4.122431353157452e-11	5e-06	9.71289938915907e-10	4.8385849936802196e-08	4.200099724058005e-23	8.913185470729213e-07	1.1303774750020762e-11	1e-05	1e-05
75	4.1224131113152635e-11	5e-06	9.710984958955418e-10	4.8385898252948544e-08	5.407052458579251e-23	8.913194789387887e-07	1.1303783443007382e-11	1e-05	1e-05
76	4.1224313526978185e-11	5e-06	9.71289713713012e-10	4.83859389796577e-08	4.200099690226638e-23	8.913202643952583e-07	1.1303795526662906e-11	1e-05	1e-05
77	4.1224131117818095e-11	5e-06	9.71098720840639e-10	4.838597330325064e-08	5.405598487367293e-23	8.913209264125796e-07	1.13038009546693e-11	1e-05	1e-05
78	4.1224313522393394e-11	5e-06	9.712894890396638e-10	4.838600223390291e-08	4.200099728933015e-23	8.913214843729883e-07	1.130381028595924e-11	1e-05	1e-05
79	4.1224131122484686e-11	5e-06	9.710989452570983e-10	4.8386026612646764e-08	5.404147936622865e-23	8.913219546022464e-07	1.1303813393450563e-11	1e-05	1e-05
80	4.122431351781692e-11	5e-06	9.712892648945409e-10	4.8386047159557925e-08	4.200099839918339e-23	8.913223508757428e-07	1.1303820768582111e-11	1e-05	1e-05
81	4.122413112715192e-11	5e-06	9.71099169146151e-10	4.8386064470272866e-08	5.402700798219146e-23	8.913226847967868e-07	1.130382222681706e-11	1e-05	1e-05
82	4.122431351324637e-11	5e-06	9.712890412763473e-10	4.8386079058672096e-08	4.200100022922309e-23	8.91322966155802e-07	1.1303828211677067e-11	1e-05	1e-05
83	4.122413113181946e-11	5e-06	9.710993925090287e-10	4.8386091345993954e-08	5.401257064048871e-23	8.913232031997054e-07	1.1303828497737885e-11	1e-05	1e-05
84	4.1224313508680136e-11	5e-06	9.712888181838052e-10	4.838610169955744e-08	4.2001002776870304e-23	8.913234028866831e-07	1.1303833494517407e-11	1e-05	1e-05
85	4.122413113648708e-11	5e-06	9.710996153469627e-10	4.8386110416663186e-08	5.399816726025243e-23	8.913235710781634e-07	1.1303832947479193e-11	1e-05	1e-05
86	4.122431350411703e-11	5e-06	9.712885956156522e-10	4.838611776045337e-08	4.200100603955813e-23	8.913237127193894e-07	1.1303837242026019e-11	1e-05	1e-05
87	4.122413114115462e-11	5e-06	9.71099837661183e-10	4.838612394015456e-08	5.398379776080721e-23	8.913238319763587e-07	1.1303836102878548e-11	1e-05	1e-05
88	4.1224313499556204e-11	5e-06	9.712883735706358e-10	4.8386129144855656e-08	4.2001010014713646e-23	8.913239323636598e-07	1.1303839898352168e-11	1e-05	1e-05
89	4.1224131145821965e-11	5e-06	9.711000594529184e-10	4.838613352119851e-08	5.396946206166122e-23	8.913240168423011e-07	1.1303838338373264e-11	1e-05	1e-05
90	4.122431349499706e-11	5e-06	9.712881520475128e-10	4.838613720562816e-08	4.200101469977898e-23	8.913240879100629e-07	1.1303841779164267e-11	1e-05	1e-05
91	4.1224131150489015e-11	5e-06	9.71100280723394e-10	4.8386140300317734e-08	5.395516008253628e-23	8.913241476715333e-07	1.1303839920085455e-11	1e-05	1e-05
92	4.122431349043918e-11	5e-06	9.712879310450465e-10	4.8386142904285154e-08	4.20010200922143e-23	8.913241979018217e-07	1.1303843108815772e-11	1e-05	1e-05
93	4.1224131155155716e-11	5e-06	9.711005014738339e-10	4.838614508811086e-08	5.394089174332274e-23	8.913242400968438e-07	1.1303841037154908e-11	1e-05	1e-05
94	4.1224313485882256e-11	5e-06	9.71287710562007e-10	4.838614692420011e-08	4.20010261894798e-23	8.913242755180885e-07	1.1303844046760585e-11	1e-05	1e-05
95	4.122413115982202e-11	5e-06	9.71100721705459e-10	4.8386148460690885e-08	5.392665696413361e-23	8.913243052288597e-07	1.130384182400806e-11	1e-05	1e-05
96	4.122431348132609e-11	5e-06	9.712874905971674e-10	4.8386149751062975e-08	4.200103298903265e-23	8.913243301256081e-07	1.1303844706326425e-11	1e-05	1e-05
97	4.122413116448792e-11	5e-06	9.711009414194884e-10	4.838615082751613e-08	5.391245566523541e-23	8.913243509641806e-07	1.1303842376185246e-11	1e-05	1e-05
98	4.122431347677051e-11	5e-06	9.71287271149307e-10	4.838615173006692e-08	4.200104048835709e-23	8.913243683815797e-07	1.1303845168058408e-11	1e-05	1e-05
99	4.122413116915338e-11	5e-06	9.711011606171376e-10	4.838615247959863e-08	5.389828776712334e-23	8.913243829151225e-07	1.1303842761589304e-11	1e-05	1e-05
100	4.1224313472215436e-11	5e-06	9.712870522172075e-10	4.838615310654774e-08	4.200104868493438e-23	8.913243950174167e-07	1.1303845489201592e-11	1e-05	1e-05
