time	ADP	ATP	BPG	P3G	pep	phos	pyr
0.0.	0.0	10.0	0.0	4.5	5.0	0.0	0.1
0.0.61.0	0.000524859613276	9.999475140386727	0.013312314771449	4.486687685228555	4.983944533383853	0.003268011457978	0.11605546661615102
1.0.22.0	0.000501181103246	9.999498818896754	0.020965865093871	4.479034134906131	4.96841224060704	0.011123075402342001	0.13158775939296602
1.0.83.0	0.000489004479251	9.999510995520748	0.025410128514048003	4.474589871485953	4.953449976190158	0.021628899775050003	0.14655002380984802
2.0.44.0	0.00048276864645900006	9.99951723135354	0.028003965632435002	4.471996034367566	4.938800862035358	0.033677940978671	0.16119913796464702
3.0.05.0	0.00047978170022900003	9.99952021829977	0.029521997327500004	4.470478002672501	4.924328871412609	0.046628912960126	0.175671128587398
3.0.66.0	0.00047863043140700004	9.999521369568592	0.030411776752936003	4.469588223247065	4.909958711046799	0.060108142631679004	0.19004128895320901
4.0.27.0	0.00047853688726300005	9.999521463112739	0.030933750915860002	4.469066249084141	4.89564764860922	0.073897137362191	0.20435235139078803
4.0.88.0	0.00047906070134000003	9.999520939298662	0.031240089547747003	4.468759910452254	4.881371080161694	0.087867890991909	0.218628919838316
5.0.49.0	0.00047994848153900003	9.999520051518463	0.031419902062693	4.46858009793731	4.867114720827114	0.101945325591742	0.23288527917289703
6.0.1.0	0.00048105301771400003	9.999518946982286	0.031525438595644	4.468474561404358	4.852870236494918	0.11608537792716501	0.24712976350509402
6.0.71.0	0.00048228831114000004	9.999517711688863	0.031587359797390004	4.468412640202612	4.838632751073249	0.13026217744051102	0.261367248926761
7.0.32.0	0.00048360396627200006	9.999516396033732	0.031623665472579006	4.468376334527424	4.824399406994232	0.14446053149947302	0.27560059300577905
7.0.93.0	0.000484970405682	9.999515029594324	0.031644925417611006	4.468355074582391	4.81016852806473	0.15867151692335502	0.289831471935284
8.0.54.0	0.00048637026301100004	9.999513629736994	0.031657347337575005	4.468342652662424	4.795939130585153	0.172889892340295	0.30406086941486005
9.0.15.0	0.00048779334777200004	9.999512206652232	0.031664577375673006	4.468335422624325	4.7817106371499065	0.187112578822204	0.318289362850106
9.0.76.0	0.0004892336911330001	9.999510766308877	0.031668757230683	4.468331242769317	4.767482708859185	0.201337767601276	0.332517291140827
10.0.37.0	0.0004906878096720001	9.999509312190341	0.031671144945505006	4.468328855054496	4.753255146867492	0.215564395996686	0.346744853132519
10.0.98.0	0.000492153683917	9.999507846316098	0.031672479510902005	4.468327520489096	4.739027834587398	0.22979183958562702	0.360972165412612
11.0.59.0	0.000493630157045	9.999506369842972	0.031673195022273004	4.468326804977724	4.724800703750164	0.24401973138462002	0.37519929624984805
12.0.2.0	0.000495116580797	9.999504883419219	0.031673546474201	4.468326453525795	4.710573714472281	0.258247855634326	0.38942628552773
12.0.81.0	0.000496612606929	9.999503387393089	0.031673683653414005	4.468326316346585	4.696346843546901	0.27247608540662405	0.403653156453109
13.0.42.0	0.000498118064355	9.999501881935668	0.031673694544853005	4.468326305455146	4.682120077566005	0.286704345953508	0.417879922434007
14.0.03.0	0.000499632886787	9.999500367113237	0.031673630829418	4.46832636917058	4.667893408880119	0.300932593177263	0.432106591119894
14.0.64.0	0.000501157070103	9.999498842929919	0.031673522861986	4.468326477138012	4.6536668332248805	0.31516080098325	0.446333166775133
15.0.25.0	0.000502690647239	9.999497309352785	0.031673388469907006	4.468326611530092	4.639440348326769	0.32938895385057304	0.46055965167324103
15.0.86.0	0.000504233673397	9.999495766326628	0.031673238121481005	4.468326761878516	4.625213953084061	0.343617042467863	0.47478604691594706
16.0.47.0	0.0005057862173460001	9.999494213782679	0.031673077962058004	4.468326922037943	4.610987647085688	0.357845061169605	0.48901235291431805
17.0.08.0	0.00050734835629	9.999492651643736	0.03167291159753	4.46832708840247	4.59676143032862	0.372073006430144	0.503238569671384
17.0.69.0	0.000508920172866	9.999491079827159	0.031672741141995	4.468327258858002	4.582535303051869	0.38630087597900603	0.517464696948135
18.0.3.0	0.0005105017533700001	9.999489498246655	0.031672567833186005	4.468327432166811	4.568309265638996	0.40052866828119105	0.531690734361007
18.0.91.0	0.0005120931867250001	9.999487906813302	0.031672392393985005	4.46832760760601	4.554083318560876	0.414756382231867	0.5459166814391281
19.0.52.0	0.000513694563879	9.99948630543615	0.031672215244791004	4.468327784755206	4.539857462342097	0.428984016976994	0.560142537657907
20.0.13.0	0.0005153059774570001	9.99948469402257	0.031672036628258	4.468327963371738	4.525631697541263	0.443211571807939	0.574368302458741
20.0.74.0	0.0005169275215680001	9.999483072478458	0.031671856682582	4.468328143317415	4.511406024739445	0.45743904609954306	0.588593975260558
21.0.349999999999998.0	0.000518559291689	9.999481440708339	0.031671675484538	4.4683283245154595	4.497180444533439	0.47166643927371404	0.6028195554665651
21.0.96.0	0.000520201384616	9.999479798615413	0.031671493074769005	4.468328506925228	4.4829549575318275	0.48589375077802305	0.617045042468177
22.0.57.0	0.000521853898437	9.999478146101591	0.031671309472637	4.468328690527361	4.468729564352706	0.500120980073095	0.631270435647296
23.0.18.0	0.000523516932524	9.9994764830675	0.031671124684942	4.468328875315054	4.454504265622393	0.514348126625189	0.6454957343776091
23.0.79.0	0.0005251905875400001	9.999474809412483	0.031670938711053004	4.468329061288943	4.440279061974684	0.5285751899018021	0.6597209380253171
24.0.4.0	0.000526874965449	9.999473125034573	0.03167075154591	4.468329248454086	4.426053954050468	0.54280216936907	0.673946045949532
25.0.009999999999998.0	0.0005285701695300001	9.999471429830495	0.031670563181792004	4.468329436818204	4.411828942497531	0.5570290644902071	0.6881710575024701
25.0.62.0	0.000530276304399	9.999469723695626	0.031670373609357004	4.46832962639064	4.397604027970478	0.5712558747245651	0.7023959720295251
26.0.23.0	0.000531993476025	9.999468006524001	0.031670182818245005	4.4683298171817505	4.383379211130726	0.5854825995270561	0.716620788869279
26.0.84.0	0.00053372179175	9.999466278208276	0.031669990797439006	4.468330009202557	4.369154492646536	0.599709238347779	0.7308455073534691
27.0.45.0	0.000535461360316	9.99946453863971	0.031669797535467004	4.468330202464529	4.354929873193078	0.6139357906317751	0.7450701268069271
28.0.06.0	0.0005372122918810001	9.999462787708142	0.031669603020531005	4.468330396979463	4.340705353452496	0.6281622558188561	0.7592946465475071
28.0.669999999999998.0	0.000538974698046	9.999461025301976	0.031669407240569006	4.468330592759424	4.326480934114006	0.6423886333434741	0.7735190658859981
29.0.28.0	0.0005407486918780001	9.999459251308144	0.031669210183304	4.468330789816687	4.312256615873966	0.6566149226346121	0.7877433841260381
29.0.89.0	0.000542534387932	9.999457465612094	0.031669011836256006	4.468330988163736	4.298032399435988	0.67084112311569	0.8019676005640151
30.0.5.0	0.000544331902278	9.999455668097747	0.031668812186765004	4.468331187813227	4.283808285511031	0.685067234204486	0.8161917144889731
31.0.11.0	0.0005461413525250001	9.9994538586475	0.031668611221988004	4.468331388778004	4.269584274817496	0.6992932553130451	0.8304157251825091
31.0.72.0	0.000547962857845	9.999452037142182	0.031668408928907	4.468331591071086	4.255360368081336	0.7135191858476041	0.8446396319186681
32.0.33.0	0.000549796539002	9.999450203461025	0.031668205294327005	4.468331794705666	4.241136566036163	0.727745025208516	0.858863433963842
32.0.94.0	0.000551642518378	9.99944835748165	0.031668000304875	4.468331999695119	4.226912869423345	0.7419707727901631	0.8730871305766611
33.0.55.0	0.0005535009199970001	9.999446499080031	0.031667793946997	4.468332206052995	4.212689278992126	0.75619642798088	0.8873107210078811
34.0.16.0	0.0005553718695580001	9.999444628130474	0.031667586206959	4.468332413793034	4.198465795499731	0.770421990162874	0.9015342045002761
34.0.769999999999996.0	0.0005572554944570001	9.999442744505576	0.031667377070840004	4.468332622929154	4.184242419711484	0.784647458712139	0.915757580288523
35.0.38.0	0.000559151923822	9.999440848076212	0.031667166524533004	4.468332833475461	4.170019152400919	0.7988728329983761	0.9299808475990881
35.0.99.0	0.0005610612885380001	9.9994389387115	0.031666954553739	4.468333045446254	4.1557959943499	0.813098112384904	0.9442040056501061
36.0.6.0	0.000562983721279	9.999437016278758	0.031666741143967	4.468333258856028	4.141572946348741	0.827323296228577	0.9584270536512651
37.0.21.0	0.000564919356539	9.999435080643497	0.031666526280526006	4.468333473719467	4.127350009196326	0.8415483838796931	0.9726499908036811
37.0.82.0	0.00056686833066	9.999433131669376	0.031666309948526004	4.468333690051468	4.113127183700232	0.8557733746819071	0.9868728162997751
38.0.43.0	0.000568830781868	9.999431169218168	0.031666092132874	4.468333907867121	4.098904470676859	0.8699982679721411	1.001095529323147
39.0.04.0	0.0005708068503060001	9.99942919314973	0.031665872818267	4.468334127181728	4.084681870951559	0.884223063080487	1.01531812904845
39.0.65.0	0.000572796678061	9.999427203321973	0.031665651989194	4.468334348010801	4.070459385358755	0.8984477593301201	1.029540614641254
40.0.26.0	0.0005748004092050001	9.999425199590828	0.031665429629927	4.468334570370067	4.056237014742091	0.9126723560371951	1.043762985257918
40.0.87.0	0.000576818189827	9.99942318181021	0.031665205724522	4.468334794275473	4.042014759954557	0.926896852510756	1.057985240045452
41.0.48.0	0.0005788501680670001	9.999421149831972	0.031664980256809	4.468335019743185	4.027792621858634	0.9411212480526321	1.0722073781413761
42.0.089999999999996.0	0.000580896494153	9.999419103505886	0.031664753210397	4.4683352467895965	4.013570601326424	0.9553455419573411	1.086429398673586
42.0.699999999999996.0	0.000582957320439	9.9994170426796	0.031664524568661	4.46833547543133	3.999348699239806	0.9695697335119821	1.1006513007602061
43.0.31.0	0.000585032801443	9.999414967198595	0.031664294314743005	4.468335705685248	3.98512691649057	0.9837938219961391	1.114873083509441
43.0.92.0	0.0005871230938820001	9.999412876906156	0.031664062431549005	4.468335937568442	3.970905253980578	0.9980178066817651	1.129094746019433
44.0.53.0	0.0005892283567160001	9.999410771643323	0.031663828901739	4.468336171098253	3.9566837126219063	1.012241686833082	1.143316287378107
45.0.14.0	0.0005913487511840001	9.999408651248853	0.031663593707729004	4.468336406292262	3.942462293337	1.026465461706467	1.157537706663013
45.0.75.0	0.000593484440849	9.999406515559189	0.031663356831683004	4.468336643168307	3.928240997058836	1.040689130550342	1.171759002941177
46.0.36.0	0.000595635591636	9.999404364408402	0.031663118255509	4.468336881744481	3.9140198247310813	1.054912692605059	1.185980175268933
46.0.97.0	0.0005978023718790001	9.99940219762816	0.031662877960856005	4.468337122039134	3.89979877730825	1.069136147102787	1.200201222691764
47.0.58.0	0.0005999849523590001	9.99940001504768	0.031662635929107	4.468337364070884	3.885577855755878	1.0833594932673871	1.214422144244136
48.0.19.0	0.000602183506354	9.999397816493683	0.031662392141376006	4.468337607858614	3.87135706105069	1.097582730314302	1.228642938949323
48.0.8.0	0.0006043982096850001	9.999395601790352	0.031662146578501	4.468337853421486	3.8571363941807713	1.111805857450426	1.242863605819243
49.0.41.0	0.0006066292407570001	9.99939337075928	0.031661899221044	4.468338100778944	3.842915856145741	1.126028873873985	1.2570841438542741
50.0.019999999999996.0	0.000608876780612	9.999391123219425	0.031661650049278005	4.468338349950711	3.828695447956939	1.140251778774409	1.271304552043076
50.0.629999999999995.0	0.0006111410129760001	9.999388858987057	0.031661399043188	4.4683386009568	3.814475170637602	1.1544745713322	1.285524829362414
51.0.24.0	0.000613422124309	9.999386577875725	0.031661146182465	4.468338853817524	3.800255025223054	1.168697250718804	1.299744974776962
51.0.85.0	0.0006157203038560001	9.99938427969618	0.031660891446497	4.468339108553494	3.7860350127608973	1.182919816096476	1.31396498723912
52.0.46.0	0.000618035743699	9.999381964256338	0.031660634814368004	4.468339365185621	3.771815134311201	1.197142266618145	1.328184865688815
53.0.07.0	0.000620368638811	9.999379631361224	0.031660376264848	4.468339623735141	3.7575953909467072	1.211364601427271	1.342404609053309
53.0.68.0	0.000622719187109	9.999377280812928	0.03166011577639	4.468339884223599	3.743375783753025	1.225586819657708	1.3566242162469901
54.0.29.0	0.000625087589513	9.999374912410524	0.031659853327123004	4.468340146672865	3.729156313828844	1.23980892043356	1.3708436861711721
54.0.9.0	0.0006274740499970001	9.999372525950038	0.031659588894847004	4.468340411105141	3.714936982286135	1.25403090286903	1.385063017713882
55.0.51.0	0.0006298787756560001	9.999370121224379	0.031659322457025005	4.468340677542962	3.700717790250373	1.268252766068273	1.399282209749644
56.0.12.0	0.000632301976756	9.999367698023278	0.031659053990777	4.46834094600921	3.686498738860749	1.282474509125245	1.413501261139268
56.0.73.0	0.000634743866804	9.999365256133233	0.031658783472875006	4.4683412165271115	3.672279829270399	1.296696131123545	1.427720170729618
57.0.339999999999996.0	0.000637204662604	9.999362795337433	0.031658510879735	4.46834148912025	3.658061062646626	1.310917631136257	1.44193893735339
57.0.949999999999996.0	0.000639684584325	9.99936031541571	0.031658236187411	4.468341763812574	3.6438424401711362	1.325139008225793	1.456157559828881
58.0.56.0	0.0006421838555630001	9.999357816144473	0.031657959371585005	4.468342040628399	3.6296239630402702	1.339360261443721	1.470376036959745
59.0.17.0	0.0006447027034100001	9.999355297296628	0.031657680407566	4.468342319592419	3.615405632465254	1.353581389830604	1.484594367534761
59.0.78.0	0.0006472413585250001	9.999352758641512	0.031657399270276006	4.468342600729708	3.6011874496724383	1.367802392415825	1.498812550327578
60.0.39.0	0.000649800055197	9.999350199944837	0.031657115934247006	4.468342884065738	3.586969415903548	1.3820232682174152	1.513030584096467
61.0.	0.0006523790314250001	9.99934762096861	0.031656830373612	4.468343169626374	3.57275153241595	1.396244016241877	1.527248467584066
