	Ln_	NR	NRLc	NRLn	NRc	RE	REL
0	0.0	83.5	0.0	0.0	83.5	3.7	0.0
1	0.0029791503526434633	83.0029807482641	0.4050002855106198	0.2449656857525258	82.96254773692628	2.9917229557435063	0.7082770442564967
2	0.004335804679503431	82.89208537651342	0.411150513227428	0.3586574531260267	82.87928158653487	2.72889783993129	0.9711021600687143
3	0.004799693081521691	82.85692199354115	0.4132836015689443	0.3974610358988864	82.85297529293098	2.6492747771613505	1.0507252228386539
4	0.004941221992767486	82.84633723316385	0.4139376997813027	0.40929562354893384	82.84516990470749	2.6258923832844943	1.0741076167155101
5	0.0049829003937392384	82.84323113750358	0.41413060836123006	0.4127802266402698	82.84289072051752	2.619084830280907	1.0809151697190964
6	0.004995040353764871	82.84232731045617	0.4141868219645861	0.41379515538808015	82.84222850359156	2.6171085872035045	1.0828914127964993
7	0.004998564423048977	82.84206501340893	0.41420314234084626	0.4140897748884836	82.84203640776693	2.616535460890006	1.083464539109998
8	0.004999583116444694	82.84198919983602	0.41420786013401967	0.41417493892060747	82.84198089237802	2.616369841852829	1.0836301581471752
9	0.004999877896122879	82.84196725882619	0.414209225586203	0.41419958295417697	82.84196482630301	2.6163219093979455	1.0836780906020584
10	0.004999964542642098	82.84196082397192	0.41420962577301135	0.4142068262391135	82.84196011445783	2.6163078665609096	1.0836921334390943
11	0.004999989280059523	82.84195892945785	0.41420974528220666	0.41420886638881044	82.84195872715895	2.616303645365418	1.083696354634586
12	0.004999997202815665	82.84195838014556	0.4142097781140162	0.41420955703360235	82.84195832504611	2.6163025147299037	1.0836974852701007
13	0.004999999378638058	82.8419582228429	0.41420978780793	0.41420973892216983	82.8419582098545	2.6163021759348806	1.0836978240651236
14	0.004999999818298745	82.8419581857451	0.4142097902063047	0.41420977567914663	82.84195818269775	2.616302090315183	1.0836979096848214
15	0.0049999999907497155	82.84195817706006	0.4142097906623712	0.4142097901063027	82.84195817633228	2.6163020757027056	1.0836979242972986
16	0.004999999966167762	82.84195817497103	0.41420979087265575	0.4142097880304092	82.84195817481037	2.616302067019972	1.0836979329800323
17	0.0050000000219566	82.84195817452333	0.41420979082446235	0.4142097927252354	82.84195817447551	2.6163020699476776	1.0836979300523264
18	0.004999999976899172	82.84195817437659	0.4142097909057173	0.41420978891808247	82.8419581743748	2.6163020659267584	1.0836979340732458
19	0.005000000021268998	82.84195817438122	0.41420979083705284	0.41420979267670066	82.84195817437192	2.616302069443586	1.0836979305564183
20	0.004999999979780658	82.84195817434536	0.4142097909041105	0.41420978915052464	82.84195817435149	2.6163020660421696	1.083697933957835
21	0.005000000019063578	82.84195817437177	0.41420979084101034	0.41420979250030565	82.84195817436543	2.6163020692490284	1.083697930750976
22	0.004999999981993521	82.84195817434512	0.4142097909009281	0.41420978932798885	82.84195817435092	2.616302066206499	1.083697933793505
23	0.005000000016996103	82.84195817436984	0.4142097908441635	0.4142097923345723	82.84195817436438	2.616302069088618	1.083697930911386
24	0.004999999983959083	82.84195817434646	0.41420979089796933	0.4142097894856037	82.84195817435155	2.616302066357406	1.0836979336425983
25	0.005000000015135535	82.84195817436846	0.41420979084697673	0.41420979218535486	82.8419581743637	2.6163020689453775	1.0836979310546264
26	0.004999999985722137	82.84195817434774	0.4142097908953035	0.41420978962702915	82.84195817435217	2.616302066493088	1.083697933506916
27	0.005000000013465341	82.84195817436724	0.4142097908495046	0.4142097920513511	82.8419581743631	2.616302068816808	1.083697931183196
28	0.0049999999873044446	82.84195817434889	0.4142097908929072	0.4142097897540087	82.84195817435274	2.616302066614925	1.0836979333850794
29	0.005000000011966328	82.84195817436616	0.41420979085177617	0.4142097919310289	82.84195817436256	2.6163020687013687	1.0836979312986355
30	0.004999999988724527	82.84195817434991	0.41420979089075394	0.4142097898680225	82.84195817435325	2.61630206672432	1.083697933275684
31	0.005000000010621031	82.84195817436517	0.41420979085381704	0.41420979182299233	82.84195817436208	2.6163020685977174	1.0836979314022868
32	0.004999999989998953	82.84195817435085	0.41420979088881954	0.41420978997039465	82.84195817435372	2.616302066822544	1.0836979331774599
33	0.005000000009413752	82.84195817436431	0.4142097908556505	0.41420979172598715	82.84195817436165	2.6163020685046496	1.0836979314953543
34	0.0049999999911426035	82.84195817435169	0.414209790887082	0.4142097900623141	82.84195817435415	2.616302066910738	1.083697933089266
35	0.005000000008330392	82.84195817436353	0.41420979085729737	0.4142097916388866	82.84195817436127	2.616302068421085	1.0836979315789188
36	0.004999999992168834	82.84195817435243	0.41420979088552135	0.41420979014484816	82.84195817435452	2.6163020669899253	1.0836979330100784
37	0.005000000007358295	82.84195817436282	0.4142097908587763	0.4142097915606796	82.84195817436091	2.616302068346053	1.0836979316539506
38	0.004999999993089637	82.8419581743531	0.41420979088411974	0.41420979021895504	82.84195817435484	2.6163020670610266	1.0836979329389769
39	0.005000000006486094	82.84195817436218	0.41420979086010445	0.4142097914904577	82.84195817436058	2.616302068278683	1.0836979317213205
40	0.00499999999391578	82.84195817435369	0.41420979088286114	0.41420979028549526	82.84195817435514	2.6163020671248676	1.0836979328751357
41	0.005000000005703587	82.84195817436162	0.41420979086129717	0.4142097914274057	82.8419581743603	2.6163020682181917	1.0836979317818114
42	0.004999999994656935	82.84195817435423	0.4142097908817308	0.4142097903452416	82.84195817435543	2.6163020671821893	1.0836979328178138
43	0.005000000005001613	82.84195817436112	0.41420979086236837	0.41420979137079156	82.84195817436006	2.6163020681638773	1.0836979318361255
44	0.004999999995321781	82.84195817435473	0.4142097908807159	0.4142097903988878	82.84195817435567	2.616302067233658	1.0836979327663454
45	0.005000000004371944	82.84195817436067	0.4142097908633301	0.4142097913199578	82.84195817435983	2.6163020681151092	1.0836979318848936
46	0.004999999995918117	82.84195817435516	0.4142097908798046	0.4142097904470566	82.84195817435588	2.6163020672798702	1.0836979327201324
47	0.005000000003807193	82.84195817436024	0.4142097908641937	0.4142097912743141	82.84195817435962	2.6163020680713207	1.083697931928682
48	0.004999999996452939	82.84195817435554	0.4142097908789862	0.4142097904903073	82.84195817435608	2.616302067321364	1.0836979326786385
49	0.00500000000330073	82.84195817435989	0.41420979086496906	0.41420979123333057	82.84195817435943	2.6163020680320037	1.083697931967999
50	0.004999999996932532	82.8419581743559	0.4142097908782515	0.4142097905291424	82.84195817435626	2.616302067358621	1.0836979326413818
51	0.005000000002846596	82.84195817435956	0.41420979086566545	0.41420979119653145	82.84195817435928	2.616302067996701	1.0836979320033016
52	0.004999999997362541	82.84195817435621	0.41420979087759174	0.4142097905640126	82.84195817435642	2.616302067392073	1.0836979326079292
53	0.005000000002434585	82.84195817435909	0.41420979086625775	0.4142097911628491	82.84195817435888	2.616302067963212	1.0836979320367897
54	0.004999999997757785	82.84195817435634	0.41420979087704485	0.4142097905963755	82.84195817435645	2.616302067422799	1.0836979325772027
55	0.005000000002067342	82.841958174359	0.41420979086682536	0.4142097911329833	82.84195817435901	2.616302067935707	1.0836979320642943
56	0.004999999998099956	82.84195817435672	0.41420979087648585	0.4142097906242145	82.84195817435665	2.6163020674497734	1.0836979325502278
57	0.005000000001742049	82.84195817435875	0.4142097908673452	0.4142097911064894	82.8419581743589	2.6163020679103552	1.083697932089646
58	0.004999999998407629	82.84195817435695	0.4142097908759948	0.41420979064929797	82.84195817435678	2.6163020674738515	1.0836979325261502
59	0.005000000001450692	82.84195817435855	0.4142097908678078	0.4142097910827107	82.84195817435877	2.616302067887548	1.0836979321124536
60	0.004999999998683434	82.84195817435715	0.4142097908755583	0.4142097906718326	82.84195817435688	2.6163020674954707	1.0836979325045313
61	0.005000000001189602	82.84195817435835	0.4142097908682198	0.4142097910613532	82.84195817435865	2.6163020678670605	1.0836979321329419
62	0.004999999998930573	82.84195817435732	0.4142097908751691	0.4142097906920739	82.84195817435698	2.6163020675148885	1.0836979324851135
63	0.005000000000955687	82.84195817435818	0.4142097908685875	0.41420979104216965	82.84195817435857	2.6163020678486575	1.0836979321513445
64	0.004999999999151958	82.84195817435749	0.41420979087482146	0.41420979071025504	82.84195817435706	2.61630206753233	1.083697932467672
65	0.005000000000746172	82.84195817435803	0.41420979086891624	0.4142097910249384	82.84195817435848	2.616302067832128	1.0836979321678744
66	0.004999999999350221	82.84195817435761	0.4142097908745104	0.41420979072658587	82.84195817435713	2.616302067547996	1.083697932452006
67	0.005000000000558572	82.84195817435788	0.4142097908692105	0.41420979100946076	82.8419581743584	2.6163020678172813	1.0836979321827214
68	0.004999999999527716	82.84195817435773	0.4142097908742319	0.41420979074125475	82.84195817435719	2.6163020675620676	1.0836979324379346
69	0.005000000000390654	82.84195817435776	0.4142097908694742	0.4142097909955583	82.84195817435833	2.6163020678039453	1.083697932196057
70	0.004999999999686562	82.84195817435784	0.41420979087398213	0.41420979075443076	82.84195817435725	2.616302067574707	1.0836979324252958
71	0.0050000000002404085	82.84195817435764	0.41420979086971055	0.41420979098307065	82.84195817435827	2.6163020677919673	1.0836979322080351
72	0.004999999999828658	82.84195817435794	0.4142097908737583	0.414209790766266	82.8419581743573	2.6163020675860587	1.0836979324139435
73	0.005000000000106035	82.84195817435756	0.41420979086992266	0.41420979097185373	82.84195817435823	2.6163020677812083	1.0836979322187938
74	0.004999999999955713	82.84195817435804	0.4142097908735574	0.414209790776897	82.84195817435734	2.616302067596255	1.0836979324037468
75	0.004999999999985912	82.84195817435747	0.41420979087011284	0.41420979096177807	82.84195817435817	2.6163020677715445	1.0836979322284572
76	0.005000000000069262	82.84195817435811	0.4142097908733771	0.41420979078644615	82.84195817435739	2.6163020676054134	1.0836979323945881
77	0.00499999999987859	82.84195817435739	0.41420979087028365	0.41420979095272764	82.84195817435813	2.6163020677628643	1.083697932237137
78	0.005000000000170684	82.84195817435818	0.41420979087321524	0.4142097907950238	82.84195817435742	2.6163020676136393	1.0836979323863618
79	0.0049999999997827616	82.84195817435732	0.41420979087043697	0.41420979094459803	82.84195817435808	2.6163020677550684	1.083697932244933
80	0.005000000000261216	82.84195817435824	0.4142097908730701	0.4142097908027288	82.84195817435746	2.6163020676210285	1.0836979323789733
81	0.004999999999697252	82.84195817435726	0.41420979087057463	0.41420979093729554	82.84195817435806	2.6163020677480664	1.0836979322519358
82	0.005000000000341966	82.8419581743583	0.4142097908729396	0.4142097908096499	82.84195817435749	2.6163020676276654	1.0836979323723368
83	0.004999999999621007	82.8419581743572	0.4142097908706982	0.4142097909307358	82.84195817435803	2.6163020677417768	1.0836979322582256
84	0.005000000000413939	82.84195817435835	0.41420979087282245	0.4142097908158671	82.84195817435752	2.6163020676336264	1.083697932366376
85	0.004999999999553084	82.84195817435716	0.4142097908708092	0.4142097909248434	82.841958174358	2.6163020677361275	1.083697932263875
86	0.0050000000004780274	82.8419581743584	0.41420979087271725	0.41420979082145176	82.84195817435754	2.6163020676389803	1.0836979323610216
87	0.00499999999949263	82.84195817435712	0.41420979087090887	0.41420979091955024	82.84195817435797	2.616302067731053	1.0836979322689488
88	0.0050000000005350365	82.84195817435844	0.4142097908726227	0.4142097908264686	82.84195817435756	2.6163020676437894	1.0836979323562126
89	0.004999999999438882	82.84195817435707	0.4142097908709984	0.4142097909147953	82.84195817435794	2.616302067726495	1.0836979322735065
90	0.005000000000585692	82.84195817435847	0.4142097908725379	0.4142097908309751	82.84195817435757	2.6163020676481086	1.0836979323518932
91	0.004999999999391156	82.84195817435702	0.4142097908710788	0.41420979091052407	82.84195817435793	2.6163020677224016	1.0836979322776004
92	0.005000000000630644	82.8419581743585	0.41420979087246174	0.41420979083502346	82.8419581743576	2.6163020676519886	1.0836979323480134
93	0.004999999999348835	82.841958174357	0.414209790871151	0.41420979090668697	82.84195817435791	2.6163020677187245	1.0836979322812774
94	0.005000000000670473	82.84195817435852	0.4142097908723933	0.4142097908386603	82.84195817435761	2.6163020676554734	1.0836979323445286
95	0.004999999999311365	82.84195817435698	0.41420979087121584	0.41420979090324006	82.8419581743579	2.616302067715422	1.0836979322845801
96	0.0050000000007057056	82.84195817435855	0.4142097908723318	0.41420979084192733	82.84195817435763	2.6163020676586033	1.0836979323413984
97	0.004999999999278253	82.84195817435695	0.4142097908712741	0.4142097909001434	82.84195817435788	2.6163020677124553	1.0836979322875462
98	0.005000000000736813	82.84195817435857	0.41420979087227655	0.41420979084486226	82.84195817435764	2.616302067661415	1.083697932338587
99	0.004999999999249048	82.84195817435693	0.4142097908713265	0.41420979089736154	82.84195817435787	2.616302067709791	1.0836979322902107
100	0.005000000000764216	82.84195817435858	0.4142097908722271	0.41420979084749915	82.84195817435766	2.61630206766394	1.0836979323360618
