	IKK	IKKIkBa	IKKIkBaNFkB	IKKIkBb	IKKIkBbNFkB	IKKIkBe	IKKIkBeNFkB	IkBa	IkBaNFkB	IkBan	IkBanNFkBn	IkBat	IkBb	IkBbNFkB	IkBbn	IkBbnNFkBn	IkBbt	IkBe	IkBeNFkB	IkBen	IkBenNFkBn	IkBet	NFkB	NFkBn
0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.19028	0.082062	0.19326	0.0013739	0.0054868	0.021428	0.0090963	0.021887	0.00030061	0.00063696	0.015307	0.0064977	0.015635	0.00021473	0.000455	0.00025081	0.00020366
1	0.05244451932225143	0.02160035947282581	0.018119801197138408	0.0010287659189568503	0.002430233150053791	0.0009597703483556363	0.001689714514396663	0.10851192724976995	0.03706934573014776	0.14997526565778188	0.013758154107450394	0.005508242105598701	0.015516986642477693	0.010327062250368045	0.0170328854681991	0.0030243674684249286	0.0006368757820156538	0.010639461407440655	0.0060830689480558826	0.012158464140627715	0.002159677086775034	0.0004549034197427227	0.0026325880075614714	0.00270569753962754
2	0.0562363243991008	0.01697699894772343	0.016102762581833012	0.001175814387196424	0.0032201354188446905	0.0009762110110452519	0.001961871817910565	0.06660904918246764	0.031326764650694165	0.09959913837954402	0.014858664367983186	0.005554908372258536	0.01180332817854503	0.012033355074286413	0.011612769250730915	0.003967631688654683	0.0006367972576875247	0.007760123078937752	0.006480957244847762	0.00827259420125187	0.0028297410856620974	0.0004548133689077125	0.002876002286287383	0.004341823782995984
3	0.06062894354682767	0.011896193156541597	0.014472448003451613	0.0011478855490396097	0.0037784072113139413	0.0008608003262841489	0.0021109245224448596	0.04155486895073544	0.02631172367437295	0.04766517798511792	0.014996320966649677	0.0057095107495519805	0.009250241336862464	0.012615640830846342	0.005855628181910824	0.0044051021135699505	0.0006367240420892652	0.005775884229157643	0.0063403390671529485	0.004152834162087793	0.0031328959142672857	0.0004547294060656718	0.0030431480101647023	0.008792759685765653
4	0.06509451310039663	0.00836305370967306	0.01163854618592392	0.0010945656252493465	0.004002111494594064	0.0007479776708824595	0.002072562011349344	0.027139281449730476	0.01889619821289828	0.007969832851589575	0.010089459530395157	0.006763424548020225	0.007574688467731718	0.012007120387550226	0.0011278522428737193	0.0038156345101796676	0.0006366557763179272	0.0044629253176089335	0.0056501648362580655	0.0007877027378857919	0.002695259171122171	0.0004546511196306512	0.0028160486313038233	0.02631660502842522
5	0.0720536813493827	0.006728846181893907	0.005055626451538848	0.001112338186857868	0.003636090649283835	0.0007013842152551593	0.0016706502049114791	0.022786127977395227	0.0060525703250835375	0.0002898073687719804	0.0015995287751595156	0.015639146100192094	0.00682778794996574	0.009046029621007656	6.964841045668006e-05	0.0016141674261710124	0.0006365921257346205	0.0037890822494069604	0.0037555714195429777	4.379727747046077e-05	0.001117800769462497	0.00045457812584245524	0.0015748502223704055	0.06487682413546816
6	0.07393327078330661	0.008044610661387558	0.001464273858055095	0.0011734003116812513	0.002502028333212782	0.0006928141498949676	0.0009365985747837712	0.034612825144537986	0.0018282341234404694	0.0002443848418330845	0.0006711101005371206	0.03822889363522138	0.006806883117230094	0.005358018052235844	3.251740697186421e-05	0.0005981703148312301	0.0006365327783241122	0.003580476975384506	0.00183198296264165	1.823282338864164e-05	0.00039208445165985666	0.0004545100668854501	0.0006359889935344579	0.08378122023506773
7	0.06861611581588654	0.013169166223123408	0.0011834621289887192	0.0011352949149344993	0.00141810528125226	0.000641434619787563	0.00043163627467025973	0.06414223980894114	0.0019536029103088643	0.0004214223069491392	0.001123950909234424	0.06623665227329667	0.006880501499524775	0.0030857570094687736	2.680683643202553e-05	0.0003092025082447115	0.0006364774431653267	0.0034850940196528854	0.0008831263024543687	1.3939300884333587e-05	0.00018257318928334123	0.000454446609134549	0.0003837168144951816	0.08904457667159915
8	0.059605689640873274	0.020785490571138432	0.001720394759231244	0.0010095766775350668	0.0007782477266905729	0.0005580575852915397	0.00020938216585971987	0.10843940321715406	0.003407379771005348	0.0007196760500920483	0.001958804177243786	0.09385573868595459	0.0068874071898128485	0.001968643892122862	2.580418535272867e-05	0.00022891712123851077	0.0006364258490052517	0.003417470924466398	0.0005148164640574975	1.292832423197204e-05	0.00012227859744236104	0.0004543874415197838	0.0003409988956858322	0.08874984642942234
9	0.04995334384504093	0.02850937102004533	0.002652825296525719	0.0008510405008620646	0.00046531799294078323	0.0004672939590244924	0.00012566473264193754	0.16386628347594864	0.006261132244801297	0.001142560676054459	0.0030560448836598536	0.11808305142155916	0.006837429293125372	0.0014805558871252432	2.6414805561037945e-05	0.00020558760936817178	0.0006363777429292542	0.0033702449329404897	0.00039623100229943856	1.3059082372188912e-05	0.00010410913423507237	0.0004543322740014384	0.0003722435692501987	0.08487999764715241
