	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
0	0.00045	0.000108367	2.61149e-06	0.0045	0.00449064	3e-05	3e-05	0.00344	0.00114	0.00114	0.00163	0.00042	0.00042	0.000272	0.000272	0.00011	0.003	0.0076925	0.000299109	0.00032	0.00031	0.00065939	0.00101	7.2e-05	7.70135e-06	6.5e-05	0.0076925	1.90919e-06	0.00045	1.12817e-05	0.0045	0.00303	0.00303	0.001	0.00042	0.00042	0.00033981	0.0005	0.0005	0.00362057	0.00072	0.000616118	7.2e-05	0.000616118	0.00362057	0.0101	0.0101	2.1e-05	2.1e-05	4e-06	4e-06	2.1125e-06	4.22702e-06	0.004	0.001025	0.026	0.028	0.0002941	0.00295
1	0.00028554085026184344	0.00018384035136205672	5.4861748037018e-06	0.003089096860790655	0.00598765425278174	0.0005179924525473336	3.0000000910403294e-05	0.0034400484101745578	0.0008604713265725687	0.001360852305638666	0.002112232477362532	0.0003734266656568708	0.0005950638972273304	1.5242273943379632e-05	0.00027199999908959673	0.0001825212264540634	0.0029274787735459394	0.007692477632160079	0.002371894140567161	0.000245535752016945	0.00038446424798305504	0.0017875492145167555	0.001009953539123228	7.204646087677249e-05	0.00030045284514167517	0.00012010421791934345	0.00769252236783992	0.00011760388978356698	0.00021847349980985237	0.0025607675159848584	0.004731526500190146	0.0033094802632528753	0.002809147694361336	0.001185434329917388	0.0002614237751131201	0.0004197524568583861	0.0038027457933664716	0.0005555480543335009	0.0003453349283091358	0.0014531726514450676	0.000717100580683367	0.0027835153485549335	9.353925166944218e-05	0.0006429079989165653	0.003593780001083433	0.010078460748330548	0.010102899419316632	9.239479707100497e-06	4.184279621362628e-06	5.8871572340210435e-06	4.298037341999806e-07	2.174577339128064e-05	0.000147139610133668	0.0035891012051849185	0.0005524261004177701	0.025709350091511755	0.028290649908488244	6.286527350928684e-05	0.0032701765703243304
2	0.00017839718409624796	9.848441164933913e-05	1.3658527658341474e-06	0.001970738216587546	0.007302632824901029	0.0005954696753679706	3.000000140532287e-05	0.003440097302530115	0.0008330938709735275	0.0013592834802992463	0.0021852002131215534	0.0004017984949959887	0.0006724503720128415	4.81244150826267e-07	0.00027199999859467704	0.00025297637967485376	0.0028570236203251474	0.007692439229217846	0.0038189786230740886	0.0002354142142039502	0.00039458578579604973	0.004197021091175216	0.001009892632760309	7.210736723969259e-05	6.40662920269356e-05	0.00011651295800745089	0.007692560770782154	0.0002740517048005249	0.00015481277370325646	0.004499150115788873	0.004795187226296745	0.003336808826496359	0.0028107165197007555	0.0013053194924047189	0.00020474330106027294	0.00034503654340936336	0.006943701048510952	0.0005277003671784269	0.0003436889879629171	0.00012092421232840523	0.00045344540435875326	0.004115763787671595	0.00011371423287368518	0.0006669521651081411	0.0035697358348918576	0.010058285767126305	0.01036655459564126	6.185656482812687e-06	3.045298244874165e-06	5.810414785944662e-06	3.1247431792831273e-07	2.530445055248349e-05	6.48793194847845e-05	0.0034110203709094384	0.0004895989111095395	0.02546404677944217	0.028535953220557828	1.4908048120277882e-07	0.003381109886275238
3	0.00011339410126555434	0.00010550426635341599	1.3278131048563265e-06	0.0011708200370473274	0.008160572272228847	0.0005960976562304722	3.0000001805381234e-05	0.003440146415280114	0.0008222561860312386	0.0013477438470203863	0.0021818206992266728	0.0004235778070704869	0.000734064365342798	1.211235568683983e-09	0.0002719999981946189	0.00032213732655518514	0.0027878626734448154	0.007692395893246422	0.003836965421986962	0.00023280989232854629	0.00039719010767145374	0.005961610958831227	0.0010098290097214557	7.2170990278546e-05	0.0005321220669828072	0.000114040597625072	0.007692604106753578	0.0015193693627775864	0.00015414205449242459	0.006185146714781276	0.004795857945507577	0.00334759739868865	0.0028222561529796155	0.001381721062130124	0.00016219551235919063	0.00028266818439325227	0.010005068377125892	0.0005120181326807831	0.00034466247041753585	9.987322506268019e-05	0.000260706886162397	0.004136814774937318	0.0001331370403710913	0.0006878045632443014	0.0035488834367556964	0.010038862959628901	0.010559293113837612	5.275844853273588e-06	2.6376780028778537e-06	5.184549595206006e-06	2.7040201094058125e-07	2.6442857946514168e-05	9.593599369855493e-05	0.003338489050944696	0.0005037929862274174	0.025338160228058737	0.028661839771941262	1.1325339589697849e-09	0.0034068838567734515
4	7.195137877157361e-05	0.00010603963009618498	1.285589532171895e-06	0.0006568469565539811	0.008715494935046086	0.0005960986104527457	3.000000215261002e-05	0.0034401958584854885	0.0008133792225880602	0.0013372102237706196	0.002178486697489908	0.0004390965264725739	0.0007811730072004941	7.370709902195318e-10	0.00027199999784739004	0.0003904044925511186	0.0027195955074488833	0.007692347211706124	0.003911085287331435	0.00023185536786479526	0.0003981446321352049	0.01018386520904237	0.0010097645515254631	7.223544847453864e-05	0.0001016867529441457	0.00011262583814067144	0.007692652788293875	0.0007160138923132756	0.0001541185924982558	0.007672493092895617	0.004795881407501745	0.003356424918926454	0.0028327897762293838	0.001431024671584939	0.00013071672275214385	0.0002335174228259533	0.011618330285390062	0.0005028154725961783	0.00034693633539019966	7.55907891546103e-05	0.00015599618392296541	0.004161097210845389	0.00015212536290563919	0.0007055776713393543	0.003531110328660643	0.010019874637094346	0.01066400381607704	4.322794600527566e-06	2.2187304299276775e-06	4.2891434036320485e-06	2.276678647378056e-07	2.5907289522018177e-05	7.190871822394085e-05	0.0032925298554222398	0.0005193531305132884	0.02528794274304216	0.02871205725695784	6.524762637984704e-10	0.003419739279646785
5	4.981246715448639e-05	0.0002551694709416022	7.523483131269164e-06	0.0003556074924982208	0.008883505576274419	0.0005960988151826538	3.000000244552104e-05	0.0034402456130031745	0.0008057720046876642	0.0013283114429192158	0.002176254656278093	0.0004491466839806319	0.0008156834302471912	6.275330361481887e-10	0.000271999997554479	0.00045801424632781277	0.00265198575367219	0.007692299195675548	0.0037506503761058235	0.00023155076399848434	0.0003984492360015159	0.00948505641300328	0.0010096998129152646	7.230018708473724e-05	0.0011507450953235523	0.00011175188652840563	0.007692700804324451	0.004670447381889728	0.0001541000072140382	0.00899237539677952	0.004795899992785965	0.0033639823823091645	0.0028416885570807858	0.0014633232078043895	0.00010789891044693897	0.00019649420924643785	0.015237134857747971	0.0004969881179944812	0.00034962566306392825	0.00011425281102512071	9.931491161830212e-05	0.004122435188974878	0.0001708486491531244	0.000720845286829788	0.0035158427131702094	0.010001151350846857	0.010720685088381702	3.5058163343160497e-06	1.850277906925742e-06	3.362452546243905e-06	1.900154622115523e-07	4.1337651456369204e-05	0.00019954345339329697	0.0032624723284526698	0.000535758037641718	0.025277271941237862	0.028722728058762137	5.572843093335342e-10	0.0034245380677777443
6	3.410092607867014e-05	0.00011307322946524195	1.387246634476224e-06	0.00019083702946076593	0.009212220058360846	0.0005960990076824644	3.0000002692711292e-05	0.003440295649619782	0.0007992512100073226	0.0013206234629866021	0.0021748990453644983	0.00045478152460717993	0.0008398626839127559	5.251196655527427e-10	0.00027199999730728887	0.0005251185879363669	0.002584881412063637	0.00769225043750928	0.0039817037029705555	0.0002315611196731995	0.00039843888032680075	0.012121059533565973	0.0010096350414750183	7.236495852498299e-05	0.00014365077300798512	0.00011117079229841841	0.007692749562490719	0.006590411073111706	0.00015408429231803813	0.010166502701288278	0.004795915707681962	0.003370453140372901	0.002849376537013401	0.001486165347962138	9.170671800221559e-05	0.00016962644945883474	0.017216397498734676	0.0004930835777279293	0.00035240385562377945	3.842665129188062e-05	6.858984239692106e-05	0.0041982613487081205	0.000189399376052071	0.0007341782965537438	0.003502509703446254	0.009982600623947903	0.010751410157603078	2.8742523750020217e-06	1.5609453619760395e-06	2.578879490356048e-06	1.603234478470149e-07	2.6966993990176652e-05	7.665419960225064e-05	0.0032409935102305104	0.0005528719231337319	0.025286885282969945	0.028713114717030055	4.671978688618456e-10	0.003423874627743346
7	2.760522502822806e-05	0.00022049417450098547	4.5190813554557544e-06	0.00010378055027795622	0.009195219458837374	0.0005960991668284099	3.0000002904987497e-05	0.003440345938926997	0.0007936148972246318	0.0013137892343897237	0.0021741038628699362	0.00045706749855506715	0.0008560357984961533	4.407492521435551e-10	0.00027199999709501277	0.0005918214971924003	0.002518178502807603	0.007692201973566482	0.0038428406941666475	0.00023172971920995392	0.00039827028079004626	0.009593921945364948	0.0010095703602380865	7.242963976191489e-05	0.0009902884591976055	0.00011075742256914321	0.0076927980264335175	0.012901602485145125	0.00015407111982117014	0.011213168933085337	0.0047959288801788305	0.0033760391638483775	0.0028562107656102797	0.0015026110203392026	8.04093117815273e-05	0.0001506957285631789	0.02117940773874698	0.0004903488527794102	0.0003551624299664193	8.519633336056203e-05	5.19118142106249e-05	0.0041514916666394374	0.00020783185326436637	0.0007460890200108155	0.003490598979989183	0.009964168146735605	0.010768088185789379	2.425124051984085e-06	1.3522077686933682e-06	2.0181447399381614e-06	1.3890740772327112e-07	3.825468163606908e-05	0.00017289529150018445	0.003225349550223027	0.0005704326546932752	0.025306712774060033	0.028693287225939966	3.9242233671329493e-10	0.0034194767895042778
8	2.018428660676985e-05	0.00012784460195158944	1.7547101549719818e-06	5.8716999913896e-05	0.009343117891372772	0.0005960992852073699	3.000000309234033e-05	0.0034403964549942685	0.0007886383163683131	0.0013075433631660083	0.002173652479312016	0.00045693703765934936	0.0008662931080722504	3.7823112065240146e-10	0.0002719999969076603	0.0006581971040832644	0.0024518028959167374	0.007692153099269586	0.003996692374678226	0.0002319771991454293	0.0003980228008545708	0.01310792152384736	0.0010095058308091497	7.249416919085213e-05	0.00021100553966529417	0.00011044591508289787	0.007692846900730414	0.01246005466935597	0.00015405997202283406	0.012146584841334476	0.004795940027977167	0.003380965228637426	0.002862456636833994	0.0015156010446704174	7.260645798653807e-05	0.00013764574912982836	0.022095569033712133	0.0004883643071891229	0.00035788498123774225	4.042170877736092e-05	4.28480224302864e-05	0.004196266291222638	0.00022618004774166973	0.0007569828843903028	0.003479705115609696	0.009945819952258302	0.010777151977569722	2.117693683130562e-06	1.2080993826294586e-06	1.6552197349928813e-06	1.2405507003780895e-07	2.8782590404414218e-05	8.692813807806464e-05	0.0032128164768026085	0.000588256644326248	0.025331574032415833	0.028668425967584166	3.3656150826719804e-10	0.0034125469888052432
9	1.86915918479703e-05	0.0001040063538311938	1.1674625965944538e-06	3.5591264437716175e-05	0.009392161817286524	0.0005960993636626222	3.000000326272369e-05	0.0034404471765214642	0.0007841382127330506	0.0013017046181763624	0.002173393339822895	0.0004551363154192652	0.0008723427368985206	3.368447310083069e-10	0.00027199999673727706	0.0007243003881688421	0.0023856996118311576	0.007692104606568712	0.004035365797426117	0.00023226320142617204	0.0003977367985738277	0.010839243080686555	0.001009441483438626	7.255851656137582e-05	0.0002395083179909947	0.00011019830162626993	0.0076928953934312875	0.018995970094134614	0.00015405023444112852	0.012980171828486806	0.004795949765558872	0.0033854146107454935	0.002868295381823642	0.001526384039859663	6.722713079204852e-05	0.00012878137806924538	0.025554290892751415	0.00048687093863291047	0.0003605761257947539	3.257222064842618e-05	3.790861092940908e-05	0.004204115779351573	0.0002444660182866675	0.0007671605465602802	0.003469527453439717	0.009927533981713312	0.010782091389070604	1.9150593749288456e-06	1.1125513738378543e-06	1.4340449894016486e-06	1.1419893245080062e-07	2.620420762972047e-05	7.109596061747783e-05	0.003202297516283932	0.0006062132220143538	0.02535885189470088	0.02864114810529912	2.9949264568666125e-10	0.0034039303896097853
10	1.5690113457166626e-05	0.00018747661921583343	3.728910364593594e-06	2.3405886954447175e-05	0.009321316960007955	0.0005960994113892165	3.0000003421773824e-05	0.0034404980868537514	0.0007799667151237909	0.001296148280465797	0.0021732364895147476	0.0004522163336320774	0.0008754868352044018	3.1172960964409e-10	0.00027199999657822655	0.0007901732166126624	0.002319826783387337	0.007692055794956352	0.003951540229058377	0.00023256754974352217	0.0003974324502564774	0.012641861295239675	0.0010093773325168987	7.262266748310368e-05	0.0005435674822348134	0.0001099907414352705	0.007692944205043647	0.018703458957742683	0.00015404140770158904	0.013724464710213047	0.004795958592298411	0.0033895351980224647	0.002873851719534206	0.001535672745374606	6.349164532739423e-05	0.0001228095464742931	0.026617617481235402	0.0004856958315795509	0.0003632446302514383	5.960591967962613e-05	3.520226817831868e-05	0.004177082080320373	0.0002627041906006451	0.00077683565776769	0.003459852342232306	0.009909295809399333	0.010784797731821697	1.7801603097570984e-06	1.0493578874976165e-06	1.308844687369823e-06	1.0767863642582466e-07	3.50037716318003e-05	0.00013068825582240816	0.0031931701223744833	0.000624225894898637	0.02538725237898303	0.028612747621016968	2.768811727274259e-10	0.00339421152244801
