	IKK	IKKIkBa	IKKIkBaNFkB	IKKIkBb	IKKIkBbNFkB	IKKIkBe	IKKIkBeNFkB	IkBa	IkBaNFkB	IkBan	IkBanNFkBn	IkBat	IkBb	IkBbNFkB	IkBbn	IkBbnNFkBn	IkBbt	IkBe	IkBeNFkB	IkBen	IkBenNFkBn	IkBet	NFkB	NFkBn
0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.19028	0.082062	0.19326	0.0013739	0.0054868	0.021428	0.0090963	0.021887	0.00030061	0.00063696	0.015307	0.0064977	0.015635	0.00021473	0.000455	0.00025081	0.00020366
1	0.05244451932401091	0.02160035947216747	0.018119801196073867	0.0010287659188842337	0.0024302331501172415	0.0009597703482986319	0.0016897145144180164	0.10851192725415792	0.037069345729960075	0.14997526565207345	0.01375815410826791	0.0055082421056244025	0.015516986642674617	0.010327062250419256	0.0170328854675463	0.0030243674687642063	0.0006368757820156558	0.010639461407622572	0.006083068948042594	0.012158464140161635	0.0021596770870179176	0.0004549034197427226	0.0026325880073717715	0.0027056975395470923
2	0.05623632439882605	0.016976998948126685	0.016102762581673407	0.0011758143871885294	0.0032201354188656256	0.0009762110110447572	0.0019618718179176026	0.0666090491850494	0.03132676465051896	0.09959913837544354	0.014858664367947005	0.005554908372286627	0.0118033281787463	0.01203335507438378	0.01161276925024247	0.003967631688688214	0.0006367972576875262	0.007760123079097524	0.006480957244889676	0.008272594200904279	0.002829741085686105	0.0004548133689077127	0.0028760022863117303	0.0043418237831179
3	0.060628943545926864	0.011896193157567332	0.014472448003360552	0.0011478855490521663	0.0037784072112769978	0.0008608003263085057	0.0021109245224112	0.041554868955717666	0.02631172367426499	0.04766517798111338	0.014996320965417486	0.005709510749059944	0.009250241337355535	0.012615640830927184	0.005855628181182278	0.004405102113524349	0.0006367240420892667	0.005775884229544015	0.006340339067187572	0.004152834161583731	0.0031328959142301123	0.00045472940606567166	0.0030431480100643936	0.008792759687335124
4	0.06509451309936047	0.008363053710805502	0.011638546185930156	0.0010945656252837497	0.004002111494498537	0.0007479776709278154	0.0020725620112736856	0.027139281453349977	0.018896198214357042	0.007969832848615974	0.010089459528902228	0.006763424547321044	0.007574688468283386	0.012007120387334973	0.0011278522426261962	0.0038156345099811064	0.0006366557763179285	0.004462925318028087	0.005650164836125754	0.0007877027377023036	0.0026952591709907578	0.00045465111963065107	0.002816048630412884	0.026316605030192883
5	0.07205368134853178	0.006728846182890977	0.00505562645148922	0.0011123381869067863	0.003636090649175886	0.0007013842153110152	0.001670650204850642	0.022786127980281016	0.006052570324551804	0.00028980736895559204	0.0015995287731638715	0.015639146100332964	0.0068277879505495	0.009046029620752244	6.964841042741178e-05	0.0016141674259335119	0.0006365921257346215	0.003789082249834289	0.003755571419403204	4.3797277453786286e-05	0.0011178007692898833	0.0004545781258424554	0.0015748502239678207	0.06487682413742199
6	0.07393327078286212	0.008044610662231616	0.0014642738577725265	0.0011734003117151281	0.0025020283331049003	0.0006928141499245778	0.0009365985747566977	0.03461282514868815	0.0018282341222916197	0.00024438484195244786	0.0006711101004176639	0.038228893637109594	0.006806883117533826	0.005358018052181268	3.251740698674213e-05	0.000598170314753527	0.0006365327783241129	0.003580476975580772	0.00183198296266701	1.8232823399022235e-05	0.00039208445160535246	0.0004545100668854503	0.0006359889917113621	0.08378122023873807
7	0.06861611581441562	0.013169166225055496	0.0011834621284952456	0.0011352949149712763	0.001418105281234651	0.0006414346198075198	0.00043163627472748593	0.06414223981756978	0.0019536029099680445	0.000421422307000148	0.0011239509092494898	0.06623665227735952	0.006880501499847221	0.003085757009521905	2.6806836431651463e-05	0.0003092025082003379	0.000636477443165327	0.003485094019795864	0.0008831263025418268	1.3939300883862516e-05	0.0001825731892499675	0.0004544466091345493	0.00038371681459359986	0.08904457667221749
8	0.05960568963894021	0.020785490573178807	0.0017203947590791124	0.0010095766775556501	0.000778247726754529	0.0005580575853066955	0.0002093821659062386	0.10843940322738695	0.0034073797707424216	0.0007196760501619301	0.0019588041774178757	0.09385573868951219	0.006887407190122603	0.00196864389224174	2.580418535339493e-05	0.0002289171212051676	0.0006364258490052519	0.0034174709246077286	0.000514816464116839	1.2928324232140642e-05	0.0001222785974164685	0.0004543874415197839	0.00034099889638915444	0.08874984642873049
9	0.04995334384178214	0.02850937102119307	0.0026528252981583016	0.000851040500861809	0.0004653179930120459	0.00046729395903519173	0.0001256647328899417	0.16386628348136204	0.0062611322493461566	0.0011425606761674924	0.0030560448838000396	0.11808305142310202	0.006837429293411711	0.0014805558879562807	2.6414805567041575e-05	0.00020558760958660203	0.0006363777429292543	0.003370244933063875	0.0003962310029179358	1.30590823756591e-05	0.00010410913438556262	0.0004543322740014384	0.00037224356774219366	0.08487999764020501
10	0.0415336733002421	0.03472178277880532	0.003901528937985232	0.000697395485619267	0.0003225203685562462	0.000384165435633171	9.579077999448448e-05	0.22598737295444193	0.01098838326339345	0.0017176084629256512	0.004316665559075625	0.13702728588513202	0.006745422607080046	0.001314475853241449	2.8171559316605558e-05	0.00019696665911965976	0.000636332889121295	0.0033354158932860077	0.00038489244126476357	1.3930065476714683e-05	9.792152747227164e-05	0.0004542808361482735	0.0004329383605932011	0.07794762624930364
11	0.034945136900123984	0.03895517704460934	0.005387696500814207	0.0005667149917106745	0.0002583140253036754	0.00031543761830865537	8.582015736502126e-05	0.2893620854596578	0.017911864894285163	0.002504532817417859	0.005617003296786414	0.14953720107854318	0.006620945571214458	0.0013162915837076697	3.135327361626615e-05	0.00019139479065474443	0.000636291067707954	0.0033046024831102604	0.0004241170415930656	1.5623901560515278e-05	9.507398472113839e-05	0.0004542328758118735	0.0005050087271416196	0.06820712499762721
12	0.030077223649091756	0.04141001011668275	0.007016560338402463	0.0004636356171567895	0.00022973416032428861	0.00026215298479311883	8.35679845705309e-05	0.3481790414965637	0.02696468990686897	0.0036240993156928776	0.006809827828221678	0.1552935257109579	0.006471693573950645	0.0014077922163990373	3.676559152515908e-05	0.000185559780056817	0.000636252073680615	0.0032719573264020103	0.0004894360577173125	1.8538479682011527e-05	9.288444809555666e-05	0.00045418815789061335	0.0005816800235321591	0.05613797725581113
13	0.026608428723847277	0.04249086561452035	0.008685125633549172	0.00038591130657525803	0.000218162423422073	0.00022244449369650314	8.474454713236032e-05	0.39732142595936404	0.037571468864877555	0.005321347774411002	0.007733301856009837	0.15494418315739697	0.006304304384120635	0.001546119313483953	4.6029178999531075e-05	0.00017820315008142807	0.0006362157158905106	0.003234092439389683	0.0005682559086055949	2.3528233208954442e-05	9.025130953514617e-05	0.0004541464631771912	0.0006605829566814674	0.04266349403662138
