time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
843.0.15.0	1.273480299524288	0.16747153739297102	168.72058928012413	0	310.60668511923427	140.4451440021945	94.10503405490616
883.0.3.0	1.239073772196968	0.174236861612092	165.04496789184614	0	304.7398968147086	138.28161828905507	100.65309833522109
923.0.4499999999999.0	1.204559878076473	0.18191356464937	161.3734385910333	0	298.85641835628155	136.09650632252408	108.10327462493613
963.0.5999999999999.0	1.170141329564406	0.18964582040808803	157.6798593784702	0	292.9314868828822	133.8918403544413	115.99523828819444
1003.0.75.0	1.136331285853514	0.197070125885522	153.97998436865322	0	287.03992805601416	131.72654227562398	124.10534346840932
1043.0.8999999999999.0	1.103319874831507	0.20438424824472	150.30139810637453	0	281.23675746158335	129.62765523213474	132.55462817363124
1084.0.05.0	1.071048537268414	0.211790663197563	146.65855185391104	0	275.5280302079954	127.58663915362057	141.49163512942138
1124.0.2.0	1.03948160209922	0.21926414934062802	143.05561958197762	0	269.9070314471674	125.59266611375226	150.92426492463343
1164.0.35.0	1.008667552803544	0.22669972984117	139.49690563744915	0	264.37839245952074	123.64611953942935	160.7977885349196
1204.0.5.0	0.978663137650647	0.23405190762930803	135.98926791109338	0	258.95346742817105	121.75148447180007	171.09058364702602
1244.0.6499999999999.0	0.949492116898038	0.24132317754652002	132.53937100102627	0	253.64072999654638	119.91054370107784	181.81405700015185
1284.0.8.0	0.9211593081687031	0.248511886931802	129.15216111441256	0	248.4444522386874	118.12261992917664	192.9770743323388
1324.0.95.0	0.8936674877256521	0.255601775893119	125.83134846887887	0	243.3673852734497	116.38676754095435	204.5760695152811
1365.0.1.0	0.867018308556171	0.26257553550872503	122.5800374517006	0	238.41199553910437	114.70236424334105	216.6042665619603
1405.0.25.0	0.841208793017386	0.26942116871499	119.40081518954098	0	233.58016769355547	113.06872254228426	229.05713507903
1445.0.3999999999999.0	0.81623109343411	0.27612968823987905	116.29567407777785	0	228.87291906035549	111.48488420090581	241.93105359993226
1485.0.55.0	0.7920739327143791	0.28269291725511003	113.26603423007155	0	224.2905018942425	109.94970081420358	255.2215822209342
1525.0.7.0	0.768723517793897	0.289103521577358	110.31282385604935	0	219.83258086025845	108.46192996483997	268.9235001800299
1565.0.85.0	0.746163924865302	0.295355436309926	107.43654566466275	0	215.49833152655188	107.02026650071605	283.03128401135336
1606.0.	0.7243774447666631	0.30144385797904605	104.63732514519529	0	211.28649983512236	105.62335338718353	297.5392436668703
1646.0.1499999999999.0	0.7033449680139221	0.30736507435480304	101.91495478029499	0	207.19546250714137	104.26979768447987	312.44149567525517
1686.0.3.0	0.6830463321160051	0.313116349803005	99.26893725704025	0	203.22328801335442	102.95818807439738	327.73197473737133
1726.0.45.0	0.663460610770859	0.318695848979678	96.69852561506968	0	199.3677911321785	101.68710905736054	343.4044787477879
1766.0.6.0	0.644566359564254	0.324102558602798	94.2027595558187	0	195.6265804140739	100.45515194009039	359.4527083342207
1806.0.75.0	0.626341827514032	0.32933620544091	91.78049823326864	0	191.99709997969953	99.26092371347826	375.87029631012996
1846.0.8999999999999.0	0.6087651375439	0.334397177312516	89.43044983768138	0	188.47666641558862	98.10305426305317	392.65083299612843
1887.0.05.0	0.5918144387146871	0.33928644890468	87.15119814978499	0	185.06250112238365	96.9802020849816	409.7878891971328
1927.0.1999999999998.0	0.5754680335486281	0.344005512162642	84.94122624221623	0	181.7517584889071	95.89105870098183	427.27503649982145
1967.0.35.0	0.5597044835777151	0.34855631123921305	82.79893753015415	0	178.54155030064084	94.83435197567202	445.10586486096344
2007.0.5.0	0.544502695879279	0.35294118214409503	80.7226743790562	0	175.4289667717684	93.80884851469104	463.27399776196154
2047.0.6499999999999.0	0.529841993067799	0.35716279712361604	78.71073447353972	0	172.41109455895403	92.8133552952251	481.7731051972675
2087.0.7999999999997.0	0.5157021689571161	0.36122411369205604	76.76138514499891	0	169.4850320871757	91.84672065952977	500.59691471739063
2127.0.95.0	0.502063531866638	0.36512832817190105	74.8728758473015	0	166.64790249134117	90.90783478400331	519.7392207282599
2168.0.1.0	0.488906937320763	0.36887883355731305	73.04344896000134	0	163.89686445109822	89.99562972022105	539.1938922362509
2208.0.25.0	0.47621381168549004	0.372479181483765	71.27134908748413	0	161.22912117070723	89.1090790900561	558.9548792138494
2248.0.4.0	0.46396616810003305	0.37593304806555405	69.55483101085105	0	158.64192773153732	88.24719750452297	579.0162177459398
2288.0.5499999999997.0	0.45214661589334904	0.379244203350791	67.89216643753208	0	156.13259702190715	87.40903976513317	599.3720341022582
2328.0.7.0	0.440738364524817	0.38241648413837404	66.2816496818896	0	153.698504427721	86.59369989717051	620.0165478678426
2368.0.85.0	0.42972522295380705	0.385453769902036	64.72160239863963	0	151.3370914477066	85.80031005621343	640.9440742503815
2409.0.	0.41909159522326905	0.38835996157143005	63.21037747993721	0	149.04586837903454	85.02803934230492	662.149025671316
2449.0.15.0	0.408822472936606	0.39113896292828204	61.74636221655152	0	146.8224162026644	84.2760925502503	683.625912736387
2489.0.2999999999997.0	0.39890342521358	0.39379466438606603	60.327980813762906	0	144.66438778284427	83.54370887948396	705.3693446710354
2529.0.45.0	0.38932058662880603	0.39633092893366906	58.95369634348436	0	142.5695084817162	82.83016062267167	727.374029296693
2569.0.6.0	0.38006064356421504	0.39875158003648004	57.62201220566227	0	140.53557627785906	82.13475184859833	749.6347726154178
2609.0.75.0	0.37111081934377804	0.40106039130194204	56.33147316423638	0	138.56046146672517	81.45681709184535	772.1464780626263
2649.0.9.0	0.362458858463704	0.40326107773024505	55.0806660158266	0	136.64210601121843	80.79572005920014	794.9041454806326
2690.0.0499999999997.0	0.35409301018335404	0.40535728838446505	53.86821994283287	0	134.7785226019973	80.15085236059889	817.9028698594544
2730.0.2.0	0.34600201170051403	0.40735260032768705	52.69280659675539	0	132.96779347939514	79.52163227061389	841.1378398856542
2770.0.35.0	0.33817507109855305	0.40925051368742105	51.55313995222875	0	131.20806906202625	78.90750352501384	864.6043363349698
2810.0.5.0	0.33060185022183003	0.411054447719767	50.44797596747503	0	129.49756642110742	78.30793415569312	888.2977303399531
2850.0.65.0	0.32327244760878504	0.412767737757312	49.3761120825809	0	127.83456763420132	77.72241536625651	912.2134815598166
2890.0.7999999999997.0	0.316177381589033	0.414393632935505	48.3363865831515	0	126.21741804738885	77.150460449715	936.3471362761401
2930.0.95.0	0.309307573630885	0.41593529460230305	47.327677853451235	0	124.64452447075595	76.59160374907374	960.6943254348806
2971.0.1.0	0.30265433200873204	0.41739579532526405	46.3489035400741	0	123.11435332845417	76.04539966104826	985.2507626523778
3011.0.25.0	0.29620933584519904	0.41877811841877305	45.399019644456075	0	121.62542878142507	75.51142168270718	1010.0122422005041
3051.0.4.0	0.28996461957062203	0.42008515792212603	44.47701956012015	0	120.1763308381049	74.98926150049418	1034.9746369839827
3091.0.5499999999997.0	0.283912557831908	0.42131971896632003	43.58193306839855	0	118.76569346600573	74.47852812081115	1060.133896520913
3131.0.7.0	0.278045850874002	0.42248451847412705	42.71282530447932	0	117.39220271496173	73.9788470411365	1085.4860449359019
3171.0.85.0	0.27235751040969003	0.423582186143975	41.86879570395032	0	116.05459486099859	73.48985946049685	1111.027178973668
3212.0.	0.26684084598725605	0.42461526567366703	41.04897693853817	0	114.75165457819395	73.01122152799707	1136.753466039702
3252.0.15.0	0.261489451860272	0.42558621618491405	40.25253384844378	0	113.48221314452293	72.5426036280361	1162.6611422734295
3292.0.2999999999997.0	0.25629719435951304	0.42649741381413503	39.478662377537454	0	112.24514668649579	72.08368970078682	1188.746510658321
3332.0.45.0	0.251258199763426	0.42735115343900804	38.72658851667972	0	111.0393744663716	71.63417659649161	1215.005939172526
3372.0.6.0	0.246366842660723	0.42814965051389203	37.9955672595629	0	109.86385721485517	71.19377346211985	1241.4358589828616
3412.0.75.0	0.24161773479630202	0.428895042990495	37.28488157470768	0	108.71759551143198	70.76220115893967	1268.0327626843198
3452.0.9.0	0.23700571438991502	0.429589393303109	36.593841396587344	0	107.59962821385555	70.33919170957735	1294.7932025867262
3493.0.0499999999997.0	0.23252583591549603	0.43023469040031204	35.921782638276845	0	106.50903093775658	69.92448777316608	1321.7137890496376
3533.0.2.0	0.228173360328032	0.43083285180741804	35.26806622752658	0	105.44491458688218	69.51784214722235	1348.7911888662204
3573.0.35.0	0.22394374572401102	0.431385725706014	34.63207716772945	0	104.4064239340862	69.11901729492895	1376.0221236964192
3613.0.5.0	0.21983263842095502	0.431895093018801	34.013223624879416	0	103.39273625286634	68.7277848965494	1403.4033685495076
3653.0.65.0	0.215835864441169	0.432362669489588	33.41093604130086	0	102.40305999897441	68.34392542374502	1430.9317503157492
3693.0.7999999999997.0	0.211949421384677	0.43279010774978105	32.824666276656046	0	101.4366335414053	67.96722773561703	1458.6041463467868
3733.0.95.0	0.208169470676264	0.433178999363984	32.25388677650532	0	100.49272394188728	67.59748869534398	1486.4174830841046
3774.0.1.0	0.20449233017162702	0.43353087684850405	31.69808976849814	0	99.57062578185251	67.23451280633651	1514.3687347348355
3814.0.25.0	0.200914467107792	0.433847215657544	31.156786486106842	0	98.66966003575061	66.87811186688074	1542.4549219939906
3854.0.3999999999996.0	0.19743249138322902	0.43412943613279203	30.62950641967576	0	97.78917298947997	66.52810464229043	1570.6731108121437
3894.0.5499999999997.0	0.19404314915339202	0.43437890541287105	30.115796594443136	0	96.92853520264374	66.18431655363655	1599.0204112075014
3934.0.7.0	0.19074331672775602	0.434596939299833	29.615220875097357	0	96.08714051329174	65.84657938216894	1627.493976121205
3974.0.85.0	0.187529994754835	0.43478480408047504	29.127359296352058	0	95.26440508377623	65.51473098859097	1656.0910003147217
4015.0.	0.18440030268211402	0.43494371830076906	28.65180741896552	0	94.45976648633788	65.18861504639158	1684.8087193080873
